,SMUG1 (23583)
ACH-000317,-0.19597559464699998
ACH-000318,-0.559360120971
ACH-000319,-0.476583875265
ACH-000320,-0.39647908981799995
ACH-000322,-0.299274508799
ACH-000323,-0.318270534993
ACH-000324,-0.250372303984
ACH-000329,-0.37546300900300006
ACH-000330,-0.372822540706
ACH-000331,-0.491180968462
ACH-000332,-0.47123798833400005
ACH-000334,-0.422146185471
ACH-000335,-0.35247910860200005
ACH-000336,-0.825675735688
ACH-000337,-0.586994897225
ACH-000339,-0.582946814878
ACH-000341,-0.227196653587
ACH-000348,-0.48215450722099995
ACH-000350,-0.49394778401600004
ACH-000352,-0.453386905158
ACH-000356,-0.46568132664800005
ACH-000361,-0.350765499994
ACH-000362,-0.552429611772
ACH-000363,-0.332683257713
ACH-000364,-0.499421605533
ACH-000365,-0.53166241022
ACH-000366,-0.40656710417499997
ACH-000368,-0.36375600002400005
ACH-000374,-0.629976586114
ACH-000375,-0.416019970993
ACH-000376,-0.554552111896
ACH-000381,-0.250446557474
ACH-000383,-0.46705780020000004
ACH-000387,-0.282568304085
ACH-000389,-0.46524469194300005
ACH-000390,-0.602023923034
ACH-000393,-0.492651433949
ACH-000395,-0.302629242322
ACH-000397,-0.49590079544699994
ACH-000401,-0.381372238057
ACH-000402,-0.4769407237899999
ACH-000403,-0.552065444756
ACH-000404,-0.602803937793
ACH-000406,-0.431795021297
ACH-000407,-0.43520397356799995
ACH-000408,-0.32385584281
ACH-000410,-0.47163637584299994
ACH-000411,-0.409036182741
ACH-000414,-0.5139123673920001
ACH-000415,-0.204507589408
ACH-000416,-0.457172664357
ACH-000420,-0.5756751015820001
ACH-000421,-0.5385416514069999
ACH-000424,-0.5516232596899999
ACH-000425,-0.659048988028
ACH-000426,-0.605475683582
ACH-000427,-0.503032325752
ACH-000433,-0.44218516467
ACH-000436,-0.5350548079699999
ACH-000444,-0.272750715511
ACH-000445,-0.31760638120900003
ACH-000448,-0.478666523947
ACH-000450,-0.31552007028900003
ACH-000452,-0.510386540563
ACH-000454,-0.544731723288
ACH-000458,-0.40802100061999996
ACH-000459,-0.0662481440317
ACH-000460,-0.5933472489930001
ACH-000461,-0.7835495237360001
ACH-000463,-0.601304691125
ACH-000464,-0.539802586615
ACH-000466,-0.293728024423
ACH-000467,-0.442346700827
ACH-000468,-0.514796894826
ACH-000469,-0.37045893909100003
ACH-000470,-0.313902430104
ACH-000471,-0.372977978595
ACH-000472,-0.5291388226789999
ACH-000473,-0.342602982798
ACH-000475,-0.553520656612
ACH-000476,-0.397804682235
ACH-000477,-0.26815828226
ACH-000480,-0.30032149395
ACH-000481,-0.7809942423299999
ACH-000483,-0.16924842016600003
ACH-000484,-0.30968558915
ACH-000485,-0.360694298582
ACH-000486,-0.553942128217
ACH-000487,-0.437574954785
ACH-000488,-0.39644092945500004
ACH-000490,-0.279122138596
ACH-000491,-0.629975399777
ACH-000495,-0.453556528953
ACH-000496,-0.944323914131
ACH-000499,-0.46473957304200003
ACH-000500,-0.972789023207
ACH-000502,-0.330337632216
ACH-000503,-0.156949603833
ACH-000505,-0.344379521179
ACH-000507,-0.592417029306
ACH-000510,-0.328539509565
ACH-000511,-0.37032728725999997
ACH-000512,-0.267137036203
ACH-000516,-0.6066311146500001
ACH-000517,-0.470472245489
ACH-000518,-0.285339139154
ACH-000520,-0.439977623974
ACH-000521,-0.389035911211
ACH-000522,-0.57624688421
ACH-000524,-0.571307519002
ACH-000527,-0.37653284143
ACH-000528,-0.437676301213
ACH-000537,-0.286834394173
ACH-000541,-0.0361469505127
ACH-000542,-0.569930024481
ACH-000544,-0.283829966715
ACH-000545,-0.564810174145
ACH-000547,-0.5706119435939999
ACH-000548,-0.402665147588
ACH-000549,-0.603283869456
ACH-000550,-0.500907375576
ACH-000552,-0.515016351021
ACH-000556,-0.684812692935
ACH-000557,-0.703787712563
ACH-000570,-0.47146174849600003
ACH-000571,-0.51968250843
ACH-000573,-0.249058685176
ACH-000576,-0.44233089128700004
ACH-000580,-0.339482148089
ACH-000584,-0.639994982567
ACH-000585,-0.48242900693999996
ACH-000588,-0.443431675184
ACH-000589,-0.501164668653
ACH-000591,-0.465975575965
ACH-000593,-0.564454182712
ACH-000600,-0.45944312213699995
ACH-000601,-0.41355976519599996
ACH-000604,-0.11069397912000001
ACH-000605,-0.356705315418
ACH-000606,-0.469551368634
ACH-000608,-0.733275925513
ACH-000614,-0.423476669133
ACH-000616,-0.47951814096100004
ACH-000618,-0.557301660506
ACH-000619,-0.270088229139
ACH-000620,-0.451661537146
ACH-000621,-0.383840333724
ACH-000622,-0.486666780558
ACH-000623,-0.22744383581
ACH-000624,-0.291101841871
ACH-000627,-0.130900923055
ACH-000630,-0.5178895196209999
ACH-000632,-0.451460827952
ACH-000633,-0.643099388366
ACH-000637,-0.409971710616
ACH-000638,-0.385252202506
ACH-000646,-0.521269232253
ACH-000647,-0.5835960391480001
ACH-000648,-0.12685469015999998
ACH-000649,-0.30470391915
ACH-000651,-0.646011139214
ACH-000652,-0.5623612725630001
ACH-000653,-0.539587735284
ACH-000657,-0.481735251784
ACH-000658,-0.525981236567
ACH-000661,-0.363636353687
ACH-000662,-0.5886986721399999
ACH-000663,-0.541626531073
ACH-000665,-0.60439295891
ACH-000671,-0.28386939488699997
ACH-000673,-0.767758414446
ACH-000676,-0.533130711169
ACH-000677,-0.62442727294
ACH-000681,-0.5070414801259999
ACH-000682,-0.589648586281
ACH-000683,-0.590262855565
ACH-000684,-0.451044735361
ACH-000688,-0.547669936271
ACH-000693,-0.402786379758
ACH-000694,-0.41147324553900005
ACH-000695,-0.462807414845
ACH-000696,-0.44201607951399996
ACH-000697,-0.478062986521
ACH-000699,-0.44667858773999997
ACH-000701,-0.7579598512700001
ACH-000706,-0.54920430613
ACH-000711,-0.5800953940300001
ACH-000713,-0.56811656547
ACH-000714,-0.660433110794
ACH-000718,-0.533451572158
ACH-000720,-0.45261481967399997
ACH-000721,-0.408529194491
ACH-000724,-0.122597197954
ACH-000725,-0.889626996326
ACH-000732,-0.166106866617
ACH-000734,-0.456110109882
ACH-000735,-0.386117301136
ACH-000736,-0.5904011000770001
ACH-000738,-0.6738037171119999
ACH-000746,-0.54479443121
ACH-000747,-0.519986456202
ACH-000748,-0.456509557226
ACH-000753,-0.647088828505
ACH-000756,-0.489967719322
ACH-000757,-0.605675095894
ACH-000758,-0.460113527483
ACH-000760,-0.292551990751
ACH-000763,-0.334592252528
ACH-000764,-0.43532964026199994
ACH-000765,-0.6661926558219999
ACH-000766,-0.45980638723300005
ACH-000767,-0.6836177991169999
ACH-000768,-0.468137911825
ACH-000769,-0.34386814848499997
ACH-000770,-0.5800925894460001
ACH-000771,-0.440576201211
ACH-000773,-0.639710328485
ACH-000776,-0.43173484253399996
ACH-000777,-0.441423920613
ACH-000778,-0.28688299085200003
ACH-000781,-0.476860210374
ACH-000782,-0.256138717024
ACH-000783,-0.764346973634
ACH-000784,-0.49835162963600005
ACH-000785,-0.8047441582320001
ACH-000787,-0.45661367969899996
ACH-000788,-0.448663906623
ACH-000791,-0.40992368015
ACH-000792,-0.750139949895
ACH-000794,-0.468232045093
ACH-000796,-0.513756014292
ACH-000799,-0.313830667433
ACH-000800,-0.7370801753149999
ACH-000802,-0.32532976232099997
ACH-000804,-0.431593570468
ACH-000805,-0.496982543782
ACH-000809,-0.44387535475699996
ACH-000810,-0.142123317621
ACH-000811,-0.420176786141
ACH-000817,-0.39431604259099995
ACH-000819,-0.45234989748300003
ACH-000820,-0.213796821845
ACH-000821,-0.23624693261399998
ACH-000822,-0.48661844235600005
ACH-000823,-0.30093691914799997
ACH-000824,-0.461958547037
ACH-000827,-0.40140768740000005
ACH-000829,-0.518784417848
ACH-000831,-0.50775346443
ACH-000832,-0.643160972467
ACH-000833,-0.569624004708
ACH-000834,-0.456039250705
ACH-000835,-0.320199919046
ACH-000836,-0.260202563037
ACH-000837,-0.43613577804
ACH-000838,-0.567986081869
ACH-000839,-0.38224952533900003
ACH-000840,-0.425971590875
ACH-000841,-0.417293493845
ACH-000843,-0.33594412706
ACH-000846,-0.710727257282
ACH-000847,-0.586541366299
ACH-000848,-0.444657251947
ACH-000849,-0.5792352005179999
ACH-000851,-0.40992782842200004
ACH-000855,-0.124764153243
ACH-000856,-0.550328165823
ACH-000858,-0.409137898691
ACH-000859,-0.47246604177100004
ACH-000861,-0.326264002762
ACH-000862,-0.408592936003
ACH-000865,-0.462666922288
ACH-000866,-0.539625855511
ACH-000867,-0.662435286594
ACH-000869,-0.593921423519
ACH-000872,-0.126516700087
ACH-000873,-0.40038128409400003
ACH-000876,-0.692193572097
ACH-000878,-0.343203468389
ACH-000880,-0.648877408663
ACH-000881,-0.361610754962
ACH-000882,-0.342117159451
ACH-000884,-0.478556598838
ACH-000885,-0.511255457416
ACH-000887,-0.44476595966000004
ACH-000888,-0.5022494153270001
ACH-000889,-0.7361471879029999
ACH-000890,-0.229128401679
ACH-000896,-0.416318251769
ACH-000898,-0.528370060582
ACH-000900,-0.436049385141
ACH-000901,-0.6099070214360001
ACH-000905,-0.392119484794
ACH-000906,-0.604867559624
ACH-000907,-0.454205736395
ACH-000910,-0.550190367651
ACH-000911,-0.48466546384900006
ACH-000912,-0.504798888544
ACH-000913,-0.62841834547
ACH-000915,-0.297406334718
ACH-000916,-0.736394456141
ACH-000917,-0.47982167995499997
ACH-000921,-0.565087409138
ACH-000924,-0.46961098476
ACH-000926,-0.595082043676
ACH-000928,-0.711780490284
ACH-000929,-0.330563247548
ACH-000932,-0.5085528199939999
ACH-000935,-0.535831641904
ACH-000936,-0.496368096429
ACH-000937,-0.826027537034
ACH-000938,-0.239298478716
ACH-000939,-0.3169029356
ACH-000941,-0.509975302641
ACH-000943,-0.315111853056
ACH-000946,-0.396607214451
ACH-000947,-0.522202407088
ACH-000948,-0.334023225264
ACH-000950,-0.547929545612
ACH-000953,-0.825133353864
ACH-000957,-0.330741394869
ACH-000958,-0.578694387936
ACH-000960,-0.388267632395
ACH-000963,-0.732544822454
ACH-000968,-0.380838808375
ACH-000969,-0.39497510727799995
ACH-000973,-0.37366731871
ACH-000974,-0.6927774229729999
ACH-000975,-0.663484104839
ACH-000976,-0.602692597107
ACH-000978,-0.718624300562
ACH-000980,-0.41231296471
ACH-000984,-0.450410077711
ACH-000986,-0.267276748916
ACH-000988,-0.44171940807099996
ACH-000993,-0.367126704939
ACH-000994,-0.354246463544
ACH-000996,-0.404235192834
ACH-001001,-0.6081654697209999
ACH-001020,-0.35442434711
ACH-001028,-0.632377498721
ACH-001031,-0.44963285966600003
ACH-001038,-0.616575278172
ACH-001048,-0.45450263818899994
ACH-001050,-0.431326319517
ACH-001053,-0.42160765511299997
ACH-001054,-0.5036185506440001
ACH-001061,-0.37961210946199997
ACH-001067,-0.598040276922
ACH-001075,-0.356095738827
ACH-001096,-0.307409135988
ACH-001128,0.021232465214
ACH-001134,-0.329474857176
ACH-001151,-0.5462254337319999
ACH-001163,-0.44721331898999994
ACH-001164,-0.5373986732129999
ACH-001173,-0.51264723393
ACH-001183,-0.466154625868
ACH-001184,-0.410435363974
ACH-001190,-0.6983713627500001
ACH-001192,-0.5843411079590001
ACH-001193,-0.342540005397
ACH-001196,-0.594154513887
ACH-001197,-0.695165928808
ACH-001205,-0.5884131399279999
ACH-001211,-0.7993636043060001
ACH-001212,-0.18345308839000002
ACH-001228,-0.573749100617
ACH-001232,-0.541062574808
ACH-001239,-0.531290124064
ACH-001274,-0.453388734763
ACH-001275,-0.334736238264
ACH-001277,-0.542582455368
ACH-001278,-0.526157063172
ACH-001280,-0.5592793539540001
ACH-001283,-0.235348254118
ACH-001289,-0.357380611109
ACH-001295,-0.61069843158
ACH-001300,-0.576821748699
ACH-001301,-0.495679748891
ACH-001302,-0.417929510232
ACH-001303,-0.07978885152989999
ACH-001306,-0.038829107774
ACH-001318,-0.583900331127
ACH-001322,-0.29412681568000004
ACH-001328,-0.43418446920599996
ACH-001332,-0.186840874677
ACH-001333,-0.34608701814599996
ACH-001336,-0.44860876548199996
ACH-001340,-0.560451411363
ACH-001346,-0.45843224368999996
ACH-001353,-0.666340293042
ACH-001354,-0.21526412256400002
ACH-001367,-0.422104299868
ACH-001368,-0.496766688194
ACH-001374,-0.559520371881
ACH-001375,-0.27080548276599997
ACH-001377,-0.614697218161
ACH-001380,-0.611176404891
ACH-001391,-0.527353710585
ACH-001407,-0.510195321466
ACH-001408,-0.318495992394
ACH-001413,-0.594967828426
ACH-001430,-0.7124947526530001
ACH-001431,-0.7867039911370001
ACH-001450,-0.42737545432400004
ACH-001496,-0.555251466537
ACH-001500,-0.304997344598
ACH-001521,-0.5160009095220001
ACH-001523,-0.488675422998
ACH-001532,-0.313667179244
ACH-001536,-0.306702810583
ACH-001550,-0.37197945759999995
ACH-001552,-0.597593747112
ACH-001554,-0.528299799282
ACH-001645,-0.525589138195
ACH-001654,-0.49871990343999995
ACH-001715,-0.57871846044
ACH-001735,-0.603555598884
ACH-001736,-0.315597683598
ACH-001737,-0.600586165562
ACH-001740,-0.388116051056
ACH-001745,-0.633998839954
ACH-001750,-0.49857681985799995
ACH-001765,-0.449106369728
ACH-001956,-0.41429913800499996
ACH-001957,-0.530264147987
