,CLPTM1L (81037)
ACH-000004,0.112559345329
ACH-000007,0.36059020161600003
ACH-000009,0.289764993722
ACH-000011,0.15866434292
ACH-000012,0.140667991361
ACH-000013,0.29058967428000004
ACH-000014,-0.15906366728
ACH-000015,0.144142962483
ACH-000017,0.139669911672
ACH-000018,0.043296884682400005
ACH-000019,0.35937101063500004
ACH-000021,0.299350469841
ACH-000022,0.14698773758
ACH-000025,0.14334197123099998
ACH-000028,0.439108196735
ACH-000030,0.18575937973099999
ACH-000035,0.15428458127800002
ACH-000036,0.299904891785
ACH-000037,0.08921238608950001
ACH-000039,0.29790422855300003
ACH-000040,0.353670205568
ACH-000041,0.181096421688
ACH-000042,0.206208220913
ACH-000045,-0.030424882143599997
ACH-000047,-0.018087432151099998
ACH-000052,0.061577201185099996
ACH-000053,0.162034028546
ACH-000054,0.0952886402869
ACH-000055,0.188691899408
ACH-000060,0.243718795591
ACH-000067,0.116718761284
ACH-000070,0.0621506310988
ACH-000075,0.0878319634551
ACH-000078,0.113844659632
ACH-000082,0.0691174426752
ACH-000085,0.194847419434
ACH-000086,0.254521671489
ACH-000087,0.34728724030999997
ACH-000092,0.147214303518
ACH-000095,0.149986752032
ACH-000097,0.184174609898
ACH-000098,0.112066642056
ACH-000099,0.16999692362399998
ACH-000108,0.19636862820999998
ACH-000113,0.186202209331
ACH-000115,-0.0159066046306
ACH-000116,0.19839788131299999
ACH-000118,0.195140547088
ACH-000120,-0.0346006151431
ACH-000123,0.15283557642999998
ACH-000127,0.152553540153
ACH-000128,0.165078170257
ACH-000132,0.129126379956
ACH-000133,0.231416659777
ACH-000137,0.28450489064
ACH-000138,0.29641219829300003
ACH-000142,0.0990618791112
ACH-000143,0.251781112035
ACH-000146,0.191218128468
ACH-000148,0.19073588498
ACH-000150,0.212827297658
ACH-000152,0.146293826876
ACH-000153,0.176267245317
ACH-000159,0.181159306022
ACH-000160,-0.0195849661922
ACH-000163,0.09811764569150001
ACH-000167,0.241447097555
ACH-000168,0.255806221338
ACH-000169,0.105198802228
ACH-000178,0.0785852636763
ACH-000182,0.150047069735
ACH-000183,0.29196986627599997
ACH-000188,0.121170560467
ACH-000189,0.06125058048169999
ACH-000190,0.00920859053803
ACH-000198,0.114264243704
ACH-000204,0.12544288225199998
ACH-000206,0.0586386591634
ACH-000207,-0.10971418738199999
ACH-000211,0.118829587814
ACH-000215,0.06577793303759999
ACH-000221,0.0384390941585
ACH-000222,-0.040343718409
ACH-000223,0.000269724618991
ACH-000226,0.34907645010099997
ACH-000227,-0.0301050885847
ACH-000228,0.022047664459899998
ACH-000231,0.173948354193
ACH-000232,0.00037509353067300007
ACH-000233,0.304869662503
ACH-000234,0.0745151456762
ACH-000235,0.0999439512757
ACH-000237,0.16355441933599998
ACH-000238,0.300360796755
ACH-000243,0.290750999475
ACH-000244,-0.059403103299400004
ACH-000246,0.119190227841
ACH-000248,0.260769883564
ACH-000250,0.115573795853
ACH-000251,0.339278965637
ACH-000253,0.259131151097
ACH-000255,0.181173470502
ACH-000256,0.318295411134
ACH-000257,0.0891305928248
ACH-000258,-0.332570622497
ACH-000259,0.05035112214319999
ACH-000260,-0.06377477167859999
ACH-000261,0.0945777688667
ACH-000262,0.208258068225
ACH-000263,0.314552157571
ACH-000264,0.0698153164585
ACH-000265,0.27861795505
ACH-000266,0.12064134259199999
ACH-000272,0.00440981516082
ACH-000273,0.0482274491127
ACH-000274,0.180751064331
ACH-000277,0.336486383159
ACH-000278,0.421695566879
ACH-000279,0.0589195248377
ACH-000280,0.186474206378
ACH-000281,0.186997120698
ACH-000288,-0.04660914190880001
ACH-000291,0.146655015986
ACH-000293,0.23951675011
ACH-000294,0.08363395281510001
ACH-000295,0.143090332016
ACH-000296,0.388088664479
ACH-000302,0.10040992346000001
ACH-000304,0.435782258734
ACH-000307,0.10027067373500001
ACH-000308,0.22809046904599997
ACH-000310,0.127215975352
ACH-000311,0.0673279855567
ACH-000312,0.256040389309
ACH-000315,0.27681279363899997
ACH-000316,0.125490571421
ACH-000317,0.18650528715300002
ACH-000318,0.180713181452
ACH-000319,0.407456046323
ACH-000320,0.503716751926
ACH-000322,0.177753551532
ACH-000323,-0.103185293643
ACH-000324,-0.006565584249899999
ACH-000329,0.147957650119
ACH-000330,0.258233918267
ACH-000331,0.222610129854
ACH-000332,0.148150612925
ACH-000334,-0.065955923177
ACH-000335,0.178482915841
ACH-000336,0.12827029122199998
ACH-000337,0.426896871791
ACH-000339,0.169337265229
ACH-000341,0.17315543227299998
ACH-000348,0.18928245930999998
ACH-000350,0.304607286053
ACH-000352,0.218955743721
ACH-000356,0.105340830759
ACH-000361,0.13586181529000002
ACH-000362,0.14628273050100002
ACH-000363,-0.0451392987141
ACH-000364,0.16505451011800001
ACH-000365,0.13170640967299999
ACH-000366,0.17089956315299998
ACH-000368,0.249672071892
ACH-000374,0.186743502571
ACH-000375,0.18541264818599998
ACH-000376,0.0691425177889
ACH-000381,0.121549962552
ACH-000383,0.00863137242307
ACH-000387,0.135403763983
ACH-000389,0.33406797982700004
ACH-000390,0.0242594858695
ACH-000393,0.19512371730500003
ACH-000395,-0.0281032099012
ACH-000397,0.016159817846799998
ACH-000401,0.16560847567
ACH-000402,0.576700612477
ACH-000403,0.0921038127932
ACH-000404,-0.0512275098327
ACH-000406,0.159739900905
ACH-000407,0.291470697808
ACH-000408,0.0999229614691
ACH-000410,-0.0717350260028
ACH-000411,0.02915254485
ACH-000414,0.12568658829600002
ACH-000415,0.179236903125
ACH-000416,0.0940783979318
ACH-000420,0.155332062357
ACH-000421,0.0727309065673
ACH-000424,0.161730603066
ACH-000425,0.11525317502900001
ACH-000426,0.293864369118
ACH-000427,0.15074634549799998
ACH-000433,0.273623937662
ACH-000436,0.0382277238145
ACH-000444,0.13775002955399998
ACH-000445,0.347839350737
ACH-000448,0.24739500429699998
ACH-000450,-0.077210260938
ACH-000452,0.277507823586
ACH-000454,0.148836954913
ACH-000458,0.169689258776
ACH-000459,0.0231883453812
ACH-000460,0.223228100165
ACH-000461,0.0437311621002
ACH-000463,0.12318356568399999
ACH-000464,0.0142481079238
ACH-000466,0.00442821606844
ACH-000467,0.166749206954
ACH-000468,0.17777412059099998
ACH-000469,-0.151705668705
ACH-000470,0.162274269677
ACH-000471,-0.018928491292700002
ACH-000472,0.035220196030800004
ACH-000473,0.0180285525081
ACH-000475,0.14848247139100001
ACH-000476,0.119418155053
ACH-000477,0.284514376254
ACH-000480,0.05443472705630001
ACH-000481,0.17766387317000001
ACH-000483,0.0184859875693
ACH-000484,0.15942731488
ACH-000485,0.110615274069
ACH-000486,0.229679815279
ACH-000487,0.218299812377
ACH-000488,0.117096425398
ACH-000490,0.0842699571037
ACH-000491,0.22086773639899998
ACH-000495,-0.09237083499490001
ACH-000496,0.0602887583837
ACH-000499,-0.025045558700599997
ACH-000500,0.169164230213
ACH-000502,0.00585915019564
ACH-000503,0.172130420953
ACH-000505,0.19445426892999998
ACH-000507,0.18213936552299997
ACH-000510,0.185647821869
ACH-000511,0.12289732167000002
ACH-000512,-0.0007655078974610001
ACH-000516,0.22837566366700002
ACH-000517,0.10743113111199999
ACH-000518,0.10435117541200001
ACH-000520,0.173940345187
ACH-000521,0.0012422283924899999
ACH-000522,0.21782613513500002
ACH-000524,0.215046962132
ACH-000527,0.0509220427668
ACH-000528,0.334732541061
ACH-000537,-0.144531309961
ACH-000541,0.216697967372
ACH-000542,0.24019736829399999
ACH-000544,0.13732917498199998
ACH-000545,0.259519066668
ACH-000547,0.207838832076
ACH-000548,-0.0361653688285
ACH-000549,0.171523973857
ACH-000550,0.244092154639
ACH-000552,0.0359197283893
ACH-000556,0.20375110608199998
ACH-000557,-0.0187853662296
ACH-000570,0.137529498846
ACH-000571,-0.036119481373300004
ACH-000573,0.12102800892000001
ACH-000576,-0.0190710772357
ACH-000580,0.368525496794
ACH-000584,0.0646512475912
ACH-000585,0.216211380379
ACH-000588,0.0506335956179
ACH-000589,0.21640494196600002
ACH-000591,0.28257973145599996
ACH-000593,0.077303477809
ACH-000600,0.176482096
ACH-000601,0.192219235304
ACH-000604,0.0870201205545
ACH-000605,-0.0823804382074
ACH-000606,0.449817515031
ACH-000608,0.106695071376
ACH-000614,0.299615667851
ACH-000616,0.159784120857
ACH-000618,0.174948191477
ACH-000619,0.146080404627
ACH-000620,-0.00365772991211
ACH-000621,0.131941595579
ACH-000622,0.0505400898791
ACH-000623,0.113749602149
ACH-000624,0.124703239504
ACH-000627,0.21147390799199997
ACH-000630,-0.07439476539300001
ACH-000632,0.09104753699689999
ACH-000633,0.154428030002
ACH-000637,0.120435238506
ACH-000638,0.37665589699100005
ACH-000646,0.5388274419160001
ACH-000647,0.157842928305
ACH-000648,0.15761950403
ACH-000649,0.0897500092674
ACH-000651,0.00471197009222
ACH-000652,-0.11936395066700001
ACH-000653,0.147385257735
ACH-000657,0.167119684755
ACH-000658,0.0132037776516
ACH-000661,-0.013099367923000002
ACH-000662,0.281185668715
ACH-000663,0.219240754469
ACH-000665,0.033162531750500004
ACH-000671,0.150247498246
ACH-000673,0.045101958003699996
ACH-000676,0.142870952645
ACH-000677,0.209029120252
ACH-000681,0.19280890054900002
ACH-000682,0.311759312726
ACH-000683,0.161249966533
ACH-000684,-0.08815482738810002
ACH-000688,0.07174768707189999
ACH-000693,0.0703819864729
ACH-000694,0.19405084152
ACH-000695,-0.113202785446
ACH-000696,0.161434900346
ACH-000697,0.259099948996
ACH-000699,-0.0167954345338
ACH-000701,0.0866177535576
ACH-000706,-0.0427195294876
ACH-000711,0.173750496955
ACH-000713,0.0773106827893
ACH-000714,0.0342992619247
ACH-000718,0.161006833368
ACH-000720,0.133239594815
ACH-000721,0.141127532794
ACH-000724,-0.147650156929
ACH-000725,0.120178241635
ACH-000732,0.40895106180600005
ACH-000734,0.126386615125
ACH-000735,0.231714211605
ACH-000736,0.125281192058
ACH-000738,0.0404006108791
ACH-000746,0.2074019281
ACH-000747,0.193908731356
