,EXOC4 (60412)
ACH-000004,-0.711926626258
ACH-000007,-0.31521441667
ACH-000009,-0.606941365109
ACH-000011,-0.753808326789
ACH-000012,-0.429851544519
ACH-000013,-0.717033093884
ACH-000014,-0.611116884572
ACH-000015,-0.6296407382320001
ACH-000017,-0.40744455963299997
ACH-000018,-1.00174177523
ACH-000019,-0.5039443749170001
ACH-000021,-0.7025432714030001
ACH-000022,-0.501136980776
ACH-000025,-0.726658881183
ACH-000028,-0.663931716151
ACH-000030,-0.580907659753
ACH-000035,-0.774816597247
ACH-000036,-0.289750911554
ACH-000037,-0.552888115472
ACH-000039,-0.56088609465
ACH-000040,-0.583470417621
ACH-000041,-0.945619943477
ACH-000042,-0.560572078334
ACH-000045,-0.843115342381
ACH-000047,-0.724660416813
ACH-000052,-0.7240960726090001
ACH-000053,-0.665384616077
ACH-000054,-0.5746890104169999
ACH-000055,-0.548049842983
ACH-000060,-0.644366617596
ACH-000067,-0.568803203677
ACH-000070,-0.5370093654720001
ACH-000075,-0.42065118045999994
ACH-000078,-0.681186549372
ACH-000082,-0.709508661857
ACH-000085,-0.7749926351540001
ACH-000086,-0.585564158724
ACH-000087,-0.736455421272
ACH-000092,-0.7723109696480001
ACH-000095,-0.642160435767
ACH-000097,-0.7290903772089999
ACH-000098,-0.5775919121149999
ACH-000099,-0.653370558141
ACH-000108,-0.586178761575
ACH-000113,-0.6520504488350001
ACH-000115,-0.851098667141
ACH-000116,-0.7440920916120001
ACH-000118,-0.7551595878309999
ACH-000120,-0.7206874437199999
ACH-000123,-0.686337531187
ACH-000127,-0.870655729229
ACH-000128,-0.671456380866
ACH-000132,-0.584593751691
ACH-000133,-0.7556417659899999
ACH-000137,-0.6125621223569999
ACH-000138,-0.6233176938189999
ACH-000142,-0.654741881637
ACH-000143,-0.899653307139
ACH-000146,-0.7749614767899999
ACH-000148,-0.69693676406
ACH-000150,-0.5741479198170001
ACH-000152,-0.941529418751
ACH-000153,-0.817407256875
ACH-000159,-0.56880570466
ACH-000160,-1.25567778251
ACH-000163,-0.526499193989
ACH-000167,-0.910697949385
ACH-000168,-0.8617034315600001
ACH-000169,-0.6055063175100001
ACH-000178,-0.61080155581
ACH-000182,-0.65433034218
ACH-000183,-0.693863571338
ACH-000188,-0.6805531915090001
ACH-000189,-0.559879659654
ACH-000190,-0.720923137912
ACH-000198,-0.6863191614190001
ACH-000204,-0.407184556264
ACH-000206,-0.8084048326109999
ACH-000207,-0.484160646382
ACH-000211,-0.542233623367
ACH-000215,-0.382723146723
ACH-000221,-0.919121583523
ACH-000222,-0.47052692335699997
ACH-000223,-0.69322678844
ACH-000226,-0.548952942235
ACH-000227,-0.652581824545
ACH-000228,-0.748164507956
ACH-000231,-0.667637627693
ACH-000232,-0.641002005458
ACH-000233,-0.549783141639
ACH-000234,-0.713058461684
ACH-000235,-0.7692150245999999
ACH-000237,-0.7804819166779999
ACH-000238,-0.770905965244
ACH-000243,-0.9544262176549999
ACH-000244,-0.8483149232449999
ACH-000246,-0.576091641612
ACH-000248,-0.552462516958
ACH-000250,-0.432716454537
ACH-000251,-0.49351827400799997
ACH-000253,-0.597056733524
ACH-000255,-0.7356656444320001
ACH-000256,-0.575075627673
ACH-000257,-0.856381692238
ACH-000258,-0.528906542966
ACH-000259,-0.607092833657
ACH-000260,-0.7312547566850001
ACH-000261,-0.714545447789
ACH-000262,-0.599072886484
ACH-000263,-0.857798095933
ACH-000264,-0.575031500895
ACH-000265,-0.525643085286
ACH-000266,-0.8230431082680001
ACH-000272,-0.774306614834
ACH-000273,-0.7012474437039999
ACH-000274,-0.6109475918899999
ACH-000277,-0.665011813893
ACH-000278,-0.560201146625
ACH-000279,-0.502775097224
ACH-000280,-0.7698772835250001
ACH-000281,-0.671373626403
ACH-000288,-0.633035695177
ACH-000291,-0.8425510211380001
ACH-000293,-0.950289009452
ACH-000294,-0.533092858709
ACH-000295,-0.721531449928
ACH-000296,-0.621692530563
ACH-000302,-0.688439086418
ACH-000304,-0.696424628813
ACH-000307,-0.821109735985
ACH-000308,-0.821848467825
ACH-000310,-0.689608731361
ACH-000311,-0.9391935714499999
ACH-000312,-0.76316854656
ACH-000315,-0.55036338957
ACH-000316,-0.727479227174
ACH-000317,-0.677094055123
ACH-000318,-0.9509543019
ACH-000319,-1.03676774979
ACH-000320,-0.5531805623089999
ACH-000322,-0.396370497109
ACH-000323,-0.867254302919
ACH-000324,-0.7435086299339999
ACH-000329,-0.651746346845
ACH-000330,-1.02295824606
ACH-000331,-0.724289655422
ACH-000332,-0.661408105277
ACH-000334,-0.44629069349699996
ACH-000335,-0.37045495258
ACH-000336,-0.7448379470569999
ACH-000337,-0.598455375089
ACH-000339,-1.03953330795
ACH-000341,-1.0176771993
ACH-000348,-0.669500313221
ACH-000350,-0.44444928258
ACH-000352,-0.712555796442
ACH-000356,-0.93255412267
ACH-000361,-0.896274174269
ACH-000362,-0.645677448478
ACH-000363,-0.49418448268700005
ACH-000364,-0.605443007134
ACH-000365,-0.49057984815300004
ACH-000366,-0.6809647794949999
ACH-000368,-0.67621478079
ACH-000374,-0.9835820572439999
ACH-000375,-0.8023951589
ACH-000376,-0.478946375156
ACH-000381,-0.486866364761
ACH-000383,-0.7917527020239999
ACH-000387,-0.6538823734179999
ACH-000389,-0.6054916361899999
ACH-000390,-0.59486798702
ACH-000393,-0.779843076479
ACH-000395,-0.7249122877840001
ACH-000397,-0.7131576479539999
ACH-000401,-0.6293387051780001
ACH-000402,-1.14655018817
ACH-000403,-0.616508290108
ACH-000404,-0.373155655374
ACH-000406,-0.589302675884
ACH-000407,-0.534938296426
ACH-000408,-0.78401527934
ACH-000410,-0.682157310346
ACH-000411,-0.601923383231
ACH-000414,-0.5548426033039999
ACH-000415,-0.8674400294600001
ACH-000416,-0.976930360651
ACH-000420,-0.527084842725
ACH-000421,-0.791068029869
ACH-000424,-0.526884156479
ACH-000425,-0.576419708514
ACH-000426,-0.9037997075799998
ACH-000427,-0.739974030774
ACH-000433,-0.257586720471
ACH-000436,-0.672240365977
ACH-000444,-0.875274581095
ACH-000445,-0.297239916379
ACH-000448,-0.7591649540009999
ACH-000450,-0.31002071178199997
ACH-000452,-0.8255268911399999
ACH-000454,-0.444886712204
ACH-000458,-0.663024392757
ACH-000459,-0.491328963038
