,HOGA1 (112817)
ACH-000258,0.0606501423152
ACH-000259,-0.16910894495
ACH-000260,-0.0395569597253
ACH-000261,-0.0875492287335
ACH-000262,-0.260336131524
ACH-000263,0.202792914463
ACH-000264,-0.09053066549010001
ACH-000265,-0.0619192688497
ACH-000266,-0.193356797528
ACH-000272,-0.14511747265
ACH-000273,0.137523430767
ACH-000274,-0.027281816773299997
ACH-000277,-0.128073489623
ACH-000278,-0.0786446460647
ACH-000279,-0.160161002936
ACH-000280,-0.117905542303
ACH-000281,-0.21720011443700002
ACH-000288,-0.047756281555
ACH-000291,-0.131803450893
ACH-000293,-0.114202509327
ACH-000294,-0.196571152677
ACH-000295,-0.0255734721096
ACH-000296,0.09978224405639999
ACH-000302,-0.032410355427099996
ACH-000304,-0.11706304791
ACH-000307,-0.202306365515
ACH-000308,-0.07753525531560002
ACH-000310,-0.25019432138799996
ACH-000311,-0.155193989684
ACH-000312,-0.399881354452
ACH-000315,-0.0110123210727
ACH-000316,0.10748155050000001
ACH-000317,-0.14568143601199998
ACH-000318,-0.134470826412
ACH-000319,-0.043704621064099995
ACH-000320,-0.682043363426
ACH-000322,-0.223612019969
ACH-000323,-0.098324044687
ACH-000324,-0.180571997794
ACH-000329,-0.152167150029
ACH-000330,-0.0722973486723
ACH-000331,-0.187391324815
ACH-000332,-0.257872514779
ACH-000334,0.0364495169171
ACH-000335,-0.221537195111
ACH-000336,0.0159098007302
ACH-000337,-0.111854118415
ACH-000339,-0.16675436432
ACH-000341,-0.359301577377
ACH-000348,-0.0155182453605
ACH-000350,-0.172631592204
ACH-000352,-0.17919596665399998
ACH-000356,-0.31767040183
ACH-000361,-0.238866363612
ACH-000362,-0.10610338046800001
ACH-000363,-0.131788647569
ACH-000364,-0.138890431009
ACH-000365,-0.14318629424100002
ACH-000366,-0.0648544095767
ACH-000368,-0.14178486592700001
ACH-000374,-0.0889713973654
ACH-000375,-0.17280835111200002
ACH-000376,-0.08076026102419999
ACH-000381,0.0253248252398
ACH-000383,0.04010175239180001
ACH-000387,-0.131101438901
ACH-000389,-0.056793974338499996
ACH-000390,0.005645612676350001
ACH-000393,-0.207091054601
ACH-000395,-0.155247942471
ACH-000397,-0.08849773267000001
ACH-000401,0.12456213695
ACH-000402,-0.16075525065
ACH-000403,-0.209278039762
ACH-000404,0.138364952665
ACH-000406,-0.165421839569
ACH-000407,-0.176561888623
ACH-000408,-0.118173348265
ACH-000410,-0.146998272629
ACH-000411,-0.0748127729128
ACH-000414,-0.0312802128938
ACH-000415,-0.330075671241
ACH-000416,-0.28027161205400003
ACH-000420,-0.201893454649
ACH-000421,-0.160412967745
ACH-000424,0.147859818307
ACH-000425,-0.139549443104
ACH-000426,0.0299063107877
ACH-000427,-0.178643911411
ACH-000433,-0.09861796962639999
ACH-000436,-0.346849474818
ACH-000444,0.0970931685967
ACH-000445,0.140346186617
ACH-000448,-0.09761027883439999
ACH-000450,-0.160842721286
ACH-000452,-0.19937852893199998
ACH-000454,-0.11065560070000001
ACH-000458,-0.12920752207800001
ACH-000459,0.18838424612500002
ACH-000460,-0.036063840381199995
ACH-000461,-0.164820524915
ACH-000463,-0.102301831451
ACH-000464,-0.20796151030499999
ACH-000466,-0.256470825106
ACH-000467,-0.32547487199700004
ACH-000468,-0.16571165651699998
ACH-000469,-0.13579106240900002
ACH-000470,-0.0496778233956
ACH-000471,-0.07023239374580001
ACH-000472,-0.239332634485
ACH-000473,-0.10190359642300001
ACH-000475,-0.287414292344
ACH-000476,-0.241800623881
ACH-000477,0.196270781835
ACH-000480,-0.032809199726499996
ACH-000481,-0.306118455918
ACH-000483,0.0985546589549
ACH-000484,0.0870470134077
ACH-000485,-0.151053421606
ACH-000486,-0.219663791701
ACH-000487,-0.189711217165
ACH-000488,-0.14321211209
ACH-000490,-0.205911545137
ACH-000491,-0.207164612593
ACH-000495,0.0691281369059
ACH-000496,-0.204642731393
ACH-000499,-0.131578322664
ACH-000500,-0.454181009741
ACH-000502,-0.19720632823399997
ACH-000503,-0.0751342579548
ACH-000505,-0.155598354915
ACH-000507,-0.20142610969799998
ACH-000510,-0.0838816192241
ACH-000511,-0.00942599701443
ACH-000512,0.190693779945
ACH-000516,0.06611176006109999
ACH-000517,0.009396689177100001
ACH-000518,-0.198220982115
ACH-000520,-0.114683078911
ACH-000521,-0.207061191293
ACH-000522,-0.175317263621
ACH-000524,-0.049257358305
ACH-000527,-0.0679812163009
ACH-000528,-0.149988359854
ACH-000537,-0.0693462435793
ACH-000541,-0.133793403582
ACH-000542,-0.189025346788
ACH-000544,-0.0306334409204
ACH-000545,-0.10029292231699999
ACH-000547,-0.46895544047300003
ACH-000548,-0.393709433029
ACH-000549,-0.18533841585799998
ACH-000550,-0.300127023958
ACH-000552,-0.170065011463
ACH-000556,-0.0661235145827
ACH-000557,-0.384170506627
ACH-000570,-0.128782347235
ACH-000571,-0.189017732082
ACH-000573,0.015127426571500001
ACH-000576,-0.09367816288769999
ACH-000580,-0.11543735838
ACH-000584,0.00890469886287
ACH-000585,-0.07646195854
ACH-000588,-0.12773113718499998
ACH-000589,-0.15768401895099998
ACH-000591,-0.395507324226
ACH-000593,-0.0647781676035
ACH-000600,-0.176517650306
ACH-000601,-0.19137251098299998
ACH-000604,0.0855061905801
ACH-000605,-0.0129280650642
ACH-000606,-0.00860817931202
ACH-000608,-0.06475558050250001
ACH-000614,-0.256261389121
ACH-000616,-0.207704832917
ACH-000618,-0.18869651005399998
ACH-000619,-0.09033428915760001
ACH-000620,-0.144840639652
ACH-000621,-0.12884555170999998
ACH-000622,-0.19458915153
ACH-000623,-0.195845520502
ACH-000624,-0.0171249263655
ACH-000627,-0.030421490633999997
ACH-000630,-0.0669858031637
ACH-000632,0.0603316347124
ACH-000633,-0.284272265721
ACH-000637,-0.17466359915399998
ACH-000638,-0.461540112931
ACH-000646,-0.0969343431855
ACH-000647,-0.165620932498
ACH-000648,-0.282515059797
ACH-000649,-0.0605120524254
ACH-000651,-0.309632194589
ACH-000652,-0.154395650843
ACH-000653,-0.068835415183
ACH-000657,-0.183301275374
ACH-000658,-0.244205610101
ACH-000661,-0.194499916471
ACH-000662,-0.07529723190899999
ACH-000663,-0.22179834350400002
ACH-000665,-0.179672595654
ACH-000671,-0.09618006662510001
ACH-000673,-0.15979092558
ACH-000676,-0.0653481627441
ACH-000677,-0.0902808681093
ACH-000681,-0.118805357112
ACH-000682,-0.0891457433182
ACH-000683,-0.104758162465
ACH-000684,0.09994181036210001
ACH-000688,-0.208451545411
ACH-000693,-0.129610696195
ACH-000694,-0.24714706257599997
ACH-000695,-0.561555456436
ACH-000696,-0.0653243921499
ACH-000697,-0.31691720673900003
ACH-000699,0.0034253741169000002
ACH-000701,-0.0904877285466
ACH-000706,-0.08588076288489999
ACH-000711,-0.160554645926
ACH-000713,0.0501238260119
ACH-000714,-0.132341569476
ACH-000718,-0.27256658994000005
ACH-000720,-0.275155363752
ACH-000721,-0.231557738368
ACH-000724,-0.20230913384100002
ACH-000725,-0.0664958158823
ACH-000732,-0.170651269339
ACH-000734,-0.09894837771619999
ACH-000735,-0.0105362750257
ACH-000736,-0.258211059018
ACH-000738,-0.322342523218
ACH-000746,0.004469877887279999
ACH-000747,-0.250085310643
ACH-000748,-0.060869197303
ACH-000753,0.14268824047
ACH-000756,-0.0997766895684
ACH-000757,-0.0476774294042
ACH-000758,-0.028565052145700005
ACH-000760,-0.17425126552099998
ACH-000763,0.0391535344369
ACH-000764,-0.424511228227
ACH-000765,0.0498129403747
ACH-000766,-0.21802008867199998
ACH-000767,-0.262502046973
ACH-000768,-0.121778375351
ACH-000769,-0.20141378522999998
ACH-000770,-0.10615735142999999
ACH-000771,-0.167774305495
ACH-000773,-0.232567348033
ACH-000776,-0.168861702887
ACH-000777,-0.232969948693
ACH-000778,-0.17340395591899999
ACH-000781,-0.20771230143199998
ACH-000782,-0.16912551325800002
ACH-000783,-0.0910012971772
ACH-000784,-0.12395619195
ACH-000785,-0.315960662193
ACH-000787,0.0257754687075
ACH-000788,-0.030624928911200004
ACH-000791,-0.106459986632
ACH-000792,0.25402233677700004
ACH-000794,-0.0322165224691
ACH-000796,-0.360017002102
ACH-000799,0.016002771947299998
ACH-000800,-0.106251593342
ACH-000802,-0.15038424258400002
ACH-000804,-0.0868450266801
ACH-000805,-0.154131221344
ACH-000809,-0.006476539633449999
ACH-000810,0.166938238513
ACH-000811,-0.08160627925189999
ACH-000817,-0.297620336567
ACH-000819,-0.319885558061
ACH-000820,0.030130688491599996
ACH-000821,-0.33982207815800003
ACH-000822,-0.0342760316815
ACH-000823,0.0280785318488
ACH-000824,-0.196654071153
ACH-000827,-0.06457138602580001
ACH-000829,0.0240814694822
ACH-000831,-0.19704911976
ACH-000832,-0.202864377814
ACH-000833,-0.13879981901
ACH-000834,-0.187857132082
ACH-000835,0.0960622780805
ACH-000836,-0.0745792982527
ACH-000837,-0.18981268965300002
ACH-000838,-0.316636055091
ACH-000839,-0.141149672038
ACH-000840,0.114155722665
ACH-000841,-0.05421259876
ACH-000843,-0.135004679562
ACH-000846,-0.0438899413409
ACH-000847,-0.409448468132
ACH-000848,-0.046205316673499995
ACH-000849,0.000101231803851
ACH-000851,-0.09636098611369999
ACH-000855,-0.13679901597400002
ACH-000856,0.19845629060199999
ACH-000858,-0.12635282452
ACH-000859,-0.191308197006
ACH-000861,-0.103490637648
ACH-000862,-0.260823553664
ACH-000865,-0.07270485690339999
ACH-000866,-0.0859819857604
ACH-000867,-0.204657459314
ACH-000869,-0.250415394373
ACH-000872,-0.0250256257223
ACH-000873,0.04978201301940001
ACH-000876,-0.14653810099
ACH-000878,0.0943817948907
ACH-000880,-0.0477922879477
ACH-000881,-0.07944738461039999
ACH-000882,-0.039092910203699996
ACH-000884,-0.11027112927300001
ACH-000885,-0.153563762214
ACH-000887,-0.011731912050700002
ACH-000888,-0.114378599816
ACH-000889,-0.267496439522
ACH-000890,-0.038744826654199996
ACH-000896,-0.11603305759000002
ACH-000898,0.0297339377314
ACH-000900,-0.10932914592399999
ACH-000901,-0.0735281129852
ACH-000905,-0.217394640056
ACH-000906,-0.0275496347106
ACH-000907,-0.183071595674
ACH-000910,-0.0514735250199
ACH-000911,-0.142539877919
ACH-000912,-0.0143155309504
ACH-000913,-0.18280497752500002
ACH-000915,-0.0142624196069
ACH-000916,-0.22285017858800002
ACH-000917,0.127153430509
ACH-000921,-0.13721741325200001
ACH-000924,-0.198752052791
ACH-000926,-0.200094447599
ACH-000928,-0.0970597116399
ACH-000929,0.104533867379
ACH-000932,-0.171055699648
ACH-000935,-0.037845171370099996
ACH-000936,-0.361876685177
ACH-000937,0.052006689716099994
ACH-000938,0.00463005822336
ACH-000939,-0.213709326809
ACH-000941,-0.04783384015409999
ACH-000943,-0.17009259402899998
ACH-000946,-0.136101874428
ACH-000947,-0.199002875757
ACH-000948,-0.0282749187032
ACH-000950,0.006535637106520001
ACH-000953,-0.065448885445
ACH-000957,-0.0981175835137
ACH-000958,-0.1612173237
ACH-000960,-0.023283300873
ACH-000963,-0.138045545911
ACH-000968,-0.10787003849099999
ACH-000969,-0.0930003889284
ACH-000973,-0.240581254802
ACH-000974,-0.218066120013
ACH-000975,-0.0913332734828
ACH-000976,-0.09766501878810002
ACH-000978,0.0782658418752
ACH-000980,-0.04277198169290001
ACH-000984,-0.16070334351999999
ACH-000986,-0.160097498314
ACH-000988,-0.0484107711121
ACH-000993,0.0606901346655
ACH-000994,-0.182432037518
ACH-000996,-0.149061065726
ACH-001001,-0.150729843753
ACH-001020,-0.014656960395899999
ACH-001028,-0.162519907741
ACH-001031,-0.022307452634400003
ACH-001038,-0.162686157379
ACH-001048,0.0159064661392
ACH-001050,-0.0680291786611
ACH-001053,-0.200466005731
ACH-001054,-0.158298850521
ACH-001061,-0.113642104048
ACH-001067,-0.24553603908799998
ACH-001075,-0.130379952514
ACH-001096,-0.104940127402
ACH-001128,-0.196413336597
ACH-001134,-0.0251540297187
ACH-001151,-0.0720443871922
ACH-001163,-0.142293782754
ACH-001164,-0.21360009477800002
ACH-001173,-0.19595158951799999
ACH-001183,-0.103404962741
ACH-001184,-0.09311394666660001
ACH-001190,-0.282970425826
ACH-001192,-0.19244856786400003
ACH-001193,-0.231335531343
ACH-001196,-0.15590126896099998
ACH-001197,0.0477287979294
ACH-001205,-0.105183441474
ACH-001211,-0.284293149678
ACH-001212,0.295515663917
ACH-001228,-0.12086534369100001
ACH-001232,-0.285135712428
ACH-001239,-0.07520892021369999
ACH-001274,0.120517192748
ACH-001275,-0.20328508634300002
ACH-001277,-0.12949633386499998
ACH-001278,-0.028497650822000002
ACH-001280,-0.28477904456
ACH-001283,-0.313738270788
ACH-001289,0.011833947378200002
ACH-001295,-0.0872521923232
ACH-001300,-0.29320636024
ACH-001301,-0.20782505465
ACH-001302,0.415045432004
ACH-001303,0.0667943463581
ACH-001306,-0.23165292897
ACH-001318,-0.10550753877499999
ACH-001322,-0.192902477551
ACH-001328,-0.059698019333899996
ACH-001332,0.126834538294
ACH-001333,-0.06463049658440001
ACH-001336,-0.0850191951904
ACH-001340,-0.09418744991
ACH-001346,-0.12366476463
ACH-001353,-0.123932184941
ACH-001354,-0.341285286013
ACH-001367,-0.042081122486300006
ACH-001368,-0.18888477694000003
ACH-001374,-0.236232875383
ACH-001375,-0.0450620737142
ACH-001377,-0.320438539369
ACH-001380,0.00668036481669
ACH-001391,-0.340057060892
ACH-001407,-0.186921715989
ACH-001408,-0.204346229721
ACH-001413,0.0184697049286
ACH-001430,-0.133600984886
ACH-001431,-0.394693078208
ACH-001450,-0.20590591125500002
ACH-001496,-0.0204270376995
ACH-001500,0.0251541934829
ACH-001521,-0.10772970525999999
ACH-001523,-0.15001568278400002
ACH-001532,-0.258347932136
ACH-001536,-0.0221954692319
ACH-001550,-0.198691758969
ACH-001552,-0.00014987811730500001
ACH-001554,-0.116450177319
ACH-001645,-0.0851696846114
ACH-001654,-0.11737277509199999
ACH-001715,-0.37222585579499995
ACH-001735,-0.197781856752
ACH-001736,-0.0535701015069
ACH-001737,-0.0321283111499
ACH-001740,-0.110809588417
ACH-001745,-0.013869700483200001
ACH-001750,-0.0170062059099
ACH-001765,0.019582997850200002
ACH-001956,-0.0686245806972
ACH-001957,-0.00878744823844
