,OR6X1 (390260)
ACH-000004,0.108145866616
ACH-000007,0.26098342895300003
ACH-000009,0.149230690079
ACH-000011,0.0928235911758
ACH-000012,0.10346577356
ACH-000013,-0.009734802495379998
ACH-000014,-0.10391924128499999
ACH-000015,0.06348059796080001
ACH-000017,-0.0158454544231
ACH-000018,0.09816560540269999
ACH-000019,0.224459805897
ACH-000021,0.27286014819800003
ACH-000022,0.171544877363
ACH-000025,0.154508402818
ACH-000028,0.0967926494244
ACH-000030,0.15464473819
ACH-000035,0.10491651304199999
ACH-000036,-0.039917935004300006
ACH-000037,-0.09281380404269998
ACH-000039,-0.00632060901784
ACH-000040,0.0787722136648
ACH-000041,-0.062139633435
ACH-000042,0.278976522689
ACH-000045,0.08766586376910002
ACH-000047,-0.055567901902800004
ACH-000052,-0.09566842589029999
ACH-000053,0.21026246880999996
ACH-000054,-0.0581095214199
ACH-000055,0.0550201684507
ACH-000060,-0.0043149989763000005
ACH-000067,0.132480421907
ACH-000070,-0.222152347163
ACH-000075,0.0877296614552
ACH-000078,0.11942119098
ACH-000082,0.00634653098378
ACH-000085,0.108071558939
ACH-000086,0.18898035254599999
ACH-000087,0.06278935341990001
ACH-000092,0.0105276094996
ACH-000095,0.0957599773793
ACH-000097,0.100380899094
ACH-000098,0.146188614128
ACH-000099,0.0968319836705
ACH-000108,-0.00489401851529
ACH-000113,0.159296274613
ACH-000115,0.1490874564
ACH-000116,0.155279117155
ACH-000118,0.0611128537409
ACH-000120,0.0133602437543
ACH-000123,0.0810768240706
ACH-000127,0.181552399357
ACH-000128,0.129127616822
ACH-000132,-0.0917766840086
ACH-000133,0.10497070536599999
ACH-000137,0.2145289726
ACH-000138,-0.138608740315
ACH-000142,0.0181583709076
ACH-000143,0.193147222992
ACH-000146,0.24552005619199999
ACH-000148,0.112962538717
ACH-000150,0.216470757579
ACH-000152,-0.129571987094
ACH-000153,0.301964311739
ACH-000159,0.014986550179299998
ACH-000160,0.180559116676
ACH-000163,0.112549087897
ACH-000167,0.33062169546500003
ACH-000168,0.328395084872
ACH-000169,-0.158635009808
ACH-000178,0.134847651088
ACH-000182,0.024113031119499997
ACH-000183,-0.0685488341952
ACH-000188,-0.157584469619
ACH-000189,0.11693828915999999
ACH-000190,0.0838226137554
ACH-000198,-0.07879210250419999
ACH-000204,0.244911672195
ACH-000206,0.14235064550999998
ACH-000207,0.0247328465223
ACH-000211,0.19255981269699998
ACH-000215,0.0362916039515
ACH-000221,0.170556576458
ACH-000222,0.0429398485314
ACH-000223,-0.0168642165384
ACH-000226,0.0581308267962
ACH-000227,0.07118859226480001
ACH-000228,0.220793076531
ACH-000231,0.0575513580782
ACH-000232,0.137044983151
ACH-000233,0.0937063791761
ACH-000234,0.18745336532
ACH-000235,0.0915587088274
ACH-000237,0.146382492016
ACH-000238,0.130770900979
ACH-000243,0.0771009413886
ACH-000244,0.244944249271
ACH-000246,-0.0037256003804699996
ACH-000248,0.126863276106
ACH-000250,0.07777274412639999
ACH-000251,0.209409509194
ACH-000253,0.385037063457
ACH-000255,0.180246951727
ACH-000256,0.181897056417
ACH-000257,-0.0510747353163
ACH-000258,0.07540548970739999
ACH-000259,0.118567929839
ACH-000260,0.134814230735
ACH-000261,0.101174111984
ACH-000262,0.34009889166
ACH-000263,0.09350393996610001
ACH-000264,0.0014482797782100001
ACH-000265,0.189810904941
ACH-000266,0.119405695791
ACH-000272,0.18546286817899998
ACH-000273,0.05000624045199999
ACH-000274,0.048629164281900006
ACH-000277,0.08977652228010001
ACH-000278,0.0028741760244599996
ACH-000279,-0.09762706291649999
ACH-000280,0.157123327283
ACH-000281,0.128216659493
ACH-000288,0.0436737947187
ACH-000291,0.17189939116300001
ACH-000293,0.0455826355395
ACH-000294,0.00432819551806
ACH-000295,-0.0246304287489
ACH-000296,0.134515011597
ACH-000302,0.252247610903
ACH-000304,0.043735427551199996
ACH-000307,0.09997507007239999
ACH-000308,0.143095709235
ACH-000310,0.0486029590596
ACH-000311,-0.137587225066
ACH-000312,-0.0150539183123
ACH-000315,0.08764059302989999
ACH-000316,-0.15786847263599998
ACH-000317,-0.0307306043731
ACH-000318,-0.0616620256405
ACH-000319,0.00100628991146
ACH-000320,0.0075143878115200005
ACH-000322,0.050849077285599995
ACH-000323,0.0569509340446
ACH-000324,0.107120994258
ACH-000329,0.210829100511
ACH-000330,0.0710177802868
ACH-000331,0.0601882649271
ACH-000332,0.150540880905
ACH-000334,-0.044998163623800005
ACH-000335,-0.048060546989
ACH-000336,0.34613222908200003
ACH-000337,0.19719897325
ACH-000339,0.206981070612
ACH-000341,0.155591881083
ACH-000348,0.109627349004
ACH-000350,0.126297049908
ACH-000352,0.199775976455
ACH-000356,0.369642596114
ACH-000361,-0.142502386148
ACH-000362,0.158484454249
ACH-000363,0.143338692527
ACH-000364,0.0172892402059
ACH-000365,0.10063892454199999
ACH-000366,0.187261481425
ACH-000368,0.23623041821999996
ACH-000374,-0.37703573806400004
ACH-000375,0.0347648760575
ACH-000376,0.120356585637
ACH-000381,0.0635305382123
ACH-000383,0.10641240018100001
ACH-000387,0.0844796782635
ACH-000389,0.00709166619238
ACH-000390,0.13705822387
ACH-000393,0.0546471745582
ACH-000395,0.263859049668
ACH-000397,0.22897327078000002
ACH-000401,0.120754617497
ACH-000402,-0.15453600296599998
ACH-000403,0.19425185571400003
ACH-000404,-0.06802126055049999
ACH-000406,0.132364489425
ACH-000407,0.0319469894257
ACH-000408,0.035776193003
ACH-000410,0.122840300137
ACH-000411,0.139843338613
ACH-000414,-0.0843666052503
ACH-000415,0.17305865973999998
ACH-000416,0.0903348414102
ACH-000420,0.12036896903899999
ACH-000421,0.06585352057680001
ACH-000424,-0.0633961991382
ACH-000425,0.118938148338
ACH-000426,0.0322152189033
ACH-000427,-0.0162980660316
ACH-000433,-0.0633427774155
ACH-000436,0.0612353898996
ACH-000444,0.0981496838896
ACH-000445,-0.060716653833099994
ACH-000448,0.0949912045139
ACH-000450,-0.261088229476
ACH-000452,0.193174198232
ACH-000454,0.250244516272
ACH-000458,0.181249715044
ACH-000459,0.044040620602199994
ACH-000460,0.205768257115
ACH-000461,-0.0499246230787
ACH-000463,0.0542716389496
ACH-000464,-0.250692954034
ACH-000466,0.303051779653
ACH-000467,0.147526115831
ACH-000468,0.34070999516
ACH-000469,0.114509646121
ACH-000470,0.18821353281599998
ACH-000471,0.132831565832
ACH-000472,0.184342105533
ACH-000473,0.06686224895409999
ACH-000475,0.0578830172683
ACH-000476,0.047946209477000006
ACH-000477,0.230547824606
ACH-000480,0.110428051253
ACH-000481,0.0376391267537
ACH-000483,0.0545348161482
ACH-000484,0.00021217137579400002
ACH-000485,0.13503539872
ACH-000486,-0.00446244190773
ACH-000487,0.135541001509
ACH-000488,0.20720083586
ACH-000490,0.144194660119
ACH-000491,-0.0913222783738
ACH-000495,-0.19113639598999999
ACH-000496,-0.031161800729200002
ACH-000499,-0.05949923459419999
ACH-000500,0.230216482225
ACH-000502,0.0753200259698
ACH-000503,0.400421056249
ACH-000505,0.09187371957979999
ACH-000507,0.0494889021503
ACH-000510,0.111970130764
ACH-000511,0.17219317048799998
ACH-000512,0.17084971985800002
ACH-000516,0.10977931374500001
ACH-000517,0.0857717800021
ACH-000518,-0.016002294521
ACH-000520,0.15391182252
ACH-000521,0.229132467828
ACH-000522,0.036794098830599996
ACH-000524,0.0814175754771
ACH-000527,0.11196576687000001
ACH-000528,0.167888236415
ACH-000537,0.0068752062425799995
ACH-000541,0.168217640143
ACH-000542,0.0669258393863
ACH-000544,0.0982449684384
ACH-000545,-0.04978097261369999
ACH-000547,-0.018819179171099997
ACH-000548,0.0110662301416
ACH-000549,0.232655208381
ACH-000550,0.225491795911
ACH-000552,-0.0728006557868
ACH-000556,0.0290328235459
ACH-000557,0.0873569864856
ACH-000570,-0.00688064966154
ACH-000571,-0.0508762929133
ACH-000573,0.0886822027739
ACH-000576,-0.0139662426578
ACH-000580,0.202017141243
ACH-000584,0.0433732567033
ACH-000585,0.14344604029000002
ACH-000588,0.026468933687999997
ACH-000589,-0.023777509997499998
ACH-000591,0.0499851860192
ACH-000593,0.130090329827
ACH-000600,0.04122822369680001
ACH-000601,0.0765541355011
ACH-000604,-0.18233254084699999
ACH-000605,0.18656932026700002
ACH-000606,0.07070907181639999
ACH-000608,0.0033971513543
ACH-000614,0.00207193149532
ACH-000616,0.192367378855
ACH-000618,0.16162029541
ACH-000619,0.103613329429
ACH-000620,0.005902963604729999
ACH-000621,0.09753167041039999
ACH-000622,-0.0275106348215
ACH-000623,-0.05772084140599999
ACH-000624,0.0915030472297
ACH-000627,0.241064843312
ACH-000630,-0.00434658370716
ACH-000632,0.022350269070099998
ACH-000633,0.09047217753869999
ACH-000637,0.026217787219700004
ACH-000638,0.145037852319
ACH-000646,0.18412087412500003
ACH-000647,0.0707092567727
ACH-000648,0.1079682027
ACH-000649,0.032361439732300004
ACH-000651,0.244971450232
ACH-000652,0.180055195668
ACH-000653,-0.11436913215700001
ACH-000657,0.019948064876700002
ACH-000658,0.102784268101
ACH-000661,-0.009214820260149999
ACH-000662,-0.120825575909
ACH-000663,-0.108936797784
ACH-000665,0.011044805316999999
ACH-000671,-0.10434194121
ACH-000673,0.0399137348116
ACH-000676,0.0682560868123
ACH-000677,0.220454133594
ACH-000681,-0.07267732614439999
ACH-000682,0.164717537854
ACH-000683,0.154135887373
ACH-000684,-0.205103259739
ACH-000688,-0.028446610639999998
ACH-000693,0.17416752219999998
ACH-000694,0.158028127991
ACH-000695,0.280111904659
ACH-000696,0.016196923637600003
ACH-000697,0.0861294967251
ACH-000699,0.023603786089900002
ACH-000701,0.0299847989829
ACH-000706,0.0674095951307
ACH-000711,0.13391833541099998
ACH-000713,0.10718944782999999
ACH-000714,0.109973071057
ACH-000718,0.18034266465100002
ACH-000720,0.09435079014860001
ACH-000721,0.14124619248
ACH-000724,0.0805257888848
ACH-000725,0.17441065569800002
ACH-000732,-0.0322517791949
ACH-000734,-0.033039557720300004
ACH-000735,0.07284781543430001
ACH-000736,-0.101230727257
ACH-000738,0.187235068359
ACH-000746,0.140355292217
ACH-000747,0.0899370830169
ACH-000748,0.110570246863
ACH-000753,-0.05141493893630001
ACH-000756,0.108901641805
ACH-000757,0.0660200028749
ACH-000758,-0.0946518154875
ACH-000760,0.122235860265
ACH-000763,0.09597804441919999
ACH-000764,0.20892443418099998
ACH-000765,-0.042685156398599995
ACH-000766,0.34468049786399996
ACH-000767,0.06660243935639999
ACH-000768,0.0867652977933
ACH-000769,0.109718187772
ACH-000770,0.146900142751
ACH-000771,0.06981849017469999
ACH-000773,0.220776117419
ACH-000776,-0.0174706222455
ACH-000777,0.16007747844200002
ACH-000778,0.00132351314801
ACH-000781,0.0672617279098
ACH-000782,-0.00492466718996
ACH-000783,0.21533401540999997
ACH-000784,0.10967825489199999
ACH-000785,-0.15010610945699998
ACH-000787,0.152306805789
ACH-000788,0.06818269026219999
ACH-000791,0.08712355590910001
ACH-000792,0.06352604970919999
ACH-000794,0.0623242923345
ACH-000796,0.0155390724483
ACH-000799,-0.00028227072834900003
ACH-000800,-0.107052046699
ACH-000802,0.133940495201
ACH-000804,0.281468949783
ACH-000805,0.11988279891100001
ACH-000809,0.213121733729
ACH-000810,0.130680678143
ACH-000811,0.0763741836778
ACH-000817,0.016929940395200002
ACH-000819,0.176225099149
ACH-000820,0.17244659193700002
ACH-000821,-0.180474547501
ACH-000822,-0.08331303417710001
ACH-000823,0.0270410965068
ACH-000824,0.00585019307265
ACH-000827,0.036088212591300003
ACH-000829,-0.0413581361821
ACH-000831,0.158183298994
ACH-000832,-0.0375045774183
ACH-000833,0.0429915715534
ACH-000834,0.187820394369
ACH-000835,0.107720681804
ACH-000836,0.038868775160300004
ACH-000837,0.144437061215
ACH-000838,0.276786076548
ACH-000839,0.128298251315
ACH-000840,-0.41313517645400005
ACH-000841,0.0303572842595
ACH-000843,0.0350489211755
ACH-000846,0.0658633975444
ACH-000847,0.10339743983300001
ACH-000848,-0.0132900011766
ACH-000849,0.11624590625999999
ACH-000851,0.085853948771
ACH-000855,0.17445234370700002
ACH-000856,-0.0530251638298
ACH-000858,0.04934636374219999
ACH-000859,0.00173121644526
ACH-000861,0.09898786824439999
ACH-000862,0.08795782644729999
ACH-000865,0.123982896441
ACH-000866,0.06949465464539999
ACH-000867,-0.121319055382
ACH-000869,0.15139235554400002
ACH-000872,-0.037146586492699994
