,NOD2 (64127)
ACH-000004,-0.0188129655994
ACH-000007,0.480811296583
ACH-000009,0.309256545813
ACH-000011,0.229256358075
ACH-000012,0.288756992938
ACH-000013,0.198098790255
ACH-000014,0.114299640746
ACH-000015,0.37257432299599996
ACH-000017,0.0514681912333
ACH-000018,0.252204185385
ACH-000019,0.14875805371200002
ACH-000021,0.20394141729200002
ACH-000022,0.209585165587
ACH-000025,0.194913647084
ACH-000028,0.346241705341
ACH-000030,0.160177340935
ACH-000035,-0.00111086368778
ACH-000036,0.311111188889
ACH-000037,0.246985415374
ACH-000039,0.20597171283399998
ACH-000040,0.157716368015
ACH-000041,0.258572644941
ACH-000042,0.241434622694
ACH-000045,0.116483174578
ACH-000047,0.314658395453
ACH-000052,0.260972308214
ACH-000053,0.326316815804
ACH-000054,0.287254986886
ACH-000055,-0.0533644504592
ACH-000060,0.315595723003
ACH-000067,0.309976631208
ACH-000070,0.0260782885037
ACH-000075,0.227368957635
ACH-000078,0.259139795487
ACH-000082,0.103071883193
ACH-000085,0.45125388812899997
ACH-000086,0.390188711132
ACH-000087,0.234732982395
ACH-000092,0.271796605165
ACH-000095,0.160016848003
ACH-000097,0.252872538574
ACH-000098,0.11539549841600001
ACH-000099,0.23742680813099998
ACH-000108,0.29642724694899997
ACH-000113,0.19921180445099998
ACH-000115,0.26679347319
ACH-000116,0.36972867024000006
ACH-000118,0.116065321678
ACH-000120,0.158185055353
ACH-000123,0.238907728481
ACH-000127,0.25349081714099997
ACH-000128,0.203270641671
ACH-000132,0.040907676616800004
ACH-000133,0.23130073339200002
ACH-000137,0.317665153615
ACH-000138,0.172895537157
ACH-000142,0.30363028750300003
ACH-000143,0.106808928509
ACH-000146,0.273735936556
ACH-000148,0.22695099581300002
ACH-000150,0.305492699846
ACH-000152,0.18632668127000002
ACH-000153,0.130473938541
ACH-000159,0.34192889910400004
ACH-000160,0.323649023562
ACH-000163,0.104468701869
ACH-000167,0.327151376301
ACH-000168,0.29619495960299996
ACH-000169,0.234179741621
ACH-000178,0.349733569578
ACH-000182,0.24731177015099998
ACH-000183,0.14430019799000002
ACH-000188,0.14735333962400002
ACH-000189,0.0264545214083
ACH-000190,0.158567353196
ACH-000198,0.154266873982
ACH-000204,0.09794946522369999
ACH-000206,0.317121827982
ACH-000207,0.37152090685
ACH-000211,0.202802965586
ACH-000215,0.269547215638
ACH-000221,0.175732308081
ACH-000222,-0.022093781200000003
ACH-000223,0.232563878376
ACH-000226,0.20091943891800002
ACH-000227,0.10378841794299999
ACH-000228,0.107134215812
ACH-000231,0.226684320124
ACH-000232,0.255959621351
ACH-000233,0.211169121813
ACH-000234,0.387371558078
ACH-000235,0.273003178131
ACH-000237,0.282703105163
ACH-000238,0.07218180317850001
ACH-000243,0.25491666620700004
ACH-000244,0.20859154865600002
ACH-000246,0.31667369863899997
ACH-000248,0.10166853089500001
ACH-000250,0.33834992068899994
ACH-000251,0.350983825256
ACH-000253,0.25964890046
ACH-000255,0.211019292674
ACH-000256,0.102818494134
ACH-000257,-0.175761219846
ACH-000258,0.19403318518800003
ACH-000259,0.204154605511
ACH-000260,0.160159221366
ACH-000261,0.14569033434599998
ACH-000262,0.289308870374
ACH-000263,0.444784764687
ACH-000264,0.14987408200400001
ACH-000265,0.23145558748199999
ACH-000266,0.221233492643
ACH-000272,0.202849979325
ACH-000273,0.362112316014
ACH-000274,0.401137734468
ACH-000277,0.249986131704
ACH-000278,0.355686997519
ACH-000279,0.29805000774
ACH-000280,0.188116809374
ACH-000281,0.1288457398
ACH-000288,0.13349238740299998
ACH-000291,0.149836802505
ACH-000293,0.148690233637
ACH-000294,0.145441999898
ACH-000295,0.198909724842
ACH-000296,0.288679025683
ACH-000302,0.253478912696
ACH-000304,0.158756225367
ACH-000307,0.429323016262
ACH-000308,0.268211152083
ACH-000310,0.141127958263
ACH-000311,0.0672140999495
ACH-000312,0.26124843591999997
ACH-000315,0.23522359806600002
ACH-000316,0.33073583783300003
ACH-000317,0.162717853045
ACH-000318,0.176498346805
ACH-000319,0.21004542797400003
ACH-000320,0.16669572874000002
ACH-000322,0.197539754241
ACH-000323,0.34942960617700003
ACH-000324,0.17012628871399998
ACH-000329,0.210990766937
ACH-000330,0.228036085592
ACH-000331,0.34596617472900004
ACH-000332,0.272263923263
ACH-000334,0.04848198420580001
ACH-000335,0.0014909177318800002
ACH-000336,0.34538831195200004
ACH-000337,0.36271605126400003
ACH-000339,0.16102948074
ACH-000341,0.0566531770546
ACH-000348,0.146120463881
ACH-000350,0.192585689208
ACH-000352,0.345148946174
ACH-000356,0.11265818303
ACH-000361,0.215711644238
ACH-000362,0.128939123195
ACH-000363,0.15812639430199998
ACH-000364,0.20724517761599998
ACH-000365,0.21351236109700003
ACH-000366,0.100883312064
ACH-000368,0.137873359716
ACH-000374,0.18447318888
ACH-000375,0.33624389493100004
ACH-000376,0.153333268337
ACH-000381,0.334613053716
ACH-000383,0.121288805599
ACH-000387,0.10004348690199999
ACH-000389,0.16878818905600002
ACH-000390,0.24703989639199997
ACH-000393,0.155720971295
ACH-000395,0.260900461309
ACH-000397,0.07310603711569999
ACH-000401,0.377865224883
ACH-000402,0.314188338645
ACH-000403,0.19900972542800002
ACH-000404,-0.0407185818318
ACH-000406,0.21383897292800003
ACH-000407,0.262383522486
ACH-000408,0.0534880532496
ACH-000410,0.247321338827
ACH-000411,0.313337145747
ACH-000414,0.112486310719
ACH-000415,0.313568526462
ACH-000416,0.19670220832600002
ACH-000420,0.134899737452
ACH-000421,0.142769089193
ACH-000424,0.49814860859
ACH-000425,0.23892186837499998
ACH-000426,0.390275754444
ACH-000427,0.384880552785
ACH-000433,0.238810225218
ACH-000436,0.306690810316
ACH-000444,0.13858406265599998
ACH-000445,0.26479274947799997
ACH-000448,0.145512762151
ACH-000450,-0.0670614199174
ACH-000452,0.30882166175500003
ACH-000454,0.166113636101
ACH-000458,0.253193202025
ACH-000459,0.00981415657691
ACH-000460,0.055596402939800005
ACH-000461,0.18973217945700002
ACH-000463,0.207342363767
ACH-000464,0.295802428518
ACH-000466,0.0816751947924
ACH-000467,0.23182693337
ACH-000468,0.24692693969300003
ACH-000469,0.176709552339
ACH-000470,0.3938444795
ACH-000471,0.154811668343
ACH-000472,0.140421179422
ACH-000473,0.187726734835
ACH-000475,0.100579435314
ACH-000476,0.177014577885
ACH-000477,0.204803324996
ACH-000480,0.203792725969
ACH-000481,0.23541730746
ACH-000483,0.294150788152
ACH-000484,0.435799045644
ACH-000485,0.316034552952
ACH-000486,0.252192396459
ACH-000487,0.164417877987
ACH-000488,0.259446944424
ACH-000490,0.174327642418
ACH-000491,0.111805952228
ACH-000495,0.34296319884300003
ACH-000496,0.160691409443
ACH-000499,-0.0784018792702
ACH-000500,0.227888545366
ACH-000502,0.112862837153
ACH-000503,-0.0106443869073
ACH-000505,0.119443966694
ACH-000507,0.323667096869
ACH-000510,0.165846168822
ACH-000511,0.35722114735699995
ACH-000512,0.214794395136
ACH-000516,0.205150136807
ACH-000517,0.22628328084399998
ACH-000518,0.11149317576199999
ACH-000520,-0.0595754639281
ACH-000521,0.136823476345
ACH-000522,0.0368404786495
ACH-000524,0.224775975986
ACH-000527,0.151932362317
ACH-000528,0.201774520546
ACH-000537,0.380430634687
ACH-000541,0.400502284022
ACH-000542,0.17370907464000002
ACH-000544,0.17027173649099997
ACH-000545,0.14962030056700001
ACH-000547,0.280282728046
ACH-000548,0.225919642237
ACH-000549,0.513696521849
ACH-000550,-0.00552338644079
ACH-000552,0.18244806032400002
ACH-000556,0.182163556163
ACH-000557,0.148138132373
ACH-000570,0.070691725364
ACH-000571,0.262282190819
ACH-000573,0.286341864608
ACH-000576,0.322272356935
ACH-000580,0.35465183984
ACH-000584,0.281777290986
ACH-000585,0.243018178039
ACH-000588,0.0355927398586
ACH-000589,0.18031148818300002
ACH-000591,0.165688919473
ACH-000593,0.242373064245
ACH-000600,0.26730217241500004
ACH-000601,0.241870659361
ACH-000604,0.369555867873
ACH-000605,0.161904742541
ACH-000606,0.301958577876
ACH-000608,0.13006030206900002
ACH-000614,0.146563519112
ACH-000616,0.0951817798734
ACH-000618,0.19856680466200002
ACH-000619,0.312861501406
ACH-000620,0.207513868677
ACH-000621,0.139333672387
ACH-000622,0.324771417058
ACH-000623,0.0461105330796
ACH-000624,0.248193151912
ACH-000627,0.260909331369
ACH-000630,0.258036398992
ACH-000632,0.271556572734
ACH-000633,0.24425325366599998
ACH-000637,0.209158263182
ACH-000638,0.203248053453
ACH-000646,0.0057353329985599995
ACH-000647,0.241063962648
ACH-000648,0.271174995885
ACH-000649,0.300524712756
ACH-000651,-0.0892157931011
ACH-000652,0.232624588253
ACH-000653,0.284579514574
ACH-000657,0.198589786006
ACH-000658,0.0895605521789
ACH-000661,0.135565796444
ACH-000662,0.126851942643
ACH-000663,0.366995451987
ACH-000665,0.408017185974
ACH-000671,0.31470357293400003
ACH-000673,0.23228464009599997
ACH-000676,0.224285479432
ACH-000677,0.286844099595
ACH-000681,0.259078680207
ACH-000682,0.22080853945700002
ACH-000683,0.148834494529
ACH-000684,0.0858453127283
ACH-000688,0.050886122103399996
ACH-000693,0.227684780652
ACH-000694,0.372154459078
ACH-000695,0.14493912642999998
ACH-000696,0.162116168878
ACH-000697,0.27293566779
ACH-000699,0.31945435397
ACH-000701,0.17881146045000001
ACH-000706,0.12831409700899998
ACH-000711,0.183656989314
ACH-000713,0.311477712818
ACH-000714,0.163517456295
ACH-000718,0.192250323907
ACH-000720,0.319182379551
ACH-000721,0.16212313759299998
ACH-000724,0.48603733196800003
ACH-000725,0.132108958014
ACH-000732,0.246202361832
ACH-000734,0.175343133109
ACH-000735,0.167571828399
ACH-000736,0.127660146754
ACH-000738,0.116391993144
ACH-000746,0.15606971818
ACH-000747,0.07137711870539999
ACH-000748,0.15734901301100002
ACH-000753,0.140528562679
ACH-000756,0.24581418977299999
ACH-000757,0.11264302323799999
ACH-000758,0.269225917474
ACH-000760,0.13836050575300002
ACH-000763,0.36085561428999996
ACH-000764,0.181715745622
ACH-000765,0.151584126726
ACH-000766,0.13632649905400002
ACH-000767,0.232428140263
ACH-000768,0.206429471365
ACH-000769,0.0336500359866
ACH-000770,0.141963254014
ACH-000771,0.123765540315
ACH-000773,0.186337920023
ACH-000776,0.125158476822
ACH-000777,0.24265882443700001
ACH-000778,0.173908826538
ACH-000781,0.281342335403
ACH-000782,0.21265205954799998
ACH-000783,0.010156876532600001
ACH-000784,0.269581155495
ACH-000785,0.244306280653
ACH-000787,0.194411616395
ACH-000788,0.24434765975900002
ACH-000791,0.28780371991500003
ACH-000792,0.198753357242
ACH-000794,0.236461569014
ACH-000796,0.29992978387200003
ACH-000799,0.170731283423
ACH-000800,0.138140869943
ACH-000802,0.286218433184
ACH-000804,0.119642305758
ACH-000805,0.13552551236
ACH-000809,0.191957061167
ACH-000810,0.273906861384
ACH-000811,0.135892282378
ACH-000817,-0.137065627314
ACH-000819,0.212659214449
