,AMTN (401138)
ACH-000337,-0.111343703707
ACH-000339,0.0114199783896
ACH-000341,0.044625957453699995
ACH-000348,0.0450531543242
ACH-000350,0.171874585095
ACH-000352,0.0370030880253
ACH-000356,0.148113827811
ACH-000361,-0.007891267583710001
ACH-000362,0.013150886477900001
ACH-000363,0.0228036359237
ACH-000364,-0.0549824241577
ACH-000365,0.06884193211289999
ACH-000366,0.0019393385582500001
ACH-000368,0.165925979946
ACH-000374,0.00634477088628
ACH-000375,0.270254246428
ACH-000376,0.0123987796316
ACH-000381,0.11419893898
ACH-000383,0.06296037536690001
ACH-000387,-0.102008929998
ACH-000389,0.17036809661
ACH-000390,0.0682562991547
ACH-000393,0.0567641525006
ACH-000395,0.00903923389762
ACH-000397,-0.017932097270400002
ACH-000401,-0.023943241406
ACH-000402,-0.00470903226175
ACH-000403,-0.0370193055369
ACH-000404,0.155710418509
ACH-000406,0.00456054534164
ACH-000407,0.00772252002582
ACH-000408,0.0983401638595
ACH-000410,0.0890154719607
ACH-000411,0.050302322041499994
ACH-000414,0.0670794812827
ACH-000415,0.0417030302035
ACH-000416,0.025228922332299997
ACH-000420,0.0406008422781
ACH-000421,0.0845509978706
ACH-000424,0.16786819233
ACH-000425,-0.0344729310319
ACH-000426,0.0440441188932
ACH-000427,0.158626170303
ACH-000433,0.129631504559
ACH-000436,-0.27064154746
ACH-000444,0.0328763757554
ACH-000445,-0.120173453486
ACH-000448,0.126337765642
ACH-000450,-0.255899898392
ACH-000452,0.046193594413099996
ACH-000454,0.0179060244335
ACH-000458,0.159903974057
ACH-000459,-0.0867592770167
ACH-000460,0.07588301126899999
ACH-000461,0.14591932649800002
ACH-000463,-0.0309650829207
ACH-000464,0.122422000898
ACH-000466,0.0220580476449
ACH-000467,0.068230086717
ACH-000468,0.0650633461682
ACH-000469,0.162841530738
ACH-000470,0.362912846778
ACH-000471,0.0735493384907
ACH-000472,0.0505254612533
ACH-000473,0.00298728926407
ACH-000475,-0.0218939630565
ACH-000476,0.277324954813
ACH-000477,-0.150391184782
ACH-000480,0.131770021927
ACH-000481,0.0675135512742
ACH-000483,0.042261466517199996
ACH-000484,0.122334045621
ACH-000485,0.0309436583365
ACH-000486,0.020767170600999998
ACH-000487,-0.0156850244982
ACH-000488,0.111472109801
ACH-000490,0.089086485206
ACH-000491,0.171177970234
ACH-000495,0.025664211319300002
ACH-000496,0.0645457408017
ACH-000499,-0.09875805045769999
ACH-000500,0.08851513139
ACH-000502,0.0524709927099
ACH-000503,0.0397783582996
ACH-000505,0.0415272489653
ACH-000507,-0.109109995273
ACH-000510,-0.00144098008481
ACH-000511,0.129591978719
ACH-000512,0.205836600729
ACH-000516,0.0632588150433
ACH-000517,0.051306233355
ACH-000518,0.0222166417608
ACH-000520,0.041182778009699994
ACH-000521,0.0736364477149
ACH-000522,0.025446407581799998
ACH-000524,0.07984277045030001
ACH-000527,0.00436003808343
ACH-000528,0.0159886823511
ACH-000537,-0.0127286971025
ACH-000541,0.08971873172520001
ACH-000542,0.038608986910900006
ACH-000544,0.124503143552
ACH-000545,-0.020919257479400002
ACH-000547,-0.0175703088367
ACH-000548,0.0625191078373
ACH-000549,0.19629721036400002
ACH-000550,0.131394553949
ACH-000552,-0.0725910050786
ACH-000556,0.0793464230119
ACH-000557,-0.0127271656024
ACH-000570,-0.00457811146523
ACH-000571,0.207563062745
ACH-000573,0.0441777852042
ACH-000576,-0.118010933998
ACH-000580,0.27467713266800003
ACH-000584,0.011377677908
ACH-000585,0.0131123103774
ACH-000588,0.0267919103483
ACH-000589,0.00580817043921
ACH-000591,-0.0848756070411
ACH-000593,0.0692801254654
ACH-000600,0.029372742171400002
ACH-000601,0.0809661933072
ACH-000604,0.0531056323527
ACH-000605,0.18957749918800001
ACH-000606,0.16870077488600002
ACH-000608,-0.0635814432395
ACH-000614,0.163471266251
ACH-000616,-0.08642509902730001
ACH-000618,0.136800057367
ACH-000619,0.0799580733623
ACH-000620,0.0713893495417
ACH-000621,-0.0113303995641
ACH-000622,0.224611483854
ACH-000623,0.0667914082491
ACH-000624,0.0526637237203
ACH-000627,0.0786892961895
ACH-000630,-0.015447584513299998
ACH-000632,0.08451265338069999
ACH-000633,0.137275082246
ACH-000637,0.17257952585
ACH-000638,-0.0328105413348
ACH-000646,0.21346345612999998
ACH-000647,0.119834572557
ACH-000648,0.0127814082452
ACH-000649,-0.023108861389900003
ACH-000651,0.09198634981460001
ACH-000652,0.11129560647600001
ACH-000653,0.11250074739600001
ACH-000657,0.106647908506
ACH-000658,0.0392018054795
ACH-000661,0.0347905908351
ACH-000662,-0.116795996323
ACH-000663,0.0206422199418
ACH-000665,-0.044680299453800004
ACH-000671,0.124193150684
ACH-000673,0.00620906028895
ACH-000676,-0.0737953341498
ACH-000677,-0.0328816563873
ACH-000681,0.183294964158
ACH-000682,0.108873620359
ACH-000683,0.0902516647185
ACH-000684,0.10033991422800001
ACH-000688,0.0372018108116
ACH-000693,0.0617048610518
ACH-000694,-0.00628967057564
ACH-000695,0.0999478926502
ACH-000696,-0.0743087201986
ACH-000697,0.159566008097
ACH-000699,0.09502903337410001
ACH-000701,-0.038801598738
ACH-000706,0.111916891152
ACH-000711,-0.00646198388274
ACH-000713,-0.0945992710205
ACH-000714,-0.024743722265
ACH-000718,-0.00973758179323
ACH-000720,0.138011193377
ACH-000721,0.111092502923
ACH-000724,0.139817073578
ACH-000725,-0.00671625930491
ACH-000732,0.172534874094
ACH-000734,0.146558992463
ACH-000735,-0.013326910522
ACH-000736,0.132811254987
ACH-000738,0.00637339374586
ACH-000746,-0.138054301538
ACH-000747,0.0818354619672
ACH-000748,-0.0291187437709
ACH-000753,0.11639983645
ACH-000756,0.158732591532
ACH-000757,0.176201853324
ACH-000758,0.218587247858
ACH-000760,-0.0893174205603
ACH-000763,0.0440706055746
ACH-000764,-0.157104281592
ACH-000765,0.100535498447
ACH-000766,0.021611592294700003
ACH-000767,0.047320253745400005
ACH-000768,-0.069651691919
ACH-000769,0.011081714487900001
ACH-000770,0.0323244854865
ACH-000771,0.028890572114
ACH-000773,-0.0440991888382
ACH-000776,0.0716440156305
ACH-000777,-0.0232309512325
ACH-000778,0.014773671313399999
ACH-000781,0.065802707687
ACH-000782,-0.0180906462947
ACH-000783,0.133753845034
ACH-000784,0.0738932207367
ACH-000785,-0.0837046699195
ACH-000787,0.049901428179800006
ACH-000788,0.0344452699018
ACH-000791,-0.010678767710500001
ACH-000792,0.0030622397303200002
ACH-000794,-0.0208281522044
ACH-000796,0.0919332069104
ACH-000799,-0.107712469199
ACH-000800,0.06716444992790001
ACH-000802,0.0350997314012
ACH-000804,0.0412171229609
ACH-000805,-0.0427193713681
ACH-000809,0.151353101803
ACH-000810,0.311386965475
ACH-000811,0.0436688659357
ACH-000817,-0.046392884494900005
ACH-000819,0.034678088277500005
ACH-000820,0.0798934867182
ACH-000821,0.213617445744
ACH-000822,0.172124797731
ACH-000823,-0.0390086382715
ACH-000824,0.047543631930599996
ACH-000827,0.197286014988
ACH-000829,0.0338488212545
ACH-000831,0.058136840587400006
ACH-000832,0.046797522748999995
ACH-000833,-0.0349770648326
ACH-000834,0.199666976552
ACH-000835,-0.0193665227183
ACH-000836,0.107359988183
ACH-000837,0.00920451768932
ACH-000838,0.173435427566
ACH-000839,0.143110238079
ACH-000840,0.0659845020976
ACH-000841,0.105478044384
ACH-000843,0.08684517898360002
ACH-000846,0.143855606655
ACH-000847,0.144285517871
ACH-000848,0.07344237112869999
ACH-000849,0.107877943682
ACH-000851,-0.044747581942
ACH-000855,-0.15270232978700002
ACH-000856,0.0726847079774
ACH-000858,0.148475431217
ACH-000859,0.047950081655400004
ACH-000861,0.0489304748976
ACH-000862,0.145787636803
ACH-000865,0.05993474370640001
ACH-000866,-0.029666842037
ACH-000867,0.08893601075539999
ACH-000869,-0.033801906188400004
ACH-000872,0.0283257429028
ACH-000873,-0.16417688002
ACH-000876,0.0647392983527
ACH-000878,-0.0664880478174
ACH-000880,-0.0861979478052
ACH-000881,-0.00136089286788
ACH-000882,0.167687195811
ACH-000884,0.0183104615011
ACH-000885,0.026286998204900002
ACH-000887,-0.033481137636000004
ACH-000888,0.0284096727501
ACH-000889,0.084024930511
ACH-000890,0.0650931119827
ACH-000896,-0.044926961384899995
ACH-000898,-0.0501210832941
ACH-000900,0.04972369230669999
ACH-000901,0.011614831257200002
ACH-000905,-0.0304105163276
ACH-000906,-0.0261232207436
ACH-000907,0.295852701279
ACH-000910,-0.0534852670512
ACH-000911,0.14407236579399998
ACH-000912,0.0035940889227499997
ACH-000913,0.143386981459
ACH-000915,0.0524885011407
ACH-000916,0.33755403452200006
ACH-000917,-0.10791155170399999
ACH-000921,0.0103334039874
ACH-000924,-0.0808861467651
ACH-000926,0.05537025068
ACH-000928,-0.0126127336038
ACH-000929,0.08579790566860002
ACH-000932,-0.039016838347199996
ACH-000935,0.0218134314282
ACH-000936,0.07544927526480001
ACH-000937,0.10431096342
ACH-000938,0.10370870367799999
ACH-000939,0.00410143862683
ACH-000941,-0.00401584688051
ACH-000943,-0.020940184304
ACH-000946,-0.013695584644799998
ACH-000947,-0.0818945452866
ACH-000948,-0.0398657704816
ACH-000950,0.010660656740000002
ACH-000953,0.163928709215
ACH-000957,0.03169963855
ACH-000958,0.0381357632899
ACH-000960,0.0835417615485
ACH-000963,-0.128993376189
ACH-000968,0.19086309745900001
ACH-000969,-0.0663388085618
ACH-000973,0.0479356838545
ACH-000974,0.00584187102451
ACH-000975,0.016248328843
ACH-000976,0.0925991584731
ACH-000978,0.12020619176899999
ACH-000980,0.13664756963400002
ACH-000984,0.0516443483354
ACH-000986,0.138070912764
ACH-000988,0.08632760724239999
ACH-000993,0.220370047634
ACH-000994,0.129170245352
ACH-000996,-0.06927454946480001
ACH-001001,0.0327495026658
ACH-001020,0.153885571248
ACH-001028,0.050290760450499995
ACH-001031,-0.0789154128228
ACH-001038,0.0275345714042
ACH-001048,0.0286149278379
ACH-001050,0.06463268583159999
ACH-001053,0.14193608318700002
ACH-001054,0.09768142109740001
ACH-001061,0.028721713284800002
ACH-001067,0.234099398606
ACH-001075,-0.0563934555674
ACH-001096,-0.0258340195518
ACH-001128,0.18536549844099998
ACH-001134,0.18122724426399997
ACH-001151,0.0674645188861
ACH-001163,0.100713482381
ACH-001164,-0.10405128621
ACH-001173,0.0669914415306
ACH-001183,0.127521724916
ACH-001184,-0.276924105172
ACH-001190,0.0151316372847
ACH-001192,0.143131355703
ACH-001193,0.0671791653481
ACH-001196,0.122584245389
ACH-001197,0.055771748079599996
ACH-001205,0.0305182395087
ACH-001211,0.254564308131
ACH-001212,-0.0233766343083
ACH-001228,0.13263062227800002
ACH-001232,-0.050113744583400004
ACH-001239,0.0502485527548
ACH-001274,0.00399766789351
ACH-001275,0.14937372902499998
ACH-001277,0.24230091331
ACH-001278,0.12380218776900001
ACH-001280,-0.09634817355650001
ACH-001283,0.14504947035399998
ACH-001289,0.135140592203
ACH-001295,-0.00292645459167
ACH-001300,0.143904497296
ACH-001301,0.0695783011888
ACH-001302,-0.061245177576199995
ACH-001303,-0.143957207357
ACH-001306,0.194063074655
ACH-001318,-0.150452015965
ACH-001322,0.09004825407120001
ACH-001328,0.0909638574176
ACH-001332,0.0505416850409
ACH-001333,0.30181670508499997
ACH-001336,0.07407113254099999
ACH-001340,0.06829823801080001
ACH-001346,-0.05121835315719999
ACH-001353,-0.05743852882040001
ACH-001354,0.049524424678
ACH-001367,0.317794351978
ACH-001368,0.100135746754
ACH-001374,-0.212750979798
ACH-001375,0.146252154854
ACH-001377,0.0417279284068
ACH-001380,0.0908825318502
ACH-001391,-0.016694133920700002
ACH-001407,-0.0319211704933
ACH-001408,0.138984439633
ACH-001413,-0.05159065755680001
ACH-001430,0.360432642373
ACH-001431,0.102563892805
ACH-001450,0.0212843486369
ACH-001496,-0.013658191921299998
ACH-001500,-0.099987389831
ACH-001521,0.375044574998
ACH-001523,0.09197474621739998
ACH-001532,0.07278639947599999
ACH-001536,0.0889789016351
ACH-001550,0.0352547765056
ACH-001552,0.032541848674
ACH-001554,0.08853761684139999
ACH-001645,0.140461359053
ACH-001654,0.056090273767900004
ACH-001715,0.0634499741792
ACH-001735,0.104403309017
ACH-001736,0.0649815811937
ACH-001737,-0.13531451685999998
ACH-001740,-0.020265250696
ACH-001745,-0.07950969131760001
ACH-001750,-0.06750766552080001
ACH-001765,0.0280803446052
ACH-001956,-0.000223689992972
ACH-001957,0.066483814254
