,HES1 (3280)
ACH-000004,-0.21065218038
ACH-000007,-0.7974624776450001
ACH-000009,-0.042144123505499995
ACH-000011,-0.372756679585
ACH-000012,-0.0241210371452
ACH-000013,-0.18379356579599998
ACH-000014,0.211214260487
ACH-000015,-0.154016743133
ACH-000017,-0.323379636187
ACH-000018,-0.0696114095771
ACH-000019,-0.648283322039
ACH-000021,-0.155340764179
ACH-000022,-0.234808624802
ACH-000025,-0.09432826953060001
ACH-000028,-0.364942334503
ACH-000030,-0.325630932701
ACH-000035,-0.38610569358400004
ACH-000036,-0.34656217214400004
ACH-000037,-0.429044161937
ACH-000039,-0.323661564485
ACH-000040,-0.210796752746
ACH-000041,-0.396869941018
ACH-000042,-0.43516635514700003
ACH-000045,-0.162941270729
ACH-000047,-0.306594328967
ACH-000052,-0.28942021939
ACH-000053,-0.232373217409
ACH-000054,-0.42799100303599996
ACH-000055,-0.181173876614
ACH-000060,-0.21238622274
ACH-000067,-0.045366184885300004
ACH-000070,-0.25949869333500003
ACH-000075,-0.125216623453
ACH-000078,0.0276504919851
ACH-000082,-0.334239517829
ACH-000085,-0.0415725084603
ACH-000086,-0.128412471138
ACH-000087,-0.35320400971999993
ACH-000092,-0.23170810598000002
ACH-000095,-0.234902096174
ACH-000097,-0.240257600797
ACH-000098,-0.20618512064800001
ACH-000099,-0.16168803585799998
ACH-000108,-0.131829214812
ACH-000113,-0.124207910943
ACH-000115,-0.276789138005
ACH-000116,-0.329617112273
ACH-000118,-0.15179890844799998
ACH-000120,-0.145777238994
ACH-000123,-0.1282416324
ACH-000127,-0.122552893535
ACH-000128,0.0174472320047
ACH-000132,-0.2840068012
ACH-000133,-0.19849726820500002
ACH-000137,-0.071849911774
ACH-000138,-0.368014455836
ACH-000142,-0.29899587323800003
ACH-000143,-0.12933643018
ACH-000146,-0.129659749751
ACH-000148,-0.07649977918819999
ACH-000150,0.00123877107855
ACH-000152,-0.497758164736
ACH-000153,-0.173787098875
ACH-000159,-0.11388454684499999
ACH-000160,-0.5286551223100001
ACH-000163,-0.230130549157
ACH-000167,-0.273661867565
ACH-000168,-0.138130893874
ACH-000169,-0.273348544884
ACH-000178,-0.131138935547
ACH-000182,-0.432151444916
ACH-000183,-0.270013439984
ACH-000188,-0.133110572598
ACH-000189,-0.44578605956699996
ACH-000190,-0.393943907399
ACH-000198,-0.21604610367199997
ACH-000204,-0.305272525347
ACH-000206,-0.275144707947
ACH-000207,-0.5696495292629999
ACH-000211,-0.325008870516
ACH-000215,-0.177291696122
ACH-000221,-0.0342829068657
ACH-000222,-0.37789448684
ACH-000223,-0.337525028789
ACH-000226,-0.153406301436
ACH-000227,-0.28094004761
ACH-000228,-0.232910704159
ACH-000231,-0.390558557032
ACH-000232,-0.336427868092
ACH-000233,-0.268364435334
ACH-000234,-0.217670992784
ACH-000235,-0.29314877385000004
ACH-000237,0.0406004463481
ACH-000238,-0.34278206208000006
ACH-000243,-0.231536047042
ACH-000244,-0.34248971611100004
ACH-000246,-0.212011005099
ACH-000248,-0.302361463341
ACH-000250,-0.256786154682
ACH-000251,-0.0495521317392
ACH-000253,0.00608548301445
ACH-000255,-0.126975546218
ACH-000256,-0.458411993121
ACH-000257,-0.176359930732
ACH-000258,-0.343864335667
ACH-000259,-0.21208213340799997
ACH-000260,-0.08060639103339999
ACH-000261,-0.29468787446899997
ACH-000262,-0.231357445477
