,CAMSAP1 (157922)
ACH-000004,0.108328090604
ACH-000007,-0.19268308162999997
ACH-000009,-0.23565170918
ACH-000011,-0.232498679148
ACH-000012,-0.00707507308419
ACH-000013,-0.32389295865400003
ACH-000014,0.0289594092036
ACH-000015,-0.257270994335
ACH-000017,-0.0125194084895
ACH-000018,-0.296902902096
ACH-000019,-0.187074886898
ACH-000021,-0.16808186107099998
ACH-000022,-0.296191798818
ACH-000025,0.030962429887099997
ACH-000028,-0.00825597728846
ACH-000030,-0.0126547078435
ACH-000035,-0.0383641340543
ACH-000036,-0.232632343794
ACH-000037,-0.27333253523699996
ACH-000039,-0.0725288754157
ACH-000040,-0.30119011167599996
ACH-000041,-0.473963068413
ACH-000042,-0.25284443911800003
ACH-000045,-0.09069704533260001
ACH-000047,-0.178889969516
ACH-000052,-0.040503777641699996
ACH-000053,-0.0289911032094
ACH-000054,-0.146475251532
ACH-000055,0.0737494716178
ACH-000060,-0.275428588133
ACH-000067,-0.268481904221
ACH-000070,-0.0556617970155
ACH-000075,-0.127271090579
ACH-000078,0.0282545316946
ACH-000082,0.000303605431137
ACH-000085,-0.059655602389500004
ACH-000086,-0.0539977023594
ACH-000087,-0.00918008803677
ACH-000092,-0.0688288154384
ACH-000095,-0.11445124319399999
ACH-000097,0.015287875849500001
ACH-000098,-0.142840993444
ACH-000099,-0.20192751721299998
ACH-000108,-0.303808815631
ACH-000113,-0.10391872598400001
ACH-000115,-0.0329405265481
ACH-000116,-0.0736761621683
ACH-000118,-0.255230746321
ACH-000120,-0.095098226105
ACH-000123,-0.09758748576449999
ACH-000127,-0.157286486903
ACH-000128,-0.171906200613
ACH-000132,-0.301878691137
ACH-000133,-0.0141451514916
ACH-000137,-0.0831406777807
ACH-000138,-0.19430252664099998
ACH-000142,-0.0864322158085
ACH-000143,-0.222743014109
ACH-000146,-0.137075954622
ACH-000148,-0.137855198194
ACH-000150,-0.217642926883
ACH-000152,-0.27261829009
ACH-000153,-0.092181356982
ACH-000159,-0.05080616741499999
ACH-000160,-0.24744292292
ACH-000163,-0.323657583211
ACH-000167,-0.284292526679
ACH-000168,-0.174143011139
ACH-000169,-0.24200990249200002
