,MOXD1 (26002)
ACH-000004,0.159336521983
ACH-000007,0.250627877126
ACH-000009,0.153167164628
ACH-000011,0.130119057881
ACH-000012,0.23384329383699998
ACH-000013,0.16945698138
ACH-000014,0.140478263837
ACH-000015,0.237228097225
ACH-000017,0.163411971045
ACH-000018,-0.031703343922
ACH-000019,0.136455826743
ACH-000021,-0.19739003174400002
ACH-000022,0.268581978457
ACH-000025,0.13732343484999998
ACH-000028,0.0900351547656
ACH-000030,0.138017296972
ACH-000035,0.15133856907999998
ACH-000036,0.110772156473
ACH-000037,0.20956585435800001
ACH-000039,0.11107588581599999
ACH-000040,0.189691447854
ACH-000041,0.08671917337030001
ACH-000042,0.0912928923869
ACH-000045,0.10829483341499999
ACH-000047,0.044316664364900005
ACH-000052,0.0661667428238
ACH-000053,0.136821624025
ACH-000054,0.166256893295
ACH-000055,0.25440324636399997
ACH-000060,0.191363132644
ACH-000067,-0.053776273235
ACH-000070,0.0690553575011
ACH-000075,-0.0503210124989
ACH-000078,0.040556849563800006
ACH-000082,0.071337351547
ACH-000085,0.157849364129
ACH-000086,0.211547725497
ACH-000087,0.0836554015828
ACH-000092,0.124795884713
ACH-000095,0.181514152903
ACH-000097,0.185471831735
ACH-000098,0.0849191700527
ACH-000099,0.157522351732
ACH-000108,0.0585611492101
ACH-000113,0.0811465801725
ACH-000115,0.300346047025
ACH-000116,0.21842474230999998
ACH-000118,0.0792534000283
ACH-000120,0.0685658168575
ACH-000123,0.127400923153
ACH-000127,0.18750678392900003
ACH-000128,0.0366046332507
ACH-000132,-0.0028155762488899995
ACH-000133,0.269139363299
ACH-000137,0.24944989298599998
ACH-000138,-0.0805517453779
ACH-000142,0.101589519419
ACH-000143,0.318294836646
ACH-000146,0.139392316121
ACH-000148,0.235614804767
ACH-000150,0.0137371672181
ACH-000152,0.282581066126
ACH-000153,0.172819891226
ACH-000159,0.196935908992
ACH-000160,0.0218272323789
ACH-000163,0.334033238096
ACH-000167,0.100466003439
ACH-000168,-0.0192435670879
ACH-000169,0.0397765041852
ACH-000178,0.16516044516
ACH-000182,0.20952290866099998
ACH-000183,0.18955942149
ACH-000188,0.18039420520899999
ACH-000189,0.251833437749
ACH-000190,0.24319104196
ACH-000198,0.116891242976
ACH-000204,0.163987535583
ACH-000206,0.251525501548
ACH-000207,0.21076492183200002
ACH-000211,0.07901995811389999
ACH-000215,0.115763810265
ACH-000221,0.17401491449
ACH-000222,0.110522360153
ACH-000223,0.023304325542599997
ACH-000226,0.0746771551642
ACH-000227,0.263378262077
ACH-000228,0.167406815639
ACH-000231,0.13422545845
ACH-000232,0.191521165829
ACH-000233,0.08848789688539999
ACH-000234,0.0515091486674
ACH-000235,0.161998927941
ACH-000237,0.167152249621
ACH-000238,-0.0172986491057
ACH-000243,0.060468291921499995
ACH-000244,0.362989751587
ACH-000246,0.09336869514969999
ACH-000248,0.146794626928
ACH-000250,0.136156996014
ACH-000251,0.051575999369199994
ACH-000253,0.197201505726
ACH-000255,0.124431008956
ACH-000256,0.125360948404
ACH-000257,0.07361726554560001
ACH-000258,-0.132488395062
ACH-000259,0.107865205053
ACH-000260,0.122089756
ACH-000261,0.0894167898749
ACH-000262,0.166539422184
ACH-000263,0.100374044289
ACH-000264,0.119059324331
ACH-000265,0.10457729486199999
ACH-000266,-0.0165992434954
ACH-000272,0.09585284812799999
ACH-000273,-0.016880081853
ACH-000274,0.133807535254
ACH-000277,0.175781413235
ACH-000278,0.15781480011600002
ACH-000279,0.155693029091
ACH-000280,0.290899350919
ACH-000281,-0.027634172486400002
ACH-000288,0.22083016890999999
ACH-000291,0.189771655948
ACH-000293,0.12995633337
ACH-000294,0.058746973322000004
ACH-000295,-0.0789587448599
ACH-000296,0.20816066331500002
ACH-000302,0.119837239333
ACH-000304,0.0916187723
ACH-000307,0.155570727108
ACH-000308,0.0133204001267
ACH-000310,0.0800151778227
ACH-000311,-0.15767997077999998
ACH-000312,0.12129598097100001
ACH-000315,0.26243093704
ACH-000316,0.216561618407
ACH-000317,0.12034032864199999
ACH-000318,0.129443247777
ACH-000319,0.21743197953200002
ACH-000320,0.0703764468427
ACH-000322,-0.0824335301814
ACH-000323,0.24868521266899998
ACH-000324,0.200308713037
ACH-000329,0.12815646488
ACH-000330,0.15083275143799998
ACH-000331,0.18386252819499999
ACH-000332,0.11643491849300001
ACH-000334,0.116772451748
ACH-000335,-0.22688058568000002
ACH-000336,0.21437843852699998
ACH-000337,0.240298965884
ACH-000339,0.0644001018872
ACH-000341,0.156052022471
ACH-000348,0.21758431237
ACH-000350,0.163816365278
ACH-000352,0.251932999903
ACH-000356,0.41916529204999997
ACH-000361,0.202071824695
ACH-000362,0.194962051184
ACH-000363,0.13889657582599998
ACH-000364,0.0961447802071
ACH-000365,0.0332914198663
ACH-000366,0.17936492690699998
ACH-000368,0.047485031532
ACH-000374,0.18103519323800002
ACH-000375,0.24096271086999999
ACH-000376,0.11015733132300001
ACH-000381,0.126408520433
ACH-000383,-0.07417808802789999
ACH-000387,0.202812571546
ACH-000389,-0.126937295933
ACH-000390,0.159829554997
ACH-000393,0.06876323989010001
ACH-000395,0.13359742984200002
ACH-000397,0.0703315501841
ACH-000401,0.41366388447999997
ACH-000402,0.136062311468
ACH-000403,0.11025934776900001
ACH-000404,0.25499053565900004
ACH-000406,0.06484029956159999
ACH-000407,0.367284539015
ACH-000408,0.193259706627
ACH-000410,0.129927854722
ACH-000411,0.06481397309430001
ACH-000414,0.0517045558143
ACH-000415,0.07305140144889999
ACH-000416,0.0666446660388
ACH-000420,0.265336889711
ACH-000421,0.164729350213
ACH-000424,0.029698289531200003
ACH-000425,0.0847183985515
ACH-000426,0.36755843119000003
ACH-000427,0.21184292692099999
ACH-000433,0.130404702344
ACH-000436,-0.0631730136977
ACH-000444,0.172915153348
ACH-000445,-0.08222339747480001
ACH-000448,0.208558034474
ACH-000450,0.118330832998
ACH-000452,0.101552252972
ACH-000454,0.098480703563
ACH-000458,0.30343005415999996
ACH-000459,0.498485801871
ACH-000460,0.13797051147
ACH-000461,0.14949508755000002
ACH-000463,0.15578495261199998
ACH-000464,0.24066833534
ACH-000466,0.17315993327999998
ACH-000467,0.08427094862880001
ACH-000468,0.0456045397468
ACH-000469,0.244123357822
ACH-000470,0.275467895972
ACH-000471,0.113863110135
ACH-000472,0.09927118568389999
ACH-000473,0.18742253681600002
ACH-000475,0.156785264881
ACH-000476,0.20193944260000002
ACH-000477,0.06873183322089998
ACH-000480,0.135836853121
ACH-000481,0.179683775137
ACH-000483,0.117523228412
ACH-000484,0.15492937321
ACH-000485,0.278467145894
ACH-000486,0.129085197954
ACH-000487,0.182664064707
ACH-000488,0.0721363740361
ACH-000490,0.149860745552
ACH-000491,0.044810218736199996
ACH-000495,0.17759184215100002
ACH-000496,-0.120669826881
ACH-000499,0.236139930135
ACH-000500,-0.330543344771
ACH-000502,0.131849699849
ACH-000503,0.5391262648399999
ACH-000505,0.0099707141885
ACH-000507,0.155619936017
