,ACTN2 (88)
ACH-000004,-0.049525550331699995
ACH-000007,0.124285127763
ACH-000009,-0.34219591514700004
ACH-000011,-0.0194269966382
ACH-000012,-0.12283212623400001
ACH-000013,-0.139450903062
ACH-000014,-0.0321827610524
ACH-000015,0.00967777157092
ACH-000017,-0.100904817857
ACH-000018,-0.199585079455
ACH-000019,-0.328532084406
ACH-000021,0.0376058145945
ACH-000022,-0.18202480287
ACH-000025,-0.0291805706378
ACH-000028,0.0334888013139
ACH-000030,-0.114853046136
ACH-000035,0.0179659131361
ACH-000036,0.170648540667
ACH-000037,-0.234208753337
ACH-000039,0.116256613562
ACH-000040,-0.182509868945
ACH-000041,0.047967449044
ACH-000042,-0.10828805762700001
ACH-000045,0.0467775855999
ACH-000047,-0.0249817694063
ACH-000052,-0.128838381796
ACH-000053,-0.0769222167698
ACH-000054,-0.212590985442
ACH-000055,0.227611057889
ACH-000060,-0.168914993172
ACH-000067,-0.00506856022127
ACH-000070,-0.24159882684999998
ACH-000075,-0.317120973996
ACH-000078,-0.137377144025
ACH-000082,-0.307504217304
ACH-000085,-0.09368878263660001
ACH-000086,-0.24114729468600002
ACH-000087,0.23669486699900003
ACH-000092,-0.11029600549900001
ACH-000095,-0.20111539515299998
ACH-000097,-0.00873592302851
ACH-000098,-0.03998445903930001
ACH-000099,-0.133292174197
ACH-000108,-0.061767381184800005
ACH-000113,-0.274950309918
ACH-000115,-0.0239996213812
ACH-000116,-0.240757456388
ACH-000118,0.045274637254
ACH-000120,0.055968763396300004
ACH-000123,-0.135224601706
ACH-000127,-0.0884337073664
ACH-000128,-0.21530456574700002
ACH-000132,-0.18430215988899998
ACH-000133,0.14660829930299998
ACH-000137,-0.0973112873682
ACH-000138,-0.151395801174
ACH-000142,-0.180458505197
ACH-000143,-0.34203463891
ACH-000146,0.023152316705299998
ACH-000148,-0.147240093846
ACH-000150,0.12960510376599998
ACH-000152,-0.20881347486699997
ACH-000153,-0.39446472420199996
ACH-000159,-0.311265666292
ACH-000160,-0.161601703203
ACH-000163,-0.16937763247
ACH-000167,-0.23923453748399998
