,ANKS6 (203286)
ACH-000235,-0.398769606222
ACH-000237,-0.5195581297290001
ACH-000238,-0.568792675086
ACH-000243,-0.341335988417
ACH-000244,-0.6070458323319999
ACH-000246,-0.49596209126100005
ACH-000248,-0.33214747976799996
ACH-000250,-0.433556220725
ACH-000251,-0.08407215547539999
ACH-000253,-0.509666988966
ACH-000255,-0.469977074836
ACH-000256,-0.30685988091
ACH-000257,-0.345494975911
ACH-000258,-1.14044931417
ACH-000259,-0.35039945208000006
ACH-000260,-0.48683603094300004
ACH-000261,-0.505439689428
ACH-000262,-0.40174876836499995
ACH-000263,-0.33859052072800006
ACH-000264,-0.688352525448
ACH-000265,-0.517576209898
ACH-000266,-0.291822189186
ACH-000272,-0.463338084798
ACH-000273,-0.40217739754500004
ACH-000274,-0.435807256287
ACH-000277,-0.591848772442
ACH-000278,-0.5798441778710001
ACH-000279,-0.37129032069300005
ACH-000280,-0.46256883036300006
ACH-000281,-0.187914422129
ACH-000288,-0.28379398906500003
ACH-000291,-0.607260358221
ACH-000293,-0.8909773973790001
ACH-000294,-0.25316663622499996
ACH-000295,-0.589233251029
ACH-000296,-0.37274499839100006
ACH-000302,-0.403998134178
ACH-000304,-0.731246490482
ACH-000307,-0.34034754086999996
ACH-000308,-0.471017813565
ACH-000310,-0.36135753111599994
ACH-000311,-0.22282529744399998
ACH-000312,-0.266666467423
ACH-000315,-0.27833113431
ACH-000316,-0.40585899483599996
ACH-000317,-0.36733027724600004
ACH-000318,-0.508228371817
ACH-000319,-0.391629923317
ACH-000320,-0.32519558392299996
ACH-000322,-0.5800257506050001
ACH-000323,-0.52630111568
ACH-000324,-0.441061918403
ACH-000329,-0.459332324539
ACH-000330,-0.29276392278700003
ACH-000331,-0.400682768913
ACH-000332,-0.415876447731
ACH-000334,-0.5900339476500001
ACH-000335,-0.43234350409100003
ACH-000336,-0.816413709721
ACH-000337,-0.405977027293
ACH-000339,-0.525127174971
ACH-000341,-0.371054193125
ACH-000348,-0.48424111812200005
ACH-000350,-0.586534573204
ACH-000352,-0.52535756477
ACH-000356,-0.59319401192
ACH-000361,-0.474991274301
ACH-000362,-0.162530730324
ACH-000363,-0.589205792743
ACH-000364,-0.668640440703
ACH-000365,-0.6263676201430001
ACH-000366,-0.589165284046
ACH-000368,-0.46785033286000005
ACH-000374,-0.495231013266
ACH-000375,-0.43486467444300003
ACH-000376,-0.37290142369400003
ACH-000381,-0.489546462145
ACH-000383,-0.492817424574
ACH-000387,-0.415195501376
ACH-000389,-0.549084000519
ACH-000390,-0.6085372264819999
ACH-000393,-0.5705333060769999
ACH-000395,-0.616969808671
ACH-000397,-0.46688347086800003
ACH-000401,-0.431821250994
ACH-000402,-0.619685151591
ACH-000403,-0.620703422752
ACH-000404,-0.604586114689
ACH-000406,-0.253833656144
ACH-000407,-0.618338691853
ACH-000408,-0.33514804752
ACH-000410,-0.54147819647
ACH-000411,-0.45385794726400003
ACH-000414,-0.487095322689
ACH-000415,-0.290182334393
ACH-000416,-0.586705348714
ACH-000420,-0.36449500852600003
ACH-000421,-0.5654853728399999
ACH-000424,-0.405187709365
ACH-000425,-0.57262150276
ACH-000426,-0.648608371004
ACH-000427,-0.829365402769
ACH-000433,-0.199111225475
ACH-000436,-0.604010976662
ACH-000444,-0.450847631637
ACH-000445,-0.775444626278
ACH-000448,-0.534451085309
ACH-000450,-0.681751088256
ACH-000452,-0.38591978883100003
ACH-000454,-0.57617469584
ACH-000458,-0.499548904136
ACH-000459,0.07671030228410002
ACH-000460,-0.5032415989769999
ACH-000461,-0.417060733581
ACH-000463,-0.33782803234700004
ACH-000464,-0.382822990602
ACH-000466,-0.591446413246
ACH-000467,-0.434852849106
ACH-000468,-0.306401919337
ACH-000469,-0.41943931787600003
ACH-000470,-0.396638667281
ACH-000471,-0.349138867538
ACH-000472,-0.48729555946099995
ACH-000473,-0.21854158900899998
ACH-000475,-0.5697324208919999
ACH-000476,-0.7634198125949999
ACH-000477,-0.36730425984399995
ACH-000480,-0.288672548086
ACH-000481,-0.4804612555899999
ACH-000483,-0.522735333175
ACH-000484,-0.835963229139
ACH-000485,-0.525383579342
ACH-000486,-0.293384756727
ACH-000487,-0.525142760438
ACH-000488,-0.540413914755
ACH-000490,-0.451362128327
ACH-000491,-0.48570893457
ACH-000495,-0.453829092838
ACH-000496,-0.326396277427
ACH-000499,-0.24074290957199998
ACH-000500,-0.182221314296
ACH-000502,-0.38841611414099997
ACH-000503,-0.387519786649
ACH-000505,-0.579375789134
ACH-000507,-0.391211059292
ACH-000510,-0.323178171327
ACH-000511,-0.48898757794799996
ACH-000512,-0.6712261439630001
ACH-000516,-0.671799436032
ACH-000517,-0.44348108587800006
ACH-000518,-0.307914175325
ACH-000520,-0.38867024979000003
ACH-000521,-0.405567017434
ACH-000522,-0.425293224054
ACH-000524,-0.301472399031
ACH-000527,-0.405999507711
ACH-000528,-0.243427143998
ACH-000537,-0.297490734966
ACH-000541,-0.103618329396
ACH-000542,-0.531322720044
ACH-000544,-0.631222780919
ACH-000545,-0.6154821324009999
ACH-000547,-0.36878650480999997
ACH-000548,-0.62157044452
ACH-000549,-0.314104769509
ACH-000550,-0.27446258695500003
ACH-000552,-0.439656192413
ACH-000556,-0.5943239554240001
ACH-000557,-0.5762768431090001
ACH-000570,-0.73269297181
ACH-000571,-0.37145573447499997
ACH-000573,-0.397492076392
ACH-000576,-0.617302716257
ACH-000580,-0.694729702827
ACH-000584,-0.324163739805
ACH-000585,-0.309244805914
ACH-000588,-0.515988188412
ACH-000589,-0.43156334130199997
ACH-000591,-0.280467389018
ACH-000593,-0.333309407565
ACH-000600,-0.543759599223
ACH-000601,-0.42684756314000005
ACH-000604,-0.329326224678
ACH-000605,-0.655035644154
ACH-000606,-0.295684338261
ACH-000608,-0.690746300112
ACH-000614,-0.211881666038
ACH-000616,-0.311072434966
ACH-000618,-0.239494127721
ACH-000619,-0.5288177260970001
ACH-000620,-0.37657471285300004
ACH-000621,-0.47899230459700004
ACH-000622,-0.46343518386200006
ACH-000623,-0.30956513215799997
ACH-000624,-0.39802011271
ACH-000627,-0.260617845614
ACH-000630,-0.635999876471
ACH-000632,-0.304515549186
ACH-000633,-0.512223785957
ACH-000637,-0.44626679830399996
ACH-000638,-0.35549595229500003
ACH-000646,-0.154024270338
ACH-000647,-0.45412236716399995
ACH-000648,-0.537086977045
ACH-000649,-0.310636019705
ACH-000651,-0.37837390477
ACH-000652,-0.24213166992
ACH-000653,-0.547650266617
ACH-000657,-0.5512373494899999
ACH-000658,-0.534315461324
ACH-000661,-0.808611274037
ACH-000662,-0.502167485146
ACH-000663,-0.291973070978
ACH-000665,-0.683081365011
ACH-000671,-0.480803237647
ACH-000673,-0.508533806593
ACH-000676,-0.45073264378399996
ACH-000677,-0.36931955714000003
ACH-000681,-0.10187334470899999
ACH-000682,-0.415165076669
ACH-000683,-0.610116665143
ACH-000684,-0.157682322121
ACH-000688,-0.473143120434
ACH-000693,-0.511510726292
ACH-000694,-0.416173146823
ACH-000695,-0.807291069077
ACH-000696,-0.46218658370899995
ACH-000697,-0.313489338297
ACH-000699,-0.49584096312
ACH-000701,-0.549788004717
ACH-000706,-0.308727341516
ACH-000711,-0.596649223063
ACH-000713,-0.34358268695699995
ACH-000714,-0.271010527898
ACH-000718,-0.520105101509
ACH-000720,-0.502351487947
ACH-000721,-0.500448146456
ACH-000724,-0.360596722945
ACH-000725,-0.591996840568
ACH-000732,-0.30666040350699997
ACH-000734,-0.499041774221
ACH-000735,-0.562655673117
ACH-000736,-0.312872714195
ACH-000738,-0.45180172751599995
ACH-000746,-0.36369587625
ACH-000747,-0.44426846873099995
ACH-000748,-0.509530559922
ACH-000753,-0.361309095547
ACH-000756,-0.319060347184
ACH-000757,-0.346945331744
ACH-000758,-0.527270406949
ACH-000760,-0.45671912983900004
ACH-000763,-0.540319498314
ACH-000764,-0.512837947904
ACH-000765,-0.499118466443
ACH-000766,-0.3383801286
ACH-000767,-0.6399125281270001
ACH-000768,-0.649186163429
ACH-000769,-0.4023678235
ACH-000770,-0.465512526571
ACH-000771,-0.514635947417
ACH-000773,-0.282893539267
ACH-000776,-0.523987929323
ACH-000777,-0.462132394206
ACH-000778,-0.187665444507
ACH-000781,-0.371424825376
ACH-000782,-0.391241834737
ACH-000783,-0.46220025239699997
ACH-000784,-0.251504773726
ACH-000785,-0.5401755088260001
ACH-000787,-0.290975654688
ACH-000788,-0.514720703248
ACH-000791,-0.517709933648
ACH-000792,-0.46544288751199997
ACH-000794,-0.49974506490000004
ACH-000796,-0.505811300193
ACH-000799,-0.7899368478759999
ACH-000800,-0.324036187882
ACH-000802,-0.196086102087
ACH-000804,-0.300655769024
ACH-000805,-0.797458582111
ACH-000809,-0.337937579529
ACH-000810,0.022976434544000002
ACH-000811,-0.574597499739
ACH-000817,-0.282557579801
ACH-000819,-0.616165095829
ACH-000820,-0.879376066979
ACH-000821,-0.35590515486599994
ACH-000822,-0.731062061274
ACH-000823,-0.354760445573
ACH-000824,-0.42045284775200004
ACH-000827,-0.54617883936
ACH-000829,-0.343568558307
ACH-000831,-0.448872116212
ACH-000832,-0.42645414857299996
ACH-000833,-0.0701994363845
ACH-000834,-0.246431819981
ACH-000835,-0.402607120792
ACH-000836,-0.49487993437
ACH-000837,-0.298390076327
ACH-000838,-0.39818223394100005
ACH-000839,-0.524395171921
ACH-000840,-0.415117327711
ACH-000841,-0.34342809902500004
ACH-000843,-0.159433191922
ACH-000846,-0.556396471779
ACH-000847,-0.650386095633
ACH-000848,-0.252182964959
ACH-000849,-0.45994400172
ACH-000851,-0.45228902618
ACH-000855,-0.398917960331
ACH-000856,-0.235260847446
ACH-000858,-0.333486498519
ACH-000859,-0.59779401348
ACH-000861,-0.305970339315
ACH-000862,-0.643212647043
ACH-000865,-0.354834052861
ACH-000866,-0.408900268582
ACH-000867,-0.605182539105
ACH-000869,-0.540282639224
ACH-000872,-0.399367537852
ACH-000873,-0.705005603669
ACH-000876,-0.505742980097
ACH-000878,-0.39485342521300004
ACH-000880,-0.53325868507
ACH-000881,-0.810770343954
ACH-000882,-0.455317205443
ACH-000884,-0.714291725026
ACH-000885,-0.40030247896399995
ACH-000887,-0.478687886804
ACH-000888,-0.537031764736
ACH-000889,-0.586438738995
ACH-000890,-0.433913683578
ACH-000896,-0.527546798119
ACH-000898,-0.553721511602
ACH-000900,-0.408851008952
ACH-000901,-0.483793583628
ACH-000905,-0.505185987847
ACH-000906,-0.394366063256
ACH-000907,-0.398811054384
ACH-000910,-0.37823478185500004
ACH-000911,-0.489893197161
ACH-000912,-0.359177546332
ACH-000913,-0.391463986156
ACH-000915,-0.43440458134599996
ACH-000916,0.0330869840868
ACH-000917,-0.525640569238
ACH-000921,-0.230963045845
ACH-000924,-0.546760992194
ACH-000926,-0.48860351600699997
ACH-000928,-0.47558312998999996
ACH-000929,-0.7750329662659999
ACH-000932,-0.4135122382
ACH-000935,-0.23575754841200003
ACH-000936,-0.46346224161399996
ACH-000937,-0.626607323892
ACH-000938,-0.557112150586
ACH-000939,-0.225792769529
ACH-000941,-0.615671628693
ACH-000943,-0.33763060981200005
ACH-000946,-0.6093925741640001
ACH-000947,-0.5250395209309999
ACH-000948,-0.502372463484
ACH-000950,-0.173209190659
ACH-000953,-0.7505249826479999
ACH-000957,-0.35110743194899996
ACH-000958,-0.40647359929
ACH-000960,-0.546873135126
ACH-000963,-0.332960701822
ACH-000968,-0.433692978893
ACH-000969,-0.361983194854
ACH-000973,-0.336561153229
ACH-000974,-0.542258803617
ACH-000975,-0.567148852473
ACH-000976,-0.22146263755999998
ACH-000978,-0.223644455544
ACH-000980,-0.494549787451
ACH-000984,-0.6352973060329999
ACH-000986,-0.40721901214
ACH-000988,-0.283775964912
ACH-000993,-0.569595011979
ACH-000994,-0.284595739798
ACH-000996,-0.606069874336
ACH-001001,-0.499320042984
ACH-001020,-0.38787160600500004
ACH-001028,-0.758246093961
ACH-001031,-0.228565458309
ACH-001038,-0.489865576886
ACH-001048,-0.51137090268
ACH-001050,-0.329264691307
ACH-001053,-0.71251386718
ACH-001054,-0.552464083399
ACH-001061,-0.389215634439
ACH-001067,-0.41507574894500004
ACH-001075,-0.382539987592
ACH-001096,-0.6776328070559999
ACH-001128,-0.38013547206
ACH-001134,-0.5553077033739999
ACH-001151,-0.571794306167
ACH-001163,-0.39255466290700003
ACH-001164,-0.47113800909500003
ACH-001173,-0.420131584769
ACH-001183,-0.558332078305
ACH-001184,-0.49427563925499995
ACH-001190,-0.413906395025
ACH-001192,-0.330297291486
ACH-001193,-0.683960355845
ACH-001196,-0.576407342948
ACH-001197,-0.43409261580700004
ACH-001205,-0.481979050926
ACH-001211,-0.496071493933
ACH-001212,-0.444812377637
ACH-001228,-0.5949633120269999
ACH-001232,-0.438643734921
ACH-001239,-0.556309968161
ACH-001274,-0.655334058325
ACH-001275,-0.174352124067
ACH-001277,-0.685332751958
ACH-001278,-0.424379651087
ACH-001280,-0.594540702737
ACH-001283,-0.523542298812
ACH-001289,-0.271059411746
ACH-001295,-0.557572237849
ACH-001300,-0.505402639381
ACH-001301,-0.581610060015
ACH-001302,-0.585990956185
ACH-001303,0.00741326773027
ACH-001306,-0.36839542525200003
ACH-001318,-0.595615219777
ACH-001322,-0.645628606403
ACH-001328,-0.503111421701
ACH-001332,-0.259169011553
ACH-001333,-0.366912202492
ACH-001336,-0.501697829553
ACH-001340,-0.49968024415
ACH-001346,-0.224151024527
ACH-001353,-0.380202498547
ACH-001354,-0.943427281399
ACH-001367,-0.42570524472599997
ACH-001368,-0.554979473879
ACH-001374,-0.9147363068819999
ACH-001375,-0.395354501467
ACH-001377,-0.402022823856
ACH-001380,-0.5335308574000001
ACH-001391,-0.8052700350509999
ACH-001407,-0.45311831271799996
ACH-001408,-0.517365163839
ACH-001413,-0.26647013176999995
ACH-001430,-0.7462596231309999
ACH-001431,-0.592324621045
ACH-001450,-0.532652960081
ACH-001496,-0.465783256136
ACH-001500,-0.7055834679719999
ACH-001521,-0.618016060665
ACH-001523,-0.420231726614
ACH-001532,-0.41466585668899997
ACH-001536,-0.505344628569
ACH-001550,-0.427604270384
ACH-001552,-0.576790283782
ACH-001554,-0.42086717144100005
ACH-001645,-0.619966901922
ACH-001654,-0.422451194669
ACH-001715,-0.615716271733
ACH-001735,-0.438244427041
ACH-001736,-0.426803329756
ACH-001737,-0.131595865171
ACH-001740,-0.26533645969700004
ACH-001745,-0.551878957497
ACH-001750,-0.669903140098
ACH-001765,-0.387112226123
ACH-001956,-0.44180550383199996
ACH-001957,-0.366872845711
