,BAMBI (25805)
ACH-000004,0.0565303972088
ACH-000007,-0.19633525892700002
ACH-000009,0.141947672907
ACH-000011,0.012463061115299998
ACH-000012,-0.156284608489
ACH-000013,0.0130827142992
ACH-000014,0.0087341780945
ACH-000015,0.018190405867800002
ACH-000017,-0.32907792856400003
ACH-000018,-0.041912549114999996
ACH-000019,-0.167296647268
ACH-000021,-0.622594378126
ACH-000022,-0.09181886034289999
ACH-000025,0.0847488975239
ACH-000028,-0.314587446591
ACH-000030,-0.106892521717
ACH-000035,-0.0659533390029
ACH-000036,-0.402549950084
ACH-000037,0.092355954455
ACH-000039,-0.435151980129
ACH-000040,-0.11653187621099999
ACH-000041,0.108662163006
ACH-000042,-0.200957864557
ACH-000045,-0.11666279956900001
ACH-000047,-0.241695321022
ACH-000052,0.0364377685916
ACH-000053,-0.0462402152337
ACH-000054,-0.122529365603
ACH-000055,0.029408537894
ACH-000060,-0.123241344034
ACH-000067,-0.20562866385200002
ACH-000070,0.11955218148600001
ACH-000075,0.127808504007
ACH-000078,-0.0140205722188
ACH-000082,0.0658401112614
ACH-000085,0.013349346329600002
ACH-000086,0.1357427119
ACH-000087,-0.0385324200256
ACH-000092,-0.00794016637478
ACH-000095,-0.014616753197399999
ACH-000097,-0.334364742249
ACH-000098,-0.08025304038539999
ACH-000099,-0.0472795785865
ACH-000108,0.004552921701100001
ACH-000113,0.107593906637
ACH-000115,0.0125941018059
ACH-000116,0.0449384931796
ACH-000118,-0.076050755406
ACH-000120,0.0771202289083
ACH-000123,-0.0272081118109
ACH-000127,-0.0503737876238
ACH-000128,-0.0534335116142
ACH-000132,0.0685804636251
ACH-000133,-0.0756370403543
ACH-000137,0.0712714411177
ACH-000138,-0.0205357181133
ACH-000142,-0.389661124004
ACH-000143,-0.124710675387
ACH-000146,0.00984581173524
ACH-000148,-0.472639898148
ACH-000150,0.12828633522900001
ACH-000152,-0.0930421020998
ACH-000153,0.00404602053218
ACH-000159,-0.0647352405656
ACH-000160,-0.18172304851399998
ACH-000163,0.145027314731
ACH-000167,-0.158708894705
ACH-000168,-0.0942055210688
ACH-000169,0.181393738525
ACH-000178,-0.0304939070139
ACH-000182,0.018911655984400002
ACH-000183,0.16775080108100002
ACH-000188,-0.0397444804251
ACH-000189,0.357523085736
ACH-000190,0.0953290565621
ACH-000198,0.0971255342577
ACH-000204,-0.16880213025
ACH-000206,-0.018612295695900002
ACH-000207,0.0077162938338
ACH-000211,-0.204268418542
ACH-000215,-0.119590526739
ACH-000221,0.123442073446
ACH-000222,0.0035010444936
ACH-000223,-0.240411787227
ACH-000226,0.0863774629135
ACH-000227,-0.20877632767700002
ACH-000228,0.11133431611300001
ACH-000231,-0.0826438294883
ACH-000232,0.0643287349944
ACH-000233,-0.0271201535269
ACH-000234,0.054828496748099996
ACH-000235,-0.0009404103589230001
ACH-000237,-0.03990314179980001
ACH-000238,0.089825673718
ACH-000243,-0.14018837243499999
ACH-000244,-0.170588226106
ACH-000246,-0.08815867388219999
ACH-000248,-0.14048285208
ACH-000250,0.012763497099399999
ACH-000251,-0.0528143241058
ACH-000253,0.0807326406478
ACH-000255,-0.12031732364
ACH-000256,0.125798540148
ACH-000257,-0.193991615028
ACH-000258,-0.14102448915100002
ACH-000259,0.09361535115439999
ACH-000260,-0.0615189969008
ACH-000261,-0.026050261590499998
ACH-000262,-0.10421190945900001
ACH-000263,0.265513822056
ACH-000264,-0.0302893509956
ACH-000265,-0.15215437043
ACH-000266,-0.09301854392799999
ACH-000272,-0.206280813068
ACH-000273,0.0384069451923
ACH-000274,0.0230483274621
ACH-000277,-1.540913381
ACH-000278,0.0931591300413
ACH-000279,-0.073056614999
ACH-000280,0.014345094574299999
ACH-000281,-0.224712799879
ACH-000288,-0.376246984056
ACH-000291,-0.0688257753898
ACH-000293,-0.394884114692
ACH-000294,-0.047285374633800004
ACH-000295,-0.014524906280100001
ACH-000296,-0.0768401285912
ACH-000302,-0.133595242813
ACH-000304,0.19943399752799998
ACH-000307,-0.00706899479468
ACH-000308,-0.041914053593
ACH-000310,-0.360964763305
ACH-000311,-0.62006067939
ACH-000312,0.05672715023969999
ACH-000315,-0.0678231252557
ACH-000316,-0.251197022183
ACH-000317,-0.046145019239300006
ACH-000318,-0.420801751241
ACH-000319,-0.0900953591289
ACH-000320,-0.09988754241039999
ACH-000322,0.022175565019400004
ACH-000323,-0.315554537884
ACH-000324,-0.135996320087
ACH-000329,-0.07113920805219999
ACH-000330,0.0456817816531
ACH-000331,-0.13490865189
ACH-000332,-0.0542933368465
ACH-000334,0.0324797597383
ACH-000335,0.0547572955636
ACH-000336,0.0443173668075
ACH-000337,0.07274840337060001
ACH-000339,-0.014023973689200001
ACH-000341,0.000247645490311
ACH-000348,0.0321740700678
ACH-000350,-0.0258407735865
ACH-000352,0.0465573248281
ACH-000356,-0.10217800437100001
ACH-000361,-0.115394656109
ACH-000362,0.0516553493381
ACH-000363,0.0681472791165
ACH-000364,-0.0325468277679
ACH-000365,0.0421058128986
ACH-000366,0.014895619405499999
ACH-000368,-0.21423353116399999
ACH-000374,0.0970518124002
ACH-000375,-0.0410847834962
ACH-000376,-0.474326580933
ACH-000381,-0.0018073113672400002
ACH-000383,0.0444613044482
ACH-000387,-0.040200701812100004
ACH-000389,-0.0806174867947
ACH-000390,-0.0287085794546
ACH-000393,-0.0180202255667
ACH-000395,-0.123415624097
ACH-000397,0.0513204155162
ACH-000401,-0.648173719632
ACH-000402,0.190071784689
ACH-000403,0.0060424306059
ACH-000404,-0.133500849566
ACH-000406,-0.074603951685
ACH-000407,0.0374414346384
ACH-000408,-0.175007054697
ACH-000410,0.000452186559352
ACH-000411,-0.0654833145855
ACH-000414,-0.129164061394
ACH-000415,0.00856408383277
ACH-000416,-1.0422074811700002
ACH-000420,-0.134502524054
ACH-000421,-0.407850911135
ACH-000424,0.195141614475
ACH-000425,-0.546432214668
ACH-000426,-0.471373588335
ACH-000427,0.09086763498469999
ACH-000433,-0.00719994277434
ACH-000436,-0.00810057362088
ACH-000444,0.0354409779281
ACH-000445,0.143675010401
ACH-000448,0.0162556109197
ACH-000450,-0.029256375795299997
ACH-000452,-0.17454699734200002
ACH-000454,0.0231697916567
ACH-000458,-0.05814739450680001
ACH-000459,0.366872643291
ACH-000460,-0.0990834977878
ACH-000461,0.0566644921632
ACH-000463,-0.073213509934
ACH-000464,-0.197017636857
ACH-000466,0.024501282215299996
ACH-000467,0.015034877775299998
ACH-000468,0.0291841615178
ACH-000469,0.0362981121829
ACH-000470,-0.0868702319087
ACH-000471,0.207704903499
ACH-000472,-0.010764890464299999
ACH-000473,-0.0626562965083
ACH-000475,-0.9667963615240001
ACH-000476,-0.11430685773299999
ACH-000477,0.448617692305
ACH-000480,-0.28987788054
ACH-000481,-0.0570980762349
ACH-000483,-0.28812337309700004
ACH-000484,-0.0183603074855
ACH-000485,-0.858544698112
ACH-000486,0.019103275128400002
ACH-000487,0.213777098553
ACH-000488,-0.0344973304297
ACH-000490,-0.22925950144699997
ACH-000491,0.133339810748
ACH-000495,-0.102042737918
ACH-000496,-0.531902404591
ACH-000499,0.183443130907
ACH-000500,0.0292374172224
ACH-000502,0.0539500673394
ACH-000503,-0.245878869001
ACH-000505,0.00349270713762
ACH-000507,-0.24081958056699998
ACH-000510,0.035084105606400004
ACH-000511,-0.0326852481188
ACH-000512,0.0524999768465
ACH-000516,0.015133862016300001
ACH-000517,-0.09206887780589999
ACH-000518,-0.058843353091
ACH-000520,0.0366627433866
ACH-000521,0.149603750449
ACH-000522,0.11122664841800001
ACH-000524,-0.1603907543
ACH-000527,0.059965822093000005
ACH-000528,0.0696279812924
