,OR2L13 (284521)
ACH-000004,0.0032491987639499996
ACH-000007,-0.0618337296925
ACH-000009,-0.135781087176
ACH-000011,0.0180652971183
ACH-000012,0.128483580894
ACH-000013,0.0828142889035
ACH-000014,-0.08631564664130001
ACH-000015,0.103621560842
ACH-000017,-0.0959480439593
ACH-000018,0.163953047205
ACH-000019,0.227314038392
ACH-000021,0.0847454816806
ACH-000022,0.106499810493
ACH-000025,0.0286058387095
ACH-000028,0.173356098459
ACH-000030,0.061790232507
ACH-000035,0.16542939746
ACH-000036,0.0731396516023
ACH-000037,-0.0346649216034
ACH-000039,0.12327610181
ACH-000040,0.114866577153
ACH-000041,0.00606761909238
ACH-000042,0.0659910758669
ACH-000045,0.09555342514630001
ACH-000047,0.0829789365329
ACH-000052,-0.0517140969068
ACH-000053,-0.007336306105169999
ACH-000054,-0.05348063402099999
ACH-000055,0.159757068921
ACH-000060,0.0438702321324
ACH-000067,0.0046484447415
ACH-000070,0.0637799658662
ACH-000075,0.30745256408000005
ACH-000078,-0.24356355865200002
ACH-000082,0.0402511108089
ACH-000085,0.177359877109
ACH-000086,0.09717087060730001
ACH-000087,0.249381550506
ACH-000092,0.134179278742
ACH-000095,0.0641164978079
ACH-000097,-0.007676362862869999
ACH-000098,-0.027580871806799998
ACH-000099,-0.057271010427
ACH-000108,0.027824622894000003
ACH-000113,-0.0346475841437
ACH-000115,0.023805554444900002
ACH-000116,0.07496301423139999
ACH-000118,-0.00712711441876
ACH-000120,-0.010981277860399999
ACH-000123,-0.0384739204286
ACH-000127,0.08883464051869999
ACH-000128,-0.117540990076
ACH-000132,0.0519507062367
ACH-000133,0.171103205395
ACH-000137,0.114242256786
ACH-000138,-0.067176596735
ACH-000142,0.12552870248
ACH-000143,0.246955894236
ACH-000146,-0.0533244609413
ACH-000148,-0.0568031901935
ACH-000150,-0.081885655487
ACH-000152,-0.00046721183985300006
ACH-000153,0.335555519256
ACH-000159,0.17235285811599999
ACH-000160,0.00326747843542
ACH-000163,0.159448896963
ACH-000167,-0.204854096426
ACH-000168,0.04934223511059999
ACH-000169,0.184896638301
ACH-000178,0.004502559982939999
ACH-000182,-0.0495434628484
ACH-000183,-0.226869090197
ACH-000188,0.0774962099094
ACH-000189,-0.25051817518
ACH-000190,0.24519834322099998
ACH-000198,-0.073397543918
ACH-000204,-0.141800226441
ACH-000206,0.108567460041
ACH-000207,0.227844772449
ACH-000211,0.00707972096488
ACH-000215,0.0107154556226
ACH-000221,0.04095985599680001
ACH-000222,0.10997741964400001
ACH-000223,0.0231974738455
ACH-000226,0.000275933907765
ACH-000227,0.0645188209851
ACH-000228,0.18524618413600002
ACH-000231,0.18646769193
ACH-000232,-0.267443016825
ACH-000233,-0.181031203129
ACH-000234,0.0368096974692
ACH-000235,-0.0759236369283
ACH-000237,0.10949142298100001
ACH-000238,-0.0391050608973
ACH-000243,-0.131286248716
ACH-000244,-0.204515194756
ACH-000246,-0.0108554673998
ACH-000248,-0.0036535720550899997
ACH-000250,0.0863515985578
ACH-000251,-0.0136146875519
ACH-000253,0.0750623535941
ACH-000255,0.121063877299
ACH-000256,-0.159949043156
ACH-000257,0.309969247086
ACH-000258,-0.23434346091400002
ACH-000259,-0.015230775990600002
ACH-000260,-0.0252750770183
ACH-000261,-0.00962789412748
ACH-000262,0.127243288367
ACH-000263,0.13294833967800002
ACH-000264,0.022506150393
ACH-000265,0.042256047875300004
ACH-000266,-0.116901151237
ACH-000272,-0.10027746380899999
ACH-000273,0.0364300926971
ACH-000274,0.09641413847750001
ACH-000277,-0.111307578821
ACH-000278,0.20340896103
ACH-000279,0.050020634080300004
ACH-000280,0.0592162344178
ACH-000281,-0.125826251099
ACH-000288,0.110908230625
ACH-000291,0.0510006124486
ACH-000293,0.0051729232988599995
ACH-000294,-0.127416785954
ACH-000295,-0.062752671738
ACH-000296,-0.014499550148100001
ACH-000302,0.0651463517722
ACH-000304,0.149623991339
ACH-000307,0.056330981158
ACH-000308,0.08785652555839998
ACH-000310,-0.321937527441
ACH-000311,-0.04710475475269999
ACH-000312,-0.11363820213199999
ACH-000315,0.176294118611
ACH-000316,0.218064449788
ACH-000317,-0.38169370640600003
ACH-000318,0.251542169006
ACH-000319,0.148761003402
ACH-000320,-0.219378492562
ACH-000322,0.07387664728289998
ACH-000323,0.327195227755
ACH-000324,-0.11029067693399999
ACH-000329,-0.0809618707009
ACH-000330,0.063648966655
ACH-000331,-0.00187864834962
ACH-000332,-0.039536474724
ACH-000334,-0.139086878485
ACH-000335,0.11108067028799999
ACH-000336,-0.26898471781800004
ACH-000337,0.18617211702
ACH-000339,-0.0169340443594
ACH-000341,0.289996148405
ACH-000348,0.0378122344335
ACH-000350,0.0160503002855
ACH-000352,0.141903380659
ACH-000356,0.366128500869
ACH-000361,0.3034705109
ACH-000362,-0.0423336460057
ACH-000363,0.0235970942694
ACH-000364,0.1436153715
ACH-000365,0.08680689751989999
ACH-000366,-0.041200893538
ACH-000368,-0.12856972994899998
ACH-000374,0.0846438531811
ACH-000375,0.0031351796021200002
ACH-000376,0.0461575054724
ACH-000381,0.033412177273
ACH-000383,0.023602353994400003
ACH-000387,0.0011730270716700001
ACH-000389,-0.161345873229
ACH-000390,0.0561481723734
