,CTSG (1511)
ACH-000004,0.170210434411
ACH-000007,-0.119490310907
ACH-000009,0.0938953282735
ACH-000011,0.20606319182500002
ACH-000012,0.242941650198
ACH-000013,0.201151818642
ACH-000014,0.18849867915600002
ACH-000015,0.23359534937100002
ACH-000017,0.065470373227
ACH-000018,0.031370415175299995
ACH-000019,-0.0380659178862
ACH-000021,0.0780409826261
ACH-000022,0.22065764700399998
ACH-000025,0.22340761121999997
ACH-000028,0.08011251229939999
ACH-000030,0.14228527486099998
ACH-000035,0.10127666113099999
ACH-000036,0.149552704503
ACH-000037,0.247581376481
ACH-000039,0.180751794582
ACH-000040,0.17794174299499999
ACH-000041,0.17906048840999997
ACH-000042,0.21729497423
ACH-000045,0.20381823126899998
ACH-000047,0.0808712327142
ACH-000052,-0.030007499589299998
ACH-000053,0.0633822935081
ACH-000054,0.150873085901
ACH-000055,0.0316832500942
ACH-000060,-0.0966610209344
ACH-000067,0.0416496114154
ACH-000070,0.0685823421583
ACH-000075,-0.018395652093
ACH-000078,0.0653589371606
ACH-000082,0.249427936587
ACH-000085,0.13152858832
ACH-000086,0.0531293096244
ACH-000087,-0.19925875645100002
ACH-000092,0.00622684072258
ACH-000095,0.272845299749
ACH-000097,0.0885835936115
ACH-000098,0.060821714761499994
ACH-000099,0.04897661928
ACH-000108,0.0255273399562
ACH-000113,-0.095121636702
ACH-000115,0.24494324406800003
ACH-000116,0.157588598385
ACH-000118,0.0107501645526
ACH-000120,0.104925383827
ACH-000123,0.0867160103805
ACH-000127,0.028005623314200003
ACH-000128,0.189753925452
ACH-000132,0.09698422146680001
ACH-000133,0.126679777959
ACH-000137,0.212155140865
ACH-000138,0.25602715602299997
ACH-000142,0.272801280924
ACH-000143,0.299985371893
ACH-000146,0.205422690516
ACH-000148,0.0358947318764
ACH-000150,0.458738756175
ACH-000152,0.0620832616751
ACH-000153,-0.00416436157644
ACH-000159,0.130150572868
ACH-000160,-0.050799752251500005
ACH-000163,-0.0260808226326
ACH-000167,0.177402342659
ACH-000168,0.219934376947
ACH-000169,0.134489077226
ACH-000178,0.0389460892805
ACH-000182,0.019527416223400002
ACH-000183,0.07873103818310001
ACH-000188,0.19886649824799998
ACH-000189,-0.0365347637424
ACH-000190,0.0646120741236
ACH-000198,0.07115159562699999
ACH-000204,-0.0930662127238
ACH-000206,0.204423152068
ACH-000207,-0.158360768584
ACH-000211,0.000197782899502
ACH-000215,0.18538394246
ACH-000221,0.015462712603500002
ACH-000222,-0.0786820796538
ACH-000223,0.100647490984
ACH-000226,0.157887287181
ACH-000227,0.302906935224
ACH-000228,0.118303028267
ACH-000231,-0.008378679964729999
ACH-000232,0.118194432168
ACH-000233,0.0371171531961
ACH-000234,-0.026080374385700003
ACH-000235,0.0719358086155
ACH-000237,0.298808989492
ACH-000238,0.21227432573600002
ACH-000243,0.008503809227979999
ACH-000244,0.18450307208
ACH-000246,0.036454080665800005
ACH-000248,-0.0579078144964
ACH-000250,0.088744175962
ACH-000251,0.303678512777
ACH-000253,-0.004531979577520001
ACH-000255,0.11373389796399999
ACH-000256,0.208112576796
ACH-000257,0.119015867498
ACH-000258,0.34115040371699995
ACH-000259,0.0650663463786
ACH-000260,0.131129711978
ACH-000261,0.123131330431
ACH-000262,0.0499232746038
ACH-000263,0.255866922713
ACH-000264,0.118001012006
ACH-000265,0.037626377046800004
ACH-000266,0.13519201449100002
ACH-000272,0.100510930829
ACH-000273,0.111990129468
ACH-000274,0.231064263626
ACH-000277,-0.0202425529145
ACH-000278,0.0048334293281099994
ACH-000279,-0.021677812165200004
ACH-000280,0.1635995882
ACH-000281,0.276523827166
ACH-000288,0.113593948188
ACH-000291,0.07145713346789999
ACH-000293,0.0320287869228
ACH-000294,0.00689016464394
ACH-000295,0.359589819805
ACH-000296,0.28992560175099996
ACH-000302,0.17836484736400002
ACH-000304,0.015262955363
ACH-000307,0.0200659196131
ACH-000308,0.233375857937
ACH-000310,0.303738337651
ACH-000311,0.101287766963
ACH-000312,0.196785194319
ACH-000315,-0.020916580799599998
ACH-000316,0.300126123127
ACH-000317,-0.0674575133741
ACH-000318,-0.0533217635733
ACH-000319,0.18657826170800001
ACH-000320,0.315158595876
ACH-000322,0.19746699417999997
ACH-000323,0.08750891112749999
ACH-000324,0.231239109423
ACH-000329,0.23196432706300002
ACH-000330,0.0104376023414
ACH-000331,0.27250996609
ACH-000332,0.136512339483
ACH-000334,-0.033972910550099995
ACH-000335,0.109733129795
ACH-000336,0.26018612605700003
ACH-000337,-0.0328644918008
ACH-000339,0.18356459520799998
ACH-000341,0.0641023764242
ACH-000348,0.18522648695900001
ACH-000350,0.06029538365019999
ACH-000352,0.08512292710339998
ACH-000356,0.108597834651
ACH-000361,0.0750883772349
ACH-000362,0.010916517866100001
ACH-000363,0.165974730892
ACH-000364,0.084151922838
ACH-000365,0.028071422154000002
ACH-000366,0.0753232819332
ACH-000368,-0.0309399265855
ACH-000374,0.107037596459
ACH-000375,-0.281958378265
ACH-000376,0.0699869606
ACH-000381,0.0928240200481
ACH-000383,0.044117965477999996
ACH-000387,0.24147884026500002
ACH-000389,0.279561827015
ACH-000390,0.0855500963853
ACH-000393,0.16023891169600002
ACH-000395,0.262525553336
ACH-000397,0.105768491385
ACH-000401,0.20508394821400003
ACH-000402,-0.310500839343
ACH-000403,0.104137131974
ACH-000404,0.305092659212
ACH-000406,-0.0194617042317
ACH-000407,0.08653790927369999
ACH-000408,0.18760986079300002
ACH-000410,0.033837832806700004
ACH-000411,0.20662498359099998
ACH-000414,0.195263916955
ACH-000415,0.011581022705000001
ACH-000416,0.0520203680889
ACH-000420,0.132137611534
ACH-000421,0.157109802892
ACH-000424,0.171533447472
ACH-000425,0.164978432192
ACH-000426,0.20486562888700002
ACH-000427,0.011860819617700002
ACH-000433,0.25880953416200003
ACH-000436,0.0856424540844
ACH-000444,-0.059196246646600004
ACH-000445,0.307314165433
ACH-000448,-0.000934829203116
ACH-000450,0.0036343440334800003
ACH-000452,0.180930754326
ACH-000454,0.0729566027208
ACH-000458,0.128147997676
ACH-000459,-0.32378623253000005
ACH-000460,0.121442269314
ACH-000461,-0.0257573370255
ACH-000463,0.175386605807
ACH-000464,0.327613462397
ACH-000466,-0.0790653253237
ACH-000467,0.147483500622
ACH-000468,0.239160708788
ACH-000469,0.0239821634509
ACH-000470,0.478867293428
ACH-000471,0.08699896365240001
ACH-000472,0.132787548039
ACH-000473,0.0658067503077
ACH-000475,0.20751102517900002
ACH-000476,0.281209592658
ACH-000477,0.174225973645
ACH-000480,0.215297810187
ACH-000481,-0.0703861208826
ACH-000483,0.03788095476830001
ACH-000484,0.325306239515
ACH-000485,0.0718119172242
ACH-000486,-0.028275554245
ACH-000487,0.219788198626
ACH-000488,0.216739551879
ACH-000490,0.12744132738800001
ACH-000491,0.23063871693799998
ACH-000495,0.0281627466608
ACH-000496,0.117790622571
ACH-000499,0.134290317484
ACH-000500,-0.131527684497
ACH-000502,0.020367603730500002
ACH-000503,0.204743120524
ACH-000505,0.222757924155
ACH-000507,0.15655586277
ACH-000510,0.154588661644
ACH-000511,0.187199636849
ACH-000512,-0.427467592782
ACH-000516,0.0170072400081
ACH-000517,0.16796438018100002
ACH-000518,-0.112061979804
ACH-000520,0.146149150961
ACH-000521,0.165889182103
ACH-000522,-0.0329890431713
ACH-000524,0.311615598812
ACH-000527,0.148984566064
ACH-000528,-0.010838974616200002
ACH-000537,0.20553224373
ACH-000541,0.359245842157
ACH-000542,0.0508815643162
ACH-000544,0.03978375413390001
ACH-000545,0.286147642764
ACH-000547,0.0951785707995
ACH-000548,0.216715949431
ACH-000549,0.159601917192
ACH-000550,0.229444164407
ACH-000552,0.131713792718
ACH-000556,0.0874853597638
ACH-000557,0.250875440067
ACH-000570,0.0337431359491
ACH-000571,0.0764861807273
ACH-000573,0.135319277148
ACH-000576,0.121787041281
ACH-000580,0.19016606410700002
ACH-000584,-0.04793732818990001
ACH-000585,0.114197838925
ACH-000588,-0.0664684433521
ACH-000589,0.18366589547899997
ACH-000591,-0.056730161184599996
ACH-000593,0.09667818326130001
ACH-000600,0.24942066451499997
ACH-000601,0.0312213344396
ACH-000604,0.00516409641496
ACH-000605,0.31198184309
ACH-000606,0.0255831155002
ACH-000608,0.139672867807
ACH-000614,0.10595584676000001
ACH-000616,0.04888214151769999
ACH-000618,0.048961330804599995
ACH-000619,0.0902316495898
ACH-000620,0.128917046371
ACH-000621,0.215390238953
ACH-000622,0.0695107743919
ACH-000623,-0.128583923365
ACH-000624,0.150787866446
ACH-000627,0.17468897003199998
ACH-000630,0.126010412666
ACH-000632,0.10055688982000001
ACH-000633,0.0949762774031
ACH-000637,0.08533579136289998
ACH-000638,0.0830860532355
ACH-000646,-0.0647418085099
ACH-000647,0.189599930898
ACH-000648,-0.042813093772
ACH-000649,0.017253524233
ACH-000651,0.0928746197463
ACH-000652,0.155397021655
ACH-000653,0.42402068255099995
ACH-000657,0.0321909995811
ACH-000658,0.115610294141
ACH-000661,0.33960953771200003
ACH-000662,0.308168773368
ACH-000663,0.0930376322167
