,PPP1R1A (5502)
ACH-000004,-0.09496455581800001
ACH-000007,-0.273629504742
ACH-000009,-0.125254309644
ACH-000011,-0.279837537384
ACH-000012,-0.155159713474
ACH-000013,-0.26068348516199996
ACH-000014,-0.173018796133
ACH-000015,-0.377885027795
ACH-000017,-0.16863719644000003
ACH-000018,-0.308324496411
ACH-000019,-0.11030695337400001
ACH-000021,-0.044538966989
ACH-000022,-0.147243221371
ACH-000025,-0.595753255623
ACH-000028,-0.334569858849
ACH-000030,-0.19199713038
ACH-000035,-0.340227949493
ACH-000036,-0.239084144406
ACH-000037,-0.40242133572300004
ACH-000039,-0.250272384955
ACH-000040,-0.161732022613
ACH-000041,-0.31990201636300003
ACH-000042,-0.0317997316303
ACH-000045,-0.348158672078
ACH-000047,-0.188399938387
ACH-000052,-0.487750125065
ACH-000053,-0.0960699511513
ACH-000054,-0.31092851735800003
ACH-000055,-0.0399508745394
ACH-000060,-0.0553466611486
ACH-000067,-0.312255118384
ACH-000070,-0.17606054637200003
ACH-000075,-0.305015401033
ACH-000078,0.0162353156727
ACH-000082,-0.209600038299
ACH-000085,-0.10689320002000001
ACH-000086,-0.350796379384
ACH-000087,-0.46870604999
ACH-000092,-0.18618883210200002
ACH-000095,-0.024449634323900002
ACH-000097,-0.159952872601
ACH-000098,-0.0730134617357
ACH-000099,-0.25061699568
ACH-000108,0.045307285903900006
ACH-000113,-0.316089523887
ACH-000115,-0.264599702856
ACH-000116,-0.125865991796
ACH-000118,-0.20982661485100002
ACH-000120,-0.148988124631
ACH-000123,-0.09488638818769998
ACH-000127,-0.20095363587499998
ACH-000128,-0.373046048741
ACH-000132,-0.061930486293
ACH-000133,-0.403914291341
ACH-000137,-0.295063051843
ACH-000138,-0.214409045854
ACH-000142,-0.225284482848
ACH-000143,-0.252500885773
ACH-000146,-0.15538988071499998
ACH-000148,-0.215746177774
ACH-000150,-0.34621091505900004
ACH-000152,-0.44866953093
ACH-000153,-0.312126237724
ACH-000159,-0.18870646984900002
ACH-000160,-0.27201191649
ACH-000163,-0.553034984327
ACH-000167,-0.53252033437
ACH-000168,-0.41576149195900003
ACH-000169,-0.348995367171
ACH-000178,-0.158299309993
ACH-000182,-0.254927606112
ACH-000183,-0.282778463316
ACH-000188,-0.194628621844
ACH-000189,-0.731226970858
ACH-000190,-0.285324861366
ACH-000198,-0.0855450772732
ACH-000204,-0.490557561683
ACH-000206,0.040997485652199996
ACH-000207,-0.260471512297
ACH-000211,-0.10720747229800001
ACH-000215,-0.275997536164
ACH-000221,-0.151251613332
ACH-000222,0.08933689864779999
ACH-000223,-0.187543960742
ACH-000226,-0.203102897836
ACH-000227,0.0395368639462
ACH-000228,-0.28486159574000003
ACH-000231,-0.305625237234
ACH-000232,-0.18946747525
ACH-000233,-0.338773751902
ACH-000234,-0.487173961877
ACH-000235,-0.16897239503699998
ACH-000237,-0.29621159077
ACH-000238,-0.28566953328
ACH-000243,-0.0865858587496
ACH-000244,-0.126911560538
ACH-000246,-0.30468023787500004
ACH-000248,-0.5030983377430001
ACH-000250,-0.0740434768138
ACH-000251,-0.34656939558399996
ACH-000253,-0.168872770868
ACH-000255,-0.329790638072
ACH-000256,-0.225365260674
ACH-000257,0.0711714565493
ACH-000258,-0.0294040209999
ACH-000259,-0.147863887053
ACH-000260,-0.20494682537300002
ACH-000261,-0.307528236129
ACH-000262,-0.0807638464443
ACH-000263,-0.443124091822
ACH-000264,-0.308460950461
ACH-000265,-0.10904612791400001
ACH-000266,-0.211330912671
ACH-000272,0.0473811193444
ACH-000273,-0.118087545884
ACH-000274,-0.179064581195
ACH-000277,-0.218740432429
ACH-000278,-0.400451662931
ACH-000279,-0.290274614544
ACH-000280,-0.108499759219
ACH-000281,-0.314479083592
ACH-000288,-0.283054316166
ACH-000291,-0.248226395491
ACH-000293,0.04594235273180001
ACH-000294,-0.0142343814765
ACH-000295,-0.53428448916
