,LARS2 (23395)
ACH-000004,-0.43835294080700005
ACH-000007,-1.11292333354
ACH-000009,-0.500401516082
ACH-000011,-0.176594300937
ACH-000012,-0.862741092594
ACH-000013,-0.681988273377
ACH-000014,-0.531609239089
ACH-000015,-0.855915252323
ACH-000017,-0.518427722871
ACH-000018,-1.0807200993000001
ACH-000019,-0.9218749347349999
ACH-000021,-0.472491570229
ACH-000022,-0.8950787898710001
ACH-000025,-0.8730605210340001
ACH-000028,-1.04737426991
ACH-000030,-0.707097530744
ACH-000035,-0.8319236717749999
ACH-000036,-0.144501850114
ACH-000037,-0.513368893938
ACH-000039,-0.447593165259
ACH-000040,-0.459502184816
ACH-000041,-0.7428234331579999
ACH-000042,-0.350193369682
ACH-000045,-0.656625632534
ACH-000047,-1.02000832007
ACH-000052,-0.810329245877
ACH-000053,-0.372413006407
ACH-000054,-0.748028313301
ACH-000055,-0.45745120136000006
ACH-000060,-0.555234381753
ACH-000067,-0.7126331264390001
ACH-000070,-0.565752784081
ACH-000075,-0.516117326514
ACH-000078,-0.35948900893200003
ACH-000082,-0.348511271783
ACH-000085,-0.361870826411
ACH-000086,-1.07101603768
ACH-000087,-1.03667664087
ACH-000092,-0.313798166643
ACH-000095,-0.22050763713500002
ACH-000097,-0.546427287259
ACH-000098,-0.564320662288
ACH-000099,-0.76186673639
ACH-000108,-0.232724102487
ACH-000113,-0.651976055725
ACH-000115,-0.590851182743
ACH-000116,-0.591155644716
ACH-000118,-0.894888288636
ACH-000120,-0.502572993788
ACH-000123,-0.685963718973
ACH-000127,-1.30226369867
ACH-000128,-0.617235376813
ACH-000132,-0.419749021137
ACH-000133,-0.70366972605
ACH-000137,-0.358919185613
ACH-000138,-0.562697191144
ACH-000142,-0.460197031805
ACH-000143,-0.8200909803640001
ACH-000146,-0.603998761097
ACH-000148,-0.7094004586730001
ACH-000150,-1.1441764277600002
ACH-000152,-0.661557169047
ACH-000153,-0.6628248610499999
ACH-000159,-0.622164593885
ACH-000160,-0.8252721409710001
ACH-000163,-0.57390915995
ACH-000167,-0.351803459678
ACH-000168,-0.196674202402
ACH-000169,-0.807716259703
ACH-000178,-0.7251126094589999
ACH-000182,-1.26631385933
ACH-000183,-0.827746461672
ACH-000188,-0.880952417895
ACH-000189,-1.0122481421
ACH-000190,-1.08536945301
ACH-000198,-0.7396985812100001
ACH-000204,-0.550146969164
ACH-000206,-0.273490497931
ACH-000207,-1.16939858136
ACH-000211,-0.479590234058
ACH-000215,-0.8553580199840001
ACH-000221,-0.948191366688
ACH-000222,-0.630207657292
ACH-000223,-0.5737956698910001
ACH-000226,-0.335366883052
ACH-000227,-0.6828942831110001
ACH-000228,-0.628793873528
ACH-000231,-0.79824760174
ACH-000232,-0.8487367211589999
ACH-000233,-0.481551681902
ACH-000234,-0.615466225081
ACH-000235,-0.401886858512
ACH-000237,-0.304550147515
ACH-000238,-1.04276851935
ACH-000243,-0.30867919312
ACH-000244,-0.53175445408
ACH-000246,-0.941873775723
ACH-000248,-1.16746581305
ACH-000250,-0.172627607148
ACH-000251,-0.64070127567
ACH-000253,-0.34635537576700004
ACH-000255,-0.503751541023
ACH-000256,-0.379180618832
ACH-000257,-0.855714079956
ACH-000258,-0.7478571408570001
ACH-000259,-0.7006030535500001
ACH-000260,-0.409900772914
ACH-000261,-0.409660920358
ACH-000262,-0.6638105432029999
ACH-000263,-0.6115164670759999
ACH-000264,-0.553560495308
ACH-000265,-0.900809101168
ACH-000266,-0.144920035801
ACH-000272,-0.488098568733
ACH-000273,-0.660772529721
ACH-000274,-0.371461606478
ACH-000277,-0.759965423226
ACH-000278,-0.16211577395500001
ACH-000279,-1.18166922735
ACH-000280,-0.55796778298
ACH-000281,-0.878106443074
ACH-000288,-1.17459772194
ACH-000291,-0.656066420149
ACH-000293,-0.70752061698
ACH-000294,-0.727562557675
ACH-000295,-0.73721468173
ACH-000296,-0.5728751651690001
ACH-000302,-0.5155878329300001
ACH-000304,-0.9472767724179999
ACH-000307,-0.756525798046
ACH-000308,-0.490570589055
ACH-000310,-0.345370966623
ACH-000311,-0.37860980991300003
ACH-000312,-0.9415451318799999
ACH-000315,-0.755038075968
ACH-000316,-0.572598475159
ACH-000317,-2.08682544985
ACH-000318,-0.635575111821
ACH-000319,-0.271722268068
ACH-000320,-0.792839458332
ACH-000322,-0.33177323206099996
ACH-000323,-0.7813731939920001
ACH-000324,-0.63424507664
ACH-000329,-0.809588198664
ACH-000330,-0.687102471196
ACH-000331,-0.6190512976820001
ACH-000332,-0.0946360480566
ACH-000334,-0.747737050422
ACH-000335,-1.0029009628299999
ACH-000336,-0.36926818757700003
ACH-000337,-0.8199234784370001
ACH-000339,-0.750610273559
ACH-000341,-0.705629762928
ACH-000348,-0.437721241317
ACH-000350,-0.35889229255500005
ACH-000352,-0.600589273807
ACH-000356,-0.781426431429
ACH-000361,-0.38656793655500005
ACH-000362,-0.454373800296
ACH-000363,-0.588637326879
ACH-000364,-0.550475605395
ACH-000365,-1.11308605886
ACH-000366,-0.6592311243600001
ACH-000368,-0.395508796353
ACH-000374,-1.2769942081499999
ACH-000375,-0.714044978007
ACH-000376,-0.997356217651
ACH-000381,-0.87888090658
ACH-000383,-0.6948734360150001
ACH-000387,-0.5793046578450001
ACH-000389,-0.383261393129
ACH-000390,-0.636728211109
ACH-000393,-0.32535131511
ACH-000395,-0.370769037509
ACH-000397,-0.0925312413325
ACH-000401,-0.828714883829
ACH-000402,-0.944208186637
ACH-000403,-0.507358704513
ACH-000404,-0.90982008627
ACH-000406,-0.6874100820829999
ACH-000407,-0.6474606360440001
ACH-000408,-1.00972099335
ACH-000410,-0.510738785786
ACH-000411,-0.297901598653
ACH-000414,-0.49897320035899995
ACH-000415,-0.67630507174
ACH-000416,-0.387778836099
ACH-000420,-0.367874675752
ACH-000421,-0.42756331647100004
ACH-000424,-0.6827001975929999
ACH-000425,-0.38499089935
ACH-000426,-0.37163943427199997
ACH-000427,-0.833847933345
ACH-000433,-0.61718119666
ACH-000436,-0.24586705025299999
ACH-000444,-0.567911212587
ACH-000445,-0.707159296488
ACH-000448,-0.36192153292400003
ACH-000450,-0.8153204415809999
ACH-000452,-0.37505325356200003
ACH-000454,-1.1017524278200002
ACH-000458,-0.956882331087
ACH-000459,-1.8478022447799998
ACH-000460,-0.6635292759529999
ACH-000461,-1.33291428676
ACH-000463,-0.37880537402099995
ACH-000464,-0.57105835607
ACH-000466,-0.623870532917
ACH-000467,-0.9894306593880001
ACH-000468,-0.644405396375
ACH-000469,-0.9462337425830001
ACH-000470,-0.42387637201300005
ACH-000471,-0.26400300389000003
ACH-000472,-0.6980607924400001
ACH-000473,-0.627853902217
ACH-000475,-0.818651973391
ACH-000476,-0.796767680664
ACH-000477,-0.7348546873999999
ACH-000480,-0.910828149711
ACH-000481,-0.459941409105
ACH-000483,-0.9647395264290001
ACH-000484,-0.43766176938199997
ACH-000485,-0.36218295603399997
ACH-000486,-0.7885494677410001
ACH-000487,-1.05531939889
ACH-000488,-0.961533680654
ACH-000490,-0.655425961964
ACH-000491,-0.854210850725
ACH-000495,-0.288548692419
ACH-000496,-0.331726324376
ACH-000499,-1.3001647679100001
ACH-000500,-1.0960220469
ACH-000502,-0.344278662225
ACH-000503,-0.724706224215
ACH-000505,-0.223382358037
ACH-000507,-0.834123771347
ACH-000510,-0.76026096856
ACH-000511,-0.8009658311650001
ACH-000512,-1.23444235497
ACH-000516,-0.2491673698
ACH-000517,-0.23458931247499998
ACH-000518,-1.05885052845
ACH-000520,-0.14100112667099998
ACH-000521,-0.439176593947
ACH-000522,-0.729901115661
ACH-000524,-0.309787201134
ACH-000527,-0.51340974437
ACH-000528,-0.7742473729539999
ACH-000537,-0.825320953522
ACH-000541,-0.47562366027099995
ACH-000542,-0.45353164116800004
ACH-000544,-1.23690301262
ACH-000545,-0.89024602845
ACH-000547,-0.752020588137
ACH-000548,-0.54281870476
ACH-000549,-1.0396463684100001
ACH-000550,-0.61499325357
ACH-000552,-0.9083629261399999
ACH-000556,-0.490964592862
ACH-000557,-0.218865534914
ACH-000570,-0.5140208317939999
ACH-000571,-0.6281472213889999
