,EED (8726)
ACH-000211,-0.10558944408299999
ACH-000215,-0.20832509528700002
ACH-000221,-0.318715052529
ACH-000222,-0.483766479616
ACH-000223,-0.514080039858
ACH-000226,-0.49981898062200003
ACH-000227,-0.292621262123
ACH-000228,-0.33064916730599997
ACH-000231,-0.46864074867
ACH-000232,0.05332322566330001
ACH-000233,-0.0482516211437
ACH-000234,-0.299311955391
ACH-000235,-0.280650305926
ACH-000237,-0.704819425442
ACH-000238,-0.203629275797
ACH-000243,-0.241888576203
ACH-000244,0.0893527112479
ACH-000246,-0.7628335136839999
ACH-000248,-0.5334271669489999
ACH-000250,-0.717618223144
ACH-000251,-0.517320158812
ACH-000253,-0.519824467183
ACH-000255,-0.431202909338
ACH-000256,-0.402428852381
ACH-000257,-0.334450583028
ACH-000258,-0.318917100861
ACH-000259,-0.578444961048
ACH-000260,-0.7420544412800001
ACH-000261,-0.19902009700999998
ACH-000262,0.03822608882280001
ACH-000263,-0.237827352225
ACH-000264,-0.261095575569
ACH-000265,-0.430217473424
ACH-000266,-0.172570436694
ACH-000272,-0.41898289405699995
ACH-000273,-0.640110808788
ACH-000274,0.32536375156999997
ACH-000277,-0.40994896594999997
ACH-000278,-0.494371274576
ACH-000279,-0.15913015755899998
ACH-000280,0.150318351237
ACH-000281,-0.379833657311
ACH-000288,-0.519577239374
ACH-000291,-0.626937891575
ACH-000293,-0.43262387255900003
ACH-000294,0.054442140732199995
ACH-000295,-0.22527924111900002
ACH-000296,-0.00948363893166
ACH-000302,-0.267498850557
ACH-000304,-0.6351834254909999
ACH-000307,-0.412069864
ACH-000308,-0.376394900319
ACH-000310,0.0110280171135
ACH-000311,0.12178671797599999
ACH-000312,-0.6334041976770001
ACH-000315,-0.8512080224549999
ACH-000316,-0.826564060481
ACH-000317,-0.771174797153
ACH-000318,-0.20846466106199998
ACH-000319,-0.493419838649
ACH-000320,-0.207550533421
ACH-000322,-0.552834883471
ACH-000323,-0.641573983112
ACH-000324,-0.181608584442
ACH-000329,-0.149122666261
ACH-000330,-0.524060193112
ACH-000331,-0.441430270267
ACH-000332,0.152895111017
ACH-000334,-1.0314549238
ACH-000335,-0.24548857392200002
ACH-000336,-0.0384413349928
ACH-000337,-0.43992893647
ACH-000339,-0.22692636560899998
ACH-000341,0.19095164518599997
ACH-000348,-0.37549651496500003
ACH-000350,-0.11640822634400001
ACH-000352,-0.691766078694
ACH-000356,-0.321487027154
ACH-000361,0.154914518718
ACH-000362,-0.318859053037
ACH-000363,-0.8533227731749999
ACH-000364,-1.03040407501
ACH-000365,-1.01804741175
ACH-000366,-0.46026929182
ACH-000368,-0.134121333029
ACH-000374,-0.43322278363899996
ACH-000375,-0.423970967587
ACH-000376,-0.35862101390199996
ACH-000381,-0.537098650394
ACH-000383,-0.542445831219
ACH-000387,-0.277160025629
ACH-000389,-0.25973926756
ACH-000390,-0.427135224383
ACH-000393,-0.29957747634799997
ACH-000395,0.036215733979699995
ACH-000397,-0.277834478633
ACH-000401,-0.354295260494
ACH-000402,-0.720507266914
ACH-000403,-0.18883729624899998
ACH-000404,-0.0867598392127
ACH-000406,-0.318853856132
ACH-000407,-0.305009795654
ACH-000408,-0.0579602923823
ACH-000410,-0.00831067515836
ACH-000411,-0.17011965513500002
ACH-000414,-0.249537430748
ACH-000415,-0.8691001080670001
ACH-000416,-0.374185880421
ACH-000420,-0.441000149788
ACH-000421,-0.42914024252800004
ACH-000424,-0.30242062130999997
ACH-000425,-0.49827337016
ACH-000426,-0.636798546962
ACH-000427,-0.27647474254500004
ACH-000433,-0.322482412643
ACH-000436,-0.476454790827
ACH-000444,-0.0799145507535
ACH-000445,-0.45140289178099996
ACH-000448,-0.601701850352
ACH-000450,-0.57186595248
ACH-000452,-1.21057247861
ACH-000454,-0.578939381045
ACH-000458,-0.315160385274
ACH-000459,-1.27873860079
ACH-000460,-0.516267636857
ACH-000461,-0.410454481074
ACH-000463,0.119819420744
ACH-000464,-0.0739580605806
ACH-000466,-0.656690020337
ACH-000467,-0.659320698508
ACH-000468,-0.234740755197
ACH-000469,-0.30114057379500003
ACH-000470,-0.31087918113400004
ACH-000471,-0.562080630754
ACH-000472,-0.101901252414
ACH-000473,-0.527659435893
ACH-000475,-0.280380614275
ACH-000476,-0.135627194938
ACH-000477,-0.45180648571500004
ACH-000480,-0.38433777239699995
ACH-000481,-0.274928695424
ACH-000483,-0.21845829866900002
ACH-000484,0.27231046410799997
ACH-000485,-0.41014372691
ACH-000486,-0.541167148671
ACH-000487,-0.6818133301199999
ACH-000488,-0.0731812762867
ACH-000490,-0.0835095397978
ACH-000491,-0.7303994629709999
ACH-000495,-0.412506185872
ACH-000496,-0.254527101293
ACH-000499,-0.541182708992
ACH-000500,-0.5341255166
ACH-000502,-0.331880199948
ACH-000503,-0.03630111303630001
ACH-000505,0.17208496509500001
ACH-000507,-0.09734744491319999
ACH-000510,-0.373266825982
ACH-000511,-0.7282563746709999
ACH-000512,-0.417876182399
ACH-000516,-0.777125287585
ACH-000517,-0.04994654662769999
ACH-000518,-0.0565774312459
ACH-000520,0.09098059086030001
ACH-000521,0.09059552735439999
ACH-000522,-0.7690130004379999
ACH-000524,-0.380535665315
ACH-000527,-0.562298834795
ACH-000528,-0.300283526079
ACH-000537,-0.13456678965
ACH-000541,-0.796293266382
ACH-000542,0.09600869666430001
ACH-000544,-0.329448638571
ACH-000545,-0.373437825478
ACH-000547,-0.36199667086900006
ACH-000548,0.0041757793154999995
ACH-000549,-0.380887009777
ACH-000550,0.181602916341
ACH-000552,-0.162875397353
ACH-000556,-0.0457241646881
ACH-000557,-0.220403199303
ACH-000570,-0.13741301904699998
ACH-000571,-0.00353123197625
ACH-000573,-0.353747245286
ACH-000576,-0.448597402861
ACH-000580,0.0389415684454
ACH-000584,-0.356979719671
ACH-000585,-0.7295134543649999
ACH-000588,-0.867367778872
ACH-000589,-0.166918480585
ACH-000591,-0.19625514558600002
ACH-000593,-0.23240068281100001
ACH-000600,-0.571443909035
ACH-000601,-0.0271135098595
ACH-000604,-0.5620504646410001
ACH-000605,-0.14794162472
ACH-000606,0.156768400407
ACH-000608,-0.383524403816
ACH-000614,-0.7002906723379999
ACH-000616,-0.411749391608
ACH-000618,-0.0918859596435
ACH-000619,-0.300852814796
ACH-000620,-0.7070960886159999
ACH-000621,-0.234994464811
ACH-000622,-0.363227406812
ACH-000623,-0.639480191909
ACH-000624,-0.456975945184
ACH-000627,-0.83166600272
ACH-000630,-0.8999080997930001
ACH-000632,-0.541860505755
ACH-000633,-0.306671067478
ACH-000637,-0.382839382634
ACH-000638,-0.303038962369
ACH-000646,-0.474678864375
ACH-000647,-0.615640802521
ACH-000648,-0.646807697074
ACH-000649,-0.37934262375
ACH-000651,-0.0425180897036
ACH-000652,-0.07685642303010001
ACH-000653,-0.295854052654
ACH-000657,-0.370520587247
ACH-000658,-0.42365198967900003
ACH-000661,-0.310327312043
ACH-000662,-0.663507439911
ACH-000663,-0.357512559449
ACH-000665,-0.222348464734
ACH-000671,-0.34225301614
ACH-000673,-0.516149626145
ACH-000676,-0.653303359083
ACH-000677,-0.247104014497
ACH-000681,-0.255781797151
ACH-000682,-0.200343885717
ACH-000683,-0.553414999643
ACH-000684,-0.747997993162
ACH-000688,-0.123955349267
ACH-000693,-0.292532116494
ACH-000694,-0.147097108024
ACH-000695,-0.545729173517
ACH-000696,-0.16935088663800002
ACH-000697,-0.5171464534179999
ACH-000699,-0.0189159094848
ACH-000701,-0.145033223742
ACH-000706,-0.564675331182
ACH-000711,-0.324012224354
ACH-000713,-0.590514763396
ACH-000714,-0.49232565835299996
ACH-000718,-0.152368215091
ACH-000720,-0.45737371151699996
ACH-000721,-0.191384048084
ACH-000724,-0.475967843349
ACH-000725,-0.333940766593
ACH-000732,-0.24111015197299998
ACH-000734,-0.364268698336
ACH-000735,-0.166793248741
ACH-000736,-0.130587314399
ACH-000738,-0.282046961215
ACH-000746,-0.291007591763
ACH-000747,-0.55048009168
ACH-000748,0.08742648746470001
ACH-000753,-0.425477575908
ACH-000756,-0.30422504543900003
ACH-000757,-0.21333954439
ACH-000758,-0.391632135271
ACH-000760,-0.10644339962000002
ACH-000763,-0.692795239971
ACH-000764,-0.672328260008
ACH-000765,-0.7130385718960001
ACH-000766,-0.407622851115
ACH-000767,-0.5617003883330001
ACH-000768,-0.151051445157
ACH-000769,-0.479158273729
ACH-000770,-0.22144139346
ACH-000771,-0.09986923872000002
ACH-000773,-0.646542958219
ACH-000776,-0.677184673606
ACH-000777,-0.355774430361
ACH-000778,0.19206032253
ACH-000781,-0.44516393072800003
ACH-000782,-0.6735422004899999
ACH-000783,-0.878278995986
ACH-000784,-0.466166010634
ACH-000785,-0.17674120962099998
ACH-000787,-0.39563577314900006
ACH-000788,-0.414303733041
ACH-000791,-0.572013603535
ACH-000792,-0.229212961494
ACH-000794,-0.368292447858
ACH-000796,0.284271430649
ACH-000799,-0.264350806242
ACH-000800,-0.28966511377
ACH-000802,-0.17070093090799998
ACH-000804,-0.52371000986
ACH-000805,-0.573325006219
ACH-000809,-0.190600034213
ACH-000810,-0.659022484997
ACH-000811,-0.25822651615
ACH-000817,-0.8481182390299999
ACH-000819,-0.38142502173299997
ACH-000820,-0.215894215815
ACH-000821,-0.8083101328460001
ACH-000822,-0.048266785632499996
ACH-000823,-0.18304149847399998
ACH-000824,-0.318563692465
ACH-000827,-0.181220974269
ACH-000829,-0.499609603487
ACH-000831,-0.16347871324000002
ACH-000832,-0.307288758207
ACH-000833,-0.145571333603
ACH-000834,-0.330092538667
ACH-000835,-0.6436748802100001
ACH-000836,-0.0204143757268
ACH-000837,0.0401772947576
ACH-000838,-0.49048327271000003
ACH-000839,-0.274152545613
ACH-000840,-0.8078214077949999
ACH-000841,-0.271800263299
ACH-000843,-0.784826511697
ACH-000846,-0.171995080499
ACH-000847,-0.519334495213
ACH-000848,-0.642808015249
ACH-000849,-0.417459511797
ACH-000851,-0.30804922992899997
ACH-000855,-0.564992566476
ACH-000856,-0.788932323406
ACH-000858,-0.388544770834
ACH-000859,-0.256205134302
ACH-000861,-0.137073192815
ACH-000862,-0.32163465179
ACH-000865,-0.183947363846
ACH-000866,-0.713296902103
ACH-000867,-0.486384759627
ACH-000869,-0.548418283485
ACH-000872,-0.377291266087
ACH-000873,0.17415570166400002
ACH-000876,-0.857820346197
ACH-000878,-0.433225537119
ACH-000880,0.17822139430300002
ACH-000881,-0.291546458503
ACH-000882,-0.385777472602
ACH-000884,-0.308529737285
ACH-000885,-0.578003488252
ACH-000887,-0.285243592374
ACH-000888,-0.384427274893
ACH-000889,-0.677343844579
ACH-000890,-0.31715945962299996
ACH-000896,-0.39375343966399995
ACH-000898,-0.17804676342300002
ACH-000900,0.0664927386751
ACH-000901,-0.19242326553300002
ACH-000905,-0.18864298478799998
ACH-000906,-0.172183938554
ACH-000907,-0.8559262118350001
ACH-000910,-0.69697494465
ACH-000911,-0.40538921128300004
ACH-000912,-0.562302460964
ACH-000913,-0.20460682841699998
ACH-000915,-0.930443469858
ACH-000916,0.035422176780300005
ACH-000917,0.224723993534
ACH-000921,-0.418577941245
ACH-000924,-0.415467991422
ACH-000926,-0.374480555581
ACH-000928,-0.151150123927
ACH-000929,-0.24912745831099997
ACH-000932,-0.538509775135
ACH-000935,-0.039910316180500005
ACH-000936,-0.615146808711
ACH-000937,-0.742807268233
ACH-000938,-0.6478445919160001
ACH-000939,0.0405005101486
ACH-000941,-0.243565888513
ACH-000943,-0.374121890004
ACH-000946,0.0185303998185
ACH-000947,-0.51192376268
ACH-000948,-0.5259829436010001
ACH-000950,-0.548377093177
ACH-000953,-0.410102072773
ACH-000957,-0.605106232999
ACH-000958,-0.34828965144
ACH-000960,-0.584155199335
ACH-000963,-0.816247717331
ACH-000968,-0.302420636211
ACH-000969,-0.451507791149
ACH-000973,-0.5668802355879999
ACH-000974,-0.0889767021624
ACH-000975,-0.298003279223
ACH-000976,-0.423267120692
ACH-000978,-0.8569562987999999
ACH-000980,-0.6082448141529999
ACH-000984,-0.524925643112
ACH-000986,-0.525311960748
ACH-000988,-0.456570774113
ACH-000993,-0.409239254775
ACH-000994,-0.267926109425
ACH-000996,0.0200103005232
ACH-001001,-0.0898950717928
ACH-001020,-0.296847271382
ACH-001028,-0.735118701532
ACH-001031,-0.8118204673199999
ACH-001038,-0.19904295436900002
ACH-001048,-0.406382429137
ACH-001050,-0.377061104035
ACH-001053,-0.8616984918
ACH-001054,-0.627595268503
ACH-001061,-0.689487560978
ACH-001067,-0.318978782121
ACH-001075,0.119351293225
ACH-001096,-0.546658777221
ACH-001128,0.802784090114
ACH-001134,-0.444553751747
ACH-001151,-0.26977198418299997
ACH-001163,0.024009160826400002
ACH-001164,-0.56214614486
ACH-001173,-0.492856189665
ACH-001183,-0.0561170579897
ACH-001184,-0.60980340754
ACH-001190,-0.6545651822990001
ACH-001192,-0.660089969076
ACH-001193,-0.9669200809399999
ACH-001196,-0.234176893143
ACH-001197,-0.347650572196
ACH-001205,-0.48069736429300003
ACH-001211,-0.526303524059
ACH-001212,-0.35988359909400003
ACH-001228,-0.198896037632
ACH-001232,0.20608090209199997
ACH-001239,-0.655229120837
ACH-001274,-0.5021793452459999
ACH-001275,-0.55887636431
ACH-001277,-0.474690813752
ACH-001278,-0.7629462494179999
ACH-001280,-0.196155974942
ACH-001283,-0.329438997234
ACH-001289,-0.663933194543
ACH-001295,-0.32258922186
ACH-001300,-0.599316776683
ACH-001301,-0.49746118596
ACH-001302,-0.510476445592
ACH-001303,-0.611634443864
ACH-001306,-0.539486543566
ACH-001318,-0.600329489398
ACH-001322,-0.495051144983
ACH-001328,-0.861915836286
ACH-001332,-0.664025573007
ACH-001333,-0.527393004366
ACH-001336,-0.454551807258
ACH-001340,-0.8993978915340001
ACH-001346,-0.357688651334
ACH-001353,-0.126003688365
ACH-001354,-0.47817488184600004
ACH-001367,-0.29263876416400003
ACH-001368,-0.609502739394
ACH-001374,-0.264376123605
ACH-001375,0.0310875469078
ACH-001377,-0.212486603334
ACH-001380,-0.29190161942299997
ACH-001391,-0.553194963738
ACH-001407,-0.163080820964
ACH-001408,-0.15961285156
ACH-001413,-0.371036256793
ACH-001430,-0.155587415482
ACH-001431,-0.186471441816
ACH-001450,-0.726740470211
ACH-001496,0.0201086105913
ACH-001500,-0.68138874483
ACH-001521,-0.246058809672
ACH-001523,-0.584875601632
ACH-001532,-0.628644757134
ACH-001536,-0.751142006489
ACH-001550,0.0683969835296
ACH-001552,-0.0374464845563
ACH-001554,-0.323665918429
ACH-001645,-0.653048338157
ACH-001654,-0.372973472324
ACH-001715,0.33411488111
ACH-001735,-0.459233622244
ACH-001736,-0.481715721365
ACH-001737,-0.125604023753
ACH-001740,-0.5603625351470001
ACH-001745,-0.557473050985
ACH-001750,0.11451839275699999
ACH-001765,-0.38380778845700003
ACH-001956,-0.216443625623
ACH-001957,-0.358532705
