,DESI1 (27351)
ACH-000004,-0.354605290886
ACH-000007,-0.43142207948999994
ACH-000009,-0.271285487662
ACH-000011,-0.339970739014
ACH-000012,-0.363894898308
ACH-000013,-0.185717933633
ACH-000014,-0.409849084757
ACH-000015,-0.317983270191
ACH-000017,-0.36128056119999996
ACH-000018,-0.307834136115
ACH-000019,-0.0777342292945
ACH-000021,-0.149353485175
ACH-000022,-0.151817284893
ACH-000025,-0.199180190689
ACH-000028,-0.202946438461
ACH-000030,-0.502640344554
ACH-000035,-0.05366244868009999
ACH-000036,-0.2729633119
ACH-000037,-0.279225784198
ACH-000039,-0.0458796566732
ACH-000040,-0.15458929140799998
ACH-000041,-0.34338039827399996
ACH-000042,-0.261291193368
ACH-000045,-0.324746065306
ACH-000047,-0.366129317772
ACH-000052,-0.0565536111121
ACH-000053,-0.252270603673
ACH-000054,-0.268121517247
ACH-000055,-0.317600383496
ACH-000060,-0.40806958004199995
ACH-000067,-0.26021632282900004
ACH-000070,-0.321339526726
ACH-000075,-0.07752911049660001
ACH-000078,-0.301891672966
ACH-000082,-0.06834788757759999
ACH-000085,-0.4392993668399999
ACH-000086,-0.0165451854794
ACH-000087,-0.15271058287
ACH-000092,-0.254586618413
ACH-000095,-0.336555310567
ACH-000097,-0.21190128194400001
ACH-000098,-0.190904507592
ACH-000099,-0.225670731532
ACH-000108,-0.0360905609115
ACH-000113,-0.194300737502
ACH-000115,-0.270726284806
ACH-000116,-0.210823219711
ACH-000118,-0.464029681702
ACH-000120,-0.21719693895199998
ACH-000123,-0.202833797699
ACH-000127,-0.199235709842
ACH-000128,-0.19160772329599998
ACH-000132,-0.23898028419700001
ACH-000133,-0.21589158456399998
ACH-000137,-0.206426025231
ACH-000138,-0.0638754534204
ACH-000142,-0.16582448955499998
ACH-000143,-0.11562081919600001
ACH-000146,-0.504031466968
ACH-000148,-0.194543774765
ACH-000150,0.0100306580936
ACH-000152,-0.303628776715
ACH-000153,-0.100018092624
ACH-000159,-0.054197204706499996
ACH-000160,-0.225504983803
ACH-000163,0.00784088901845
ACH-000167,-0.049704916886099994
ACH-000168,-0.287528559533
ACH-000169,-0.133132026845
ACH-000178,-0.281453934811
ACH-000182,-0.368359961685
ACH-000183,0.0067575887559199995
ACH-000188,-0.051898813326
ACH-000189,-0.09403542716260001
ACH-000190,-0.348944379937
ACH-000198,-0.232291851173
ACH-000204,-0.010990322480799997
ACH-000206,-0.20700101700399998
ACH-000207,0.017559760897400002
ACH-000211,-0.285745676898
ACH-000215,-0.223597833364
ACH-000221,-0.259714294312
ACH-000222,-0.09871078607660001
ACH-000223,-0.258115778874
ACH-000226,-0.0919148979964
ACH-000227,-0.308594479833
ACH-000228,-0.35655759057899994
ACH-000231,-0.460588870095
ACH-000232,-0.270968655636
ACH-000233,-0.208572934641
ACH-000234,-0.116447745156
ACH-000235,-0.194310281321
ACH-000237,-0.09344511872580001
ACH-000238,-0.324685399934
ACH-000243,-0.24835762505
ACH-000244,-0.172244581881
ACH-000246,-0.114633936248
ACH-000248,-0.0923696366505
ACH-000250,-0.332625923885
ACH-000251,-0.0156909562786
ACH-000253,-0.27507378884399997
ACH-000255,-0.30589238027
ACH-000256,-0.405077261959
ACH-000257,-0.28424600194
ACH-000258,-0.533297783369
ACH-000259,-0.200510865168
ACH-000260,-0.265263032026
ACH-000261,-0.336368494063
ACH-000262,-0.212610586326
ACH-000263,-0.53962994257
ACH-000264,-0.313833277313
ACH-000265,-0.335770113085
ACH-000266,-0.327434021979
ACH-000272,-0.294809910608
ACH-000273,-0.15087776747099998
ACH-000274,-0.294365878057
ACH-000277,-0.176440702082
ACH-000278,-0.310138996498
ACH-000279,-0.33563160793799995
ACH-000280,-0.239446393576
ACH-000281,-0.08915265748500001
ACH-000288,-0.217754847225
ACH-000291,-0.173825015424
ACH-000293,-0.253556640085
ACH-000294,-0.271395382726
ACH-000295,-0.24968818465700002
ACH-000296,-0.35698716185900004
ACH-000302,-0.308372860055
ACH-000304,-0.34598417236900003
ACH-000307,-0.21728347789299998
ACH-000308,-0.206631488819
ACH-000310,-0.461676992289
ACH-000311,-0.384598448919
ACH-000312,-0.241571837404
ACH-000315,-0.0924626008044
ACH-000316,-0.180905197826
ACH-000317,0.154472717994
ACH-000318,-0.135948002417
ACH-000319,-0.226092338043
ACH-000320,-0.37029928041999993
ACH-000322,-0.251045264551
ACH-000323,-0.305177009085
ACH-000324,-0.389862295151
ACH-000329,-0.279146528202
ACH-000330,-0.11818954101399999
ACH-000331,-0.119017800779
ACH-000332,-0.281029194721
ACH-000334,-0.137514842784
ACH-000335,-0.292575418623
ACH-000336,-0.132660276756
ACH-000337,-0.275958657038
ACH-000339,-0.23532543862799998
ACH-000341,-0.17777296484400001
ACH-000348,-0.127334694897
ACH-000350,-0.170445981796
ACH-000352,-0.06977123890010001
ACH-000356,-0.267909844036
ACH-000361,-0.491037987192
ACH-000362,-0.395843194291
ACH-000363,-0.174821698439
ACH-000364,-0.21441681530499998
ACH-000365,-0.211326968712
ACH-000366,-0.17255174718400001
ACH-000368,-0.436990186045
ACH-000374,-0.253698981356
ACH-000375,-0.21019837553399998
ACH-000376,-0.24124553670899998
ACH-000381,-0.261841142037
ACH-000383,-0.22146230175700002
ACH-000387,-0.327847431048
ACH-000389,-0.391634363618
ACH-000390,-0.18737372557999998
ACH-000393,-0.19139465846999998
ACH-000395,-0.24879990983199998
ACH-000397,-0.33757474216399996
ACH-000401,-0.36002804201099997
ACH-000402,0.64898799357
ACH-000403,-0.272855455794
ACH-000404,-0.11152432870100001
ACH-000406,-0.313865362311
ACH-000407,-0.114317100828
ACH-000408,-0.33212377168900004
ACH-000410,-0.182946567696
ACH-000411,-0.0347664229246
ACH-000414,-0.19703618528499997
ACH-000415,-0.156793166447
ACH-000416,-0.22212785903299997
ACH-000420,-0.24851270979200002
ACH-000421,-0.294134633204
ACH-000424,0.17673491086399998
ACH-000425,-0.28684213415300003
ACH-000426,-0.22242055086399998
ACH-000427,-0.408319352196
ACH-000433,-0.0736182860633
ACH-000436,-0.278871541883
ACH-000444,-0.185226563046
ACH-000445,-0.477612887617
ACH-000448,-0.145276110086
ACH-000450,-0.24460856496800001
ACH-000452,-0.17279727667999997
ACH-000454,-0.306105239886
ACH-000458,-0.204954504584
ACH-000459,-0.19109792563099998
ACH-000460,-0.327220936867
ACH-000461,-0.186404522988
ACH-000463,-0.254490719699
ACH-000464,-0.163215665141
ACH-000466,0.0685754302541
ACH-000467,-0.144637366189
ACH-000468,-0.267922382511
ACH-000469,-0.19684706021499998
ACH-000470,-0.47253241461999995
ACH-000471,-0.302527072137
ACH-000472,-0.370909759101
ACH-000473,-0.315452143884
ACH-000475,-0.184567082612
ACH-000476,-0.17177870932
ACH-000477,-0.329098060122
ACH-000480,-0.0891301544087
ACH-000481,-0.06382098131939999
ACH-000483,-0.19937495712099998
ACH-000484,-0.24922837150899999
ACH-000485,-0.0815349802733
ACH-000486,-0.23088943520999997
ACH-000487,-0.057915213753399995
ACH-000488,-0.251317752575
