,PDHA2 (5161)
ACH-000317,-0.205622456967
ACH-000318,-0.291096438091
ACH-000319,-0.37273094559299996
ACH-000320,-0.189431713995
ACH-000322,-0.039329193413
ACH-000323,-0.317143484551
ACH-000324,-0.126327620785
ACH-000329,-0.173185254571
ACH-000330,-0.309168655875
ACH-000331,-0.0926235854627
ACH-000332,-0.17257686550700002
ACH-000334,-0.221278315104
ACH-000335,0.164659389425
ACH-000336,-0.176000067285
ACH-000337,-0.215947510539
ACH-000339,-0.317964674241
ACH-000341,-0.113412295922
ACH-000348,-0.271061036327
ACH-000350,-0.146201082119
ACH-000352,-0.186962257402
ACH-000356,-0.157923870154
ACH-000361,-0.385916169608
ACH-000362,-0.037698152563400006
ACH-000363,-0.228936581449
ACH-000364,0.0521506379584
ACH-000365,-0.189480111107
ACH-000366,-0.309985736499
ACH-000368,-0.25002699985800003
ACH-000374,-0.30082392092300003
ACH-000375,-0.245612554707
ACH-000376,-0.159994976212
ACH-000381,-0.0864358344709
ACH-000383,-0.102519010387
ACH-000387,-0.30825430429699996
ACH-000389,-0.175891444221
ACH-000390,-0.285657100725
ACH-000393,-0.163403374123
ACH-000395,-0.013578841383799998
ACH-000397,-0.250832262618
ACH-000401,-0.24336183118500002
ACH-000402,0.38318590939400005
ACH-000403,-0.052078341067900005
ACH-000404,-0.30947363207199996
ACH-000406,-0.18429800060899998
ACH-000407,-0.32371234571199997
ACH-000408,-0.292629873672
ACH-000410,-0.261948275317
ACH-000411,-0.022596288466699997
ACH-000414,-0.21870162724599998
ACH-000415,-0.31213856724100003
ACH-000416,-0.249443378456
ACH-000420,-0.34892726706699995
ACH-000421,-0.285959649531
ACH-000424,-0.20858654674199997
ACH-000425,-0.296519713382
ACH-000426,-0.241219386576
ACH-000427,-0.363066209634
ACH-000433,-0.26554558517
ACH-000436,0.260305827249
ACH-000444,-0.143283529138
ACH-000445,0.0348015283332
ACH-000448,-0.243913029535
ACH-000450,-0.227637903278
ACH-000452,-0.105784185986
ACH-000454,-0.41916659636200004
ACH-000458,-0.20668131661400002
ACH-000459,0.0100061333881
ACH-000460,-0.10496497208799999
ACH-000461,0.171690236922
ACH-000463,-0.38682413173299995
ACH-000464,-0.163470734982
ACH-000466,-0.22728871203
ACH-000467,-0.238643804883
ACH-000468,-0.19194090307300002
ACH-000469,-0.423117074559
ACH-000470,-0.061279840396600005
ACH-000471,-0.244791930886
ACH-000472,-0.225535695104
ACH-000473,-0.106183590097
ACH-000475,-0.22292800008699998
ACH-000476,-0.179152507716
ACH-000477,-0.113150026028
ACH-000480,-0.298695271203
ACH-000481,-0.13349609388699998
ACH-000483,-0.304369269328
ACH-000484,0.0176892881683
ACH-000485,-0.114894553555
ACH-000486,-0.0821778496316
ACH-000487,-0.22102569810400002
ACH-000488,-0.180508200034
ACH-000490,-0.22890993102600002
ACH-000491,-0.08009649979019999
ACH-000495,0.140406134762
ACH-000496,-0.24338447828600002
ACH-000499,-0.49567924418700005
ACH-000500,0.123695095734
ACH-000502,-0.264713976284
ACH-000503,0.287149994977
ACH-000505,-0.0813376493908
ACH-000507,-0.0941856324989
ACH-000510,-0.354463712592
ACH-000511,-0.36751313019599996
ACH-000512,-0.420667262226
ACH-000516,-0.058033326537199996
ACH-000517,-0.20350682033599998
ACH-000518,-0.341686365489
ACH-000520,0.0359463155332
ACH-000521,-0.195508108181
ACH-000522,-0.24604846503199998
ACH-000524,-0.0964413685853
ACH-000527,-0.243499981252
ACH-000528,-0.12337693312
ACH-000537,-0.34778339869099995
ACH-000541,0.43418908179399995
ACH-000542,-0.250694459697
ACH-000544,-0.24844733515200002
ACH-000545,-0.142868829978
ACH-000547,-0.0650427142596
ACH-000548,-0.0148112661374
ACH-000549,-0.304119883164
ACH-000550,-0.256930403825
ACH-000552,-0.095332292562
ACH-000556,-0.0962598706858
ACH-000557,-0.0673599027051
ACH-000570,-0.00262724430474
ACH-000571,-0.107839480152
ACH-000573,-0.0378041243743
ACH-000576,0.05021437665990001
ACH-000580,-0.0011831614809
ACH-000584,-0.20021537836
ACH-000585,-0.23560468250100003
ACH-000588,-0.29607382283399997
ACH-000589,-0.0104706082861
ACH-000591,-0.14177760891400001
ACH-000593,-0.16790802711800001
ACH-000600,-0.34202491264799995
ACH-000601,-0.302730616572
ACH-000604,0.126776855267
ACH-000605,-0.326672082801
ACH-000606,-0.127306051168
ACH-000608,-0.0824230413232
ACH-000614,-0.0308408772218
ACH-000616,-0.23819807166999998
ACH-000618,-0.11827058387700001
ACH-000619,-0.11642583142599999
ACH-000620,-0.245597757617
ACH-000621,-0.0991946724047
ACH-000622,0.041373349425
ACH-000623,-0.22417225620099998
ACH-000624,-0.09642187359860001
ACH-000627,-0.282967429298
ACH-000630,-0.199274972553
ACH-000632,-0.174849941787
ACH-000633,-0.141320066133
ACH-000637,-0.370644076025
ACH-000638,-0.20857221906800003
ACH-000646,0.010752382366799998
ACH-000647,-0.19731083529500001
ACH-000648,-0.290759763606
ACH-000649,-0.313044108434
ACH-000651,-0.249135410906
ACH-000652,-0.382111616889
ACH-000653,-0.08665287423560002
ACH-000657,-0.260584388918
ACH-000658,-0.22751987691
ACH-000661,-0.0961239564433
ACH-000662,-0.536574043306
ACH-000663,0.08289833096310001
ACH-000665,-0.20892077737300002
ACH-000671,-0.13782999142400001
ACH-000673,-0.161194946147
ACH-000676,-0.23080415766100001
ACH-000677,-0.273998269512
ACH-000681,-0.19877316907
ACH-000682,-0.23658264131099999
ACH-000683,-0.275335604675
ACH-000684,-0.17906461540999996
ACH-000688,-0.11762944907299999
ACH-000693,-0.284137501101
ACH-000694,-0.245739957377
ACH-000695,-0.015049049109100002
ACH-000696,-0.14315401070699998
ACH-000697,0.051098006648500005
ACH-000699,-0.10383619409499999
ACH-000701,-0.270063940539
ACH-000706,0.0038969372462199993
ACH-000711,-0.273203386759
ACH-000713,-0.33020508526000003
ACH-000714,-0.136404045349
ACH-000718,-0.09511345109130001
ACH-000720,-0.273224230244
ACH-000721,-0.163919124285
ACH-000724,-0.04995466291950001
ACH-000725,-0.175964257067
ACH-000732,-0.37071460398
ACH-000734,-0.40354445552199997
ACH-000735,-0.0454520095113
ACH-000736,-0.12411105781199999
ACH-000738,-0.388045211883
ACH-000746,-0.350494849317
ACH-000747,-0.15831190380100002
ACH-000748,-0.374695323808
ACH-000753,-0.0648178310606
ACH-000756,-0.181648537438
ACH-000757,-0.0021975306499400003
ACH-000758,-0.0324794043384
ACH-000760,-0.36523276018899997
ACH-000763,-0.183064833179
ACH-000764,-0.43209480381800003
ACH-000765,0.029422881298599997
ACH-000766,-0.235125555768
ACH-000767,-0.0603656012925
ACH-000768,-0.310462205721
ACH-000769,-0.008468437736560001
ACH-000770,-0.12886410148299998
ACH-000771,-0.13579837264699998
ACH-000773,-0.213724162254
ACH-000776,-0.183379222623
ACH-000777,-0.167411021271
ACH-000778,-0.217960352347
ACH-000781,-0.199601738855
ACH-000782,-0.282960000469
ACH-000783,-0.17002292252
ACH-000784,-0.180662775396
ACH-000785,-0.175331147963
ACH-000787,-0.281990392007
ACH-000788,-0.13447039011
ACH-000791,-0.237758232988
ACH-000792,-0.0690353672431
ACH-000794,-0.28663330588799996
ACH-000796,-0.136006260294
ACH-000799,0.0191494299927
ACH-000800,-0.222110199938
ACH-000802,-0.294776956495
ACH-000804,0.044181218306400004
ACH-000805,-0.555479960296
ACH-000809,-0.23479263766999997
ACH-000810,-0.212969983883
ACH-000811,-0.164773337973
ACH-000817,-0.12573338200099998
ACH-000819,-0.0778374911271
ACH-000820,0.163735319848
ACH-000821,0.18608640643399998
ACH-000822,-0.051130247541699994
ACH-000823,-0.264009633116
ACH-000824,-0.220827394467
ACH-000827,-0.353263496433
ACH-000829,-0.20772632591200002
ACH-000831,-0.140236669418
ACH-000832,-0.191563660092
ACH-000833,-0.388190523965
ACH-000834,-0.177050036192
ACH-000835,-0.330833112757
ACH-000836,-0.259584636157
ACH-000837,-0.228691396336
ACH-000838,0.00055834627312
ACH-000839,-0.173854338816
ACH-000840,-0.6634941021999999
ACH-000841,-0.113799902103
ACH-000843,0.06467227248219999
ACH-000846,-0.061268837389400005
ACH-000847,-0.136374629535
ACH-000848,-0.123734523403
ACH-000849,-0.39516248679099997
ACH-000851,-0.164236758106
ACH-000855,-0.0905529495178
ACH-000856,-0.08798923883279999
ACH-000858,-0.17065673946499998
ACH-000859,-0.16475129194399998
ACH-000861,-0.24223281721099998
ACH-000862,-0.255140809984
ACH-000865,-0.19752496548
ACH-000866,-0.17892349961100001
ACH-000867,-0.11415616576899999
ACH-000869,-0.21015259634
ACH-000872,-0.237051427723
ACH-000873,0.0379576202514
ACH-000876,-0.179485798063
ACH-000878,-0.24121393917
ACH-000880,-0.28697974418600003
ACH-000881,-0.254468878822
ACH-000882,-0.04492814194630001
ACH-000884,-0.0206588629892
ACH-000885,-0.0426689713661
ACH-000887,-0.358354822923
ACH-000888,-0.242250308646
ACH-000889,-0.115984255966
ACH-000890,-0.07991510641369999
ACH-000896,-0.0567701754008
ACH-000898,-0.341860811843
ACH-000900,-0.0528721209878
ACH-000901,-0.160264339197
ACH-000905,-0.307310235242
ACH-000906,-0.303500694562
ACH-000907,-0.126967874426
ACH-000910,-0.271898661683
ACH-000911,-0.24725148134799999
ACH-000912,-0.17373267095
ACH-000913,-0.07050322883339999
ACH-000915,-0.361691794557
ACH-000916,-0.27898697914299997
ACH-000917,-0.348241266733
ACH-000921,-0.221155361212
ACH-000924,-0.228569818199
ACH-000926,-0.28247753377900003
ACH-000928,-0.0030290328099299994
ACH-000929,-0.218605502546
ACH-000932,-0.140178629025
ACH-000935,-0.130903375195
ACH-000936,-0.190546106961
ACH-000937,-0.277338776733
ACH-000938,-0.37284686746299994
ACH-000939,-0.08900173618239998
ACH-000941,-0.254626632036
ACH-000943,-0.27604535069499997
ACH-000946,-0.319135928547
ACH-000947,-0.173028474786
ACH-000948,-0.20978414876899998
ACH-000950,-0.042690761622199994
ACH-000953,-0.369603339256
ACH-000957,-0.238206375025
ACH-000958,-0.038310380233400006
ACH-000960,-0.19244065184099998
ACH-000963,-0.214517484989
ACH-000968,-0.21431089421799998
ACH-000969,-0.238393031973
ACH-000973,-0.162314467129
ACH-000974,-0.178357830434
ACH-000975,-0.340633251072
ACH-000976,-0.221654881424
ACH-000978,-0.15740383941299999
ACH-000980,-0.178649248479
ACH-000984,-0.0820771375753
ACH-000986,-0.027040342318000003
ACH-000988,-0.42433264675899995
ACH-000993,-0.39190450216
ACH-000994,-0.12184219689300001
ACH-000996,-0.18948184288699998
ACH-001001,-0.255623117324
ACH-001020,-0.45251117145900005
ACH-001028,-0.216756513213
ACH-001031,-0.0795545829693
ACH-001038,-0.157986666459
ACH-001048,-0.23586050508200002
ACH-001050,-0.20598039053
ACH-001053,-0.14295831801
ACH-001054,-0.337700501197
ACH-001061,-0.0941509096858
ACH-001067,-0.298228113909
ACH-001075,-0.129459914
ACH-001096,-0.327782557915
ACH-001128,-0.495561638207
ACH-001134,-0.216270421606
ACH-001151,-0.130362882535
ACH-001163,-0.0290754006188
ACH-001164,-0.444575412364
ACH-001173,-0.203126871833
ACH-001183,-0.148400351738
ACH-001184,-0.23527002303800001
ACH-001190,-0.22082586924800002
ACH-001192,-0.349949611335
ACH-001193,-0.0752128141368
ACH-001196,-0.20934038886300002
ACH-001197,0.309194657217
ACH-001205,-0.114002520566
ACH-001211,-0.203430862396
ACH-001212,-0.25926913966299997
ACH-001228,-0.24993174899300002
ACH-001232,-0.124528769801
ACH-001239,-0.22630122481800002
ACH-001274,-0.0256024581803
ACH-001275,-0.347972707202
ACH-001277,-0.61287854337
ACH-001278,0.029583573889700003
ACH-001280,-0.325784133041
ACH-001283,-0.24227658932100002
ACH-001289,-0.0450254000098
ACH-001295,-0.187526512455
ACH-001300,-0.22355120253000002
ACH-001301,-0.314290509185
ACH-001302,-0.5093954124019999
ACH-001303,-0.663711522844
ACH-001306,-0.267742721801
ACH-001318,-0.271357832834
ACH-001322,-0.137684766696
ACH-001328,-0.00379606738863
ACH-001332,-0.147588086747
ACH-001333,-0.1318167583
ACH-001336,-0.18112220056400002
ACH-001340,-0.259841990732
ACH-001346,-0.162488157419
ACH-001353,-0.288406406751
ACH-001354,-0.27222793591
ACH-001367,-0.441346541565
ACH-001368,-0.277945433342
ACH-001374,-0.0011259593571700001
ACH-001375,-0.30629597509
ACH-001377,-0.20682476910599998
ACH-001380,-0.22260209368
ACH-001391,-0.28825304379
ACH-001407,-0.26257600684099996
ACH-001408,-0.117495631476
ACH-001413,-0.27077500590799997
ACH-001430,-0.7077671788619999
ACH-001431,0.127563454427
ACH-001450,-0.5009696143110001
ACH-001496,-0.230330860518
ACH-001500,-0.34335284077100003
ACH-001521,-0.07517047796450001
ACH-001523,-0.221755514298
ACH-001532,-0.184097762115
ACH-001536,-0.07817664738010001
ACH-001550,-0.234830405223
ACH-001552,0.15277584755999998
ACH-001554,-0.127920023189
ACH-001645,-0.21615655368500003
ACH-001654,-0.294286133216
ACH-001715,-0.213768006724
ACH-001735,-0.239204250171
ACH-001736,-0.181530924309
ACH-001737,-0.306466219672
ACH-001740,-0.305117105239
ACH-001745,-0.134817885064
ACH-001750,-0.135598205462
ACH-001765,-0.222120242402
ACH-001956,-0.216962354169
ACH-001957,-0.23665602965
