,AAMP (14)
ACH-000711,-0.44857210541299997
ACH-000713,-0.483003614348
ACH-000714,-0.44152832743299997
ACH-000718,-0.884929926115
ACH-000720,-0.663210161851
ACH-000721,-0.744576198135
ACH-000724,-0.632986213747
ACH-000725,-0.474903596731
ACH-000732,-0.798764224226
ACH-000734,-0.7324426065270001
ACH-000735,-0.860478701139
ACH-000736,-0.672089543381
ACH-000738,-0.9819185456630001
ACH-000746,-0.701488959845
ACH-000747,-0.557490914561
ACH-000748,-0.763222119387
ACH-000753,-0.902886383605
ACH-000756,-0.6013238608820001
ACH-000757,-0.754240980274
ACH-000758,-0.877910122063
ACH-000760,-0.7874885415299999
ACH-000763,-0.633685682055
ACH-000764,-0.807644848416
ACH-000765,-0.9518108456029999
ACH-000766,-0.976482840439
ACH-000767,-0.895627833926
ACH-000768,-0.9122557614550001
ACH-000769,-1.0374013987000001
ACH-000770,-0.653502651102
ACH-000771,-1.04641823939
ACH-000773,-0.45157716909699996
ACH-000776,-0.803898976233
ACH-000777,-0.768865504963
ACH-000778,-0.85699942288
ACH-000781,-0.8039379170219999
ACH-000782,-0.695216087976
ACH-000783,-0.8027698986759999
ACH-000784,-1.0
ACH-000785,-0.6104209595800001
ACH-000787,-0.8458248910580001
ACH-000788,-1.03713851021
ACH-000791,-0.943586050711
ACH-000792,-0.6708582291849999
ACH-000794,-0.734444113288
ACH-000796,-0.603403911155
ACH-000799,-0.998889805459
ACH-000800,-0.616587853344
ACH-000802,-0.776994523069
ACH-000804,-0.954905129482
ACH-000805,-0.583448060041
ACH-000809,-0.7044378495649999
ACH-000810,-0.9306524698630001
ACH-000811,-1.072069588
ACH-000817,-0.912978855179
ACH-000819,-1.0494867072399998
ACH-000820,-0.40267604798
ACH-000821,-0.589291943838
ACH-000822,-0.69137437335
ACH-000823,-0.893406793357
ACH-000824,-0.785510336208
ACH-000827,-0.934240592296
ACH-000829,-0.600122113491
ACH-000831,-0.983318185658
ACH-000832,-0.827897587617
ACH-000833,-0.910155407445
ACH-000834,-0.748602950917
ACH-000835,-0.9966047891299998
ACH-000836,-0.768496813855
ACH-000837,-1.1802478906799998
ACH-000838,-0.744713057235
ACH-000839,-0.549763664467
ACH-000840,-0.907749964789
ACH-000841,-0.815222896777
ACH-000843,-0.844898348773
ACH-000846,-0.573833563919
ACH-000847,-0.829161177252
ACH-000848,-0.928348731168
ACH-000849,-0.552086782767
ACH-000851,-0.8753676428799999
ACH-000855,-1.09289005997
ACH-000856,-0.936297983758
ACH-000858,-0.892349420309
ACH-000859,-1.05659287016
ACH-000861,-0.758161245635
ACH-000862,-1.01185690121
ACH-000865,-1.01070460743
ACH-000866,-0.689889189824
ACH-000867,-0.740958784875
ACH-000869,-0.9982646822779999
ACH-000872,-0.602118968154
ACH-000873,-0.773093202721
ACH-000876,-0.85057485941
ACH-000878,-0.8161384344
ACH-000880,-1.10558690996
ACH-000881,-0.929597258089
ACH-000882,-0.978049710043
ACH-000884,-0.972264542099
ACH-000885,-1.00405257057
ACH-000887,-0.839866259885
ACH-000888,-0.660364215281
ACH-000889,-0.781885782751
ACH-000890,-1.01364146794
ACH-000896,-0.6666518765999999
ACH-000898,-1.07356341556
ACH-000900,-0.60629285479
ACH-000901,-0.687352319469
ACH-000905,-0.8606873057209999
ACH-000906,-0.708085959635
ACH-000907,-0.646614336596
ACH-000910,-0.44333338436999997
ACH-000911,-0.563633827091
ACH-000912,-0.7065440435379999
ACH-000913,-0.920590125098
ACH-000915,-0.9891705156910001
ACH-000916,-1.00202451281
ACH-000917,-0.868170267239
ACH-000921,-1.1079353363700002
ACH-000924,-0.676039815476
ACH-000926,-1.09820430932
ACH-000928,-0.659964598146
ACH-000929,-0.8663220975399999
ACH-000932,-0.5889445606360001
ACH-000935,-1.1016081686900001
ACH-000936,-0.8389056806790001
ACH-000937,-0.8045215555840001
ACH-000938,-0.9735946893940001
ACH-000939,-1.20747571768
ACH-000941,-0.8545416967849999
ACH-000943,-0.522290048598
ACH-000946,-0.914014248156
ACH-000947,-0.9655088119149999
ACH-000948,-0.76801839517
ACH-000950,-1.02119676381
ACH-000953,-0.746041592347
ACH-000957,-1.1460196725299998
ACH-000958,-0.8924088943690001
ACH-000960,-0.75276977668
ACH-000963,-0.803640193978
ACH-000968,-0.6780435927699999
ACH-000969,-0.520585180522
ACH-000973,-0.717294319892
ACH-000974,-1.00720103156
ACH-000975,-0.7248631471610001
ACH-000976,-0.619479758582
ACH-000978,-0.482558655765
ACH-000980,-0.9477434318510001
ACH-000984,-1.05032901321
ACH-000986,-0.7980592925419999
ACH-000988,-0.751248207721
ACH-000993,-0.749082971259
ACH-000994,-1.07509241645
ACH-000996,-0.451721769921
ACH-001001,-0.515690893529
ACH-001020,-0.665832353044
ACH-001028,-0.7902105531649999
ACH-001031,-1.11640242071
ACH-001038,-0.756405157495
ACH-001048,-0.79392890745
ACH-001050,-0.9026510331
ACH-001053,-0.952744642925
ACH-001054,-0.983152553453
ACH-001061,-1.0967131647600001
ACH-001067,-0.803283145335
ACH-001075,-0.810996869888
ACH-001096,-0.989287536788
ACH-001128,-1.08118132678
ACH-001134,-1.02832384218
ACH-001151,-1.0916072964899999
ACH-001163,-0.675552677265
ACH-001164,-0.765790472008
ACH-001173,-0.97307720689
ACH-001183,-0.9051267419490001
ACH-001184,-0.687489314094
ACH-001190,-0.837037436516
ACH-001192,-0.995256339691
ACH-001193,-0.498638659901
ACH-001196,-0.714623094149
ACH-001197,-0.660535643917
ACH-001205,-0.67320534589
ACH-001211,-0.766228084181
ACH-001212,-1.13612428307
ACH-001228,-0.801382127537
ACH-001232,-0.818415308243
ACH-001239,-0.916447952123
ACH-001274,-0.7775232241660001
ACH-001275,-0.769169682748
ACH-001277,-0.739022501756
ACH-001278,-0.987925728157
ACH-001280,-1.16710385099
ACH-001283,-0.7632424786650001
ACH-001289,-0.919947142912
ACH-001295,-0.741471476199
ACH-001300,-0.968375017065
ACH-001301,-0.741523028194
ACH-001302,-0.917489763287
ACH-001303,-0.406737751602
ACH-001306,-0.808273357687
ACH-001318,-0.646369597134
ACH-001322,-1.05254670006
ACH-001328,-0.815105080535
ACH-001332,-0.7443970225959999
ACH-001333,-0.6121876662129999
ACH-001336,-0.903940848869
ACH-001340,-1.12688930737
ACH-001346,-0.853231478563
ACH-001353,-0.9581576170749999
ACH-001354,-0.74744371536
ACH-001367,-0.829506061461
ACH-001368,-0.595176372484
ACH-001374,-0.657725847228
ACH-001375,-0.660977197822
ACH-001377,-0.936045515317
ACH-001380,-0.8211838637100001
ACH-001391,-1.1864154818100001
ACH-001407,-0.797066913909
ACH-001408,-0.643548767325
ACH-001413,-0.601465055077
ACH-001430,-0.767478329565
ACH-001431,-0.8913007772820001
ACH-001450,-0.7966121789470001
ACH-001496,-0.6805354776549999
ACH-001500,-1.0947015535299998
ACH-001521,-0.7143887237819999
ACH-001523,-1.0284656149200002
ACH-001532,-0.853634512986
ACH-001536,-1.06640425172
ACH-001550,-1.11309018706
ACH-001552,-0.469953622642
ACH-001554,-0.82199939472
ACH-001645,-1.1602510859100001
ACH-001654,-1.13765089788
ACH-001715,-0.634326808169
ACH-001735,-0.7571689663150001
ACH-001736,-0.636900248887
ACH-001737,-0.260809632637
ACH-001740,-0.902377826133
ACH-001745,-0.9043877588670001
ACH-001750,-0.8256435697650001
ACH-001765,-0.942472469665
ACH-001956,-0.648483686638
ACH-001957,-0.888138951569
