,LAIR2 (3904)
ACH-000004,-0.177564917687
ACH-000007,-0.198394790849
ACH-000009,-0.205346211814
ACH-000011,-0.443796157583
ACH-000012,0.00454160019845
ACH-000013,-0.44853513147
ACH-000014,-0.122456999164
ACH-000015,-0.25188421860300003
ACH-000017,-0.137490550791
ACH-000018,0.010594036185299999
ACH-000019,-0.254869512369
ACH-000021,-0.271732396122
ACH-000022,-0.223358642174
ACH-000025,0.0652110230009
ACH-000028,-0.24083301533799997
ACH-000030,-0.37869513853200004
ACH-000035,0.0256717763999
ACH-000036,-0.113504726909
ACH-000037,0.0374022847993
ACH-000039,0.126549336876
ACH-000040,-0.175485634675
ACH-000041,-0.23690120239999998
ACH-000042,0.0416457117977
ACH-000045,-0.30558106788199996
ACH-000047,-0.07107324807950001
ACH-000052,-0.0617367197316
ACH-000053,-0.0284277921429
ACH-000054,-0.33089744800099996
ACH-000055,-0.358264222479
ACH-000060,0.06591541929440001
ACH-000067,-0.11964218331700001
ACH-000070,-0.288623517856
ACH-000075,-0.0724100982703
ACH-000078,-0.11384940475199999
ACH-000082,-0.126401218666
ACH-000085,0.0980469644807
ACH-000086,-0.13844724353399998
ACH-000087,-0.265180970186
ACH-000092,-0.25983191164
ACH-000095,-0.254225949841
ACH-000097,-0.207064762692
ACH-000098,-0.262626648087
ACH-000099,-0.209143964271
ACH-000108,-0.19150783853
ACH-000113,-0.137383115631
ACH-000115,-0.29326017700999996
ACH-000116,-0.0853128722351
ACH-000118,-0.155616608411
ACH-000120,-0.119173213063
ACH-000123,-0.126807457665
ACH-000127,-0.139867782227
ACH-000128,-0.117410817838
ACH-000132,-0.18319413424699998
ACH-000133,-0.162255005466
ACH-000137,-0.583727773196
ACH-000138,-0.310883546885
ACH-000142,-0.215419452747
ACH-000143,-0.255344468508
ACH-000146,-0.0796552658352
ACH-000148,-0.0590889809275
ACH-000150,-0.0308872368316
ACH-000152,-0.102878603542
ACH-000153,0.0278682675789
ACH-000159,-0.27306788303
ACH-000160,-0.169100919489
ACH-000163,-0.143436645601
ACH-000167,-0.009988128778459998
ACH-000168,-0.0809072823154
ACH-000169,-0.186965107518
ACH-000178,-0.200158899451
ACH-000182,-0.192872975297
ACH-000183,-0.136154385616
ACH-000188,-0.111897293676
ACH-000189,-0.33417949595400004
ACH-000190,-0.158606091368
ACH-000198,-0.182489550787
ACH-000204,-0.11568238715
ACH-000206,-0.198953352657
ACH-000207,-0.383472404169
ACH-000211,-0.17744974616599998
ACH-000215,-0.20403718549000002
ACH-000221,-0.31897332417
ACH-000222,-0.233345205685
ACH-000223,-0.0368363534525
ACH-000226,0.0388786174691
ACH-000227,-0.210919652256
ACH-000228,-0.17508542616
ACH-000231,-0.0867253148779
ACH-000232,-0.173888036945
ACH-000233,-0.23834843961899999
ACH-000234,-0.049758731832400004
ACH-000235,-0.222427336419
ACH-000237,-0.248005460218
ACH-000238,-0.015327817470299999
ACH-000243,-0.035996270635300004
ACH-000244,-0.0833517076636
ACH-000246,-0.25341424614
ACH-000248,-0.0859934492609
ACH-000250,-0.113302818412
ACH-000251,-0.182968547349
ACH-000253,-0.22746768104899998
ACH-000255,-0.261518591754
ACH-000256,-0.38740098149
ACH-000257,0.326808125882
ACH-000258,-0.609151873614
ACH-000259,-0.106984434992
ACH-000260,-0.0735398906326
ACH-000261,-0.149941014298
ACH-000262,-0.310477559436
ACH-000263,-0.23014998033599998
ACH-000264,-0.0836294709458
ACH-000265,-0.308100042685
ACH-000266,-0.18005506679299998
ACH-000272,-0.20917351787900001
ACH-000273,-0.127518376415
ACH-000274,-0.15309294478
ACH-000277,-0.255821809054
ACH-000278,-0.227001174842
ACH-000279,-0.119121444351
ACH-000280,-0.311518000342
ACH-000281,-0.0734054440485
ACH-000288,-0.0408852779391
ACH-000291,-0.17940629368099997
ACH-000293,-0.103562647558
ACH-000294,-0.298297866202
ACH-000295,-0.0958784887207
ACH-000296,-0.259897097375
ACH-000302,-0.467831386742
