,OR4F21 (441308)
ACH-000323,-0.45891239829499997
ACH-000324,-0.845103974927
ACH-000329,-0.721073942745
ACH-000330,-0.710347526217
ACH-000331,-0.509568072557
ACH-000332,-0.819107952804
ACH-000334,-1.09025346491
ACH-000335,-0.536811123704
ACH-000336,-0.6250746231100001
ACH-000337,-0.164463432042
ACH-000339,-0.5421717603289999
ACH-000341,-0.258662319004
ACH-000348,-0.481158740523
ACH-000350,-0.8777859712109999
ACH-000352,-0.5397161269740001
ACH-000356,-0.30185674289500003
ACH-000361,-0.589422049359
ACH-000362,-0.772919362404
ACH-000363,-0.719766187438
ACH-000364,-0.567825636039
ACH-000365,-0.7102732514710001
ACH-000366,-0.854278815432
ACH-000368,-0.7405572380959999
ACH-000374,-0.531494060833
ACH-000375,-0.654313180538
ACH-000376,-0.38685482044299996
ACH-000381,-0.784070362671
ACH-000383,-0.388936848277
ACH-000387,-0.628937825918
ACH-000389,-0.484577985631
ACH-000390,-0.123972916848
ACH-000393,-0.649937781941
ACH-000395,-0.535666274239
ACH-000397,-0.239629281114
ACH-000401,-0.5694462818770001
ACH-000402,-0.585295874239
ACH-000403,-0.8229516273
ACH-000404,-0.539698048279
ACH-000406,-0.37415028512299997
ACH-000407,-0.398539329114
ACH-000408,-0.417590692028
ACH-000410,-0.374634368658
ACH-000411,-0.687810445415
ACH-000414,-0.872056469466
ACH-000415,-0.217177818133
ACH-000416,-0.8663406905509999
ACH-000420,-0.57627214873
ACH-000421,-0.44540291497900003
ACH-000424,-0.293666820706
ACH-000425,-0.694170693547
ACH-000426,-0.480533699581
ACH-000427,-0.520565736402
ACH-000433,-0.20872085794300002
ACH-000436,-0.618261003967
ACH-000444,-0.679245327142
ACH-000445,-0.763022890855
ACH-000448,-0.55616546975
ACH-000450,-0.541020124291
ACH-000452,-0.49398603514600004
ACH-000454,-0.745372998066
ACH-000458,-0.387395662324
ACH-000459,-0.518362012525
ACH-000460,-0.792684066898
ACH-000461,-0.17268931493099998
ACH-000463,-0.46034611986699997
ACH-000464,-0.7970161142800001
ACH-000466,-0.712344949897
ACH-000467,-0.881426308586
ACH-000468,-0.540825641073
ACH-000469,-0.612758882518
ACH-000470,-0.703173177457
ACH-000471,-0.323004506403
ACH-000472,-0.46654226462
ACH-000473,-0.331311423289
ACH-000475,-0.784029071138
ACH-000476,-0.715925185416
ACH-000477,-0.711658842039
ACH-000480,-0.694151738652
ACH-000481,-0.492265886877
ACH-000483,-0.452037458848
ACH-000484,-0.5703439396509999
ACH-000485,-0.325229504124
ACH-000486,-0.40322585862800003
ACH-000487,-0.550730080278
ACH-000488,-0.142179591425
ACH-000490,-0.47071297626
ACH-000491,-0.694365655836
ACH-000495,-0.627031895408
ACH-000496,-0.382603835355
ACH-000499,-0.0636083520576
ACH-000500,-0.906557512447
ACH-000502,-0.666802441988
ACH-000503,-0.396266567134
ACH-000505,-0.363466552839
ACH-000507,-0.279805167797
ACH-000510,-0.551878993612
ACH-000511,-0.388868220638
ACH-000512,-0.533230070302
ACH-000516,-0.6977022131749999
ACH-000517,-0.560384438523
ACH-000518,-0.480254250719
ACH-000520,-0.568332885766
ACH-000521,-0.6338373425339999
ACH-000522,-0.548445596764
ACH-000524,-0.5291192359800001
ACH-000527,-0.8518408366570001
ACH-000528,-0.8719973073810001
ACH-000537,-0.7175783686660001
ACH-000541,-0.6797421260850001
ACH-000542,-0.730841712569
ACH-000544,-0.33075403948800003
ACH-000545,-0.54561048127
ACH-000547,-0.703043299732
ACH-000548,-0.521941482229
ACH-000549,-0.36603627712700004
ACH-000550,-0.790366118821
ACH-000552,-0.638740705694
ACH-000556,-0.36123395673299996
ACH-000557,-0.521650707364
ACH-000570,-0.188402974134
ACH-000571,-0.8790029712549999
ACH-000573,-0.421266848419
ACH-000576,-0.415547801016
ACH-000580,-0.626282106806
ACH-000584,-0.44898779538500005
ACH-000585,-0.784075901381
ACH-000588,-0.639192891171
ACH-000589,-0.829530980483
ACH-000591,-0.42067826292300003
ACH-000593,-0.737328482826
ACH-000600,-0.41686421162299997
ACH-000601,-0.633611949305
ACH-000604,-0.887637235289
ACH-000605,-0.45207677697400006
ACH-000606,-0.507853407396
ACH-000608,-0.593986879919
ACH-000614,-0.553311330438
ACH-000616,-0.784480272798
ACH-000618,-0.49155153236500004
ACH-000619,-0.6875708371320001
ACH-000620,-0.6528492288100001
ACH-000621,-0.48001465301299995
ACH-000622,-0.34032891025399997
ACH-000623,-0.47397970428
ACH-000624,-0.584579244172
ACH-000627,-0.590428850629
ACH-000630,-0.702382913893
ACH-000632,-0.530923801006
ACH-000633,-0.8536460885609999
ACH-000637,-0.11609371540999999
ACH-000638,-0.422585066436
ACH-000646,-0.850295861346
ACH-000647,-0.47897588048399997
ACH-000648,-0.727857319946
ACH-000649,-0.824329162499
ACH-000651,-0.622327577769
ACH-000652,-0.47394295958599997
ACH-000653,-0.297257451816
ACH-000657,-0.7031817892829999
ACH-000658,-0.647009934801
ACH-000661,-0.571371089442
ACH-000662,-0.657522923882
ACH-000663,-0.536395792013
ACH-000665,-0.48694949282
ACH-000671,-0.41781459718099995
ACH-000673,-0.586359427668
ACH-000676,-0.243421980971
ACH-000677,-0.569681486818
ACH-000681,-0.31941745517
ACH-000682,-0.714506362075
ACH-000683,-0.8406700382690001
ACH-000684,-0.464059330622
ACH-000688,-0.19785876043499998
ACH-000693,-0.629026119767
ACH-000694,-0.49727043754699995
ACH-000695,-0.6864374896150001
ACH-000696,-0.513778008625
ACH-000697,-0.618834779524
ACH-000699,-0.8314079873019999
ACH-000701,-0.784220264312
ACH-000706,-0.519509111313
ACH-000711,-0.493113382567
ACH-000713,-0.7013321403689999
ACH-000714,-0.6981550725929999
ACH-000718,-0.9779685940360001
ACH-000720,-0.650950690722
ACH-000721,-0.307932232264
ACH-000724,-0.7338531065549999
ACH-000725,-0.49235086304
ACH-000732,-0.570851624335
ACH-000734,-0.630467502622
ACH-000735,-0.674349972291
ACH-000736,-0.363170184661
ACH-000738,-0.378833597029
ACH-000746,-0.21797560882599998
ACH-000747,-0.488359880558
ACH-000748,-0.55470500158
ACH-000753,-0.236070758751
ACH-000756,-0.373499931062
ACH-000757,-0.616919272073
ACH-000758,-0.615316480649
ACH-000760,-0.34307662689400004
ACH-000763,-0.40266664167800004
ACH-000764,-0.508314577468
ACH-000765,-0.527893287614
ACH-000766,-0.781624608441
ACH-000767,-0.39096048548900003
ACH-000768,-0.384670232527
ACH-000769,-0.772115414308
ACH-000770,-0.775954942979
ACH-000771,-0.5874534992589999
ACH-000773,-0.704513817727
ACH-000776,-0.384241370316
ACH-000777,-0.63617106816
ACH-000778,-0.8768948771639999
ACH-000781,-0.8592474656910001
ACH-000782,-0.37253494435400003
ACH-000783,-0.886004647035
ACH-000784,-0.6965489329019999
ACH-000785,-0.7509200226530001
ACH-000787,-0.6437020202489999
ACH-000788,-0.620059240065
ACH-000791,-0.5812809684269999
ACH-000792,-0.38066898061300003
ACH-000794,-0.8547604054090001
ACH-000796,-0.6245109933590001
ACH-000799,-0.611689515658
ACH-000800,-0.683598057872
ACH-000802,-0.5875730880610001
ACH-000804,-0.643720825925
ACH-000805,-0.6785417074529999
ACH-000809,-0.41826488122
ACH-000810,-0.326410287424
ACH-000811,-0.529988219934
ACH-000817,-0.70804261181
ACH-000819,-0.565937173493
ACH-000820,-0.309859358705
ACH-000821,-0.18328199366099998
ACH-000822,-0.720048277563
ACH-000823,-0.6435138805349999
ACH-000824,-0.8846118229150001
ACH-000827,-0.596127508754
ACH-000829,-0.44787047366300003
ACH-000831,-0.602337097343
ACH-000832,-0.410424052082
ACH-000833,-0.533382451585
ACH-000834,-0.453839119722
ACH-000835,-0.636250614611
ACH-000836,-0.457491166829
ACH-000837,-0.6803585796100001
ACH-000838,-0.7689934477079999
ACH-000839,-0.748680679143
ACH-000840,-0.382256128484
ACH-000841,-0.959594463655
ACH-000843,-0.312631436932
ACH-000846,-0.313434725875
ACH-000847,-0.48926672271000005
ACH-000848,-0.609633879232
ACH-000849,-0.7894109454100001
ACH-000851,-0.535154521606
ACH-000855,-0.36966375190399997
ACH-000856,-0.982902639449
ACH-000858,-0.490034264979
ACH-000859,-0.46272014013
ACH-000861,-0.538656577557
ACH-000862,-0.75958376602
ACH-000865,-0.751822436807
ACH-000866,-0.844175202052
ACH-000867,-0.465660773291
ACH-000869,-0.7108098695270001
ACH-000872,-0.379353201756
ACH-000873,-0.784894374301
ACH-000876,-0.398544187471
ACH-000878,-0.600859834287
ACH-000880,-0.889569390474
ACH-000881,-0.688928054184
ACH-000882,-0.7565278185009999
ACH-000884,-0.623396820283
ACH-000885,-0.610184522558
ACH-000887,-0.7012587393269999
ACH-000888,-0.8039328530040001
ACH-000889,-0.853115340836
ACH-000890,-0.532979361603
ACH-000896,-0.504656914067
ACH-000898,-0.522806323387
ACH-000900,-0.609920629345
ACH-000901,-0.5910680062100001
ACH-000905,-0.576819333462
ACH-000906,-0.521050589502
ACH-000907,-0.673794629181
ACH-000910,-1.26951145105
ACH-000911,-0.48119387504600003
ACH-000912,-0.642560656448
ACH-000913,-0.8270887453519999
ACH-000915,-0.43062695564900005
ACH-000916,-0.468881413842
ACH-000917,-0.301511631226
ACH-000921,-0.594628757066
ACH-000924,-0.592362697751
ACH-000926,-0.647474634921
ACH-000928,-0.726080304655
ACH-000929,-0.436912817186
ACH-000932,-0.514280096036
ACH-000935,-0.7365303294490001
ACH-000936,-0.595147990607
ACH-000937,-0.284348383352
ACH-000938,-0.559034232433
ACH-000939,-0.6748041902349999
ACH-000941,-0.20680083305999997
ACH-000943,-0.695262828399
ACH-000946,-0.502134268544
ACH-000947,-0.720934852766
ACH-000948,-0.7054842340530001
ACH-000950,-0.627566487891
ACH-000953,-0.56196573484
ACH-000957,-0.535642435202
ACH-000958,-0.674089582411
ACH-000960,-0.659324136392
ACH-000963,-0.418374625241
ACH-000968,-0.9628227509749999
ACH-000969,-0.583316475656
ACH-000973,-0.509395308111
ACH-000974,-0.571885980546
ACH-000975,-0.5865555855879999
ACH-000976,-0.763247085598
ACH-000978,-0.586779192997
ACH-000980,-0.6265752686949999
ACH-000984,-0.6569581857360001
ACH-000986,-0.5988358411270001
ACH-000988,-0.19397692130999997
ACH-000993,-0.729419061751
ACH-000994,-0.39201358227300004
ACH-000996,-0.30712063628499997
ACH-001001,-0.510037253524
ACH-001020,-0.49558180109300004
ACH-001028,-0.663169076517
ACH-001031,-0.9226110433570001
ACH-001038,-0.674355767436
ACH-001048,-0.814375453961
ACH-001050,-0.539090999673
ACH-001053,-0.740751684412
ACH-001054,-0.651538571311
ACH-001061,-0.5635851103339999
ACH-001067,-0.58754204456
ACH-001075,-0.515232007292
ACH-001096,-0.557828605376
ACH-001128,-0.601285001601
ACH-001134,-0.5824572576079999
ACH-001151,-0.691321728232
ACH-001163,-0.671069032636
ACH-001164,-0.8699884321600001
ACH-001173,-0.34101213473
ACH-001183,-0.597019488634
ACH-001184,-0.7020200976800001
ACH-001190,-0.658564892493
ACH-001192,-0.480735974009
ACH-001193,-0.611118274834
ACH-001196,-0.541838408062
ACH-001197,-0.49842900670699997
ACH-001205,-0.37069889548100005
ACH-001211,-0.672107887988
ACH-001212,-0.334739514465
ACH-001228,-0.773065859223
ACH-001232,-0.714407148927
ACH-001239,-0.7003470394910001
ACH-001274,-0.559926510919
ACH-001275,-0.456648983754
ACH-001277,-0.19887773289500002
ACH-001278,-0.566602174386
ACH-001280,-0.748748265925
ACH-001283,-0.613826074021
ACH-001289,-0.7101418670659999
ACH-001295,-0.698107698292
ACH-001300,-0.379803000339
ACH-001301,-0.6004170211050001
ACH-001302,-0.689750586361
ACH-001303,-0.525748976233
ACH-001306,-0.414657486289
ACH-001318,-0.742031471097
ACH-001322,-0.487978415138
ACH-001328,-0.658146393404
ACH-001332,-0.583890492492
ACH-001333,-0.17109921906199999
ACH-001336,-0.546413439823
ACH-001340,-0.49094423716700003
ACH-001346,-0.721564977302
ACH-001353,-0.47813108867700005
ACH-001354,-0.597285892946
ACH-001367,-0.574407179138
ACH-001368,-0.616672520997
ACH-001374,-0.7039306173980001
ACH-001375,-0.665113004525
ACH-001377,-0.666307906852
ACH-001380,-0.606850538889
ACH-001391,-0.309854632865
ACH-001407,-0.659061111462
ACH-001408,-0.990097435078
ACH-001413,-0.363952724801
ACH-001430,-0.36439594231600003
ACH-001431,-0.289478557851
ACH-001450,-0.538438759138
ACH-001496,-0.638760492429
ACH-001500,-0.6123278410840001
ACH-001521,-1.19590504554
ACH-001523,-0.542662756284
ACH-001532,-0.444661460814
ACH-001536,-0.605846191339
ACH-001550,-0.570627698597
ACH-001552,-0.608611173235
ACH-001554,-0.6846244330429999
ACH-001645,-0.253054100152
ACH-001654,-0.639763301184
ACH-001715,-0.612567701155
ACH-001735,-0.6577918141800001
ACH-001736,-0.398491332021
ACH-001737,-0.38782834714500003
ACH-001740,-0.598015666006
ACH-001745,-0.8490954627699999
ACH-001750,-0.48960553659199996
ACH-001765,-0.576985313043
ACH-001956,-0.808186938513
ACH-001957,-0.7293866786130001
