,LMAN1 (3998)
ACH-000004,0.100350129033
ACH-000007,0.322506254986
ACH-000009,0.203140379361
ACH-000011,0.33600328235200005
ACH-000012,0.127094314794
ACH-000013,0.218083463297
ACH-000014,0.263139622989
ACH-000015,0.277317917655
ACH-000017,0.22394352960299999
ACH-000018,0.153198048552
ACH-000019,0.11705069654400001
ACH-000021,0.286705758303
ACH-000022,0.24712856744000003
ACH-000025,0.362455858396
ACH-000028,0.262605493857
ACH-000030,0.186033210907
ACH-000035,0.280682780289
ACH-000036,0.10133591324999999
ACH-000037,0.0354773167789
ACH-000039,-0.0275242740432
ACH-000040,0.23522906561299997
ACH-000041,0.162122607938
ACH-000042,0.311364394957
ACH-000045,0.344142936283
ACH-000047,0.11202850587200001
ACH-000052,0.0250259932222
ACH-000053,0.281081055677
ACH-000054,0.22673212569499998
ACH-000055,0.240744259704
ACH-000060,0.140697256165
ACH-000067,0.210637335127
ACH-000070,0.28543367044
ACH-000075,0.11525536989
ACH-000078,0.339793924373
ACH-000082,0.19599945484200001
ACH-000085,0.22017877738000002
ACH-000086,0.237460855213
ACH-000087,0.09370218281739999
ACH-000092,0.22489265749
ACH-000095,0.242431609564
ACH-000097,0.310346097195
ACH-000098,0.283079352848
ACH-000099,0.250753965227
ACH-000108,0.283029994336
ACH-000113,0.197577060226
ACH-000115,0.318197046507
ACH-000116,0.21937166109900003
ACH-000118,0.295658737652
ACH-000120,0.494228839234
ACH-000123,0.37124232125100004
ACH-000127,0.191905037749
ACH-000128,0.110736612741
ACH-000132,0.261720702226
ACH-000133,0.331675408539
ACH-000137,0.236525545449
ACH-000138,0.132597024528
ACH-000142,0.149182698336
ACH-000143,0.146960811751
ACH-000146,0.297878105348
ACH-000148,0.36353839410899996
ACH-000150,0.428516645232
ACH-000152,0.269009428446
ACH-000153,0.07327969494389999
ACH-000159,0.159035095435
ACH-000160,0.114133680893
ACH-000163,0.389021213798
ACH-000167,0.0257624734717
ACH-000168,0.130846884861
ACH-000169,0.238670876181
ACH-000178,0.154162052683
ACH-000182,0.283450537534
ACH-000183,0.295172534185
ACH-000188,0.23608623613000002
ACH-000189,0.127481582216
ACH-000190,0.0942306664644
ACH-000198,0.217371365789
ACH-000204,0.545012604157
ACH-000206,0.33095869350699997
ACH-000207,0.136328466654
ACH-000211,0.208363195596
ACH-000215,0.257578735802
ACH-000221,0.0823505194717
ACH-000222,0.14396781057299998
ACH-000223,0.057226677441999996
ACH-000226,0.132546400042
ACH-000227,0.07922491251
ACH-000228,0.004990953281399999
ACH-000231,0.22280466900600002
ACH-000232,0.163174331309
ACH-000233,0.215556035681
ACH-000234,0.301721264095
ACH-000235,0.155046878529
ACH-000237,0.149268555385
ACH-000238,0.150544617036
ACH-000243,0.297734586272
ACH-000244,0.135270267089
ACH-000246,0.0137975379798
ACH-000248,0.191484504403
ACH-000250,0.223908969922
ACH-000251,0.029324918585
ACH-000253,0.266796868163
ACH-000255,0.36782142022299996
ACH-000256,0.311447423593
ACH-000257,0.460199293044
ACH-000258,0.269853525894
ACH-000259,0.19464205376899998
ACH-000260,0.197629466373
ACH-000261,0.192470645878
ACH-000262,0.251338570248
ACH-000263,0.277842953663
ACH-000264,0.296519001337
ACH-000265,0.266118999318
ACH-000266,0.148728190851
ACH-000272,0.129366072138
ACH-000273,0.313362942647
ACH-000274,0.206683364226
ACH-000277,0.16385591441
ACH-000278,0.110310645298
ACH-000279,0.229264820058
ACH-000280,0.26997746437
ACH-000281,-0.0437761317715
ACH-000288,0.22451768668900002
ACH-000291,0.238198013817
ACH-000293,0.142324084546
ACH-000294,0.309231961908
ACH-000295,-0.00176682840035
ACH-000296,0.10575505376199999
ACH-000302,0.138936613453
ACH-000304,0.311570474464
ACH-000307,0.22769854186500002
ACH-000308,0.16543773369
ACH-000310,0.25860598657699996
ACH-000311,0.160298814816
ACH-000312,0.224612619504
ACH-000315,0.272229065281
ACH-000316,0.318586064288
ACH-000317,0.305902941471
ACH-000318,0.154003800258
ACH-000319,0.170797780112
ACH-000320,0.39382041374
ACH-000322,0.184919628107
ACH-000323,0.236944203614
ACH-000324,0.241235750729
ACH-000329,0.260383175013
ACH-000330,-0.0387087900751
ACH-000331,0.232647092555
ACH-000332,0.244707322766
ACH-000334,0.168739829532
ACH-000335,0.431073816536
ACH-000336,0.575234820338
ACH-000337,0.377396406291
ACH-000339,0.25132805627599997
ACH-000341,0.205184861338
ACH-000348,0.289403416202
ACH-000350,0.22350327884399998
ACH-000352,0.05703898717999999
ACH-000356,0.375244852212
ACH-000361,0.201911415983
ACH-000362,0.235016628858
ACH-000363,0.499690408341
ACH-000364,0.05526073801419999
ACH-000365,0.23373698059300002
ACH-000366,0.322843763935
ACH-000368,0.32970780951900003
ACH-000374,0.258513151351
ACH-000375,0.196512652683
ACH-000376,0.20080528127
ACH-000381,0.28788069003100003
ACH-000383,0.24252898168
ACH-000387,0.266194478375
ACH-000389,0.297366199216
ACH-000390,0.22314367780900002
ACH-000393,0.233907849467
ACH-000395,0.384832880258
ACH-000397,0.261450738299
ACH-000401,0.261214991533
ACH-000402,0.16791619453200002
ACH-000403,0.11882260569
ACH-000404,-0.09808923262810001
ACH-000406,0.22203923113200003
ACH-000407,0.257318155677
ACH-000408,0.31117342571600004
ACH-000410,0.285161588074
ACH-000411,0.134873761186
ACH-000414,0.293354815777
ACH-000415,0.167528411044
ACH-000416,0.23137777560400002
ACH-000420,0.287364209542
ACH-000421,0.19643520960900002
ACH-000424,0.21794276576299998
ACH-000425,0.286913912517
ACH-000426,0.135287797678
ACH-000427,0.16582231525399999
ACH-000433,0.0632452324385
ACH-000436,0.21262564841200002
ACH-000444,0.25710405251699997
ACH-000445,0.271057546364
ACH-000448,0.242722303133
ACH-000450,0.00858244120046
ACH-000452,0.191458074535
ACH-000454,0.13236003345300001
ACH-000458,0.177882025004
ACH-000459,0.34962930532
ACH-000460,0.157510566975
ACH-000461,0.313464940575
ACH-000463,0.280755384627
ACH-000464,0.201175350096
ACH-000466,0.09461945941289998
ACH-000467,0.0980717509278
ACH-000468,0.290419779681
ACH-000469,0.343615233843
ACH-000470,0.177791323378
ACH-000471,0.235983988498
ACH-000472,0.22006485619600002
ACH-000473,0.146073168192
ACH-000475,0.14743227623500002
ACH-000476,0.163841168381
ACH-000477,0.242197412404
ACH-000480,0.158838834555
ACH-000481,0.340966765533
ACH-000483,0.192276846575
ACH-000484,0.150242507326
ACH-000485,0.307463054014
ACH-000486,0.322509563573
ACH-000487,0.283419858352
ACH-000488,0.219827299049
ACH-000490,-0.020395181442900003
ACH-000491,0.12511075806299998
ACH-000495,0.376340373709
ACH-000496,0.150989370177
ACH-000499,0.43836644429899996
ACH-000500,0.34687882708800005
ACH-000502,0.10680321330800001
ACH-000503,0.264313368739
ACH-000505,0.133027426355
ACH-000507,0.189720098946
ACH-000510,0.176946454663
ACH-000511,0.18139731235800002
ACH-000512,-0.046436507140499995
ACH-000516,0.20471979129299997
ACH-000517,0.16941977661899998
ACH-000518,0.140748500085
ACH-000520,0.114306508059
ACH-000521,0.11517617816600001
ACH-000522,0.159630854974
ACH-000524,0.13933819871
ACH-000527,0.21385895328899998
ACH-000528,0.37161416810099995
ACH-000537,0.235643482909
ACH-000541,-0.0275748298556
ACH-000542,0.20958391542399998
ACH-000544,0.127445692163
ACH-000545,0.19197775565000003
ACH-000547,0.251486936732
ACH-000548,0.20613227372499998
ACH-000549,0.289419506306
ACH-000550,0.279822629408
ACH-000552,0.259029568474
ACH-000556,0.212927954992
ACH-000557,0.325541917957
ACH-000570,0.21197964543699999
ACH-000571,0.294628838235
ACH-000573,0.19434031538199997
ACH-000576,0.132513077674
ACH-000580,0.293207003974
ACH-000584,0.43880748260200003
ACH-000585,0.222914722509
ACH-000588,0.0634766161001
ACH-000589,0.18980403700399998
ACH-000591,0.254051915497
ACH-000593,0.323079581229
ACH-000600,0.212165178226
ACH-000601,0.258809881161
ACH-000604,0.393039475506
ACH-000605,0.115182174574
ACH-000606,0.206030820332
ACH-000608,0.19944708909400002
ACH-000614,0.262099396895
ACH-000616,0.319541821569
ACH-000618,0.26855102284800003
ACH-000619,0.14228284519
ACH-000620,0.145798919139
ACH-000621,0.241717428294
ACH-000622,0.185002072509
ACH-000623,0.236033362008
ACH-000624,0.204563637671
ACH-000627,0.23633428165800002
ACH-000630,0.137240528403
ACH-000632,0.25264845325699997
ACH-000633,0.32112472900600003
ACH-000637,0.197089539109
ACH-000638,0.300541827296
ACH-000646,0.0492923964452
ACH-000647,0.116411092523
ACH-000648,0.270029861472
ACH-000649,0.275152402191
ACH-000651,0.0586116221911
ACH-000652,0.159054961056
ACH-000653,0.311837373567
