,MCIDAS (345643)
ACH-000420,-0.0772215549105
ACH-000421,-0.0378345950535
ACH-000424,-0.12837809707800002
ACH-000425,-0.146207126591
ACH-000426,-0.0309613699905
ACH-000427,-0.135718547711
ACH-000433,-0.24709614800500002
ACH-000436,-0.220234031711
ACH-000444,-0.272549241193
ACH-000445,-0.09416022141210001
ACH-000448,-0.0171589374616
ACH-000450,-0.194045834727
ACH-000452,-0.00167326366791
ACH-000454,0.022656713257400003
ACH-000458,-0.0297696420744
ACH-000459,-0.0420084202867
ACH-000460,-0.159626582302
ACH-000461,0.044386255401
ACH-000463,-0.0856183072657
ACH-000464,0.188652423884
ACH-000466,-0.126992956511
ACH-000467,-0.0631436413497
ACH-000468,0.0114363120322
ACH-000469,-0.00901130770502
ACH-000470,0.0300918166175
ACH-000471,-0.018371944598
ACH-000472,0.0519640953197
ACH-000473,0.10541269465
ACH-000475,0.07450676414810001
ACH-000476,-0.006641562602350001
ACH-000477,-0.234657956556
ACH-000480,-0.10571864911699999
ACH-000481,-0.288965567197
ACH-000483,0.150249086112
ACH-000484,-0.0764032972113
ACH-000485,-0.061703815239199995
ACH-000486,-0.0329851670819
ACH-000487,-0.05801587061369999
ACH-000488,-0.153731024163
ACH-000490,-0.116950428259
ACH-000491,-0.119943182712
ACH-000495,-0.0604075324799
ACH-000496,0.0254607367387
ACH-000499,-0.0501095516529
ACH-000500,-0.473483926214
ACH-000502,0.00836210988452
ACH-000503,-0.289657996351
ACH-000505,-0.105380180657
ACH-000507,-0.242566990904
ACH-000510,-0.060020835028499996
ACH-000511,-0.114971675463
ACH-000512,0.0723701962572
ACH-000516,0.0198934669819
ACH-000517,0.000614486779202
ACH-000518,-0.151716193257
ACH-000520,-0.24523426070999998
ACH-000521,-0.193615144251
ACH-000522,-0.0901798191679
ACH-000524,-0.0208609191315
ACH-000527,-0.10177587550100001
ACH-000528,-0.127897952872
ACH-000537,-0.158308063108
ACH-000541,0.10803009102399999
ACH-000542,0.008164584357910001
ACH-000544,-0.156248421711
ACH-000545,-0.085300329959
ACH-000547,0.320781176376
ACH-000548,-0.0148873157011
ACH-000549,-0.200410615441
ACH-000550,-0.120987027402
ACH-000552,-0.245653238043
ACH-000556,0.0104160679289
ACH-000557,-0.114677068288
ACH-000570,-0.00167194472985
ACH-000571,0.03563507947780001
ACH-000573,-0.282710049436
ACH-000576,-0.107154876526
ACH-000580,0.0742269109539
ACH-000584,0.011814736627599999
ACH-000585,-0.09649397998780002
ACH-000588,-0.0950139588501
ACH-000589,-0.19774144086599998
ACH-000591,-0.23041125303399998
ACH-000593,-0.0505708534119
ACH-000600,-0.022492061708900002
ACH-000601,-0.0995076986326
ACH-000604,-0.00718609760382
ACH-000605,-0.027287235243000002
ACH-000606,-0.333487767515
ACH-000608,0.167671666187
ACH-000614,-0.151214213775
ACH-000616,-0.177688477053
ACH-000618,0.04414675348040001
ACH-000619,0.016157565952399998
ACH-000620,-0.15831992400800002
ACH-000621,0.00564849663191
ACH-000622,-0.17499611459000003
ACH-000623,-0.10383740979100001
ACH-000624,-0.07945988699510001
ACH-000627,-0.17239034279399998
ACH-000630,-0.152689703743
ACH-000632,0.0340192374406
ACH-000633,-0.0590330504397
ACH-000637,0.00879906933913
ACH-000638,-0.148665936142
ACH-000646,0.0375368191574
ACH-000647,-0.0894059540533
ACH-000648,-0.03769331521390001
ACH-000649,-0.05577495772419999
ACH-000651,0.0279156131397
ACH-000652,-0.0285296050178
ACH-000653,-0.013769693666700002
ACH-000657,0.00196288418343
ACH-000658,-0.14400644112
ACH-000661,-0.115737463413
ACH-000662,-0.248675214508
ACH-000663,-0.259547274356
ACH-000665,-0.271372140074
ACH-000671,-0.262664165293
ACH-000673,-0.141566200705
ACH-000676,0.0524385886318
ACH-000677,0.012140261172499998
ACH-000681,-0.0571710806222
ACH-000682,-0.0600337777553
ACH-000683,-0.07393333939260001
ACH-000684,0.177916538654
ACH-000688,-0.037265289966599995
ACH-000693,-0.160448337144
ACH-000694,-0.0094184341911
ACH-000695,0.07230644955910001
ACH-000696,-0.0436026757283
ACH-000697,-0.118847511194
ACH-000699,-0.227778788537
ACH-000701,0.29957469636100004
ACH-000706,-0.129379458528
ACH-000711,-0.119908083992
ACH-000713,-0.228403525935
ACH-000714,-0.11990104749000002
ACH-000718,-0.11832550735899999
ACH-000720,-0.154749777897
ACH-000721,-0.11178660281500001
ACH-000724,0.25831071064399996
ACH-000725,-0.0164915857125
ACH-000732,0.0569804760044
ACH-000734,-0.12988863695900002
ACH-000735,-0.0633849269977
ACH-000736,0.0864697573175
ACH-000738,0.0315078406624
ACH-000746,-0.214312180441
ACH-000747,-0.20098268522
ACH-000748,-0.13657817438
ACH-000753,-0.06528077002140001
ACH-000756,0.115463975671
ACH-000757,0.0590270057701
ACH-000758,-0.153020207746
ACH-000760,-0.233617421849
ACH-000763,-0.118045674486
ACH-000764,-0.273073430805
ACH-000765,-0.0143930651611
ACH-000766,-0.48821757019400003
ACH-000767,-0.266570664399
ACH-000768,-0.27126554113699997
ACH-000769,0.014772245363300001
ACH-000770,-0.142041272004
ACH-000771,-0.0727887030276
ACH-000773,-0.177929302073
ACH-000776,-0.0515110699184
ACH-000777,-0.0652533292195
ACH-000778,0.03562619353719999
ACH-000781,-0.202113215021
ACH-000782,-0.049608839567400004
ACH-000783,-0.06962648506569999
ACH-000784,-0.051768921795499995
ACH-000785,-0.169164263944
ACH-000787,-0.11517713010399999
ACH-000788,-0.10331300145
ACH-000791,-0.0766315378063
ACH-000792,-0.07483810294189999
ACH-000794,-0.209587787127
ACH-000796,-0.24078717048
ACH-000799,-0.16633518732799998
ACH-000800,0.069687359263
ACH-000802,-0.202107197078
ACH-000804,-0.138479835999
ACH-000805,-0.0263121171579
ACH-000809,0.005366398733090001
ACH-000810,0.00368426119542
ACH-000811,-0.04398335547590001
ACH-000817,-0.21419088416700002
ACH-000819,-0.09566410080610001
ACH-000820,-0.021427753865200003
ACH-000821,-0.44565077520400004
ACH-000822,-0.148736123376
ACH-000823,-0.179140565861
ACH-000824,-0.117639765921
ACH-000827,-0.0268601926111
ACH-000829,0.06314476429959999
ACH-000831,-0.0876750995621
ACH-000832,-0.24608825676899998
ACH-000833,0.00802544505945
ACH-000834,-0.20995535617699998
ACH-000835,-0.214794755971
ACH-000836,-0.22345347638000002
ACH-000837,-0.163710900593
ACH-000838,-0.29444158513
ACH-000839,-0.172415821866
ACH-000840,-0.322145098516
ACH-000841,-0.16980466287
ACH-000843,-0.238518158924
ACH-000846,-0.274124495275
ACH-000847,0.00539576063487
ACH-000848,0.00396974210536
ACH-000849,0.0638271365153
ACH-000851,-0.016557507763600002
ACH-000855,-0.113286124768
ACH-000856,-0.0188169905708
ACH-000858,-0.0785066927432
ACH-000859,-0.25615240708000003
ACH-000861,-0.170138218514
ACH-000862,-0.11873359241900001
ACH-000865,-0.124321791175
ACH-000866,-0.149594664238
ACH-000867,-0.07258656653689999
ACH-000869,-0.25305117610800004
ACH-000872,-0.132525287941
ACH-000873,-0.310632307869
ACH-000876,-0.17429234845
ACH-000878,-0.13228093295499999
ACH-000880,0.107771956612
ACH-000881,0.0684221187997
ACH-000882,-0.011875380989700002
ACH-000884,-0.098194783314
ACH-000885,-0.062427515007300004
ACH-000887,-0.0899692233758
ACH-000888,-0.134404559932
ACH-000889,-0.0012658532618199999
ACH-000890,-0.199779059424
ACH-000896,-0.20272359327300002
ACH-000898,-0.29032662367400003
ACH-000900,-0.055469849917099995
ACH-000901,-0.11416977066600001
ACH-000905,-0.37936253837899997
ACH-000906,-0.10646903082999999
ACH-000907,-0.242845127695
ACH-000910,-0.172151024779
ACH-000911,-0.11079925125999998
ACH-000912,-0.0728279833358
ACH-000913,-0.14770349477199998
ACH-000915,-0.237647313564
ACH-000916,-0.110504898366
ACH-000917,-0.235509683537
ACH-000921,-0.005994327928479999
ACH-000924,-0.0586914003003
ACH-000926,-0.031313089997400005
ACH-000928,-0.32322791896499997
ACH-000929,-0.0891005740151
ACH-000932,0.0169100449674
ACH-000935,-0.216618722342
ACH-000936,-0.361960606681
ACH-000937,-0.0584294834961
ACH-000938,-0.189523682001
ACH-000939,-0.05506443154249999
ACH-000941,-0.260265126814
ACH-000943,0.0175448242062
ACH-000946,-0.282053625081
ACH-000947,-0.0100780363702
ACH-000948,-0.169403950898
ACH-000950,-0.173563962125
ACH-000953,-0.0644936656546
ACH-000957,-0.05994363287980001
ACH-000958,-0.036114969895
ACH-000960,-0.044217079367000006
ACH-000963,-0.494880369245
ACH-000968,0.0706828824342
ACH-000969,-0.118292154812
ACH-000973,-0.18634990862599998
ACH-000974,-0.287155911355
ACH-000975,-0.124600730932
ACH-000976,-0.18480271829
ACH-000978,0.018982394945
ACH-000980,-0.0791624570345
ACH-000984,-0.415202783455
ACH-000986,0.047056928624599995
ACH-000988,-0.10610734288799999
ACH-000993,-0.178750192033
ACH-000994,0.101665773879
ACH-000996,0.08629683934689998
ACH-001001,-0.0715277573356
ACH-001020,0.0842871484489
ACH-001028,-0.12204356107999999
ACH-001031,-0.0625188463705
ACH-001038,-0.285634302904
ACH-001048,-0.0404334855692
ACH-001050,-0.130431736911
ACH-001053,-0.410323821355
ACH-001054,-0.290363950825
ACH-001061,-0.0610600772054
ACH-001067,0.045131585959099996
ACH-001075,-0.149933854141
ACH-001096,-0.20560541700800003
ACH-001128,0.15651633159199999
ACH-001134,0.19214437437600002
ACH-001151,-0.11703962669399999
ACH-001163,-0.0028747469763899997
ACH-001164,-0.337974064939
ACH-001173,-0.105565412018
ACH-001183,-0.277097636288
ACH-001184,-0.22869552144699998
ACH-001190,-0.23179337955600002
ACH-001192,-0.161007642043
ACH-001193,-0.24318270602699998
ACH-001196,0.017883929356
ACH-001197,-0.0510766684652
ACH-001205,-0.0986829942772
ACH-001211,0.021972038157500002
ACH-001212,0.18565392978700002
ACH-001228,-0.250784529463
ACH-001232,-0.18189255908
ACH-001239,0.0027577703968000005
ACH-001274,-0.0464586855866
ACH-001275,0.0288463638832
ACH-001277,0.104515057084
ACH-001278,0.252773128604
ACH-001280,-0.253013038139
ACH-001283,-0.156435544649
ACH-001289,0.0445358389283
ACH-001295,-0.0202055670641
ACH-001300,-0.0676133004682
ACH-001301,-0.180997176052
ACH-001302,-0.31339023554900003
ACH-001303,-0.131609305284
ACH-001306,-0.10120728536599999
ACH-001318,-0.0935972616989
ACH-001322,-0.296390178966
ACH-001328,-0.10251449328400002
ACH-001332,-0.0694830173833
ACH-001333,-0.0874155934799
ACH-001336,-0.292004348176
ACH-001340,-0.21310937333299998
ACH-001346,-0.334854588154
ACH-001353,-0.043387862447699994
ACH-001354,-0.101973105212
ACH-001367,0.11663771150999999
ACH-001368,-0.0874025742978
ACH-001374,-0.343895157081
ACH-001375,-0.08950958177919999
ACH-001377,-0.18232482145599999
ACH-001380,-0.18267588295
ACH-001391,0.17418616283399999
ACH-001407,-0.386866826311
ACH-001408,-0.190722514417
ACH-001413,-0.355333850098
ACH-001430,0.262266601589
ACH-001431,-0.00666528952251
ACH-001450,-0.128187929624
ACH-001496,-0.24372396826200002
ACH-001500,-0.0833035528079
ACH-001521,0.12462203752
ACH-001523,-0.08316064111169999
ACH-001532,-0.177469696287
ACH-001536,0.09945316769200001
ACH-001550,-0.08591688718810002
ACH-001552,-0.07904287364839999
ACH-001554,-0.146545650096
ACH-001645,-0.207660748955
ACH-001654,-0.19036717101700001
ACH-001715,0.113578553198
ACH-001735,-0.140564128206
ACH-001736,-0.09526479600120001
ACH-001737,-0.293947191882
ACH-001740,-0.107254659608
ACH-001745,-0.214221406712
ACH-001750,-0.11838597215
ACH-001765,-0.168082132302
ACH-001956,-0.143304795759
ACH-001957,-0.0925323200492
