,XRCC4 (7518)
ACH-000004,-0.354654644762
ACH-000007,-0.421891384683
ACH-000009,-0.304470186017
ACH-000011,-0.504712897539
ACH-000012,-0.19092556236900002
ACH-000013,-0.17143919478100003
ACH-000014,-0.602205063846
ACH-000015,-0.559189232784
ACH-000017,-0.242888477667
ACH-000018,-0.40468376094499997
ACH-000019,-0.54597019438
ACH-000021,-0.429712149785
ACH-000022,-0.21447472505800003
ACH-000025,-0.34543787673500004
ACH-000028,-0.32495571608199997
ACH-000030,-0.258891964089
ACH-000035,-0.31612894994
ACH-000036,-0.481899922261
ACH-000037,-0.415377275557
ACH-000039,-0.345447549677
ACH-000040,-0.216357932378
ACH-000041,-0.5518625075770001
ACH-000042,-0.39014525691299995
ACH-000045,-0.42838959475599997
ACH-000047,-0.223602905234
ACH-000052,-0.192433009779
ACH-000053,-0.223679172399
ACH-000054,-0.25628101181400004
ACH-000055,-0.311886642398
ACH-000060,-0.364757756503
ACH-000067,-0.335037906575
ACH-000070,-0.351994623093
ACH-000075,-0.0152966200649
ACH-000078,-0.293900197909
ACH-000082,-0.503794034788
ACH-000085,-0.530660029299
ACH-000086,-0.341816804207
ACH-000087,-0.134854492639
ACH-000092,-0.205687541592
ACH-000095,-0.36957223208000006
ACH-000097,-0.472878820759
ACH-000098,-0.367856629411
ACH-000099,-0.39085152678999996
ACH-000108,-0.376861010643
ACH-000113,-0.43353974227200004
ACH-000115,-0.32844885680999997
ACH-000116,-0.366707711033
ACH-000118,-0.23837209261999998
ACH-000120,-0.549029380157
ACH-000123,-0.379729117504
ACH-000127,-0.460291772989
ACH-000128,-0.0495502841859
ACH-000132,-0.414610128445
ACH-000133,-0.342469463415
ACH-000137,-0.288312066795
ACH-000138,-0.26680296734299996
ACH-000142,-0.273624065844
ACH-000143,-0.356070346282
ACH-000146,-0.302376229062
ACH-000148,-0.362329111565
ACH-000150,-0.23552309560100002
ACH-000152,-0.219750592621
ACH-000153,-0.7838296275409999
ACH-000159,-0.34187583318000003
ACH-000160,-0.276060978823
ACH-000163,-0.276967609996
ACH-000167,-0.376260585801
ACH-000168,-0.226340611756
ACH-000169,-0.28308522800999997
ACH-000178,-0.30974288248799997
ACH-000182,-0.240287433306
ACH-000183,-0.30691917572599997
ACH-000188,-0.496019422486
ACH-000189,-0.302277733697
ACH-000190,-0.24677472227699998
ACH-000198,-0.550517971192
ACH-000204,-0.273308063043
ACH-000206,-0.0998199773422
ACH-000207,-0.202795064985
ACH-000211,-0.34776867812299994
ACH-000215,-0.36433135209
ACH-000221,-0.240614069674
ACH-000222,-0.466711301726
ACH-000223,-0.363850199888
ACH-000226,-0.40969476436700003
ACH-000227,-0.564596999068
ACH-000228,-0.283741117876
ACH-000231,-0.362704650419
ACH-000232,-0.45330896358999995
ACH-000233,-0.10742881582800001
ACH-000234,-0.2476818701
ACH-000235,-0.25054870447099997
ACH-000237,-0.36731468619499996
ACH-000238,-0.46477978118
ACH-000243,-0.48201567374
ACH-000244,-0.486201093993
ACH-000246,-0.316903072759
ACH-000248,-0.443267936857
ACH-000250,-0.172359253004
ACH-000251,-0.199524163291
ACH-000253,-0.13907820564200002
ACH-000255,-0.40986774143
ACH-000256,-0.445823189437
ACH-000257,-0.6498250401100001
ACH-000258,-0.120831709411
ACH-000259,-0.36588425858999996
ACH-000260,-0.326255741277
ACH-000261,-0.39463137663099995
ACH-000262,-0.561331381409
ACH-000263,-0.179002484773
ACH-000264,-0.277862824923
ACH-000265,-0.324356642341
ACH-000266,-0.325482002645
ACH-000272,-0.209108733963
ACH-000273,-0.227348756825
ACH-000274,-0.261398535695
ACH-000277,-0.119794827821
ACH-000278,-0.264717683517
ACH-000279,-0.380823099981
ACH-000280,-0.0955236842158
ACH-000281,-0.222811884612
ACH-000288,-0.31913134240200003
ACH-000291,-0.0543830326745
ACH-000293,-0.30713785228
ACH-000294,-0.171233407383
ACH-000295,-0.11928066184800001
ACH-000296,-0.377824012513
ACH-000302,-0.295759882779
ACH-000304,-0.504567263154
ACH-000307,-0.389256081263
ACH-000308,-0.16735616248
ACH-000310,-0.426542251015
ACH-000311,-0.603050666057
ACH-000312,-0.23325495891800002
ACH-000315,-0.381502190659
ACH-000316,-0.310904183045
ACH-000317,-0.419699876854
ACH-000318,-0.340862622126
ACH-000319,-0.352140063508
ACH-000320,-0.659474910964
ACH-000322,-0.276203669965
ACH-000323,-0.31257773973700004
ACH-000324,-0.631405494358
ACH-000329,-0.324738849038
ACH-000330,-0.237031922397
ACH-000331,-0.406296275479
