,UBE2V2 (7336)
ACH-000468,-0.0453685512871
ACH-000469,-0.0527698309541
ACH-000470,-0.21845081035500002
ACH-000471,-0.145388384552
ACH-000472,-0.23048249810199997
ACH-000473,-0.0619847028189
ACH-000475,-0.155106443895
ACH-000476,-0.246934103268
ACH-000477,0.10439223894500001
ACH-000480,0.0395690626537
ACH-000481,-0.107363894378
ACH-000483,-0.315888247618
ACH-000484,-0.532147483936
ACH-000485,-0.11399837142000001
ACH-000486,-0.187222052387
ACH-000487,0.0527565927735
ACH-000488,-0.08016087505910001
ACH-000490,-0.39611385727
ACH-000491,0.0434848755827
ACH-000495,-0.09853265974139999
ACH-000496,-0.0043981907500800005
ACH-000499,-0.10965353475199999
ACH-000500,-0.279650552791
ACH-000502,-0.0794902595063
ACH-000503,0.0143236117478
ACH-000505,-0.303896521725
ACH-000507,0.0693196491459
ACH-000510,0.00044329976030500003
ACH-000511,-0.205315973467
ACH-000512,-0.220859562599
ACH-000516,-0.174023140841
ACH-000517,-0.08076291363469999
ACH-000518,-0.158182431755
ACH-000520,0.07574589147739999
ACH-000521,0.0031348682996300004
ACH-000522,-0.38225227294200004
ACH-000524,-0.228574527144
ACH-000527,-0.058329033862199994
ACH-000528,-0.049472849667199996
ACH-000537,-0.203667743499
ACH-000541,-0.30619153149
ACH-000542,-0.444961638368
ACH-000544,-0.02176110022
ACH-000545,-0.146797364098
ACH-000547,-0.0515013181618
ACH-000548,0.058588135167199996
ACH-000549,0.011804180763299999
ACH-000550,-0.0739138961142
ACH-000552,-0.193303667201
ACH-000556,-0.13716030138399998
ACH-000557,-0.146559277311
ACH-000570,-0.253441685481
ACH-000571,0.0154408841894
ACH-000573,-0.0831292744148
ACH-000576,-0.302801150763
ACH-000580,-0.46574595828500004
ACH-000584,-0.136226081208
ACH-000585,-0.194496301636
ACH-000588,0.115494220361
ACH-000589,-0.195467192413
ACH-000591,-0.04939032819
ACH-000593,0.0005004573923219999
ACH-000600,-0.134679168386
ACH-000601,-0.18398329205400002
ACH-000604,-0.194720408475
ACH-000605,-0.0370814977663
ACH-000606,-0.30969619519499997
ACH-000608,-0.0190595702857
ACH-000614,-0.160886181726
ACH-000616,-0.10398471262299999
ACH-000618,-0.17869019477
ACH-000619,-0.0315079761719
ACH-000620,0.025863035696
ACH-000621,-0.281912711739
ACH-000622,-0.147262488877
ACH-000623,-0.0654336553551
ACH-000624,-0.18297496448199999
ACH-000627,-0.164839495791
ACH-000630,-0.175417181278
ACH-000632,-0.124806849318
ACH-000633,0.0839380422278
ACH-000637,-0.112201480563
ACH-000638,-0.328317753975
ACH-000646,-0.178760263171
ACH-000647,-0.128629380756
ACH-000648,-0.17222875744199997
ACH-000649,-0.08852343552089999
ACH-000651,-0.111604714717
ACH-000652,-0.261098941462
ACH-000653,-0.0395337360865
ACH-000657,-0.11526166235200001
ACH-000658,-0.13793113584799999
ACH-000661,-0.32043354805999996
ACH-000662,-0.199347993177
ACH-000663,-0.6005777097380001
ACH-000665,-0.237450044846
ACH-000671,-0.0327734019788
ACH-000673,-0.23189077426399998
ACH-000676,-0.130040811911
ACH-000677,-0.19171536486699997
ACH-000681,-0.07565614996119999
ACH-000682,-0.109093494496
ACH-000683,-0.152812267079
ACH-000684,-0.280863514493
ACH-000688,-0.384222225877
ACH-000693,-0.223296224437
ACH-000694,-0.09142914564570001
ACH-000695,-0.352511793481
ACH-000696,-0.14458886753
ACH-000697,-0.159141040872
ACH-000699,-0.128997048649
ACH-000701,-0.171037938882
ACH-000706,-0.134401492609
ACH-000711,-0.131018524028
ACH-000713,0.0121198030348
ACH-000714,-0.10394335282
ACH-000718,-0.178622216049
ACH-000720,-0.177668258795
ACH-000721,-0.259488064721
ACH-000724,-0.135242290171
ACH-000725,0.194064121444
ACH-000732,-0.339387466684
ACH-000734,-0.14043077997300002
ACH-000735,-0.18964260629700003
ACH-000736,-0.0717367981482
ACH-000738,-0.23319446943500002
ACH-000746,0.107967714587
ACH-000747,-0.0222573494814
ACH-000748,-0.136177137947
ACH-000753,-0.125068166568
ACH-000756,-0.11564119654300001
ACH-000757,-0.275879116124
ACH-000758,-0.21736190891899998
ACH-000760,-0.207003609804
ACH-000763,-0.10456646332599999
ACH-000764,0.0214540079141
ACH-000765,0.025355159231
ACH-000766,0.09853867844030001
ACH-000767,-0.0820878737044
ACH-000768,-0.0534657199134
ACH-000769,-0.378876860054
ACH-000770,-0.0279523153747
ACH-000771,-0.34453003804399995
ACH-000773,-0.084372481634
ACH-000776,-0.0867774496188
ACH-000777,-0.104218460829
ACH-000778,-0.248567876659
ACH-000781,-0.0914838050784
ACH-000782,0.103205812634
ACH-000783,0.13956029399
ACH-000784,-0.221328571571
ACH-000785,-0.0913058913568
ACH-000787,0.0421407206182
ACH-000788,-0.11604178019000001
ACH-000791,-0.07202947110619999
ACH-000792,-0.250318424915
ACH-000794,-0.0286568612536
ACH-000796,-0.129210380314
ACH-000799,-0.46988162681100004
ACH-000800,-0.0457232094005
ACH-000802,-0.105667075625
ACH-000804,-0.0441854353264
ACH-000805,-0.179635644174
ACH-000809,-0.120797497834
ACH-000810,-0.259651494282
ACH-000811,-0.112476967153
ACH-000817,-0.007455820650470001
ACH-000819,-0.157180522826
ACH-000820,-0.031213817728
ACH-000821,0.009254915503680001
ACH-000822,-0.102034421726
ACH-000823,-0.202670190339
ACH-000824,-0.38529663905199996
ACH-000827,-0.17689272034899997
ACH-000829,-0.13678286112500002
ACH-000831,-0.168971037036
ACH-000832,-0.303976962435
ACH-000833,0.00772911032811
ACH-000834,-0.24962069950500002
ACH-000835,-0.24835879519600002
ACH-000836,-0.291065898996
ACH-000837,-0.128169431144
ACH-000838,-0.317604542201
ACH-000839,-0.13286203644300001
ACH-000840,-0.18459278747400001
ACH-000841,-0.312410040297
ACH-000843,-0.19545261947599998
ACH-000846,-0.392917572012
ACH-000847,-0.227105075262
ACH-000848,-0.21766757171300002
ACH-000849,-0.132187253602
ACH-000851,-0.282782523612
ACH-000855,-0.0851799874931
ACH-000856,0.007160365026229999
ACH-000858,-0.160901788902
ACH-000859,-0.143861573847
ACH-000861,-0.0413350379585
ACH-000862,-0.028401644624
ACH-000865,-0.10530936035800001
ACH-000866,-0.0741931439373
ACH-000867,-0.232256364034
ACH-000869,0.0627440147186
ACH-000872,0.00812702901784
ACH-000873,-0.398963300373
ACH-000876,-0.04766542549219999
ACH-000878,-0.273224313433
ACH-000880,0.032322574264599994
ACH-000881,-0.168229754651
ACH-000882,-0.233015270786
ACH-000884,-0.086258637098
ACH-000885,0.0229417832716
ACH-000887,-0.0963933102633
ACH-000888,-0.15012897827500002
ACH-000889,-0.289631893068
ACH-000890,-0.37368753501999996
ACH-000896,-0.145915797895
ACH-000898,-0.0404436873114
ACH-000900,-0.382766174406
ACH-000901,-0.0911639112136
ACH-000905,-0.0355276089065
ACH-000906,-0.259679298289
ACH-000907,-0.188774513852
ACH-000910,0.17658078189399998
ACH-000911,-0.195571663987
ACH-000912,-0.26539504000999997
ACH-000913,-0.22660706094799998
ACH-000915,0.00102474697693
ACH-000916,-0.34166043217799996
ACH-000917,-0.177648504182
ACH-000921,-0.226882359324
ACH-000924,-0.12504292701300002
ACH-000926,-0.0628640122187
ACH-000928,-0.408363543986
ACH-000929,-0.17181283572500003
ACH-000932,-0.225026534182
ACH-000935,-0.16541679975600002
ACH-000936,-0.222585364965
ACH-000937,-0.110947877709
ACH-000938,0.219392012377
ACH-000939,-0.169546143811
ACH-000941,-0.19407912222800003
ACH-000943,-0.139066390262
ACH-000946,-0.31443240779599996
ACH-000947,-0.07518818319189999
ACH-000948,-0.0994971389973
ACH-000950,0.0367244556151
ACH-000953,0.0338616313114
ACH-000957,-0.309531026118
ACH-000958,-0.34085842562799995
ACH-000960,-0.103659140416
ACH-000963,-0.41437919240800003
ACH-000968,0.052607776200400004
ACH-000969,-0.263301575505
ACH-000973,-0.16028555207599998
ACH-000974,-0.056158628009900007
ACH-000975,-0.18925638372
ACH-000976,0.11562655022900001
ACH-000978,-0.177387174628
ACH-000980,-0.0679303903015
ACH-000984,-0.0854270834585
ACH-000986,-0.29556403248
ACH-000988,0.0277971641745
ACH-000993,-0.223620412867
ACH-000994,-0.216646212964
ACH-000996,-0.4040112082
ACH-001001,-0.0732927499484
ACH-001020,-0.17242021290600001
ACH-001028,-0.21697367080200003
ACH-001031,-0.168457033261
ACH-001038,-0.230176683446
ACH-001048,-0.14704553201099999
ACH-001050,0.0207866091983
ACH-001053,-0.0914288721107
ACH-001054,-0.10000438327299999
ACH-001061,-0.17215847412000002
ACH-001067,-0.201025317743
ACH-001075,0.014249854148299998
ACH-001096,0.0881003126111
ACH-001128,-0.096629054601
ACH-001134,-0.249240895638
ACH-001151,-0.295593348894
ACH-001163,-0.275212364196
ACH-001164,-0.037626777579
ACH-001173,-0.10572142147399999
ACH-001183,-0.184639759533
ACH-001184,-0.29503679203600003
ACH-001190,-0.342520042298
ACH-001192,-0.181622800537
ACH-001193,-0.419944430497
ACH-001196,-0.0450808193083
ACH-001197,-0.331977762277
ACH-001205,-0.309857371875
ACH-001211,-0.229888686688
ACH-001212,-0.24773022392900002
ACH-001228,-0.09142519471010001
ACH-001232,-0.18900780520399998
ACH-001239,0.0432196175621
ACH-001274,-0.038840867618400006
ACH-001275,-0.128968802145
ACH-001277,-0.21326607920600002
ACH-001278,-0.052378454301100004
ACH-001280,-0.031987691995200004
ACH-001283,-0.24100801112700002
ACH-001289,-0.24161488935699998
ACH-001295,-0.19345276496
ACH-001300,0.151669952594
ACH-001301,-0.0897024948863
ACH-001302,0.16820202764400002
ACH-001303,-0.275917970835
ACH-001306,-0.24217593829
ACH-001318,-0.179869558573
ACH-001322,-0.186212063379
ACH-001328,0.169574407575
ACH-001332,-0.195019036106
ACH-001333,-0.210404412706
ACH-001336,-0.10206163005300001
ACH-001340,-0.103037450844
ACH-001346,-0.404451518957
ACH-001353,-0.273810225506
ACH-001354,0.0806618315186
ACH-001367,0.10442678466800001
ACH-001368,-0.13181958257200002
ACH-001374,-0.19252131425500002
ACH-001375,-0.316092845563
ACH-001377,-0.248800596309
ACH-001380,-0.177368613312
ACH-001391,-0.116011207684
ACH-001407,0.016735176323700002
ACH-001408,-0.124643998488
ACH-001413,-0.44124254204499996
ACH-001430,-0.338258275104
ACH-001431,0.115347593436
ACH-001450,0.0636480844634
ACH-001496,-0.120069017038
ACH-001500,-0.127860830628
ACH-001521,-0.0342692210921
ACH-001523,-0.292239890708
ACH-001532,-0.21719491095600002
ACH-001536,-0.359891595084
ACH-001550,-0.0336218347781
ACH-001552,0.119005679256
ACH-001554,-0.156248486335
ACH-001645,-0.013263622048299999
ACH-001654,-0.026661635367999998
ACH-001715,-0.0423245480093
ACH-001735,-0.0808853550842
ACH-001736,0.00850365831098
ACH-001737,-0.20217718199700002
ACH-001740,0.268392943705
ACH-001745,0.101127634454
ACH-001750,-0.0553393632295
ACH-001765,-0.0178177654825
ACH-001956,-0.14721672978800002
ACH-001957,-0.153169394813
