,MTCL1 (23255)
ACH-000004,0.189689434558
ACH-000007,0.212097902581
ACH-000009,0.226360390287
ACH-000011,0.128578938837
ACH-000012,0.10422632284399999
ACH-000013,0.113951335585
ACH-000014,0.146969217137
ACH-000015,0.283654802128
ACH-000017,0.24160152346299998
ACH-000018,0.143639772553
ACH-000019,0.27930279131200003
ACH-000021,0.23844268986699999
ACH-000022,0.0468602902265
ACH-000025,0.058630825606800004
ACH-000028,0.172124730532
ACH-000030,0.115704928383
ACH-000035,0.190469954813
ACH-000036,0.165610929781
ACH-000037,0.290543418469
ACH-000039,0.379577499987
ACH-000040,0.000336280563027
ACH-000041,0.0685438736313
ACH-000042,0.205449999729
ACH-000045,0.129220863564
ACH-000047,0.226133731198
ACH-000052,0.155936906492
ACH-000053,0.210517158397
ACH-000054,0.0314334230939
ACH-000055,0.212997106074
ACH-000060,0.0963745414539
ACH-000067,0.13920121384
ACH-000070,0.0395210462674
ACH-000075,0.06214483090009999
ACH-000078,0.319704022942
ACH-000082,0.057023428992999996
ACH-000085,-0.07525351229989999
ACH-000086,0.301273518095
ACH-000087,0.219048846722
ACH-000092,0.014969136930400001
ACH-000095,0.19626909456900002
ACH-000097,0.154817918022
ACH-000098,0.302357946085
ACH-000099,0.212838917967
ACH-000108,0.12895643889699998
ACH-000113,0.17806790175
ACH-000115,0.203104141243
ACH-000116,0.17562865468199998
ACH-000118,0.24353194569699999
ACH-000120,0.140582741075
ACH-000123,0.288506615463
ACH-000127,0.10242261357799999
ACH-000128,0.18077794772199998
ACH-000132,0.326067599212
ACH-000133,0.175132873302
ACH-000137,0.027598070051199998
ACH-000138,0.09631526762779999
ACH-000142,-0.00162210961278
ACH-000143,0.27952825567899997
ACH-000146,0.177865265894
ACH-000148,0.17365089918200002
ACH-000150,0.290569896853
ACH-000152,0.13810217527000002
ACH-000153,0.36893999639799996
ACH-000159,0.154998736313
ACH-000160,0.250973834871
ACH-000163,0.258962811444
ACH-000167,-0.142121025478
ACH-000168,0.0801668655431
ACH-000169,0.186622462124
ACH-000178,0.176815691653
ACH-000182,-0.013867637801299999
ACH-000183,-0.0480762326871
ACH-000188,0.238163751215
ACH-000189,0.359660159442
ACH-000190,0.40552959227700003
ACH-000198,0.204886011806
ACH-000204,0.07603067977189999
ACH-000206,-0.08516263744239999
ACH-000207,0.184833856463
ACH-000211,0.05606769405180001
ACH-000215,0.132545193927
ACH-000221,0.0619277790305
ACH-000222,0.189070256114
ACH-000223,0.194997286515
ACH-000226,0.27744781955200004
ACH-000227,0.22774956513500003
ACH-000228,0.12451780672900001
ACH-000231,0.0927270728022
ACH-000232,-0.010244305249799999
ACH-000233,0.22837197730099998
ACH-000234,-0.021114330900699998
ACH-000235,0.123879270201
ACH-000237,0.196434032328
ACH-000238,0.214067313955
ACH-000243,0.247137289511
ACH-000244,-0.0025061121021599997
ACH-000246,0.169026536973
ACH-000248,-0.00028453143758099995
ACH-000250,0.0551583268328
ACH-000251,0.149373410403
ACH-000253,0.076673181728
ACH-000255,0.11306966555299999
ACH-000256,0.0617096537789
ACH-000257,0.15167283544399998
ACH-000258,-0.023585418536099998
ACH-000259,0.09046974440330001
ACH-000260,0.17058856322299998
ACH-000261,0.224147387058
ACH-000262,-0.20994474912900002
ACH-000263,0.07552386362289999
ACH-000264,-0.017436723802400002
ACH-000265,0.407791708144
ACH-000266,0.21780303031999998
ACH-000272,0.155777154837
ACH-000273,0.011616837480399999
ACH-000274,0.0732003484761
ACH-000277,0.15813446361300001
ACH-000278,0.0076076051800299995
ACH-000279,0.118343046567
ACH-000280,0.129832265785
ACH-000281,0.264049564681
ACH-000288,0.158415464323
ACH-000291,0.147744165864
ACH-000293,-0.04026769829869999
ACH-000294,0.370750765041
ACH-000295,-0.327267837426
ACH-000296,0.0718713527196
ACH-000302,0.0591365000785
ACH-000304,0.299316766311
ACH-000307,0.189876815133
ACH-000308,0.12403470078199999
ACH-000310,0.27660184454
ACH-000311,0.354222695562
ACH-000312,0.245235241264
ACH-000315,0.198027946524
ACH-000316,0.119277545819
ACH-000317,-0.019797128549599998
ACH-000318,0.12756860736199999
ACH-000319,0.00601329776708
ACH-000320,0.197469710889
ACH-000322,0.191002302247
ACH-000323,0.07622555945180001
ACH-000324,0.201469773661
ACH-000329,0.151489752739
ACH-000330,0.011214906158399998
ACH-000331,0.16848803880399998
ACH-000332,0.180085014254
ACH-000334,0.42827223434699996
ACH-000335,0.25579022411200003
ACH-000336,0.229509192911
ACH-000337,0.204088017339
ACH-000339,0.06046963485719999
ACH-000341,0.06811270590969999
ACH-000348,0.10843086735400001
ACH-000350,0.129976965588
ACH-000352,0.11660720285000001
ACH-000356,0.09415508874060001
ACH-000361,0.21043141141199997
ACH-000362,0.154100267901
ACH-000363,0.152351724457
ACH-000364,0.130750175085
ACH-000365,0.1811044037
ACH-000366,0.0546570325193
ACH-000368,-0.0818316103618
ACH-000374,0.239941762387
ACH-000375,-0.0676073160207
ACH-000376,0.199008275502
ACH-000381,0.11032613389599999
ACH-000383,0.14694641275800002
ACH-000387,0.1781215357
ACH-000389,0.137657566161
ACH-000390,0.0857318477113
ACH-000393,-0.060894304044500004
ACH-000395,0.125387091437
ACH-000397,0.0975627917142
ACH-000401,0.32658435764000004
ACH-000402,0.891481601154
ACH-000403,0.13876609565099998
ACH-000404,0.07110608104119999
ACH-000406,0.13395024770800001
ACH-000407,0.165400167887
ACH-000408,0.258902233662
ACH-000410,0.227552828479
ACH-000411,0.062369384153300005
ACH-000414,0.24791604351399998
ACH-000415,0.0572187417562
ACH-000416,0.184209259362
ACH-000420,0.10590213425
ACH-000421,0.135521549226
ACH-000424,-0.0635263756307
ACH-000425,0.185006381006
ACH-000426,0.0237355824147
ACH-000427,-0.198421502593
ACH-000433,0.300122950936
ACH-000436,0.322643883247
ACH-000444,0.029336757310999998
ACH-000445,0.168440663849
ACH-000448,0.145272023991
ACH-000450,0.200075622913
ACH-000452,0.182595288262
ACH-000454,0.108763009892
ACH-000458,-0.11483523541200001
ACH-000459,0.145424526723
ACH-000460,0.295181215361
ACH-000461,0.09130464180950001
ACH-000463,0.213881500529
ACH-000464,0.233665486446
ACH-000466,0.0537993921843
ACH-000467,0.19420774274099997
ACH-000468,0.24863254068100002
ACH-000469,0.059635173534000004
ACH-000470,0.25360455696199996
ACH-000471,0.127411848465
ACH-000472,0.0759661775154
ACH-000473,0.248241688728
ACH-000475,0.08693274366239999
ACH-000476,-0.116263412112
ACH-000477,0.0369504474337
ACH-000480,0.138864097808
ACH-000481,0.147054073864
ACH-000483,-0.09177118538930001
ACH-000484,-0.121242428653
ACH-000485,0.044391765537
ACH-000486,0.12113916050899999
ACH-000487,-0.0299319517613
ACH-000488,0.0428935638468
ACH-000490,0.0415980316957
ACH-000491,0.278097680302
ACH-000495,0.387291452883
ACH-000496,0.19086049302299998
ACH-000499,0.344977619498
ACH-000500,0.345634480018
ACH-000502,0.233802079727
ACH-000503,0.0349433439552
ACH-000505,0.183597078435
ACH-000507,-0.00236958195235
ACH-000510,0.134229115623
ACH-000511,0.213714386184
ACH-000512,-0.223867583621
ACH-000516,0.17961064675299998
ACH-000517,0.06067764866230001
ACH-000518,0.00895392963314
ACH-000520,0.236128304633
ACH-000521,0.08709658458200001
ACH-000522,0.0821240155584
ACH-000524,0.09612109053500001
ACH-000527,0.168196249294
ACH-000528,0.179964895889
ACH-000537,0.0257676040015
ACH-000541,0.41947623707599996
ACH-000542,0.13550969954199998
ACH-000544,0.193324004542
ACH-000545,0.21380710115600002
ACH-000547,0.12523645314200002
ACH-000548,0.20895905381700003
ACH-000549,0.0352351752633
ACH-000550,0.032332745255999995
ACH-000552,0.155991012567
ACH-000556,0.103968375505
ACH-000557,-0.08391700623579999
ACH-000570,0.109326022372
ACH-000571,0.0469604297394
ACH-000573,0.135998614683
ACH-000576,0.196932193739
ACH-000580,0.178059286915
ACH-000584,-0.053119096992300004
ACH-000585,0.292132248677
ACH-000588,0.030511521963400002
ACH-000589,0.122127029298
ACH-000591,0.160046375426
ACH-000593,0.101997024895
ACH-000600,0.208967053853
ACH-000601,0.167510858416
ACH-000604,0.04860483928780001
ACH-000605,0.0243391692996
ACH-000606,0.23680290909200002
ACH-000608,-0.0435933636955
ACH-000614,0.17933135590100002
ACH-000616,0.138538383131
ACH-000618,0.184825318339
ACH-000619,0.236578402355
ACH-000620,0.149345928048
ACH-000621,0.094532640016
ACH-000622,-0.0713814833947
ACH-000623,0.135241920406
ACH-000624,0.111082649453
ACH-000627,0.18914015808200002
ACH-000630,0.208482566047
ACH-000632,0.21112256612
ACH-000633,0.162463531447
ACH-000637,0.249594896476
ACH-000638,0.491789928507
ACH-000646,0.05148952997330001
ACH-000647,0.14082346909399998
ACH-000648,0.31776426981600003
ACH-000649,0.163074473827
ACH-000651,0.212203791568
ACH-000652,0.0696747938545
ACH-000653,0.188268543569
ACH-000657,0.0627588048998
ACH-000658,0.0558545604713
ACH-000661,0.303050056791
ACH-000662,-0.19578181232
ACH-000663,0.265165439881
ACH-000665,0.11102918795399999
ACH-000671,-0.041777926583599995
ACH-000673,0.0442867178037
ACH-000676,0.05902620237000001
ACH-000677,0.160354913799
ACH-000681,0.21932105439
ACH-000682,0.0810090007062
ACH-000683,0.0924285611293
ACH-000684,0.27875099088599997
ACH-000688,0.15627904353299998
ACH-000693,0.209227294762
ACH-000694,0.12425789658
ACH-000695,0.12117004580299999
ACH-000696,0.196264167249
ACH-000697,0.109242018888
ACH-000699,0.12278423939099999
ACH-000701,0.00249378675621
ACH-000706,-0.006364304593529999
ACH-000711,0.18581986485100002
ACH-000713,0.0233749926322
ACH-000714,-0.169571379454
ACH-000718,0.10741996769500001
ACH-000720,0.073163340511
ACH-000721,0.122624646142
ACH-000724,0.138689809058
ACH-000725,0.266312241625
ACH-000732,0.178097174089
ACH-000734,0.0289365696251
ACH-000735,0.16128783907400002
ACH-000736,0.0549400415221
ACH-000738,0.11487873371400001
ACH-000746,0.358154514023
ACH-000747,0.168651605645
ACH-000748,0.311595131809
ACH-000753,0.278707930757
ACH-000756,0.108236175068
ACH-000757,0.268567061672
ACH-000758,0.243996720337
ACH-000760,0.18346761878600001
ACH-000763,0.0988923647294
ACH-000764,0.218138272485
ACH-000765,0.264287078794
ACH-000766,0.134790290398
ACH-000767,0.09020128641899999
ACH-000768,0.175344377389
ACH-000769,0.131023924691
ACH-000770,0.20340703663600002
ACH-000771,0.134262411662
ACH-000773,0.178871851439
ACH-000776,0.0540001410241
ACH-000777,-0.0063243610687899994
ACH-000778,0.1276243283
ACH-000781,0.126962265096
ACH-000782,-0.005825242004859999
