,SPO11 (23626)
ACH-000004,0.171333172296
ACH-000007,0.311451932442
ACH-000009,0.0393563085045
ACH-000011,0.21741533559700002
ACH-000012,0.13181451018100002
ACH-000013,0.165636407099
ACH-000014,0.043963856076699996
ACH-000015,0.177312704891
ACH-000017,0.196670249764
ACH-000018,0.021494919975099995
ACH-000019,0.0866581875568
ACH-000021,0.036096378928
ACH-000022,0.05715215955519999
ACH-000025,-0.06473117542410001
ACH-000028,-0.0306683517577
ACH-000030,0.0313622501728
ACH-000035,0.0446971504334
ACH-000036,0.0798659494399
ACH-000037,0.20703477926600003
ACH-000039,0.182008039771
ACH-000040,0.198576981975
ACH-000041,0.270609126722
ACH-000042,-0.194454190488
ACH-000045,0.296331427247
ACH-000047,0.0691509523638
ACH-000052,-0.148333785535
ACH-000053,0.15264981614
ACH-000054,0.204737493865
ACH-000055,0.090826131489
ACH-000060,0.17376101194200003
ACH-000067,0.155305310055
ACH-000070,0.278986257739
ACH-000075,-0.246378173148
ACH-000078,-0.00789725217554
ACH-000082,0.0511811834008
ACH-000085,0.0600708224038
ACH-000086,0.0528236141782
ACH-000087,0.21552764976
ACH-000092,0.27618917073399996
ACH-000095,0.162962920913
ACH-000097,0.04328334107009999
ACH-000098,0.22486899928800003
ACH-000099,0.00816558050419
ACH-000108,0.012292273984299999
ACH-000113,0.0978318726075
ACH-000115,0.18576846860800003
ACH-000116,0.12393767320999999
ACH-000118,0.0783806251848
ACH-000120,-0.040214466709500005
ACH-000123,0.269115239351
ACH-000127,0.24740002885899998
ACH-000128,0.203919609287
ACH-000132,0.0986062499894
ACH-000133,0.059439186706499995
ACH-000137,0.36354947585
ACH-000138,-0.07370505285360002
ACH-000142,0.264721382258
ACH-000143,0.301792666089
ACH-000146,0.153062794313
ACH-000148,0.0630226857382
ACH-000150,0.336854737136
ACH-000152,-0.061468052307599996
ACH-000153,-0.137389274171
ACH-000159,0.013929952350299998
ACH-000160,0.11589208573899999
ACH-000163,0.09231966153339999
ACH-000167,0.0204302663197
ACH-000168,0.163889771604
ACH-000169,0.271613254032
ACH-000178,0.127048188854
ACH-000182,0.114538825317
ACH-000183,0.260733639982
ACH-000188,0.058801633313800006
ACH-000189,0.22010709698199998
ACH-000190,0.0898294069931
ACH-000198,0.0631173715804
ACH-000204,-0.328981309197
ACH-000206,0.12360184922499999
ACH-000207,0.23985347325999998
ACH-000211,0.07196387439339999
ACH-000215,0.208120669575
ACH-000221,0.10063657372899999
ACH-000222,0.0665070600619
ACH-000223,0.176510269857
ACH-000226,0.309757018599
ACH-000227,0.158590178066
ACH-000228,0.0982253756374
ACH-000231,0.0456751616687
ACH-000232,0.158174831111
ACH-000233,0.311298384429
ACH-000234,0.149589155324
ACH-000235,0.0551193131317
ACH-000237,0.19464665117600002
ACH-000238,0.280396072698
ACH-000243,0.0240575320623
ACH-000244,-0.0787819531717
ACH-000246,0.162515983758
ACH-000248,0.0414953397538
ACH-000250,0.18348413149099999
ACH-000251,0.40288802727899997
ACH-000253,-0.0315591417998
ACH-000255,0.179456535815
ACH-000256,0.0251433729028
ACH-000257,-0.133986245392
ACH-000258,0.405483747425
ACH-000259,0.0023047011219000002
ACH-000260,-0.040258241309
ACH-000261,0.156777780836
ACH-000262,0.34326563287199996
ACH-000263,-0.105152455385
ACH-000264,0.0657998548235
ACH-000265,0.0674428863463
ACH-000266,0.0178960808185
ACH-000272,0.178043790385
ACH-000273,0.169494759837
ACH-000274,0.050577417412199996
ACH-000277,0.103412109253
ACH-000278,0.0501633805033
ACH-000279,0.158892905044
ACH-000280,0.10074520574899999
ACH-000281,-0.029514809689999994
ACH-000288,0.156399293502
ACH-000291,0.189801750281
ACH-000293,0.160533819569
ACH-000294,0.251271095218
ACH-000295,0.0991315176461
ACH-000296,0.22509766086199998
ACH-000302,0.121522770978
ACH-000304,0.042001635444400005
ACH-000307,0.17978741059
ACH-000308,0.119877211672
ACH-000310,0.115848445868
ACH-000311,0.007544396335479999
ACH-000312,0.00824868023269
ACH-000315,0.037478527300300005
ACH-000316,0.153278216162
ACH-000317,0.18578973824900002
ACH-000318,0.136454366195
ACH-000319,0.14913320824100001
ACH-000320,-0.324228289113
ACH-000322,-0.00826880209931
ACH-000323,0.303377131925
ACH-000324,0.0671727451246
ACH-000329,0.0845519355977
ACH-000330,0.211148196588
ACH-000331,0.100807006773
ACH-000332,0.12102671645400001
ACH-000334,0.12761802012
ACH-000335,0.132132316405
ACH-000336,-0.034557443232199996
ACH-000337,0.09997472724789999
ACH-000339,0.19954423408799998
ACH-000341,0.189013940718
ACH-000348,-0.0625876459023
ACH-000350,0.0642497626975
ACH-000352,0.10633749792500001
ACH-000356,0.111375826869
ACH-000361,0.10605229243799999
ACH-000362,0.22880052107700002
ACH-000363,0.31848736100499997
ACH-000364,0.190259891845
ACH-000365,0.129941831251
ACH-000366,0.204082555655
ACH-000368,0.0703434544742
ACH-000374,0.289695788355
ACH-000375,0.13783449686899998
ACH-000376,0.0541496077169
ACH-000381,0.120368726646
ACH-000383,0.0190839322651
ACH-000387,0.108605748886
ACH-000389,0.0133230711134
ACH-000390,0.19076839071600002
ACH-000393,0.277344172977
ACH-000395,0.00418783753174
ACH-000397,0.159297614889
ACH-000401,0.26577168604
ACH-000402,0.40107799184
ACH-000403,0.0164111756338
ACH-000404,-0.024852752632
ACH-000406,0.09770642296
ACH-000407,0.136184758741
ACH-000408,0.0940503860633
ACH-000410,0.14996941449
ACH-000411,0.054590947803499996
ACH-000414,-0.0438311241038
ACH-000415,0.22308502502500002
ACH-000416,0.211338315596
ACH-000420,0.259790137954
ACH-000421,0.156055084287
ACH-000424,0.259707529067
ACH-000425,-0.012829142055299999
ACH-000426,-0.144111030409
ACH-000427,0.237687934884
ACH-000433,0.318637897802
ACH-000436,0.147461477585
ACH-000444,-0.0286080692416
ACH-000445,0.29252289256499997
ACH-000448,0.157545973797
ACH-000450,0.0915994388968
ACH-000452,0.0396471657335
ACH-000454,0.17270570864999998
ACH-000458,0.178457798835
ACH-000459,0.140019470828
