,GPX2 (2877)
ACH-000004,-0.5041517298920001
ACH-000007,-0.248353277134
ACH-000009,-0.324272275134
ACH-000011,-0.34569223445200004
ACH-000012,-0.386409963615
ACH-000013,-0.42119189821900005
ACH-000014,-0.436127655838
ACH-000015,-0.36232112341
ACH-000017,-0.171959264699
ACH-000018,-0.5352748450729999
ACH-000019,-0.587732772974
ACH-000021,-0.28020112788699997
ACH-000022,-0.444622696033
ACH-000025,-0.527872448144
ACH-000028,-0.5380689408179999
ACH-000030,-0.33714520265299996
ACH-000035,-0.34776170572
ACH-000036,-0.452328501672
ACH-000037,-0.377458474134
ACH-000039,-0.307682658502
ACH-000040,-0.415366042434
ACH-000041,-0.606639614892
ACH-000042,-0.308339688628
ACH-000045,-0.395112845461
ACH-000047,-0.52483899835
ACH-000052,-0.109188164873
ACH-000053,-0.246955875054
ACH-000054,-0.371152409758
ACH-000055,-0.39241169458400005
ACH-000060,-0.40001042342
ACH-000067,-0.414884989363
ACH-000070,-0.290603553799
ACH-000075,-0.380055191276
ACH-000078,-0.221963837978
ACH-000082,-0.5545269097519999
ACH-000085,-0.119387859135
ACH-000086,-0.33200791419
ACH-000087,-0.31539884044100003
ACH-000092,-0.45541876315200003
ACH-000095,-0.368242245304
ACH-000097,-0.178715140665
ACH-000098,-0.33150737417
ACH-000099,-0.299077127655
ACH-000108,-0.291005220537
ACH-000113,-0.35528023983499996
ACH-000115,-0.329526022418
ACH-000116,-0.259455403503
ACH-000118,-0.409609522156
ACH-000120,-0.303183409298
ACH-000123,-0.361429772312
ACH-000127,-0.480817193613
ACH-000128,-0.34757523670900003
ACH-000132,-0.48799146094800006
ACH-000133,-0.298403565994
ACH-000137,-0.37564467761799997
ACH-000138,-0.41748547540799996
ACH-000142,-0.349341549345
ACH-000143,-0.44247900670400003
ACH-000146,-0.0728488532233
ACH-000148,-0.475843425035
ACH-000150,-0.1386583333
ACH-000152,-0.540713349058
ACH-000153,-0.530487072296
ACH-000159,-0.172841159125
ACH-000160,-0.421941959022
ACH-000163,-0.45293723973000005
ACH-000167,-0.155299235922
ACH-000168,-0.343612189347
ACH-000169,-0.34841512642300004
ACH-000178,-0.421398411008
ACH-000182,-0.301130733922
ACH-000183,-0.634061113919
ACH-000188,-0.44862255918099997
ACH-000189,-0.639554160682
ACH-000190,-0.850132724436
ACH-000198,-0.38209729117299995
ACH-000204,-0.472573849229
ACH-000206,-0.321003624604
ACH-000207,-0.125823554827
ACH-000211,-0.522555095957
ACH-000215,-0.40807969820699996
ACH-000221,-0.307558426007
ACH-000222,-0.34205211341499997
ACH-000223,-0.363882445724
ACH-000226,-0.389717013952
ACH-000227,-0.466520361893
ACH-000228,-0.46248768886999997
ACH-000231,-0.48911189353600004
ACH-000232,-0.460025577628
ACH-000233,-0.19119920158
ACH-000234,-0.44496868694499997
ACH-000235,-0.490968670142
ACH-000237,-0.208515627889
ACH-000238,-0.147601768738
ACH-000243,-0.499541661382
ACH-000244,-0.7905447404989999
ACH-000246,-0.326900302503
ACH-000248,-0.596857269697
ACH-000250,-0.305133372674
ACH-000251,-0.415775378184
ACH-000253,-0.290962172149
ACH-000255,-0.0988727066808
ACH-000256,-0.42961596118
ACH-000257,-0.381184487142
ACH-000258,-0.554444480665
ACH-000259,-0.409736733976
ACH-000260,-0.38331818049000005
ACH-000261,-0.480237532118
ACH-000262,-0.817432220947
ACH-000263,-0.47463010471
ACH-000264,-0.44191521224200003
ACH-000265,-0.321197813936
ACH-000266,-0.549527467366
ACH-000272,-0.39949464557
ACH-000273,-0.21252697476
ACH-000274,-0.413256290058
ACH-000277,-0.246057023298
ACH-000278,-0.484069679227
ACH-000279,-0.534297585922
ACH-000280,-0.24108391106999996
ACH-000281,-0.210845684272
ACH-000288,-0.295521642448
ACH-000291,-0.117883805848
ACH-000293,-0.478767140936
ACH-000294,-0.298223282307
ACH-000295,-0.11694374714099999
ACH-000296,-0.311909292716
ACH-000302,-0.281209580493
ACH-000304,-0.00617067370674
ACH-000307,-0.289660651119
ACH-000308,-0.354748763913
ACH-000310,-0.271545138842
ACH-000311,-0.620019285277
ACH-000312,-0.421353892156
ACH-000315,-0.267006589879
ACH-000316,-0.174369525372
ACH-000317,-0.158796624441
ACH-000318,-0.232163809876
ACH-000319,-0.560973310374
ACH-000320,-0.506754992662
ACH-000322,-0.441083378899
ACH-000323,-0.531210021851
ACH-000324,-0.304017062835
ACH-000329,-0.490027842819
ACH-000330,-0.274319891921
ACH-000331,-0.335610863486
ACH-000332,-0.412886751122
ACH-000334,-0.310087888178
ACH-000335,-0.516103453434
ACH-000336,-0.308336972001
ACH-000337,-0.241651073484
ACH-000339,-0.29697365978100004
ACH-000341,-0.352962284903
ACH-000348,-0.46079174793399996
ACH-000350,-0.24359514379099997
ACH-000352,-0.257757807421
ACH-000356,-0.38802528998499997
ACH-000361,-0.876176291928
ACH-000362,-0.482544364907
ACH-000363,-0.371676668098
ACH-000364,-0.512921268769
ACH-000365,-0.272581414417
ACH-000366,-0.41844680406199997
ACH-000368,-0.43917387072499997
ACH-000374,-0.24688912159499998
ACH-000375,-0.26180129593
ACH-000376,-0.26459965529
ACH-000381,-0.238773245559
ACH-000383,-0.494312214433
ACH-000387,-0.267890434522
ACH-000389,-0.494151046232
ACH-000390,-0.234486446065
ACH-000393,-0.520739816226
ACH-000395,-0.42505221881399996
ACH-000397,-0.389502319088
ACH-000401,-0.473613175657
ACH-000402,-0.7381741807150001
ACH-000403,-0.453034133771
ACH-000404,-0.5190635086959999
ACH-000406,-0.189825696776
ACH-000407,-0.543692839462
ACH-000408,-0.229635684253
ACH-000410,-0.461440394028
ACH-000411,-0.162014801304
ACH-000414,-0.587534188428
ACH-000415,-0.41588898568099997
ACH-000416,-0.38012558819
ACH-000420,-0.265838886919
ACH-000421,-0.279922300392
ACH-000424,-0.21242030277100002
ACH-000425,-0.357245094684
ACH-000426,-0.365376429855
ACH-000427,-0.456121052787
ACH-000433,-0.7405051164040001
ACH-000436,-0.446574557548
ACH-000444,-0.293832079834
ACH-000445,-0.4091084882
ACH-000448,-0.22157936039599999
ACH-000450,-0.094767384738
ACH-000452,-0.405932054764
ACH-000454,-0.533569983625
