,PPP3CA (5530)
ACH-000260,-0.0891517660627
ACH-000261,-0.138913609183
ACH-000262,-0.117044986055
ACH-000263,-0.178000282023
ACH-000264,-0.14298119181500002
ACH-000265,-0.298473868064
ACH-000266,-0.281897760232
ACH-000272,-0.137170000236
ACH-000273,-0.145829235298
ACH-000274,-0.07022214243989999
ACH-000277,-0.328436947108
ACH-000278,-0.0378982897981
ACH-000279,-0.132481845263
ACH-000280,-0.130054363662
ACH-000281,-0.29150656602200004
ACH-000288,-0.0589347158869
ACH-000291,-0.23167631481999998
ACH-000293,-0.293065114319
ACH-000294,-0.00852496849104
ACH-000295,-0.148193606249
ACH-000296,-0.21448938316100002
ACH-000302,-0.136272344767
ACH-000304,0.022957583566099997
ACH-000307,-0.0340279281928
ACH-000308,-0.184502997578
ACH-000310,-0.273952025688
ACH-000311,-0.404961863502
ACH-000312,-0.12105098154100001
ACH-000315,-0.240389042175
ACH-000316,-0.201215860995
ACH-000317,-0.249877272427
ACH-000318,-0.0930633919146
ACH-000319,-0.0332775469143
ACH-000320,-0.512454281112
ACH-000322,-0.16413985937
ACH-000323,-0.08429501151660002
ACH-000324,-0.183931106107
ACH-000329,-0.0467059889396
ACH-000330,-0.26305025997
ACH-000331,-0.0807740398026
ACH-000332,-0.239245251815
ACH-000334,0.031897448064599994
ACH-000335,-0.10216501728
ACH-000336,0.230936867927
ACH-000337,-0.1465315642
ACH-000339,-0.102422252502
ACH-000341,-0.0540802459865
ACH-000348,-0.302614670715
ACH-000350,-0.163124777749
ACH-000352,-0.15982144904
ACH-000356,-0.34345321797300005
ACH-000361,0.0417891989212
ACH-000362,-0.119769009649
ACH-000363,0.0197725575048
ACH-000364,-0.291225590513
ACH-000365,0.0178736736856
ACH-000366,-0.126457012015
ACH-000368,-0.295243442398
ACH-000374,-0.398927825056
ACH-000375,-0.088422868242
ACH-000376,-0.20274385025400002
ACH-000381,-0.27266309284699997
ACH-000383,-0.137604738109
ACH-000387,-0.130464139806
ACH-000389,-0.397247802962
ACH-000390,-0.241871343277
ACH-000393,-0.15456677453099998
ACH-000395,0.0233766579915
ACH-000397,-0.07497138460239999
ACH-000401,-0.25063334018000005
ACH-000402,-0.130646237937
ACH-000403,-0.101953802588
ACH-000404,0.157438489328
ACH-000406,-0.1562780651
ACH-000407,-0.14016900795499998
ACH-000408,-0.058039687287099996
ACH-000410,-0.000139230943874
ACH-000411,-0.324877919301
ACH-000414,-0.209272261329
ACH-000415,-0.290883380628
ACH-000416,-0.153574436187
ACH-000420,-0.133463725413
ACH-000421,-0.271998629625
ACH-000424,-0.194952819056
ACH-000425,-0.162212066744
ACH-000426,0.0634325112949
ACH-000427,-0.005935142387819999
ACH-000433,-0.208933316074
ACH-000436,-0.374295031522
ACH-000444,-0.125655895413
ACH-000445,-0.0180082359348
ACH-000448,-0.23347469321400002
ACH-000450,0.23301891928500001
ACH-000452,-0.14457329582
ACH-000454,-0.00374186821865
ACH-000458,-0.318149543631
ACH-000459,0.32669738009599997
ACH-000460,-0.211175837853
ACH-000461,-0.299378802073
ACH-000463,-0.22548782889000002
ACH-000464,-0.11495374698
ACH-000466,-0.022543996285099996
ACH-000467,-0.12544381840399998
ACH-000468,-0.172519531058
ACH-000469,-0.0621273274704
ACH-000470,-0.264439985947
ACH-000471,-0.011651073122799999
ACH-000472,-0.15699296953
ACH-000473,0.0951606328028
ACH-000475,-0.0292354331025
ACH-000476,-0.08847499481979999
ACH-000477,0.0036732662180300004
ACH-000480,-0.156214059346
ACH-000481,-0.105662226101
ACH-000483,-0.09422220838189999
ACH-000484,-0.04941079626
ACH-000485,-0.104978720244
ACH-000486,-0.17655474341400001
ACH-000487,0.052389912756199995
ACH-000488,-0.13086888719599998
ACH-000490,-0.165903279003
ACH-000491,-0.0016698823386099998
ACH-000495,-0.222027830149
ACH-000496,-0.309418928571
ACH-000499,-0.206912668816
ACH-000500,0.0351361612885
ACH-000502,-0.15000501950099998
ACH-000503,-0.0424409723319
ACH-000505,-0.164607242531
ACH-000507,-0.0959733536743
ACH-000510,-0.279020628723
ACH-000511,-0.039104349004099995
ACH-000512,-0.275303094718
ACH-000516,-0.176299795408
ACH-000517,-0.188738321892
ACH-000518,-0.22022130543000001
ACH-000520,-0.208734112058
ACH-000521,-0.180548197557
ACH-000522,-0.0241639046922
ACH-000524,-0.167008429112
ACH-000527,-0.105234814751
ACH-000528,-0.17775198506200002
ACH-000537,-0.18339905337600002
ACH-000541,-0.104630634791
ACH-000542,-0.040173414765
ACH-000544,-0.381549229463
ACH-000545,-0.17638979324999998
ACH-000547,-0.051506747535300004
ACH-000548,-0.219507345217
ACH-000549,-0.24100450155
ACH-000550,-0.103769935164
ACH-000552,-0.00859003341119
ACH-000556,-0.100111566641
ACH-000557,-0.024557513019500002
ACH-000570,-0.239439430477
ACH-000571,0.159181876044
ACH-000573,-0.0604155859265
ACH-000576,-0.184605384617
ACH-000580,-0.206147625045
ACH-000584,-0.13750212428300002
ACH-000585,-0.18241558489999998
ACH-000588,-0.159274654838
ACH-000589,-0.195611402599
ACH-000591,0.0708428290893
ACH-000593,-0.00828796343442
ACH-000600,-0.236595380264
ACH-000601,-0.18437441167100002
ACH-000604,0.17188916559099998
ACH-000605,-0.0497138957217
ACH-000606,-0.176242953658
ACH-000608,-0.0672034073907
ACH-000614,-0.151061565964
ACH-000616,-0.173185271457
ACH-000618,-0.126335299074
ACH-000619,-0.08402678637800001
ACH-000620,-0.184019405218
ACH-000621,-0.0229921488921
ACH-000622,0.0997293594574
ACH-000623,-0.306198364271
ACH-000624,-0.12264316638
ACH-000627,-0.182826914159
ACH-000630,0.008417646271959999
ACH-000632,0.0191625642875
ACH-000633,0.006048117208709999
ACH-000637,0.0421561657828
ACH-000638,-0.25959011994000003
ACH-000646,-0.174178714246
ACH-000647,-0.23885992299400002
ACH-000648,-0.242674527514
ACH-000649,-0.34035802092399997
ACH-000651,-0.160333357253
ACH-000652,-0.060277691062000004
ACH-000653,-0.121379454926
ACH-000657,-0.22315765102899998
ACH-000658,-0.059610345518699995
ACH-000661,-0.0707098654007
ACH-000662,-0.460395823702
ACH-000663,-0.07680211318810001
ACH-000665,-0.07727156912489999
ACH-000671,-0.24830123199499998
ACH-000673,-0.0503229048887
ACH-000676,-0.0893445402948
ACH-000677,-0.053159732889099996
ACH-000681,-0.20334507025100002
ACH-000682,-0.133263394756
ACH-000683,-0.126966109508
ACH-000684,-0.0234537714365
ACH-000688,-0.28728595464
ACH-000693,-0.049127808580599994
ACH-000694,-0.127481932693
ACH-000695,-0.21832609824299998
ACH-000696,-0.0786891158522
ACH-000697,-0.140626567552
ACH-000699,-0.102810863443
ACH-000701,-0.417845808337
ACH-000706,0.118718169409
ACH-000711,-0.144919477318
ACH-000713,-0.0940582559997
ACH-000714,-0.307114079921
ACH-000718,-0.25342347280099997
ACH-000720,-0.111183990932
ACH-000721,-0.129130367632
ACH-000724,0.16116817074
ACH-000725,-0.0469973277338
ACH-000732,-0.16125418292899998
ACH-000734,-0.0941992083367
ACH-000735,-0.212405947257
ACH-000736,0.110519368744
ACH-000738,-0.22590657148499999
ACH-000746,-0.14685544660299998
ACH-000747,-0.258339877717
ACH-000748,-0.167329880442
ACH-000753,-0.0124649557528
ACH-000756,0.160504663772
ACH-000757,-0.187816678467
ACH-000758,0.08882797016180001
ACH-000760,-0.111839838621
ACH-000763,-0.328528279576
ACH-000764,-0.086386519607
ACH-000765,-0.16417290286800001
ACH-000766,-0.0461481539824
ACH-000767,-0.0604963326264
ACH-000768,-0.22189272194200002
ACH-000769,-0.15226543964400002
ACH-000770,-0.17437974084199998
ACH-000771,-0.16571210934900002
ACH-000773,-0.19773748695300003
ACH-000776,0.09121431935039999
ACH-000777,-0.057423649939900005
ACH-000778,-0.09000941186599999
ACH-000781,-0.174887860133
ACH-000782,-0.0759860406248
ACH-000783,-0.14998850589600002
ACH-000784,-0.0966678932424
ACH-000785,-0.40329751759800003
ACH-000787,-0.148347184748
ACH-000788,-0.0582483270476
ACH-000791,-0.389805722246
ACH-000792,-0.190120564296
ACH-000794,-0.178238331598
ACH-000796,-0.207675777197
ACH-000799,-0.143376232138
ACH-000800,-0.17451544942000002
ACH-000802,-0.22013471684900002
ACH-000804,-0.139846577954
ACH-000805,-0.116572699871
ACH-000809,-0.154917520449
ACH-000810,-0.09094393374910001
ACH-000811,-0.0738699046745
ACH-000817,-0.139546950863
ACH-000819,-0.0606209283061
ACH-000820,0.08632440859610001
ACH-000821,-0.261429886646
ACH-000822,-0.0369526525379
ACH-000823,-0.227271710116
ACH-000824,-0.24386080841999996
ACH-000827,-0.09236124015739999
ACH-000829,0.047631876665
ACH-000831,-0.113137538156
ACH-000832,-0.234715030905
ACH-000833,-0.499773352159
ACH-000834,-0.188369587471
ACH-000835,-0.170018239227
ACH-000836,-0.24633873866099998
ACH-000837,-0.269806922297
ACH-000838,-0.226979826151
ACH-000839,0.0235103954876
ACH-000840,0.11243271866900001
ACH-000841,-0.39374819069600003
ACH-000843,-0.278748065151
ACH-000846,-0.0475027020256
ACH-000847,-0.245153191391
ACH-000848,0.00104445239336
ACH-000849,-0.226678037363
ACH-000851,-0.19495197620700003
ACH-000855,-0.260459677707
ACH-000856,-0.100462602007
ACH-000858,0.036963182659800004
ACH-000859,-0.09996892620380002
ACH-000861,-0.22423520280499998
ACH-000862,-0.147274953867
ACH-000865,-0.18763054363899997
ACH-000866,-0.06565050061319999
ACH-000867,-0.0942120826315
ACH-000869,-0.143700594889
ACH-000872,-0.0814016469903
ACH-000873,-0.09070706853730001
ACH-000876,-0.266606635004
ACH-000878,-0.159265821011
ACH-000880,0.16333474025
ACH-000881,-0.243635031034
ACH-000882,-0.130529467335
ACH-000884,-0.030955954488200002
ACH-000885,-0.298907001624
ACH-000887,-0.105472517232
ACH-000888,-0.042883309958699996
ACH-000889,-0.0713118166429
ACH-000890,-0.072832614115
ACH-000896,-0.0507031023547
ACH-000898,-0.154474250192
ACH-000900,-0.27733271972
ACH-000901,-0.17211817276900002
ACH-000905,-0.203581332766
ACH-000906,-0.272215799441
ACH-000907,-0.116857247696
ACH-000910,-0.284629225631
ACH-000911,-0.229370922758
ACH-000912,-0.0299078741175
ACH-000913,-0.10437217547000001
ACH-000915,0.0152924962989
ACH-000916,0.191141169342
ACH-000917,-0.0624769333725
ACH-000921,0.0750600804855
ACH-000924,-0.00450367935939
ACH-000926,-0.19052970086800003
ACH-000928,-0.0721702261588
ACH-000929,-0.161888094402
ACH-000932,-0.158358851713
ACH-000935,-0.26578251233100003
ACH-000936,-0.107217798593
ACH-000937,0.112349234786
ACH-000938,0.159395226565
ACH-000939,-0.24092848916499998
ACH-000941,-0.304960528181
ACH-000943,-0.136261126692
ACH-000946,-0.270008489149
ACH-000947,-0.0977382981122
ACH-000948,-0.36367104969999997
ACH-000950,-0.00956122561841
ACH-000953,0.0433645217297
ACH-000957,-0.306064142922
ACH-000958,-0.214990610936
ACH-000960,-0.0677668381114
ACH-000963,-0.360344194432
ACH-000968,-0.0394626561829
ACH-000969,-0.20185784461800002
ACH-000973,-0.166136026097
ACH-000974,-0.0556993867208
ACH-000975,-0.093501444768
ACH-000976,-0.217825607782
ACH-000978,-0.261498676417
ACH-000980,-0.137142721186
ACH-000984,-0.32359113020799996
ACH-000986,-0.286843469842
ACH-000988,0.0352718702256
ACH-000993,-0.140061824076
ACH-000994,-0.104385281487
ACH-000996,-0.0687953390263
ACH-001001,-0.164570176824
ACH-001020,-0.07799732283189999
ACH-001028,-0.09771909077539999
ACH-001031,0.005753696454499999
ACH-001038,-0.212535346235
ACH-001048,-0.167079940987
ACH-001050,-0.170897820562
ACH-001053,-0.162635557253
ACH-001054,-0.40372921040200005
ACH-001061,-0.11846408880300001
ACH-001067,-0.10464062755
ACH-001075,-0.27006049937800003
ACH-001096,-0.133323201939
ACH-001128,-0.0478998840287
ACH-001134,-0.0620790153684
ACH-001151,-0.142562131914
ACH-001163,-0.139950873544
ACH-001164,-0.034950276438699995
ACH-001173,-0.0348639046968
ACH-001183,-0.035854669564699994
ACH-001184,-0.142202284655
ACH-001190,-0.22748387684799998
ACH-001192,-0.252742903935
ACH-001193,0.0164641557023
ACH-001196,-0.09576380475749999
ACH-001197,-0.0795062017645
ACH-001205,-0.313558516265
ACH-001211,-0.039896453899800004
ACH-001212,0.10717401994999999
ACH-001228,-0.0837112408589
ACH-001232,-0.17793814426600002
ACH-001239,-0.0692827908488
ACH-001274,-0.0026611511927800004
ACH-001275,-0.146056653043
ACH-001277,-0.113262439637
ACH-001278,-0.139195874949
ACH-001280,-0.0116373510507
ACH-001283,-0.111030644411
ACH-001289,0.12109321762700001
ACH-001295,-0.0920174108648
ACH-001300,-0.15954832134400002
ACH-001301,-0.0838542183298
ACH-001302,0.0407896702879
ACH-001303,-0.300715322085
ACH-001306,0.0137357681202
ACH-001318,-0.313005662192
ACH-001322,-0.152552294846
ACH-001328,-0.0790658754892
ACH-001332,-0.24428232761
ACH-001333,-0.145027915063
ACH-001336,-0.304508114844
ACH-001340,-0.108502023915
ACH-001346,-0.15010309285700002
ACH-001353,0.0209099112599
ACH-001354,0.143182860154
ACH-001367,-0.21841028048500002
ACH-001368,-0.051836048030400005
ACH-001374,-0.20999605108600003
ACH-001375,-0.299271000592
ACH-001377,-0.136414162041
ACH-001380,-0.09316725727080001
ACH-001391,-0.09362692820910001
ACH-001407,-0.236425760876
ACH-001408,-0.328247391601
ACH-001413,-0.0398876715846
ACH-001430,-0.19787146480999998
ACH-001431,0.0762044249269
ACH-001450,-0.0110488109656
ACH-001496,0.0024401202515
ACH-001500,-0.209977462655
ACH-001521,-0.09411930067180001
ACH-001523,-0.12345995115599999
ACH-001532,-0.12576280832599998
ACH-001536,0.0121911695215
ACH-001550,-0.280587795288
ACH-001552,-0.08628046649280001
ACH-001554,-0.0313038004924
ACH-001645,-0.0362643235962
ACH-001654,-0.13876121310200001
ACH-001715,-0.137036102557
ACH-001735,-0.16974302362100002
ACH-001736,-0.10384628666099999
ACH-001737,0.08935893416179999
ACH-001740,0.0287434246415
ACH-001745,-0.243794473684
ACH-001750,-0.173989938398
ACH-001765,0.006048010827060001
ACH-001956,-0.149765393202
ACH-001957,0.0545614703253
