,FJX1 (24147)
ACH-000004,-0.0071454152643100005
ACH-000007,0.05894628738819999
ACH-000009,0.011030882327299998
ACH-000011,-0.147553067418
ACH-000012,0.00796962971443
ACH-000013,-0.158637230917
ACH-000014,-0.103182550239
ACH-000015,0.030795906955400004
ACH-000017,0.06276918930530001
ACH-000018,-0.248947381644
ACH-000019,-0.101975841984
ACH-000021,-0.054462882057499995
ACH-000022,-0.108143180242
ACH-000025,-0.25058112844999997
ACH-000028,-0.111478086477
ACH-000030,-0.158897207988
ACH-000035,-0.036046226202500004
ACH-000036,-0.157785682656
ACH-000037,-0.137975544659
ACH-000039,0.020929787064599997
ACH-000040,-0.376799854574
ACH-000041,0.050982735780300006
ACH-000042,-0.08238493363589999
ACH-000045,0.046420994325099996
ACH-000047,-0.0727432360472
ACH-000052,-0.13410894249299998
ACH-000053,0.014098489959799999
ACH-000054,0.022543357775599997
ACH-000055,-0.0909127102489
ACH-000060,-0.125465674048
ACH-000067,0.104592455307
ACH-000070,-0.09259738241149999
ACH-000075,-0.43398565719300003
ACH-000078,-0.015514189113100001
ACH-000082,-0.19609623254900002
ACH-000085,-0.132012778627
ACH-000086,-0.193255578848
ACH-000087,-0.18131922630800001
ACH-000092,-0.0831767151555
ACH-000095,-0.136926168529
ACH-000097,-0.12018859845100001
ACH-000098,-0.20389649164
ACH-000099,-0.05130688917930001
ACH-000108,0.151204648604
ACH-000113,0.0629907069954
ACH-000115,0.0796825649014
ACH-000116,0.0113178984407
ACH-000118,0.0382348512243
ACH-000120,-0.025097657971299998
ACH-000123,0.000284800077574
ACH-000127,-0.08435992409710001
ACH-000128,0.23158320421999998
ACH-000132,-0.207561849316
ACH-000133,-0.221631396611
ACH-000137,-0.170583032282
ACH-000138,0.0136290467316
ACH-000142,0.0430519396363
ACH-000143,-0.115852385121
ACH-000146,-0.10823851373500001
ACH-000148,0.0292421348741
ACH-000150,-0.225481794311
ACH-000152,-0.0772807151713
ACH-000153,-0.0502704635018
ACH-000159,0.00742920461563
ACH-000160,-0.0538210071159
ACH-000163,0.236797123957
ACH-000167,0.011410289164400001
ACH-000168,0.172907356125
ACH-000169,-0.132881558835
ACH-000178,-0.025558302099700003
ACH-000182,-0.04204371991909999
ACH-000183,-0.04268500735380001
ACH-000188,-0.0603890498501
ACH-000189,-0.0325920567829
ACH-000190,-0.11968943175899999
ACH-000198,-0.0244985947903
ACH-000204,-0.09213535960010001
ACH-000206,-0.181943346076
ACH-000207,-0.485704997877
ACH-000211,-0.023977179128299997
ACH-000215,-0.061560530949
ACH-000221,-0.115274696559
ACH-000222,-0.0951664701123
ACH-000223,-0.0549718985469
ACH-000226,-0.140235145242
ACH-000227,-0.0603505729472
ACH-000228,0.0322565617649
ACH-000231,-0.194776739436
ACH-000232,-0.292146649853
ACH-000233,-0.195287013359
ACH-000234,-0.18772470750599998
ACH-000235,-0.0986235643097
ACH-000237,-0.134086596992
ACH-000238,0.11988159770300001
ACH-000243,-0.07499099358469999
ACH-000244,-0.0978733262312
ACH-000246,-0.0513320961637
ACH-000248,-0.09704044397739998
ACH-000250,0.0150022356473
ACH-000251,0.00852441972491
ACH-000253,-0.20978265549400002
ACH-000255,-0.27729743489500003
ACH-000256,-0.127899006943
ACH-000257,-0.22045170622299998
ACH-000258,-0.0743814894249
ACH-000259,-0.00463531420996
ACH-000260,-0.14357175872000003
ACH-000261,-0.168292270632
ACH-000262,0.135099086716
ACH-000263,-0.13982287195499998
ACH-000264,-0.0735278619339
ACH-000265,-0.100561521041
ACH-000266,-0.11743504189000001
ACH-000272,-0.00277913870835
ACH-000273,-0.294735075733
ACH-000274,-0.131961842345
ACH-000277,0.115090973369
ACH-000278,-0.160473276401
ACH-000279,0.00931349165904
ACH-000280,0.00460484076963
ACH-000281,-0.0445767681049
ACH-000288,-0.06975450818710001
ACH-000291,-0.210966462377
ACH-000293,-0.162574375756
ACH-000294,0.039353639832800005
ACH-000295,-0.46954639525700004
ACH-000296,-0.26211697325100003
ACH-000302,-0.00369860266577
ACH-000304,-0.0601020926289
ACH-000307,-0.103722255565
ACH-000308,-0.121515429593
ACH-000310,0.0263570600804
ACH-000311,-0.21046583616999998
ACH-000312,-0.11228811825
ACH-000315,0.29060174345600004
ACH-000316,-0.27075367681999996
ACH-000317,-0.22041919736499999
ACH-000318,-0.0705166270678
ACH-000319,-0.269239649317
ACH-000320,-0.250145854481
ACH-000322,-0.00973794230897
ACH-000323,-0.20077297918900003
ACH-000324,-0.0343474466719
ACH-000329,-0.0766645776193
