,MT1H (4496)
ACH-000189,-0.07942346596489999
ACH-000190,-0.251729719373
ACH-000198,-0.295225217391
ACH-000204,-0.10627358110400001
ACH-000206,-0.38867162007399997
ACH-000207,-0.202797503479
ACH-000211,-0.12957509037
ACH-000215,-0.296182177533
ACH-000221,-0.227001411947
ACH-000222,-0.48302840568899996
ACH-000223,-0.252405035275
ACH-000226,-0.328293583013
ACH-000227,-0.241567099711
ACH-000228,-0.234800745601
ACH-000231,-0.18893871379000002
ACH-000232,-0.0933890811612
ACH-000233,-0.33216219724199997
ACH-000234,-0.00215214231763
ACH-000235,-0.305556842107
ACH-000237,-0.274235168497
ACH-000238,-0.295923148917
ACH-000243,-0.19902843573100001
ACH-000244,-0.119530401576
ACH-000246,-0.217561478875
ACH-000248,-0.31279675075
ACH-000250,-0.194685062277
ACH-000251,-0.0989938709327
ACH-000253,-0.233803238742
ACH-000255,-0.17175874153
ACH-000256,-0.168490928208
ACH-000257,-0.07346693634939999
ACH-000258,-0.230506062392
ACH-000259,-0.235553155053
ACH-000260,-0.225134281025
ACH-000261,-0.187777618148
ACH-000262,-0.0181683927363
ACH-000263,-0.0774670953613
ACH-000264,-0.150626674355
ACH-000265,-0.19533833374200002
ACH-000266,-0.326664655663
ACH-000272,-0.218170116531
ACH-000273,-0.194170014274
ACH-000274,-0.185437268873
ACH-000277,-0.224144165368
ACH-000278,-0.132661166338
ACH-000279,-0.0920053110505
ACH-000280,-0.452708331932
ACH-000281,-0.263466708501
ACH-000288,-0.337757723648
ACH-000291,-0.192890251152
ACH-000293,-0.132478944673
ACH-000294,-0.193570775542
ACH-000295,-0.212719384461
ACH-000296,-0.28187324601
ACH-000302,-0.14702729091299999
ACH-000304,-0.173275303928
ACH-000307,-0.300321157702
ACH-000308,-0.206659206564
ACH-000310,-0.288942286113
ACH-000311,-0.25363544290600004
ACH-000312,-0.287144046572
ACH-000315,-0.158912347347
ACH-000316,-0.363251305674
ACH-000317,-0.384953926705
ACH-000318,-0.21243026603100001
ACH-000319,-0.203847537759
ACH-000320,-0.391511629886
ACH-000322,-0.174479145446
ACH-000323,-0.30636848594
ACH-000324,-0.106884285236
ACH-000329,-0.382352723082
ACH-000330,-0.46827930190800005
ACH-000331,-0.29183880792399997
ACH-000332,-0.171403714545
ACH-000334,-0.24740891827199998
ACH-000335,-0.47081399414399994
ACH-000336,-0.16988821171000001
ACH-000337,-0.251896561124
ACH-000339,-0.256338537021
ACH-000341,-0.232174164942
ACH-000348,-0.272833664002
ACH-000350,-0.16684680415
ACH-000352,-0.311900742568
ACH-000356,-0.31308736098
ACH-000361,-0.17943929469500003
ACH-000362,-0.250050575108
ACH-000363,-0.12245486555400001
ACH-000364,-0.270485152732
ACH-000365,-0.13642424229699998
ACH-000366,-0.299878044769
ACH-000368,-0.156154141213
ACH-000374,-0.327682366047
ACH-000375,-0.17113135307
ACH-000376,-0.15914493314300002
ACH-000381,-0.470032509438
ACH-000383,-0.122078302226
ACH-000387,-0.19233163031
ACH-000389,-0.274226526534
ACH-000390,-0.262165635746
ACH-000393,-0.355167691115
ACH-000395,-0.20681958392000002
ACH-000397,-0.0936116438774
ACH-000401,-0.25603046448399996
ACH-000402,-0.18307037746500002
ACH-000403,-0.226166442727
ACH-000404,-0.216273119628
ACH-000406,-0.262662986663
ACH-000407,-0.274602610724
ACH-000408,-0.500272070128
ACH-000410,-0.255925165062
ACH-000411,-0.07110437002089999
ACH-000414,-0.275747842506
ACH-000415,-0.321288583552
ACH-000416,-0.188550462702
ACH-000420,-0.20665591281
ACH-000421,-0.169191992515
ACH-000424,-0.229560489595
ACH-000425,-0.17827368774799998
ACH-000426,-0.13589337629
ACH-000427,-0.318307248977
ACH-000433,-0.422539782983
ACH-000436,-0.0253814602966
ACH-000444,-0.164969342999
ACH-000445,-0.10672611346100001
ACH-000448,-0.300562889792
ACH-000450,-0.17976757627
ACH-000452,-0.269330125427
ACH-000454,-0.493335643596
ACH-000458,-0.34174081292099995
ACH-000459,-0.154311405662
ACH-000460,-0.331033753409
ACH-000461,-0.18170323252700002
ACH-000463,-0.34958769049000005
ACH-000464,-0.17199389622900002
ACH-000466,-0.201470979113
ACH-000467,-0.34024238510399996
ACH-000468,-0.441051704991
ACH-000469,-0.136362589646
ACH-000470,-0.35438276394900003
ACH-000471,-0.26814284899199997
ACH-000472,-0.189799431135
ACH-000473,-0.394192625506
ACH-000475,-0.263625223388
ACH-000476,-0.271989504692
ACH-000477,-0.39412989407
ACH-000480,-0.362213220681
ACH-000481,-0.116095088706
ACH-000483,-0.136906404926
ACH-000484,-0.066691752151
ACH-000485,-0.17744330369199998
ACH-000486,-0.238060435328
ACH-000487,-0.19640406137699998
ACH-000488,-0.325019613489
ACH-000490,-0.226023049393
ACH-000491,-0.14803355701999998
ACH-000495,-0.0815368918595
ACH-000496,-0.471355105364
ACH-000499,-0.105781173962
ACH-000500,0.436724118911
ACH-000502,-0.265575190003
ACH-000503,-0.37026554874
ACH-000505,-0.33098949755199997
ACH-000507,-0.356971768745
ACH-000510,-0.133652174012
ACH-000511,-0.204180648719
ACH-000512,-0.183559608729
ACH-000516,-0.19028965973200002
ACH-000517,-0.189698101453
ACH-000518,-0.174583726699
ACH-000520,-0.49907122734399995
ACH-000521,-0.475295012971
ACH-000522,-0.500462812182
ACH-000524,-0.34839912647699994
ACH-000527,-0.18894458770199998
ACH-000528,-0.250135715036
ACH-000537,-0.23867948065000003
ACH-000541,-0.395220999504
ACH-000542,-0.248631650436
ACH-000544,-0.317079832338
ACH-000545,-0.25494741774
ACH-000547,-0.21846114096299998
ACH-000548,-0.268656671251
ACH-000549,-0.303650665687
ACH-000550,-0.44657385779799996
ACH-000552,-0.0907981095211
ACH-000556,-0.302621883149
ACH-000557,0.0459849605824
ACH-000570,-0.239319715495
ACH-000571,-0.105073251598
ACH-000573,-0.26777316701
ACH-000576,-0.201237279092
ACH-000580,-0.35652432133100004
ACH-000584,-0.139695933754
ACH-000585,-0.194624641821
ACH-000588,-0.402043883822
ACH-000589,-0.27285344807100004
ACH-000591,-0.386030269308
ACH-000593,-0.227181346677
ACH-000600,-0.17549373797
ACH-000601,-0.246863487656
ACH-000604,-0.36997349142499997
ACH-000605,-0.30148439523000004
ACH-000606,-0.153996652126
ACH-000608,-0.251951840345
ACH-000614,-0.253673648842
ACH-000616,-0.232727542849
ACH-000618,-0.28168292396600003
ACH-000619,-0.1334291453
ACH-000620,-0.19830209319400002
ACH-000621,-0.238256730946
ACH-000622,-0.082255927501
ACH-000623,-0.30493139120900004
ACH-000624,-0.218776053603
ACH-000627,-0.188519698658
ACH-000630,-0.141514595928
ACH-000632,-0.07572381676739999
ACH-000633,-0.202044902155
ACH-000637,-0.306928622644
ACH-000638,-0.391038425171
ACH-000646,-0.24661112806699997
ACH-000647,-0.204987583295
ACH-000648,-0.228826032194
ACH-000649,-0.175641915368
ACH-000651,-0.270795175949
ACH-000652,-0.509568724648
ACH-000653,-0.21024259392900002
ACH-000657,-0.264651071013
ACH-000658,-0.328210629782
ACH-000661,-0.222603119813
ACH-000662,-0.188510564728
ACH-000663,-0.084091067859
ACH-000665,-0.0143060770978
ACH-000671,-0.235868075191
ACH-000673,-0.156495667128
ACH-000676,-0.241157021023
ACH-000677,-0.282916968622
ACH-000681,-0.138118331238
ACH-000682,-0.190318874005
ACH-000683,-0.19318256477
ACH-000684,-0.312473134858
ACH-000688,-0.106913110984
ACH-000693,-0.190010565567
ACH-000694,-0.210558989121
ACH-000695,-0.245683561157
ACH-000696,-0.14591068636600002
ACH-000697,-0.364535452236
ACH-000699,-0.179060124687
ACH-000701,-0.1458573262
ACH-000706,-0.22590160591699998
ACH-000711,-0.173907439575
ACH-000713,-0.565106258527
ACH-000714,-0.269789655044
ACH-000718,-0.306675921425
ACH-000720,-0.259714802437
ACH-000721,-0.204055419778
ACH-000724,-0.399967142042
ACH-000725,-0.24759826737399998
ACH-000732,-0.22876983224800002
ACH-000734,-0.16658692559
ACH-000735,-0.152329345881
ACH-000736,-0.207109081331
ACH-000738,-0.273060899325
ACH-000746,-0.22739236226999998
ACH-000747,-0.472487155972
ACH-000748,-0.231215374452
ACH-000753,-0.0958948939953
ACH-000756,-0.311976267266
ACH-000757,-0.429308881585
ACH-000758,-0.528179562524
ACH-000760,-0.112174875118
ACH-000763,-0.309250319588
ACH-000764,-0.524622370226
ACH-000765,-0.261760303182
ACH-000766,-0.258614635953
ACH-000767,0.049520352383599996
ACH-000768,-0.225361010704
ACH-000769,-0.193614205472
ACH-000770,-0.159304779889
ACH-000771,-0.265246516923
ACH-000773,-0.18639361540899999
ACH-000776,-0.172992068639
ACH-000777,-0.326457785299
ACH-000778,-0.396304116519
ACH-000781,-0.190621340506
ACH-000782,-0.0292230241549
ACH-000783,-0.21005390076699998
ACH-000784,-0.22825711660700002
ACH-000785,-0.301888792744
ACH-000787,-0.264271240235
ACH-000788,-0.179385979281
ACH-000791,-0.0647206041785
ACH-000792,-0.253322064294
ACH-000794,-0.13795105604
ACH-000796,-0.309402788378
ACH-000799,-0.104299124728
ACH-000800,-0.419046787408
ACH-000802,-0.39613357370499996
ACH-000804,-0.28730007792199996
ACH-000805,-0.438977090327
ACH-000809,-0.189314776199
ACH-000810,-0.439031659944
ACH-000811,-0.20682064789500001
ACH-000817,-0.47928678639300004
ACH-000819,-0.21902423605500002
ACH-000820,-0.159508163993
ACH-000821,-0.22124374155
ACH-000822,-0.12125334304000002
ACH-000823,-0.14931128294
ACH-000824,-0.26424740625300003
ACH-000827,-0.210493638825
ACH-000829,-0.40813078920400003
ACH-000831,-0.290563819659
ACH-000832,-0.22850600708299998
ACH-000833,-0.402787745955
ACH-000834,-0.188587612264
ACH-000835,-0.161555768442
ACH-000836,-0.345441998409
ACH-000837,-0.271843000118
ACH-000838,-0.22460224321999997
ACH-000839,-0.283605072194
ACH-000840,-0.362946617751
ACH-000841,-0.38882355725999995
ACH-000843,-0.236089802656
ACH-000846,-0.324644886791
ACH-000847,-0.48166596596600003
ACH-000848,-0.09966090881839999
ACH-000849,-0.23897818707600002
ACH-000851,-0.339145790625
ACH-000855,-0.46061826462899996
ACH-000856,-0.35552900842
ACH-000858,-0.21285681807700002
ACH-000859,-0.0031202390110999997
ACH-000861,-0.195750900326
ACH-000862,-0.165591990482
ACH-000865,-0.19292698436500003
ACH-000866,-0.216918217947
ACH-000867,-0.191119555549
ACH-000869,-0.33026696193000005
ACH-000872,-0.11554890146600001
ACH-000873,-0.20716151126899998
ACH-000876,-0.268480365224
ACH-000878,-0.278771409644
ACH-000880,-0.232706697062
ACH-000881,-0.17368219198399998
ACH-000882,-0.361916140884
ACH-000884,-0.351877815166
ACH-000885,-0.16806786637499999
ACH-000887,-0.0052485637506
ACH-000888,-0.190003731673
ACH-000889,-0.10570678129200001
ACH-000890,-0.26958672987
ACH-000896,-0.23430876984700003
ACH-000898,-0.0761433790135
ACH-000900,-0.248017340736
ACH-000901,-0.25373225811
ACH-000905,-0.330041147682
ACH-000906,-0.22192527001600001
ACH-000907,-0.23452815044
ACH-000910,-0.369956614442
ACH-000911,-0.193117609017
ACH-000912,-0.249324027557
ACH-000913,-0.275356111427
ACH-000915,-0.20061252600499999
ACH-000916,-0.334017509285
ACH-000917,-0.22362292095199998
ACH-000921,-0.352229552009
ACH-000924,-0.230916422003
ACH-000926,-0.22842754114500002
ACH-000928,-0.13586121294700002
ACH-000929,-0.344947337698
ACH-000932,-0.26299591894
ACH-000935,-0.14597995215600001
ACH-000936,-0.157721522318
ACH-000937,-0.005718594090069999
ACH-000938,-0.20332993469900001
ACH-000939,-0.332765178519
ACH-000941,-0.24665193688700002
ACH-000943,-0.331946320992
ACH-000946,-0.134802161537
ACH-000947,-0.260358975153
ACH-000948,-0.0814508929552
ACH-000950,-0.130699281657
ACH-000953,-0.114134355998
ACH-000957,-0.3014071282
ACH-000958,-0.244196504881
ACH-000960,-0.176979077397
ACH-000963,-0.20049919006099998
ACH-000968,-0.197652348915
ACH-000969,-0.250128128174
ACH-000973,-0.26665453016999996
ACH-000974,-0.174572267716
ACH-000975,-0.159988346193
ACH-000976,-0.254394216908
ACH-000978,-0.46101632445
ACH-000980,-0.290386313293
ACH-000984,-0.209529585234
ACH-000986,-0.32513097270799995
ACH-000988,-0.186742405427
ACH-000993,-0.139213511145
ACH-000994,-0.292594340827
ACH-000996,-0.214286446168
ACH-001001,-0.20469994204599998
ACH-001020,-0.41784125152199997
ACH-001028,-0.06712455875869999
ACH-001031,-0.354366330997
ACH-001038,-0.262171785613
ACH-001048,-0.0970001339147
ACH-001050,-0.33731880293899996
ACH-001053,-0.179087919919
ACH-001054,-0.308278382024
ACH-001061,-0.385638548407
ACH-001067,-0.141067462998
ACH-001075,-0.103376584088
ACH-001096,-0.13088184395400002
ACH-001128,-0.430259348155
ACH-001134,-0.300895004089
ACH-001151,-0.19698417016800002
ACH-001163,-0.190287934606
ACH-001164,0.118854438803
ACH-001173,-0.255570856377
ACH-001183,-0.09766294017999999
ACH-001184,0.106012223966
ACH-001190,-0.39038821716300004
ACH-001192,-0.329142295287
ACH-001193,-0.419488181854
ACH-001196,-0.09046026729149999
ACH-001197,-0.35116664313900003
ACH-001205,-0.0490702209025
ACH-001211,-0.389228216958
ACH-001212,-0.0959094973776
ACH-001228,0.0186821248299
ACH-001232,-0.224029463812
ACH-001239,-0.34204658249200004
ACH-001274,-0.244983168445
ACH-001275,-0.21369229767200001
ACH-001277,-0.37848080830499997
ACH-001278,-0.06031591690830001
ACH-001280,-0.2262458901
ACH-001283,-0.13507155761700002
ACH-001289,-0.016065326968
ACH-001295,-0.126669698905
ACH-001300,-0.337734651083
ACH-001301,-0.20743979861099998
ACH-001302,-0.408552934465
ACH-001303,-0.355896538525
ACH-001306,-0.050699468546
ACH-001318,-0.269956058451
ACH-001322,-0.35937186440800006
ACH-001328,-0.22529296474899999
ACH-001332,-0.305391590695
ACH-001333,-0.687749968282
ACH-001336,-0.23126157148200002
ACH-001340,-0.242040622937
ACH-001346,-0.19943547996599997
ACH-001353,-0.345139189921
ACH-001354,-0.47769327830499997
ACH-001367,0.0513366932155
ACH-001368,-0.108060901214
ACH-001374,0.0646888304746
ACH-001375,-0.17985662432500002
ACH-001377,-0.26366213586599996
ACH-001380,-0.209749167821
ACH-001391,-0.057396805784400005
ACH-001407,-0.21219633384599998
ACH-001408,-0.145369304073
ACH-001413,-0.16776373505
ACH-001430,-0.05629781793219999
ACH-001431,-0.141197691707
ACH-001450,-0.053335454476100004
ACH-001496,-0.10003626112500001
ACH-001500,-0.24681069581700002
ACH-001521,-0.587069606742
ACH-001523,-0.204374655845
ACH-001532,-0.34687716590000006
ACH-001536,-0.309908315407
ACH-001550,-0.174369500396
ACH-001552,-0.288564078116
ACH-001554,-0.202779488835
ACH-001645,-0.22607336270700001
ACH-001654,-0.132013106004
ACH-001715,-0.40674680732699997
ACH-001735,-0.288070695987
ACH-001736,-0.233195985971
ACH-001737,-0.0996881783158
ACH-001740,-0.1694205391
ACH-001745,-0.250770456277
ACH-001750,-0.135014111774
ACH-001765,-0.0837803603281
ACH-001956,-0.262783518911
ACH-001957,-0.314360493756
