,CNTD1 (124817)
ACH-000004,0.125709171567
ACH-000007,0.138673952855
ACH-000009,0.024279970109
ACH-000011,0.243496901994
ACH-000012,0.114939758045
ACH-000013,0.0420747224098
ACH-000014,0.0631642426806
ACH-000015,-0.1230436698
ACH-000017,0.090768995617
ACH-000018,0.00295568022722
ACH-000019,0.0794128483098
ACH-000021,0.00526909214584
ACH-000022,0.0588040478466
ACH-000025,0.054956030621600004
ACH-000028,0.122058789384
ACH-000030,0.053833574549
ACH-000035,-0.226859169121
ACH-000036,-0.0013658348861500002
ACH-000037,0.195784993028
ACH-000039,-0.131608731733
ACH-000040,0.159805795422
ACH-000041,-0.060910373434499995
ACH-000042,0.040064427958400005
ACH-000045,-0.123503779532
ACH-000047,0.0530062695682
ACH-000052,0.050264361968800006
ACH-000053,-0.00553262486375
ACH-000054,0.08199308269719999
ACH-000055,0.147636924057
ACH-000060,-0.21884893429299998
ACH-000067,-0.205980804082
ACH-000070,0.16544270248600002
ACH-000075,0.0993799686968
ACH-000078,-0.06042267222159999
ACH-000082,0.0927504890197
ACH-000085,0.023736228095200002
ACH-000086,0.131192933142
ACH-000087,-0.0037029339594999997
ACH-000092,0.124428037373
ACH-000095,-0.155067945339
ACH-000097,0.102768164842
ACH-000098,0.0377937287239
ACH-000099,0.0679029024871
ACH-000108,-0.09996892979010001
ACH-000113,0.037373254632900005
ACH-000115,-0.08814851632689999
ACH-000116,0.0651052126302
ACH-000118,0.0810355209013
ACH-000120,-0.163501726234
ACH-000123,-0.0418619310315
ACH-000127,0.0822463332505
ACH-000128,0.198109259623
ACH-000132,0.00918390375058
ACH-000133,-0.0451360940503
ACH-000137,0.158713152724
ACH-000138,-0.14778277099099998
ACH-000142,-0.13183157913899998
ACH-000143,0.08201092984460001
ACH-000146,0.025244647338400004
ACH-000148,0.029110224251999998
ACH-000150,0.0741358359965
ACH-000152,0.0386257009637
ACH-000153,0.29173724774500004
ACH-000159,0.181062912139
ACH-000160,-0.0114083242154
ACH-000163,0.128629886759
ACH-000167,0.08785515604010001
ACH-000168,0.186072820028
ACH-000169,-0.013286674558299998
ACH-000178,0.1253782621
ACH-000182,0.132667926819
ACH-000183,0.0631311759717
ACH-000188,-0.106336403582
ACH-000189,0.175342712377
ACH-000190,0.017689780749800002
ACH-000198,-0.0028068791501999995
ACH-000204,0.0367539316927
ACH-000206,0.115911344526
ACH-000207,0.041443794541
ACH-000211,0.022553990767299997
ACH-000215,0.0109264627421
ACH-000221,-0.026327598386
ACH-000222,-0.0139394686421
ACH-000223,0.0784116531261
ACH-000226,-0.16364633021
ACH-000227,0.031655177541700004
ACH-000228,-0.0624316452403
ACH-000231,0.0595290790062
ACH-000232,0.0550905945634
ACH-000233,0.14404977806500002
ACH-000234,-0.0082926675835
ACH-000235,0.0145617843483
ACH-000237,0.114952074187
ACH-000238,-0.183025516382
ACH-000243,-0.017686811883700002
ACH-000244,0.32185423181899997
ACH-000246,0.055440281764900005
ACH-000248,0.138352482809
ACH-000250,0.057548224533
ACH-000251,0.0994265057412
ACH-000253,-0.035371580334300004
ACH-000255,-0.009247355559399999
ACH-000256,-0.146496915493
ACH-000257,0.167854461919
ACH-000258,0.14314562605
ACH-000259,-0.0539559947841
ACH-000260,0.114991784097
ACH-000261,0.09489697431949999
ACH-000262,0.039904196933800005
ACH-000263,0.0120757839631
ACH-000264,0.0703337359998
ACH-000265,0.0326479029884
ACH-000266,0.102515496653
ACH-000272,0.053665022027400006
ACH-000273,-0.146242546214
ACH-000274,-0.09816085842830001
ACH-000277,0.116849205215
ACH-000278,-0.00202351823433
ACH-000279,0.0578774518695
ACH-000280,-0.04841891282880001
ACH-000281,0.0879639203469
ACH-000288,-0.0198745305786
ACH-000291,-0.0170239105462
ACH-000293,-0.018217533181599996
ACH-000294,-0.151669973431
ACH-000295,0.11684343188400001
ACH-000296,0.186716972376
ACH-000302,0.012850878156900001
ACH-000304,-0.257495203779
ACH-000307,0.0293968655353
ACH-000308,0.055527987643900004
ACH-000310,-0.24445170377300002
ACH-000311,-0.07472276952269999
ACH-000312,-0.161667654788
ACH-000315,-0.144977491472
ACH-000316,0.145530216994
ACH-000317,0.18785517517499997
ACH-000318,-0.11857361282500001
ACH-000319,0.280267696263
ACH-000320,0.112026460975
ACH-000322,0.270890063402
