,ENO1 (2023)
ACH-000004,-0.459091440449
ACH-000007,-0.974511949515
ACH-000009,-1.28927655964
ACH-000011,-0.93536450597
ACH-000012,-0.8330612984129999
ACH-000013,-0.466607348219
ACH-000014,-1.04427120188
ACH-000015,-0.48733600795800003
ACH-000017,-0.926532046683
ACH-000018,-0.7369105238089999
ACH-000019,-0.29732234709399996
ACH-000021,-0.709074663163
ACH-000022,-0.463248809524
ACH-000025,-1.01276853572
ACH-000028,-0.729130968441
ACH-000030,-0.813172162398
ACH-000035,-1.43004720442
ACH-000036,-1.21120071089
ACH-000037,-1.9623558765
ACH-000039,-0.695376568567
ACH-000040,-0.786740737404
ACH-000041,-0.178199880081
ACH-000042,-0.948662537046
ACH-000045,-1.01241345879
ACH-000047,-0.479497300096
ACH-000052,-1.04065639135
ACH-000053,-0.271566760932
ACH-000054,-0.7376899265989999
ACH-000055,-1.23910630267
ACH-000060,-0.945989832634
ACH-000067,-0.62158700225
ACH-000070,-0.9009484413809999
ACH-000075,-0.638003572398
ACH-000078,-0.435740320782
ACH-000082,-0.23678199441599998
ACH-000085,-1.05754064453
ACH-000086,-1.0189977108600001
ACH-000087,-0.936816449903
ACH-000092,-0.028045172558900003
ACH-000095,-0.474188715858
ACH-000097,-0.142057182902
ACH-000098,-0.333717489819
ACH-000099,-0.763701656786
ACH-000108,-0.9059177361730001
ACH-000113,-1.24494975634
ACH-000115,-0.483596520872
ACH-000116,-0.673968859333
ACH-000118,-0.37980245094899995
ACH-000120,-0.414480740203
ACH-000123,-0.947923531904
ACH-000127,-0.969714558521
ACH-000128,-0.7006051576010001
ACH-000132,-0.378326496991
ACH-000133,-0.925000659345
ACH-000137,-0.9616304444670001
ACH-000138,-0.893910723045
ACH-000142,-1.21407752781
ACH-000143,-0.707479118702
ACH-000146,-0.931716999322
ACH-000148,-0.8618487102050001
ACH-000150,-1.3077222461
ACH-000152,-0.46881513371699995
ACH-000153,-0.410553706659
ACH-000159,-0.236523223924
ACH-000160,-0.508435801249
ACH-000163,-1.01714422323
ACH-000167,0.0859297779847
ACH-000168,-0.57569928619
ACH-000169,-0.633777332834
ACH-000178,-0.966964848811
ACH-000182,0.14100130573
ACH-000183,-0.623925372224
ACH-000188,-1.14715215971
ACH-000189,-0.642034673612
ACH-000190,-0.599386937612
ACH-000198,-0.9666582892560001
ACH-000204,-0.505161696427
ACH-000206,-0.664880567518
ACH-000207,-0.458243565668
ACH-000211,-0.830342052684
ACH-000215,-0.85714517364
ACH-000221,-0.8405254614509999
ACH-000222,-0.571928293567
ACH-000223,-0.614705392368
ACH-000226,-0.612007114387
ACH-000227,-0.798716311912
ACH-000228,-0.781830800338
ACH-000231,-0.8679386744769999
ACH-000232,-0.612609267426
ACH-000233,-0.338243182628
ACH-000234,-0.644605900474
ACH-000235,-0.873990978884
ACH-000237,-0.720198877243
ACH-000238,-1.08308455994
ACH-000243,-1.05374583809
ACH-000244,-0.175879887322
ACH-000246,-0.10491633927
ACH-000248,-1.10270328806
ACH-000250,-0.6560365331100001
ACH-000251,-0.46072999900300005
ACH-000253,-0.8695352563519999
ACH-000255,-1.04218448595
ACH-000256,-0.9661914850550001
ACH-000257,-0.857306252807
ACH-000258,-0.977896410242
ACH-000259,-0.267449373916
ACH-000260,-1.01390677813
ACH-000261,-1.4592116289100001
ACH-000262,-0.998284175045
ACH-000263,-0.8458431006399999
ACH-000264,-0.458914606791
ACH-000265,-0.927225053784
ACH-000266,-0.373012696036
ACH-000272,-0.47147547638000004
ACH-000273,-0.801992010729
ACH-000274,-0.714956307894
ACH-000277,-0.442763800049
ACH-000278,-1.05873592888
ACH-000279,-0.639754459203
ACH-000280,-1.02581451388
ACH-000281,-1.44979941418
ACH-000288,-0.8818572844429999
ACH-000291,-0.380395187229
ACH-000293,-0.337320362302
ACH-000294,-0.946650320177
ACH-000295,-0.906904226067
ACH-000296,-1.0020836129100001
ACH-000302,-0.8150261730670001
ACH-000304,-0.355987823157
ACH-000307,-0.982450724492
ACH-000308,-0.18577020911699998
ACH-000310,-0.072799419538
ACH-000311,-0.6492091640959999
ACH-000312,-0.40900291086499996
ACH-000315,-0.5848897116790001
ACH-000316,-0.954459575758
ACH-000317,-1.07773693142
ACH-000318,-0.938424885176
ACH-000319,-1.04987407185
ACH-000320,-0.587855617619
ACH-000322,-0.942708370335
ACH-000323,-1.00996889801
ACH-000324,-0.601904006749
ACH-000329,-0.525349792232
ACH-000330,-0.825403614231
ACH-000331,-0.969438909978
ACH-000332,-0.694504814119
ACH-000334,-0.59620534007
ACH-000335,-1.15698390669
ACH-000336,-1.01556943106
ACH-000337,-0.786218227931
ACH-000339,-0.876759282405
ACH-000341,-0.531481308165
ACH-000348,-0.842508835864
ACH-000350,-0.5853870038050001
ACH-000352,-0.7745936781
ACH-000356,-0.6356576401089999
ACH-000361,-0.697246198591
ACH-000362,-0.999481654524
ACH-000363,-0.206178635838
ACH-000364,-0.39373943736999995
ACH-000365,-0.9141751928849999
ACH-000366,-0.138658016855
ACH-000368,-0.322284779357
ACH-000374,-0.235142449073
ACH-000375,-0.402292023045
ACH-000376,-0.695043930109
ACH-000381,-0.990327926678
ACH-000383,-0.895089053574
ACH-000387,-0.842238726839
ACH-000389,-1.11865341134
ACH-000390,-0.602767814329
ACH-000393,-1.2118376250799998
ACH-000395,-1.00596510796
ACH-000397,-0.457499714433
ACH-000401,-1.0440544236799998
ACH-000402,-1.10767435199
ACH-000403,-0.549171879305
ACH-000404,-0.33996057065499996
ACH-000406,-1.2094075576
ACH-000407,-1.20350393061
ACH-000408,-1.0121271758600001
ACH-000410,-0.423543339512
ACH-000411,-0.658188534177
ACH-000414,-0.290025099875
ACH-000415,-1.28589063039
ACH-000416,-0.9309608073029999
ACH-000420,-0.49859009304499996
ACH-000421,-0.42857713955
ACH-000424,-1.1636928053
ACH-000425,-0.7362677360590001
ACH-000426,-1.68331855963
ACH-000427,-0.287403597264
ACH-000433,-0.758837722659
ACH-000436,-0.8023100781229999
ACH-000444,-1.23857569345
ACH-000445,-0.640661352567
ACH-000448,-0.913248077535
ACH-000450,-0.42244844196099995
ACH-000452,-0.384122321581
ACH-000454,-0.976157468327
ACH-000458,-0.9922061364229999
ACH-000459,-0.9494122053899999
ACH-000460,-0.9531762330269999
ACH-000461,-0.7717659754449999
ACH-000463,-0.876194021341
ACH-000464,-0.625937194101
ACH-000466,-0.7063620066249999
ACH-000467,-0.8957842980640001
ACH-000468,-0.45406763653000004
ACH-000469,-0.801832438301
ACH-000470,-0.8607397571809999
ACH-000471,-0.228451200101
ACH-000472,-1.46837086903
ACH-000473,-0.6622336334260001
ACH-000475,-0.7757117089569999
ACH-000476,-0.34275751475
ACH-000477,-0.19242213468299998
ACH-000480,-0.902758706044
ACH-000481,-1.0067950428299999
ACH-000483,-0.723221366144
ACH-000484,-0.8579219480210001
ACH-000485,-1.17323294732
ACH-000486,-0.981846978805
ACH-000487,-0.931540192053
ACH-000488,-0.980070617931
ACH-000490,-0.774691124409
ACH-000491,-0.564931165115
ACH-000495,-0.125370370383
ACH-000496,-1.31881831854
ACH-000499,-1.07583013638
ACH-000500,-1.09782303802
ACH-000502,-0.907631650836
ACH-000503,-0.9075890941410001
ACH-000505,-0.901307078514
ACH-000507,-0.7349364056669999
ACH-000510,-0.577115882557
ACH-000511,-1.10010318559
ACH-000512,-1.1829951054
ACH-000516,-0.263943653997
ACH-000517,-0.673946285862
ACH-000518,-1.04149203996
ACH-000520,-0.848443545353
ACH-000521,-1.1019396198
ACH-000522,-0.994274943661
ACH-000524,-0.27686153497099997
ACH-000527,-0.840886072007
ACH-000528,-0.160859990539
ACH-000537,-0.909080983556
ACH-000541,-0.681980266291
ACH-000542,-1.1182473714799999
ACH-000544,-0.882717623134
ACH-000545,-1.05497979279
ACH-000547,-0.735499597235
ACH-000548,-1.05022665424
ACH-000549,-1.07774852864
ACH-000550,-0.7693795295270001
ACH-000552,-0.636826524998
ACH-000556,-0.472748309586
ACH-000557,-0.425138484351
ACH-000570,-0.140385900022
ACH-000571,-1.7321141115599998
ACH-000573,-0.41990286883100003
ACH-000576,-0.9119689812720001
ACH-000580,-1.0777948371500001
ACH-000584,-0.950636476507
ACH-000585,-0.621167797467
ACH-000588,-0.901803373652
ACH-000589,-0.8798217860240001
ACH-000591,-0.709188497449
ACH-000593,-0.666458883543
ACH-000600,-0.43084580893299995
ACH-000601,-0.700938234718
ACH-000604,-0.46266546925200003
ACH-000605,-0.8335607614370001
ACH-000606,-1.0134059619700002
ACH-000608,-1.13297565815
ACH-000614,-0.5108335550299999
ACH-000616,-0.39255680002899995
ACH-000618,-0.9880725096240001
ACH-000619,-1.0433057372
ACH-000620,-0.590813231712
ACH-000621,-0.377797989965
ACH-000622,-0.574315277172
ACH-000623,-0.31093901671
ACH-000624,-0.806330601767
ACH-000627,-0.526187448103
ACH-000630,-1.20060062154
ACH-000632,-0.938330231426
ACH-000633,-0.521333937856
ACH-000637,-1.10832952857
ACH-000638,-1.04491511586
ACH-000646,-0.37946387359899997
ACH-000647,-0.39196857359399995
ACH-000648,-0.887446774228
ACH-000649,-0.9396670255030001
ACH-000651,-0.165602386727
ACH-000652,-0.555721404932
ACH-000653,-0.802396481184
ACH-000657,-0.40623200696500006
ACH-000658,-0.555099831428
ACH-000661,-0.6310993992499999
ACH-000662,-0.629253564937
ACH-000663,-0.159443536381
ACH-000665,-1.1303508603799999
ACH-000671,-0.286786061933
ACH-000673,-0.670812126981
ACH-000676,-0.7885722195229999
ACH-000677,-0.24400667269600002
ACH-000681,-0.7303023915919999
ACH-000682,-1.1713339381999999
ACH-000683,-1.10773169542
ACH-000684,-0.913065284871
ACH-000688,-0.6885861736910001
ACH-000693,-1.3786492198
ACH-000694,-1.16697933973
ACH-000695,-0.746690292629
ACH-000696,-0.7974403878749999
ACH-000697,-1.1425210795
ACH-000699,-0.500452132812
ACH-000701,-0.991574609228
ACH-000706,-0.390732693218
ACH-000711,-1.17772241279
ACH-000713,-0.3378665039
ACH-000714,-0.778107231857
ACH-000718,-0.659697312046
ACH-000720,-0.611445201321
ACH-000721,-0.674270296198
ACH-000724,-0.338417605568
ACH-000725,-0.631570363065
ACH-000732,-1.16760665544
ACH-000734,-0.6179664942759999
ACH-000735,-0.50622219145
ACH-000736,-0.897568238414
ACH-000738,-0.623944524875
ACH-000746,-0.8213848589899999
ACH-000747,-0.562659032018
ACH-000748,-0.69129910458
ACH-000753,-0.955974873847
ACH-000756,-0.8739558042919999
ACH-000757,-0.6342247610899999
ACH-000758,-0.768622085898
ACH-000760,-0.5182464562960001
ACH-000763,-0.377886071356
ACH-000764,-1.14232075954
ACH-000765,-0.666338973701
ACH-000766,-0.39100884696599997
ACH-000767,-0.215288169217
ACH-000768,-1.0295130742799998
ACH-000769,-0.947312586574
ACH-000770,-0.7957445205470001
ACH-000771,-0.8887935248200001
ACH-000773,-0.564710482768
ACH-000776,-0.977522878286
ACH-000777,-1.1983126836
ACH-000778,-1.1114024514899998
ACH-000781,-0.742362062968
ACH-000782,-0.8981406834829999
ACH-000783,-0.722899857001
ACH-000784,-0.426828837882
ACH-000785,-0.785099375528
ACH-000787,-1.01607218527
ACH-000788,-0.948063587632
ACH-000791,-0.712419706332
ACH-000792,-1.05503490346
ACH-000794,-1.0274374365999999
ACH-000796,-0.634010987448
ACH-000799,-0.963297143176
ACH-000800,-0.874582734589
ACH-000802,-1.11134391502
ACH-000804,-0.43421828048100003
ACH-000805,-0.633981316412
ACH-000809,-1.1463883577200003
ACH-000810,-0.28606542243599997
ACH-000811,-0.7402583687090001
ACH-000817,-0.341790620073
ACH-000819,-0.540228794181
ACH-000820,-0.7743084928030001
ACH-000821,0.028413551310400003
ACH-000822,-1.09709330208
ACH-000823,-0.761214105622
ACH-000824,-0.5682115930889999
ACH-000827,-0.9345271239740001
ACH-000829,-0.463901021759
ACH-000831,-0.731343466606
ACH-000832,-0.8839627676719999
ACH-000833,-0.199639247616
ACH-000834,-0.886345381154
ACH-000835,-0.940794214129
ACH-000836,-0.22983376160100003
ACH-000837,-1.08785013245
