,SDAD1 (55153)
ACH-000420,-0.976131724332
ACH-000421,-0.668462853175
ACH-000424,-0.840314407726
ACH-000425,-1.0366037846
ACH-000426,-0.609037543788
ACH-000427,-1.00766331995
ACH-000433,-1.0741109000799998
ACH-000436,-0.404493676956
ACH-000444,-0.8671221487180001
ACH-000445,-0.804184354001
ACH-000448,-0.550584078998
ACH-000450,-0.761777726382
ACH-000452,-0.7396676977259999
ACH-000454,-0.831692824947
ACH-000458,-0.770135995703
ACH-000459,-0.44772802416999996
ACH-000460,-0.7769438773810001
ACH-000461,-0.29998331914500004
ACH-000463,-0.565352639223
ACH-000464,-0.7530486943250001
ACH-000466,-0.541298555121
ACH-000467,-0.839052031031
ACH-000468,-0.796678613686
ACH-000469,-0.881505333481
ACH-000470,-0.8719615073270001
ACH-000471,-0.6794838219760001
ACH-000472,-0.823556646373
ACH-000473,-0.7130165397920001
ACH-000475,-0.7963503949899999
ACH-000476,-0.675005391674
ACH-000477,-0.515142142585
ACH-000480,-0.476765801444
ACH-000481,-0.7476397708370001
ACH-000483,-0.535335305728
ACH-000484,-0.646151336622
ACH-000485,-0.761285471806
ACH-000486,-0.599049777707
ACH-000487,-0.598974956625
ACH-000488,-0.8644427388060001
ACH-000490,-1.0666155585600001
ACH-000491,-0.430520869576
ACH-000495,-0.779080394694
ACH-000496,-0.623959997775
ACH-000499,-0.472095989546
ACH-000500,-0.8696342885870001
ACH-000502,-0.578151552398
ACH-000503,-0.836007371657
ACH-000505,-0.924219338295
ACH-000507,-0.405767013412
ACH-000510,-0.917886148947
ACH-000511,-0.958031118665
ACH-000512,-0.546126978965
ACH-000516,-0.639808756087
ACH-000517,-0.673015483072
ACH-000518,-0.639690422332
ACH-000520,-0.8985188467990001
ACH-000521,-0.716301825199
ACH-000522,-0.565530824056
ACH-000524,-0.8396392584710001
ACH-000527,-0.828661768289
ACH-000528,-0.7301182005779999
ACH-000537,-0.564990570848
ACH-000541,-0.622299522926
ACH-000542,-0.925000947406
ACH-000544,-0.837107584104
ACH-000545,-0.632716893786
ACH-000547,-0.821042534566
ACH-000548,-0.579407067454
ACH-000549,-0.825784150241
ACH-000550,-0.676307142905
ACH-000552,-0.57011904272
ACH-000556,-0.8774605317149999
ACH-000557,-0.399308232685
ACH-000570,-0.653221017005
ACH-000571,-0.588816987342
ACH-000573,-0.6839573927439999
ACH-000576,-0.758061163302
ACH-000580,-0.421926145643
ACH-000584,-0.572284906669
ACH-000585,-0.589912980655
ACH-000588,-0.60956852331
ACH-000589,-0.922025410346
ACH-000591,-0.432975417742
ACH-000593,-0.630637018555
ACH-000600,-0.8050745352249999
ACH-000601,-0.8054121742649999
ACH-000604,-0.824012622226
ACH-000605,-0.7340304768260001
ACH-000606,-0.806655042203
ACH-000608,-0.6934542463510001
ACH-000614,-0.757673399569
ACH-000616,-0.835212776094
ACH-000618,-0.777304412284
ACH-000619,-0.720669738439
ACH-000620,-0.79506278853
ACH-000621,-0.68014922523
ACH-000622,-0.7597490795469999
ACH-000623,-0.564014208644
ACH-000624,-0.760843189834
ACH-000627,-0.5959447984449999
ACH-000630,-0.523600206669
ACH-000632,-0.561253088554
ACH-000633,-0.573339164651
ACH-000637,-0.692301804974
ACH-000638,-0.6129858411029999
ACH-000646,-0.57998156956
ACH-000647,-0.7539586389049999
ACH-000648,-0.994871098348
ACH-000649,-0.726499729025
ACH-000651,-0.738274480219
ACH-000652,-0.756056366999
ACH-000653,-0.639684028657
ACH-000657,-0.6830083738130001
ACH-000658,-0.557124312936
ACH-000661,-0.539008303841
ACH-000662,-0.802552457219
ACH-000663,-0.499223048031
ACH-000665,-0.540257897733
ACH-000671,-0.620705498647
ACH-000673,-0.6763592888359999
ACH-000676,-1.02179724579
ACH-000677,-0.8420733886849999
ACH-000681,-0.891768613118
ACH-000682,-0.7989961999699999
ACH-000683,-0.9606036466169999
ACH-000684,-0.742459973884
ACH-000688,-0.88655251222
ACH-000693,-0.745693213434
ACH-000694,-0.692992280668
ACH-000695,-0.946760714906
ACH-000696,-0.806838854638
ACH-000697,-0.624809976517
ACH-000699,-0.686924208944
ACH-000701,-0.6284718818639999
ACH-000706,-0.781936008004
ACH-000711,-0.628429450555
ACH-000713,-0.8725877186830001
ACH-000714,-0.537600159304
ACH-000718,-0.665863276597
ACH-000720,-0.754523309456
ACH-000721,-0.72613120506
ACH-000724,-0.45220758416699997
ACH-000725,-0.613221122494
ACH-000732,-0.6003108528850001
ACH-000734,-0.785305002213
ACH-000735,-0.856121833442
ACH-000736,-0.8276647085909999
ACH-000738,-0.737778615371
ACH-000746,-0.327519037053
ACH-000747,-0.668142075317
ACH-000748,-0.702956375338
ACH-000753,-0.6154116577750001
ACH-000756,-0.7103768972390001
ACH-000757,-0.668164459596
ACH-000758,-0.514789457245
ACH-000760,-0.935592552118
ACH-000763,-0.5439369950330001
ACH-000764,-1.05319328023
ACH-000765,-0.516608923268
ACH-000766,-0.598672548414
ACH-000767,-0.676582139097
ACH-000768,-0.591410670203
ACH-000769,-0.515205405228
ACH-000770,-0.427041890843
ACH-000771,-0.739829881487
ACH-000773,-1.01732548565
ACH-000776,-0.811989143408
ACH-000777,-0.7424689576960001
ACH-000778,-0.6901081507529999
ACH-000781,-0.7133156559460001
ACH-000782,-0.773984756382
ACH-000783,-0.47844605725199996
ACH-000784,-0.5804793529919999
ACH-000785,-0.784702822178
ACH-000787,-0.790933093344
ACH-000788,-0.7081872012549999
ACH-000791,-0.7147601228980001
ACH-000792,-0.734249956464
ACH-000794,-0.776872699869
ACH-000796,-0.8168292900730001
ACH-000799,-0.9636389132619999
ACH-000800,-0.626444052039
ACH-000802,-0.6926044504100001
ACH-000804,-0.731280115829
ACH-000805,-0.689876635943
ACH-000809,-0.720470566293
ACH-000810,-0.383986998538
ACH-000811,-0.627535899872
ACH-000817,-0.91846513077
ACH-000819,-0.580556092645
ACH-000820,-1.0176953447700001
ACH-000821,-0.43903332825400004
ACH-000822,-0.567165616758
ACH-000823,-0.594126424825
ACH-000824,-0.709052124214
ACH-000827,-0.787574695958
ACH-000829,-0.556275892895
ACH-000831,-0.584648340071
ACH-000832,-0.9595454842799999
ACH-000833,-0.25622257449700003
ACH-000834,-0.8058316857690001
ACH-000835,-0.566094283796
ACH-000836,-0.9965533309219999
ACH-000837,-0.747797268211
ACH-000838,-0.583134501957
ACH-000839,-0.9901221447490001
ACH-000840,-0.552798404416
ACH-000841,-0.720973995663
ACH-000843,-0.7963423721080001
ACH-000846,-0.6724881383310001
ACH-000847,-0.7704899684540001
ACH-000848,-0.704336919704
ACH-000849,-0.6827347327959999
ACH-000851,-0.588509817946
ACH-000855,-0.9500334790999999
ACH-000856,-0.616704915685
ACH-000858,-0.700775390498
ACH-000859,-0.7013451698019999
ACH-000861,-0.509839518884
ACH-000862,-0.524356533689
ACH-000865,-0.675454382166
ACH-000866,-0.369560318089
ACH-000867,-0.7114371586020001
ACH-000869,-0.786483573433
ACH-000872,-0.584266014652
ACH-000873,-0.971509819215
ACH-000876,-0.552817940688
ACH-000878,-0.768107909089
ACH-000880,-0.934305456775
ACH-000881,-0.748433338086
ACH-000882,-0.624586808221
ACH-000884,-0.7593313741650001
ACH-000885,-0.6768571871969999
ACH-000887,-0.873909909162
ACH-000888,-0.678455625794
ACH-000889,-0.45900528014200004
ACH-000890,-0.866015524033
ACH-000896,-0.546175412173
ACH-000898,-0.601801332904
ACH-000900,-0.7353926380310001
ACH-000901,-0.867272415784
ACH-000905,-0.660740315118
ACH-000906,-0.864338307289
ACH-000907,-0.6876574493179999
ACH-000910,-0.70267039154
ACH-000911,-0.7486981137150001
ACH-000912,-0.45888499910499997
ACH-000913,-0.662423941292
ACH-000915,-0.844344177321
ACH-000916,-0.365183097321
ACH-000917,-0.717222672568
ACH-000921,-0.654658832294
ACH-000924,-0.717746882828
ACH-000926,-0.67615514576
ACH-000928,-0.728600673841
ACH-000929,-0.831093318328
ACH-000932,-0.7000272940440001
ACH-000935,-1.00264105185
ACH-000936,-0.575475755898
ACH-000937,-0.674686912625
ACH-000938,-0.632257642286
ACH-000939,-0.591362269362
ACH-000941,-0.9246577282610001
ACH-000943,-0.6352205595699999
ACH-000946,-0.639511674892
ACH-000947,-0.7450872057410001
ACH-000948,-0.845378933471
ACH-000950,-0.862862172024
ACH-000953,-0.395959923244
ACH-000957,-0.75578947612
ACH-000958,-0.893100340704
ACH-000960,-0.787853719015
ACH-000963,-0.783404344248
ACH-000968,-0.6041082961600001
ACH-000969,-0.86801058404
ACH-000973,-0.611595940872
ACH-000974,-0.7122595170270001
ACH-000975,-1.0922086285
ACH-000976,-0.754771768732
ACH-000978,-0.735061746364
ACH-000980,-0.659420976879
ACH-000984,-0.9770653426970001
ACH-000986,-0.625631364728
ACH-000988,-0.5178959875110001
ACH-000993,-0.783961240307
ACH-000994,-0.484838578145
ACH-000996,-0.6957084840369999
ACH-001001,-0.63670408956
ACH-001020,-0.654646524341
ACH-001028,-0.710497675712
ACH-001031,-0.651488893172
ACH-001038,-0.7092397768690001
ACH-001048,-0.7233650941859999
ACH-001050,-0.52600532265
ACH-001053,-0.548853025322
ACH-001054,-0.9152063800110001
ACH-001061,-0.708175331012
ACH-001067,-0.6627020465519999
ACH-001075,-0.473860377346
ACH-001096,-0.624173734678
ACH-001128,-0.975416838247
ACH-001134,-1.06758885418
ACH-001151,-0.7037945485439999
ACH-001163,-0.7242593692300001
ACH-001164,-0.42941370948200003
ACH-001173,-0.47606583470799996
ACH-001183,-0.7764513979719999
ACH-001184,-0.574782838746
ACH-001190,-0.946510225995
ACH-001192,-0.7809672002439999
ACH-001193,-0.879749522349
ACH-001196,-0.7271061077959999
ACH-001197,-0.77590260904
ACH-001205,-0.686059100497
ACH-001211,-0.7735290620730001
ACH-001212,-0.865726533752
ACH-001228,-0.6530395105960001
ACH-001232,-0.663249225845
ACH-001239,-0.814642984329
ACH-001274,-0.800907352991
ACH-001275,-0.689171986326
ACH-001277,-0.472825790403
ACH-001278,-0.751111108219
ACH-001280,-0.673232159177
ACH-001283,-0.5430023031360001
ACH-001289,-0.7719404322050001
ACH-001295,-0.54267148563
ACH-001300,-0.8705383892149999
ACH-001301,-0.490203319465
ACH-001302,-0.7570254754800001
ACH-001303,-0.7329499991609999
ACH-001306,-0.7317570567120001
ACH-001318,-0.47098584994900006
ACH-001322,-0.711064658874
ACH-001328,-0.769989511655
ACH-001332,-0.982754744008
ACH-001333,-0.6364565808389999
ACH-001336,-0.77825142439
ACH-001340,-0.877825890556
ACH-001346,-0.790616380897
ACH-001353,-0.8168435297840001
ACH-001354,-0.595607554811
ACH-001367,-0.989365153217
ACH-001368,-0.641920867657
ACH-001374,-0.701506892783
ACH-001375,-0.453695181475
ACH-001377,-0.66709147701
ACH-001380,-0.808581502792
ACH-001391,-0.858826756059
ACH-001407,-0.74479359856
ACH-001408,-0.61551908932
ACH-001413,-0.959823221997
ACH-001430,-0.793937419949
ACH-001431,-0.449112213791
ACH-001450,-0.279482875474
ACH-001496,-0.669664141122
ACH-001500,-0.986511955133
ACH-001521,-0.239264438695
ACH-001523,-0.766772181993
ACH-001532,-0.7751938944869999
ACH-001536,-0.487791068355
ACH-001550,-0.5297253086479999
ACH-001552,-0.582758199223
ACH-001554,-0.702396959499
ACH-001645,-0.856458749938
ACH-001654,-0.591077210161
ACH-001715,-0.80627614332
ACH-001735,-0.549428049209
ACH-001736,-0.543893039726
ACH-001737,-0.610797422204
ACH-001740,-0.41691792048299997
ACH-001745,-0.5702828051100001
ACH-001750,-0.6819538525759999
ACH-001765,-0.430440437989
ACH-001956,-0.568320892434
ACH-001957,-0.7796143419920001
