,CHRD (8646)
ACH-000004,-0.0526878128417
ACH-000007,0.0563677904717
ACH-000009,0.052353636444499994
ACH-000011,-0.04882697137519999
ACH-000012,0.0424716901233
ACH-000013,-0.0169552362011
ACH-000014,0.042570394559399996
ACH-000015,-0.00210183101385
ACH-000017,0.108673490111
ACH-000018,-0.029879998273099995
ACH-000019,0.0757105842386
ACH-000021,0.0833960581523
ACH-000022,0.00779724361751
ACH-000025,-0.07262356056460001
ACH-000028,0.0729602410479
ACH-000030,-0.0629477629999
ACH-000035,-0.07425932532719999
ACH-000036,0.104028912742
ACH-000037,0.172709701542
ACH-000039,-0.11014995340999999
ACH-000040,0.12449999615900001
ACH-000041,0.0137027918166
ACH-000042,-0.155208861985
ACH-000045,-0.142615211818
ACH-000047,-0.0739287663414
ACH-000052,0.190524479505
ACH-000053,-0.0321409373337
ACH-000054,0.00707269786586
ACH-000055,0.00587353524397
ACH-000060,-0.0194536689315
ACH-000067,0.08808573068739999
ACH-000070,-0.010677177715
ACH-000075,0.0294298493871
ACH-000078,0.21684905083099998
ACH-000082,0.184068932696
ACH-000085,0.0951556223675
ACH-000086,0.05895700777369999
ACH-000087,-0.0492661360057
ACH-000092,-0.118693301085
ACH-000095,0.033030869104
ACH-000097,0.0556090986462
ACH-000098,-0.0390725897514
ACH-000099,-0.08327337672660001
ACH-000108,-0.22412789679200001
ACH-000113,-0.0481569776702
ACH-000115,0.113514325364
ACH-000116,0.041029697919800004
ACH-000118,0.04153097498
ACH-000120,-0.136709342672
ACH-000123,-0.04391627402369999
ACH-000127,0.022142298120499997
ACH-000128,-0.23250237231100002
ACH-000132,0.0116149260839
ACH-000133,0.14615677605
ACH-000137,0.120362158752
ACH-000138,-0.192030243655
ACH-000142,-0.0626946046077
ACH-000143,-0.00958304977368
ACH-000146,-0.049588697029099994
ACH-000148,0.11466826370100001
ACH-000150,0.150412188956
ACH-000152,0.16847619726399998
ACH-000153,0.0768906101547
ACH-000159,-0.0384515152246
ACH-000160,-0.0884386004602
ACH-000163,-0.159129346459
ACH-000167,0.102477422798
ACH-000168,-0.116652931164
ACH-000169,0.0797119534362
ACH-000178,-0.111390952556
ACH-000182,-0.0348552270307
ACH-000183,-0.166292196735
ACH-000188,0.0235979943029
ACH-000189,-0.18118870992699998
ACH-000190,0.140965666702
ACH-000198,-0.0210125060552
ACH-000204,-0.134452205909
ACH-000206,0.037500051909099996
ACH-000207,0.105754435918
ACH-000211,-0.0681835755974
ACH-000215,-0.00036067426407
ACH-000221,0.0497931580614
ACH-000222,-0.18095434149599998
ACH-000223,0.059107671068599994
ACH-000226,0.0944122129608
ACH-000227,0.10928030742
ACH-000228,0.180255962698
ACH-000231,-0.07091306810060001
ACH-000232,-0.125870331482
ACH-000233,0.10992176171399999
ACH-000234,-0.047467572477599994
ACH-000235,-0.11492364156899999
ACH-000237,0.04090276518219999
ACH-000238,0.05258521026869999
ACH-000243,0.0678903264714
ACH-000244,0.163073538222
ACH-000246,0.014136929728999999
ACH-000248,-0.0618891715483
ACH-000250,-0.0647231884971
ACH-000251,-0.0171793138246
ACH-000253,0.103163372015
ACH-000255,-0.0590914568886
ACH-000256,-0.07637105702769999
ACH-000257,-0.263868731365
ACH-000258,-0.320745674653
ACH-000259,-0.13991118708699998
ACH-000260,0.0494905032044
ACH-000261,-0.0055927736405699995
ACH-000262,0.15095364740599998
ACH-000263,-0.106579200776
ACH-000264,0.10845254237299999
ACH-000265,0.0743296821248
ACH-000266,-0.04083291453269999
ACH-000272,-0.0667191922038
ACH-000273,0.10668901798599999
ACH-000274,-0.12727674872199998
ACH-000277,0.0156404746024
ACH-000278,0.0220111424668
ACH-000279,-0.150905995215
ACH-000280,0.0120108351648
ACH-000281,0.0135048853236
ACH-000288,0.014139497465700002
ACH-000291,0.146710893106
ACH-000293,0.0132240489829
ACH-000294,0.009242460385280002
ACH-000295,-0.0640495658477
ACH-000296,-0.0937219548282
ACH-000302,0.0505066812748
ACH-000304,-0.0308686922384
ACH-000307,-0.0298560469868
ACH-000308,0.052405431261300005
ACH-000310,-0.164135414299
ACH-000311,0.191336075781
ACH-000312,0.0581150491629
ACH-000315,0.0781056864586
ACH-000316,0.15007444740700002
ACH-000317,-0.056678323412
ACH-000318,0.127881377737
ACH-000319,0.0752191386109
ACH-000320,0.12808141767
ACH-000322,-0.170027986686
ACH-000323,-0.052056422033000004
ACH-000324,-0.133481060458
ACH-000329,0.09803709454050001
ACH-000330,0.08926632110480001
ACH-000331,0.0715772085564
ACH-000332,0.0479002281876
ACH-000334,0.0668334147098
ACH-000335,0.132690970207
ACH-000336,-0.188936238426
ACH-000337,-0.0879402907745
ACH-000339,0.0662408962276
ACH-000341,0.0380797154553
ACH-000348,0.0706100815545
ACH-000350,-0.13874244277
ACH-000352,-0.0536330839568
ACH-000356,-0.12972824699899999
ACH-000361,-0.18369419781100002
ACH-000362,-0.113919313195
ACH-000363,0.06581036117030001
ACH-000364,0.271914851596
ACH-000365,-0.0953281295237
ACH-000366,-0.0710907680933
ACH-000368,0.17324421205600002
ACH-000374,0.185675889958
ACH-000375,-0.00974909036149
ACH-000376,-0.08490854970860001
ACH-000381,-0.187642455618
ACH-000383,0.0535227431135
ACH-000387,-0.289161433252
ACH-000389,-0.248048439899
ACH-000390,-0.026317827487499997
ACH-000393,0.035174095477999996
ACH-000395,0.0269054504849
ACH-000397,0.0563547389755
ACH-000401,0.208593247145
ACH-000402,0.284373117763
ACH-000403,0.0478566245326
ACH-000404,-0.0558384667155
ACH-000406,0.00595239307788
ACH-000407,0.11508819033399999
ACH-000408,-0.118550974419
ACH-000410,0.000543437263628
ACH-000411,0.0251458326298
ACH-000414,-0.0291372634903
ACH-000415,0.131932036963
ACH-000416,0.050234002809800005
ACH-000420,0.044607331450399995
ACH-000421,0.0206716362069
ACH-000424,0.221205583785
ACH-000425,0.0746826512232
ACH-000426,0.117114190549
ACH-000427,-0.113509124998
ACH-000433,0.21222346999299999
ACH-000436,0.180527480928
ACH-000444,-0.16254593697
ACH-000445,-0.133598538545
ACH-000448,0.0712314205149
ACH-000450,0.023958493670299997
ACH-000452,0.00519529350107
ACH-000454,-0.040097343891599996
ACH-000458,-0.0392910337071
ACH-000459,-0.111837583921
ACH-000460,0.10842651309000001
ACH-000461,0.0117125777407
ACH-000463,0.136926386633
ACH-000464,0.0032574561130400003
ACH-000466,0.12426878641200001
ACH-000467,-0.06640455983469999
ACH-000468,0.0300878051872
ACH-000469,0.0427994641698
ACH-000470,0.0854719348648
ACH-000471,-0.0504395284547
ACH-000472,-0.030464840025200002
ACH-000473,-0.094269459097
ACH-000475,-0.030231421387200003
ACH-000476,0.103384387643
ACH-000477,0.126914578061
ACH-000480,0.13315898697599998
ACH-000481,0.116309601766
ACH-000483,-0.127990573233
ACH-000484,0.00905712570266
ACH-000485,-0.07823237289969999
ACH-000486,0.013009629719799999
ACH-000487,0.20448297441500002
ACH-000488,-0.136805582122
ACH-000490,-0.1928962316
ACH-000491,-0.103880843341
ACH-000495,-0.106621414087
ACH-000496,0.0389065376838
ACH-000499,-0.19535468994600003
ACH-000500,0.44690226492
ACH-000502,-0.00823803546802
ACH-000503,0.12438995736700001
ACH-000505,-0.11295040754
ACH-000507,0.130410676303
ACH-000510,0.0492844659187
ACH-000511,-0.037746026278099996
ACH-000512,0.625418030048
ACH-000516,0.0929653109363
ACH-000517,-0.11861819785800001
ACH-000518,-0.17028869076499997
ACH-000520,0.0956926895122
ACH-000521,0.048813092907600004
ACH-000522,0.0646219548798
ACH-000524,-0.059038732520000005
ACH-000527,0.10947291020500001
ACH-000528,-0.133955432968
ACH-000537,0.14329363396400002
ACH-000541,-0.251822496929
ACH-000542,0.0733111693481
ACH-000544,0.0645700885431
