,RPRD1B (58490)
ACH-000189,-0.0376184942696
ACH-000190,-0.675746722801
ACH-000198,-0.9183248906970001
ACH-000204,-0.867807961484
ACH-000206,-0.584886331165
ACH-000207,-0.37862463190300005
ACH-000211,-1.0508432212799999
ACH-000215,-1.0806117531100001
ACH-000221,-0.769120652588
ACH-000222,-0.796916256462
ACH-000223,-0.852049297476
ACH-000226,-0.940874901373
ACH-000227,-0.429540312385
ACH-000228,-0.5927970396419999
ACH-000231,-0.678063509051
ACH-000232,-0.649357278859
ACH-000233,-0.927052545123
ACH-000234,-0.2237317393
ACH-000235,-0.628066725374
ACH-000237,-0.47267570227600003
ACH-000238,-1.08193485495
ACH-000243,-0.8561038718809999
ACH-000244,-0.373989434311
ACH-000246,-0.862556090249
ACH-000248,-0.837122767631
ACH-000250,-0.38806714474799997
ACH-000251,-0.6150955911289999
ACH-000253,-0.539321712148
ACH-000255,-0.649510015801
ACH-000256,-0.240764574073
ACH-000257,-0.30507547961
ACH-000258,-1.01189464533
ACH-000259,-0.6720696864
ACH-000260,-0.9051611698630001
ACH-000261,-0.9309416248379999
ACH-000262,-0.961312301259
ACH-000263,-0.5177265091709999
ACH-000264,-0.8629091633399999
ACH-000265,-0.934422492665
ACH-000266,-0.283899513455
ACH-000272,-0.955614915645
ACH-000273,-0.731389314879
ACH-000274,-0.08384157824249999
ACH-000277,-0.983085048696
ACH-000278,-0.319365408275
ACH-000279,-0.405897721003
ACH-000280,-0.751932571276
ACH-000281,-0.975503984268
ACH-000288,-0.487776472068
ACH-000291,-0.709489212326
ACH-000293,-0.356632442012
ACH-000294,-0.7641163731
ACH-000295,-0.652735022883
ACH-000296,-0.806665070913
ACH-000302,-0.0935460208564
ACH-000304,-0.5066071892189999
ACH-000307,-0.686979495175
ACH-000308,-0.184954227894
ACH-000310,-0.295688418879
ACH-000311,-0.793596766249
ACH-000312,-0.596547867634
ACH-000315,-0.775863453329
ACH-000316,-0.38315757877400003
ACH-000317,-0.850131827252
ACH-000318,-0.640955145228
ACH-000319,-0.49788833163400004
ACH-000320,-0.593668558109
ACH-000322,-0.87228927301
ACH-000323,-0.31254916821199996
ACH-000324,-0.6009800598889999
ACH-000329,-0.933201292079
ACH-000330,-0.692099274265
ACH-000331,-0.9674773325480001
ACH-000332,-0.296102309731
ACH-000334,-0.356091818042
ACH-000335,-1.218274096
ACH-000336,-0.6983750026000001
ACH-000337,-0.179234909382
ACH-000339,-0.379631829744
ACH-000341,-0.776795196028
ACH-000348,-0.387717691224
ACH-000350,-0.258726239597
ACH-000352,-0.474930845785
ACH-000356,-0.726508068133
ACH-000361,-0.280948008004
ACH-000362,-0.491522265053
ACH-000363,-0.150902350865
ACH-000364,-0.671648489545
ACH-000365,-1.16223015875
ACH-000366,-0.7628259107940001
ACH-000368,-1.0864062128299998
ACH-000374,-0.765262950473
ACH-000375,-0.4285044563
ACH-000376,-1.09223254205
ACH-000381,-0.804643947426
ACH-000383,-0.5556685421890001
ACH-000387,-0.293829553537
ACH-000389,-1.09178708641
ACH-000390,-0.531782774246
ACH-000393,-0.301337574464
ACH-000395,-0.772405992032
ACH-000397,-0.13386390369
ACH-000401,-0.636172769107
ACH-000402,-0.44203903609899997
ACH-000403,-0.800915039832
ACH-000404,-0.787883593827
ACH-000406,-0.732590681747
ACH-000407,-0.8637623696019999
ACH-000408,-0.715592426846
ACH-000410,-1.12211384448
ACH-000411,-0.9779624728820001
ACH-000414,-0.047561208375599996
ACH-000415,-0.355266189435
ACH-000416,-0.027783917872
ACH-000420,-0.469896673266
ACH-000421,-0.284882895145
ACH-000424,-0.563077170599
ACH-000425,-0.673650807561
ACH-000426,-1.0
ACH-000427,-0.453168071919
ACH-000433,-0.618037018892
ACH-000436,-0.76954772234
ACH-000444,-0.7410761243089999
ACH-000445,-0.9265044643260001
ACH-000448,-0.626167460203
ACH-000450,-0.574379610506
ACH-000452,-0.341387562192
ACH-000454,-0.8445195019570001
ACH-000458,-0.639713689538
ACH-000459,-0.518547937749
ACH-000460,-0.73082441124
ACH-000461,-0.598320834229
ACH-000463,-0.740723493857
ACH-000464,-0.797434566649
ACH-000466,-0.7205962588179999
ACH-000467,-0.618850155556
ACH-000468,-0.821037515351
ACH-000469,-0.50765459681
ACH-000470,-0.886450861727
ACH-000471,-0.12577222620200001
ACH-000472,-0.7649142030689999
ACH-000473,-0.7898661624339999
ACH-000475,-0.623404043718
ACH-000476,-0.265739545817
ACH-000477,-0.6813244412270001
ACH-000480,-0.321005640337
ACH-000481,-0.787560623329
ACH-000483,-0.489491280282
ACH-000484,-0.474627024
ACH-000485,-0.70937578248
ACH-000486,-0.555608787737
ACH-000487,-0.27074185993
ACH-000488,-1.01058904721
ACH-000490,-0.6891703197169999
ACH-000491,-0.72917110208
ACH-000495,-0.662731458092
ACH-000496,-0.504745361126
ACH-000499,-1.19078923733
ACH-000500,-0.520284494289
ACH-000502,-1.13846815945
ACH-000503,-0.6037681727449999
ACH-000505,-0.75595589719
ACH-000507,-0.284744857537
ACH-000510,-0.462417467297
ACH-000511,-0.205847126461
ACH-000512,-1.02199383281
ACH-000516,-0.7919412889540001
ACH-000517,-0.498070794401
ACH-000518,-0.6215709102660001
ACH-000520,-0.892417337307
ACH-000521,-0.57346781752
ACH-000522,-0.657135621814
ACH-000524,-0.25433972699
ACH-000527,-0.153757006013
ACH-000528,-0.5734735657460001
ACH-000537,-0.532875373423
ACH-000541,-0.8532218322339999
ACH-000542,-0.8116678709909999
ACH-000544,-1.05856236823
ACH-000545,-0.309855756857
ACH-000547,-0.650500811821
ACH-000548,-0.489712309418
ACH-000549,-0.31310116433400004
ACH-000550,-0.445805691321
ACH-000552,-0.6145218830479999
ACH-000556,-0.177858474789
ACH-000557,-1.4624040862799998
ACH-000570,-0.8439459590170001
ACH-000571,-0.545470051852
ACH-000573,-0.105020384069
ACH-000576,-0.8670860699519999
ACH-000580,-0.897611876745
ACH-000584,-0.648477395797
ACH-000585,-1.04844591252
ACH-000588,-1.1771769223200002
ACH-000589,-0.538886369106
ACH-000591,-1.01052483958
ACH-000593,-0.575257879697
ACH-000600,-0.12979418166200002
ACH-000601,-0.67414946949
ACH-000604,-0.578919663566
ACH-000605,-0.41531453196999996
ACH-000606,-0.8753608496680001
ACH-000608,-0.33998619589699997
ACH-000614,-0.508544181133
ACH-000616,-0.209478265774
ACH-000618,-0.318481826516
ACH-000619,-0.797974002702
ACH-000620,-0.392891681324
ACH-000621,-0.415509732579
ACH-000622,-0.189158591767
ACH-000623,-0.577591692409
ACH-000624,-0.565327774099
ACH-000627,-0.43650646125500003
ACH-000630,-0.735005657509
ACH-000632,-0.531444618255
ACH-000633,-0.235015238367
ACH-000637,-0.746137309497
ACH-000638,-0.39033748324699996
ACH-000646,-0.359281433424
ACH-000647,-0.606319820863
ACH-000648,-0.700009152218
ACH-000649,-0.760699224063
ACH-000651,-0.840170819478
ACH-000652,-0.8355595050679999
ACH-000653,-0.842376739666
ACH-000657,-0.0087072547059
ACH-000658,-0.644650307477
ACH-000661,-0.652101835346
ACH-000662,-0.926223339595
ACH-000663,-0.210614480764
ACH-000665,-0.295438873449
ACH-000671,-0.650674884965
ACH-000673,-0.365464411142
ACH-000676,-0.909706251008
ACH-000677,-0.313763638257
ACH-000681,-0.225786479524
ACH-000682,-0.788844545367
ACH-000683,-0.5778495658199999
ACH-000684,-0.9202327542209999
ACH-000688,-0.7677254310799999
ACH-000693,-0.6277473918590001
ACH-000694,-0.863848726623
ACH-000695,-0.66085866695
ACH-000696,-0.528478115995
ACH-000697,-1.07390552322
ACH-000699,-0.774916121345
ACH-000701,-0.247260301442
ACH-000706,-0.507113439522
ACH-000711,-1.19925078726
ACH-000713,-1.03661911585
ACH-000714,-0.966322675279
ACH-000718,-0.35735745555299997
ACH-000720,-0.720572942884
ACH-000721,-0.186223872587
ACH-000724,-0.41666670665399996
ACH-000725,-0.528441167422
ACH-000732,-1.1686117951700001
ACH-000734,-0.183813409503
ACH-000735,-0.42355502491499997
ACH-000736,-0.549374355973
ACH-000738,-0.294730884809
ACH-000746,-0.575437722878
ACH-000747,0.011184374705499999
ACH-000748,-0.897789339058
ACH-000753,-0.27959037496100003
ACH-000756,-1.1850998860100002
ACH-000757,-0.402744903571
ACH-000758,-0.169924229283
ACH-000760,-0.0756547247325
ACH-000763,-0.7885890572579999
ACH-000764,-0.6624041665429999
ACH-000765,-0.8131973309289999
ACH-000766,-0.540361922387
ACH-000767,-0.204839654862
ACH-000768,-0.8426262422600002
ACH-000769,-0.0830896562358
ACH-000770,-0.361208724374
ACH-000771,-1.0331558985
ACH-000773,-0.08104395067680001
ACH-000776,-0.48108379242399996
ACH-000777,-1.1981372584
ACH-000778,-0.687088935131
ACH-000781,-0.36857934679
ACH-000782,-0.36921010221999995
ACH-000783,-0.7457679304160001
ACH-000784,-0.255561715239
ACH-000785,-0.6763993260060001
ACH-000787,-0.766139968399
ACH-000788,-0.87093557646
ACH-000791,-0.289881966941
ACH-000792,-1.14737786297
ACH-000794,-0.6229614011810001
ACH-000796,-0.350501925337
ACH-000799,-0.171543890052
ACH-000800,-0.598949987648
ACH-000802,-0.8290290515469999
ACH-000804,-0.49637051125
ACH-000805,-0.7721470354960001
ACH-000809,-0.280372801613
ACH-000810,-0.665197437718
ACH-000811,-0.194768653882
ACH-000817,-0.204440076124
ACH-000819,-0.661496488399
ACH-000820,-0.813898416135
ACH-000821,-0.662489108865
ACH-000822,-0.93129241323
ACH-000823,-0.897127927015
ACH-000824,-0.0600021818885
ACH-000827,-0.729680819033
ACH-000829,0.15968317578500002
ACH-000831,-0.847841226261
ACH-000832,-0.8095396102519999
ACH-000833,-0.493078468836
ACH-000834,-0.7498565669339999
ACH-000835,-0.408306895057
ACH-000836,-0.503332543551
ACH-000837,-0.470221957855
ACH-000838,-0.8986580913169999
ACH-000839,-0.937727897738
ACH-000840,-0.6412847832240001
ACH-000841,-0.854923682195
ACH-000843,-1.1335356235299998
ACH-000846,-0.865303418257
ACH-000847,-1.2225036777399998
ACH-000848,-0.191814145751
ACH-000849,-0.508980418738
ACH-000851,-0.886994103063
ACH-000855,-0.615673659255
ACH-000856,-0.455993700363
ACH-000858,-0.48387250099299994
ACH-000859,-0.478300932198
ACH-000861,-0.290003168134
ACH-000862,-0.499016627725
ACH-000865,-0.661748055176
ACH-000866,-0.722257230652
ACH-000867,-0.310949407329
ACH-000869,-0.30006857978
ACH-000872,-0.215308456426
ACH-000873,-0.753280543353
ACH-000876,-0.68662089348
ACH-000878,-0.740719796881
ACH-000880,-0.598449574457
ACH-000881,-0.985789919949
ACH-000882,-0.932886793927
ACH-000884,-0.476114344943
ACH-000885,-0.7201876534620001
ACH-000887,-0.580562227623
ACH-000888,-0.576725656735
ACH-000889,-0.726682202991
ACH-000890,-0.318546161502
ACH-000896,-0.706254742841
ACH-000898,-0.979129669543
ACH-000900,-0.38658022980800005
ACH-000901,-0.39789329213
ACH-000905,-0.780342789078
ACH-000906,-0.643786070134
ACH-000907,-0.173599589342
ACH-000910,-0.194615120411
ACH-000911,-0.662879300162
ACH-000912,-0.707784062008
ACH-000913,-1.0849452181
ACH-000915,-0.8888746296200001
ACH-000916,-0.524378534286
ACH-000917,-0.794399754812
ACH-000921,-1.14215727829
ACH-000924,-0.624530296732
ACH-000926,-0.49845738991899996
ACH-000928,-0.412971537394
ACH-000929,-0.954205495194
ACH-000932,-0.196384114639
ACH-000935,-0.379187787716
ACH-000936,-0.384553586693
ACH-000937,-0.5249045700770001
ACH-000938,-0.42531796264300004
ACH-000939,0.0321804502766
ACH-000941,-0.688467092708
ACH-000943,-0.430880805834
ACH-000946,-0.654957618392
ACH-000947,0.038452206882199996
ACH-000948,-0.507318455138
ACH-000950,-1.02403838859
ACH-000953,-0.624097577274
ACH-000957,-0.43570228202
ACH-000958,-0.718166036278
ACH-000960,-1.03840690169
ACH-000963,-0.143997896476
ACH-000968,-0.366559967284
ACH-000969,-0.291156754151
ACH-000973,-0.0142331483913
ACH-000974,-0.44274763467699996
ACH-000975,-0.26705819065
ACH-000976,-0.63986994743
ACH-000978,-0.95047380589
ACH-000980,-0.10343706512
ACH-000984,-0.0891141830893
ACH-000986,-0.43492325727
ACH-000988,-0.0804103306801
ACH-000993,-0.685242424178
ACH-000994,-0.6431766289859999
ACH-000996,-0.480570224432
ACH-001001,-0.148186521899
ACH-001020,0.25241673838100004
ACH-001028,-0.331627593872
ACH-001031,-0.36631043073299996
ACH-001038,-0.500292415041
ACH-001048,-0.476330832849
ACH-001050,-0.5085553658690001
ACH-001053,-0.441973316449
ACH-001054,-0.991962966328
ACH-001061,-0.304330164201
ACH-001067,-0.594639224478
ACH-001075,-0.8023849166079999
ACH-001096,-0.34157397460699995
ACH-001128,0.368170981721
ACH-001134,-0.560855894708
ACH-001151,-0.468363785856
ACH-001163,-0.358121221492
ACH-001164,-0.6928594708600001
ACH-001173,-0.668599518482
ACH-001183,-0.9869878157449999
ACH-001184,-0.15795945995
ACH-001190,-0.747843867877
ACH-001192,-0.686289062852
ACH-001193,-0.222139298589
ACH-001196,-0.505459844476
ACH-001197,-0.6904603527230001
ACH-001205,0.301969980569
ACH-001211,-0.382359520938
ACH-001212,-0.746204245659
ACH-001228,-0.361514382365
ACH-001232,-0.554919286685
ACH-001239,-0.29843473070099996
ACH-001274,-0.487178550487
ACH-001275,-0.207123794458
ACH-001277,-1.04263444566
ACH-001278,-0.182004697888
ACH-001280,-0.284842889226
ACH-001283,-0.19389495189
ACH-001289,-0.635086358104
ACH-001295,0.056235737928999996
ACH-001300,-0.664870232308
ACH-001301,-0.552755970707
ACH-001302,0.231041304703
ACH-001303,-0.715482100231
ACH-001306,-0.526901577945
ACH-001318,-0.648532100684
ACH-001322,-0.7446041443420001
ACH-001328,-0.87511343969
ACH-001332,-0.766332950243
ACH-001333,-0.629451558759
ACH-001336,-0.278318962961
ACH-001340,-0.526871248842
ACH-001346,-1.0090531910200002
ACH-001353,-0.583828398535
ACH-001354,-0.597347495108
ACH-001367,-0.831923758841
ACH-001368,-0.446912691987
ACH-001374,-0.768638675401
ACH-001375,-0.509324185742
ACH-001377,-0.37714556844499997
ACH-001380,-0.598920748091
ACH-001391,-0.230164118798
ACH-001407,-0.564218573987
ACH-001408,-0.199944013533
ACH-001413,-0.602187907212
ACH-001430,-1.15646161668
ACH-001431,-0.823942800073
ACH-001450,-0.172210217045
ACH-001496,-0.37308386518200004
ACH-001500,-0.8228513309100001
ACH-001521,-0.358026563725
ACH-001523,-0.6940148317039999
ACH-001532,-0.010723977727399999
ACH-001536,-0.579968841652
ACH-001550,-0.300789297317
ACH-001552,-1.1217562803
ACH-001554,-0.616171609386
ACH-001645,-0.860104092402
ACH-001654,-0.9608265299330001
ACH-001715,-1.0071707189399999
ACH-001735,-0.16861017323199998
ACH-001736,-1.05118069513
ACH-001737,-0.42877412918700003
ACH-001740,-0.636677782091
ACH-001745,-0.471017234687
ACH-001750,-0.441636688052
ACH-001765,-0.275503127576
ACH-001956,-0.44867840219300004
ACH-001957,-0.225821181021
