,DVL3 (1857)
ACH-000004,-0.164435066362
ACH-000007,-0.147701729121
ACH-000009,-0.245591533858
ACH-000011,-0.352855109732
ACH-000012,-0.10376410011600001
ACH-000013,-0.130869571714
ACH-000014,-0.311498691848
ACH-000015,-0.115486353805
ACH-000017,-0.133699569015
ACH-000018,-0.361887541682
ACH-000019,-0.286805206271
ACH-000021,-0.0508435410322
ACH-000022,-0.268433266189
ACH-000025,-0.232277396336
ACH-000028,-0.0416392240808
ACH-000030,-0.157279726664
ACH-000035,-0.296739614526
ACH-000036,-0.27527036426
ACH-000037,-0.0135198906467
ACH-000039,-0.296088295549
ACH-000040,-0.225186008449
ACH-000041,-0.270687859872
ACH-000042,-0.346425918072
ACH-000045,-0.0975391179737
ACH-000047,-0.171078982311
ACH-000052,-0.21601668907
ACH-000053,-0.320991231992
ACH-000054,-0.373461998776
ACH-000055,-0.165384691142
ACH-000060,-0.287054256351
ACH-000067,-0.262103001424
ACH-000070,-0.09093463676500001
ACH-000075,0.054133701429199994
ACH-000078,-0.16795330030299999
ACH-000082,-0.124845511344
ACH-000085,-0.221250746624
ACH-000086,0.0191184449772
ACH-000087,-0.08371617985119999
ACH-000092,-0.137487519396
ACH-000095,-0.173199357753
ACH-000097,-0.164397871644
ACH-000098,-0.290373242292
ACH-000099,-0.22833333824299998
ACH-000108,-0.33529038337699996
ACH-000113,-0.42525622741700003
ACH-000115,-0.19490513515900001
ACH-000116,-0.206283596972
ACH-000118,-0.124058488561
ACH-000120,-0.300847939196
ACH-000123,-0.193761170887
ACH-000127,-0.182794489338
ACH-000128,-0.625003451202
ACH-000132,-0.210369658018
ACH-000133,0.09130081204780001
ACH-000137,-0.0325981508498
ACH-000138,-0.42693667631300003
ACH-000142,-0.160038394629
ACH-000143,-0.061610876989900004
ACH-000146,-0.229126468424
ACH-000148,-0.036398145686499996
ACH-000150,-0.257523418633
ACH-000152,-0.224794715378
ACH-000153,-0.26483619224599997
ACH-000159,-0.12375753942500001
ACH-000160,-0.268535292602
ACH-000163,-0.268049674149
ACH-000167,0.0015894235121700002
ACH-000168,-0.37030358242600003
ACH-000169,-0.26174948764600003
ACH-000178,-0.111909235502
ACH-000182,-0.281200508488
ACH-000183,-0.391226492446
ACH-000188,-0.121408757758
ACH-000189,-0.0425646765438
ACH-000190,-0.149238060154
ACH-000198,-0.275935889886
ACH-000204,-0.08546448257980001
ACH-000206,0.11161054568399999
ACH-000207,-0.270829751361
ACH-000211,-0.101534196141
ACH-000215,-0.11440059706599999
ACH-000221,-0.23800179270799998
ACH-000222,-0.314502315417
ACH-000223,-0.0315708536695
ACH-000226,0.0168503007653
ACH-000227,0.0953524469343
ACH-000228,-0.254702921692
ACH-000231,-0.171039190262
ACH-000232,-0.279319713213
ACH-000233,-0.2059009548
ACH-000234,-0.636356431431
ACH-000235,-0.21745973729600002
ACH-000237,-0.21010308284600002
ACH-000238,-0.17413758803800003
ACH-000243,-0.0840073975402
ACH-000244,0.0329099533213
ACH-000246,-0.100394452945
ACH-000248,-0.34077010671999997
ACH-000250,-0.233677719773
ACH-000251,-0.0744641675142
ACH-000253,-0.11308904595699999
ACH-000255,-0.255681281507
ACH-000256,-0.216740564904
ACH-000257,-0.135289019409
ACH-000258,-0.059868159167900004
ACH-000259,-0.30681210369600004
ACH-000260,-0.181981554153
ACH-000261,-0.187802431369
ACH-000262,-0.225956023684
ACH-000263,-0.37714348540700005
ACH-000264,-0.166325783938
ACH-000265,-0.327512165962
ACH-000266,-0.273006556539
ACH-000272,-0.192998887945
ACH-000273,-0.142830007477
ACH-000274,-0.235395865407
ACH-000277,0.056841524451800005
ACH-000278,-0.17240046131900003
ACH-000279,-0.334591917115
ACH-000280,-0.360215144992
ACH-000281,-0.534394934268
ACH-000288,-0.143729496323
ACH-000291,-0.0633519409277
ACH-000293,0.038491619193599995
ACH-000294,-0.0556107935384
ACH-000295,-0.196756563164
ACH-000296,-0.133103492999
ACH-000302,-0.279223615727
ACH-000304,-0.219370206666
ACH-000307,-0.294397334863
ACH-000308,-0.13023659430600001
ACH-000310,-0.109604401375
ACH-000311,-0.287402791254
ACH-000312,-0.304232190525
ACH-000315,-0.11149074188100001
ACH-000316,-0.35110997253
ACH-000317,-0.258782082989
ACH-000318,-0.333635642226
ACH-000319,-0.130463690452
ACH-000320,-0.374113647269
ACH-000322,-0.034196138817199996
ACH-000323,-0.148967996776
ACH-000324,-0.22785160692099998
ACH-000329,-0.0786145318018
ACH-000330,-0.27626688390299997
ACH-000331,-0.08962813189829999
ACH-000332,-0.304038507564
ACH-000334,-0.249122326996
ACH-000335,0.0232215884533
ACH-000336,-0.0393020067306
ACH-000337,-0.023327687669099997
ACH-000339,-0.092196102202
ACH-000341,-0.045708119013599995
ACH-000348,-0.132614350519
ACH-000350,-0.34437611459
ACH-000352,-0.533371813284
ACH-000356,-0.24394655409200003
ACH-000361,-0.209982898877
ACH-000362,-0.105687429682
ACH-000363,-0.20913403322299998
ACH-000364,-0.299775693922
ACH-000365,-0.201935793703
ACH-000366,-0.33700738823
ACH-000368,-0.318725063154
ACH-000374,0.217909880362
ACH-000375,-0.184545059408
ACH-000376,-0.269348196107
ACH-000381,-0.208422067627
ACH-000383,-0.271862439414
ACH-000387,-0.129468224622
ACH-000389,-0.348096670657
ACH-000390,-0.291832743113
ACH-000393,-0.00112585564069
ACH-000395,-0.16026555738
ACH-000397,-0.07451249488719999
ACH-000401,-0.0223431733849
ACH-000402,-0.218893862381
ACH-000403,-0.0520170072799
ACH-000404,-0.480072452474
ACH-000406,-0.190758567644
ACH-000407,-0.11435330797
ACH-000408,-0.430870587944
ACH-000410,-0.0791478457012
ACH-000411,-0.192476074945
ACH-000414,-0.278408433664
ACH-000415,-0.22078927608399998
ACH-000416,-0.138195875547
ACH-000420,-0.274835029323
ACH-000421,-0.25076637907099997
ACH-000424,-0.422233410501
ACH-000425,-0.35416389625600003
ACH-000426,-0.10057605512199999
ACH-000427,-0.11230895330499999
ACH-000433,-0.102562289637
ACH-000436,-0.0359934213289
ACH-000444,-0.227370995126
ACH-000445,-0.217010044421
ACH-000448,-0.21190921449499997
ACH-000450,-0.16487696709799998
ACH-000452,-0.235825420076
ACH-000454,-0.133526089885
ACH-000458,-0.08782594478019999
ACH-000459,0.00306976197513
ACH-000460,-0.276257415592
ACH-000461,0.112368179471
ACH-000463,-0.248033830381
ACH-000464,-0.238519316429
ACH-000466,-0.00658685973565
ACH-000467,-0.307991382786
ACH-000468,-0.14498162345499999
ACH-000469,-0.19257626575999998
ACH-000470,-0.552896350914
ACH-000471,-0.132138161643
ACH-000472,-0.234344950378
ACH-000473,-0.394223684418
ACH-000475,-0.24106580071999997
ACH-000476,-0.14735060788100002
ACH-000477,-0.0752958402241
ACH-000480,-0.169132319363
ACH-000481,-0.5447577589239999
ACH-000483,-0.17122670880899998
ACH-000484,0.12542820317
ACH-000485,-0.476650491976
ACH-000486,-0.22093900559000001
ACH-000487,-0.0936675325927
ACH-000488,-0.21438187512899998
ACH-000490,-0.09574434432830001
ACH-000491,-0.26441079974599996
ACH-000495,-0.249869624429
ACH-000496,-0.335731008403
ACH-000499,-0.10407405557600001
ACH-000500,-0.240359037982
ACH-000502,-0.369596079151
ACH-000503,-0.36279042185099997
ACH-000505,-0.119390698928
ACH-000507,-0.0157060879856
ACH-000510,-0.0453390299259
ACH-000511,-0.136387202473
ACH-000512,-0.52932142164
ACH-000516,-0.128364415287
ACH-000517,-0.254264272443
ACH-000518,-0.277601837287
ACH-000520,-0.0288704926804
ACH-000521,-0.13147358347100002
ACH-000522,-0.171423736582
ACH-000524,-0.142787764919
ACH-000527,-0.132806748408
ACH-000528,-0.188809331906
ACH-000537,-0.177399493017
ACH-000541,-0.34357173246
ACH-000542,-0.187364607986
ACH-000544,-0.181814153158
ACH-000545,-0.17414027627300002
ACH-000547,-0.327838795018
ACH-000548,-0.219618563126
ACH-000549,-0.32176396522100004
ACH-000550,-0.111568684378
ACH-000552,-0.21804304621999998
ACH-000556,0.0009232459951050001
ACH-000557,-0.0201091936331
ACH-000570,-0.137404864589
ACH-000571,-0.11867944309900001
ACH-000573,-0.09084736941749999
ACH-000576,-0.173484436811
ACH-000580,-0.0721055805984
ACH-000584,-0.211196861701
ACH-000585,-0.24013048739
ACH-000588,-0.1348175097
ACH-000589,-0.19346576997900003
ACH-000591,0.0534626128233
ACH-000593,-0.0465136609375
ACH-000600,-0.0800631584045
ACH-000601,-0.13714321600999999
ACH-000604,-0.11411004569
ACH-000605,-0.256077934311
ACH-000606,-0.0110100061536
ACH-000608,-0.42026470772299995
ACH-000614,-0.24910935452799998
ACH-000616,0.014914046808200002
ACH-000618,-0.184219972734
ACH-000619,-0.174312757727
ACH-000620,-0.232498856079
ACH-000621,0.011993050847100001
ACH-000622,-0.45201230662299996
ACH-000623,0.00761734157546
ACH-000624,-0.0471340952915
ACH-000627,-0.096912363148
ACH-000630,-0.134656217439
ACH-000632,-0.25498615609
ACH-000633,-0.22933413213799997
ACH-000637,-0.0465712565053
ACH-000638,-0.272254397322
ACH-000646,-0.273003887888
ACH-000647,-0.202143459419
ACH-000648,-0.17639037605900001
ACH-000649,-0.332672125927
ACH-000651,-0.147109655151
ACH-000652,-0.0113563107191
ACH-000653,-0.0360566570411
ACH-000657,-0.272582534643
ACH-000658,-0.264133773963
ACH-000661,-0.09057489622460001
ACH-000662,-0.2080762267
ACH-000663,-0.165715628194
ACH-000665,-0.11393469807
ACH-000671,-0.18491987195999998
ACH-000673,-0.12192029253100001
ACH-000676,-0.173176001287
ACH-000677,-0.161918548235
ACH-000681,-0.378656954974
ACH-000682,-0.183410430643
ACH-000683,-0.28028265688000004
ACH-000684,-0.0831309158215
ACH-000688,-0.184717022797
ACH-000693,-0.17868339360899999
ACH-000694,-0.268264967162
ACH-000695,-0.35036254984
ACH-000696,-0.00860942786493
ACH-000697,-0.103457126589
ACH-000699,-0.0395314441913
ACH-000701,-0.021313015758599996
ACH-000706,-0.195045976365
ACH-000711,-0.17393060489300002
ACH-000713,-0.216884857379
ACH-000714,-0.0664482756959
ACH-000718,-0.206856665985
ACH-000720,-0.122057040088
ACH-000721,-0.20594282282200002
ACH-000724,-0.33575138698299994
ACH-000725,-0.057920340360599995
ACH-000732,0.051460824694499994
ACH-000734,-0.106993895975
ACH-000735,-0.266527947497
ACH-000736,-0.301930765406
ACH-000738,-0.0593635477608
ACH-000746,-0.08594241236310002
ACH-000747,-0.10000547721000001
ACH-000748,-0.246978486291
ACH-000753,-0.204285519251
ACH-000756,-0.14784725839500001
ACH-000757,-0.8322871537630001
ACH-000758,0.003939507653619999
ACH-000760,-0.0913103580774
ACH-000763,-0.259015222936
ACH-000764,-0.356860468577
ACH-000765,-0.168188677005
ACH-000766,-0.10470787921000001
ACH-000767,-0.257010931665
ACH-000768,-0.0272703136728
ACH-000769,-0.20376585689399998
ACH-000770,-0.162640644383
ACH-000771,-0.304622302318
ACH-000773,-0.08227206633050001
ACH-000776,-0.30141676447500004
ACH-000777,-0.292249954917
ACH-000778,-0.23119971814100002
ACH-000781,-0.310224084156
ACH-000782,-0.0868346027694
ACH-000783,-0.23295960010400002
ACH-000784,-0.41151249761200004
ACH-000785,-0.229655070041
ACH-000787,-0.18422956398200002
ACH-000788,-0.18266352236400002
ACH-000791,-0.267795849686
ACH-000792,-0.174291054516
ACH-000794,-0.174663399773
ACH-000796,-0.23483160233800002
ACH-000799,-0.194605855414
ACH-000800,-0.207065638842
ACH-000802,-0.370924589358
ACH-000804,-0.135198557759
ACH-000805,-0.225189946461
ACH-000809,-0.452273197751
ACH-000810,-0.00867830695683
ACH-000811,-0.22140606138
ACH-000817,-0.0197921644163
ACH-000819,-0.11532633772600001
ACH-000820,-0.0673191198508
ACH-000821,-0.0360665538095
ACH-000822,-0.154872165992
ACH-000823,-0.042060539346
ACH-000824,-0.3108262673
ACH-000827,-0.16414041474000002
ACH-000829,0.0582235890011
ACH-000831,-0.254254575866
ACH-000832,-0.17353305998100002
ACH-000833,0.0538906588844
ACH-000834,-0.007674908498130001
ACH-000835,-0.08348023059710001
ACH-000836,-0.271003155833
ACH-000837,-0.22057473202
ACH-000838,-0.294170202622
ACH-000839,-0.207169166678
ACH-000840,0.10615926874600001
ACH-000841,-0.525687294866
ACH-000843,-0.191880106833
ACH-000846,-0.265471210848
ACH-000847,-0.27244562192
ACH-000848,-0.0394098772125
ACH-000849,-0.289371235126
ACH-000851,-0.15547344891599998
ACH-000855,-0.17643764763300002
ACH-000856,-0.149818187503
ACH-000858,-0.175960092447
ACH-000859,-0.320165333204
ACH-000861,-0.12175714720999999
ACH-000862,-0.25000708794599996
ACH-000865,-0.29140333674
ACH-000866,-0.0298786064938
ACH-000867,-0.071296397706
ACH-000869,-0.337573321229
ACH-000872,-0.0983166502749
ACH-000873,-0.25329461863
ACH-000876,-0.16718783221
ACH-000878,-0.138574326932
ACH-000880,-0.22793983994000003
ACH-000881,-0.204225699348
ACH-000882,-0.26750988360100003
ACH-000884,-0.24584670736699998
ACH-000885,-0.331655798489
ACH-000887,-0.143929012533
ACH-000888,-0.168078088598
ACH-000889,-0.11320262772600001
ACH-000890,0.008575275967510001
ACH-000896,-0.305426306358
ACH-000898,-0.195323924494
ACH-000900,-0.110607843703
ACH-000901,-0.17962184394900002
ACH-000905,-0.158490321439
ACH-000906,-0.266691300534
ACH-000907,-0.213830706223
ACH-000910,-0.321323495181
ACH-000911,-0.12312094201
ACH-000912,-0.228472909342
ACH-000913,-0.35253839503
ACH-000915,-0.121447151176
ACH-000916,-0.465172993003
ACH-000917,-0.236986698059
ACH-000921,-0.216016432764
ACH-000924,-0.26661623699000003
ACH-000926,-0.277066215842
ACH-000928,-0.264923267453
ACH-000929,-0.0141425368867
ACH-000932,-0.323518694075
ACH-000935,-0.134895724252
ACH-000936,-0.30174952401599997
ACH-000937,-0.0820870473719
ACH-000938,-0.262938032927
ACH-000939,-0.0461942606982
ACH-000941,-0.136984963605
ACH-000943,-0.375196027007
ACH-000946,-0.21714097824099998
ACH-000947,-0.23283184986400002
ACH-000948,-0.115649542177
ACH-000950,0.026705939095000002
ACH-000953,-0.031786372029
ACH-000957,0.0552633827537
ACH-000958,-0.0650796951327
ACH-000960,-0.126183970367
ACH-000963,-0.45551445041199995
ACH-000968,-0.0311214956752
ACH-000969,-0.318243167881
ACH-000973,-0.204936452607
ACH-000974,-0.24816898611699997
ACH-000975,-0.132065332423
ACH-000976,-0.11814884634000002
ACH-000978,0.211609317762
ACH-000980,-0.292481754669
ACH-000984,-0.166515713233
ACH-000986,-0.184641194604
ACH-000988,-0.205223482835
ACH-000993,0.0827522218508
ACH-000994,-0.0379362467666
ACH-000996,-0.048726435496199996
ACH-001001,-0.12271875432399999
ACH-001020,-0.037545202267
ACH-001028,-0.139393193675
ACH-001031,-0.15257038677999998
ACH-001038,-0.184898943132
ACH-001048,-0.307089232971
ACH-001050,-0.170188801666
ACH-001053,-0.18300222676300001
ACH-001054,-0.153495812805
ACH-001061,-0.280855148386
ACH-001067,-0.260434795663
ACH-001075,-0.115259081307
ACH-001096,-0.188632958897
ACH-001128,-0.50051771563
ACH-001134,-0.140186442317
ACH-001151,-0.123221122324
ACH-001163,-0.15482318465
ACH-001164,-0.101350943878
ACH-001173,-0.11182779013800001
ACH-001183,-0.30922923966
ACH-001184,0.0382916688683
ACH-001190,-0.11797100311599999
ACH-001192,-0.024163245827599995
ACH-001193,-0.024508167055900004
ACH-001196,-0.12449438877
ACH-001197,-0.31256076186299997
ACH-001205,0.04404339021930001
ACH-001211,0.0263562319264
ACH-001212,0.16873376749299998
ACH-001228,-0.42445488552199995
ACH-001232,-0.21627738333299998
ACH-001239,-0.195578787697
ACH-001274,-0.36212238175300004
ACH-001275,-0.219097339784
ACH-001277,-0.13173374452
ACH-001278,-0.130228699017
ACH-001280,0.146193433795
ACH-001283,-0.191043707042
ACH-001289,-0.147813825583
ACH-001295,-0.150234643527
ACH-001300,-0.223581654063
ACH-001301,-0.289878960467
ACH-001302,-0.50878487147
ACH-001303,-0.128442681788
ACH-001306,-0.20005862961399998
ACH-001318,-0.347588397434
ACH-001322,-0.110280748343
ACH-001328,-0.336036178192
ACH-001332,-0.17377004845
ACH-001333,-0.194946794809
ACH-001336,-0.09988411197149999
ACH-001340,-0.0164766272111
ACH-001346,-0.140311781211
ACH-001353,-0.280189829421
ACH-001354,0.13214419881
ACH-001367,-0.191650978071
ACH-001368,-0.152122993075
