,COPS4 (51138)
ACH-000004,-1.38395985068
ACH-000007,-1.37757216279
ACH-000009,-1.14555672645
ACH-000011,-0.9598150917020001
ACH-000012,-1.3572473674
ACH-000013,-1.25949187894
ACH-000014,-1.10946693835
ACH-000015,-1.02374189887
ACH-000017,-1.34495330474
ACH-000018,-1.256990507
ACH-000019,-1.13374493876
ACH-000021,-1.2935625560700001
ACH-000022,-1.4021617708200003
ACH-000025,-1.03278274566
ACH-000028,-1.13666463881
ACH-000030,-1.0701455170999998
ACH-000035,-0.852756605829
ACH-000036,-1.1141686129200001
ACH-000037,-1.41141547861
ACH-000039,-1.00244880627
ACH-000040,-0.7480706023999999
ACH-000041,-0.8515354499400001
ACH-000042,-0.9767366287
ACH-000045,-1.03016229263
ACH-000047,-0.965658576936
ACH-000052,-1.25927472319
ACH-000053,-1.00222516857
ACH-000054,-1.07284661306
ACH-000055,-0.9155062893639999
ACH-000060,-1.18850953771
ACH-000067,-1.02137129062
ACH-000070,-1.27162100046
ACH-000075,-1.38462599699
ACH-000078,-1.3277393454200002
ACH-000082,-0.9598085516439999
ACH-000085,-1.0215322998799998
ACH-000086,-1.3968455980599999
ACH-000087,-0.918666684531
ACH-000092,-1.4769080857299999
ACH-000095,-0.9625423633399999
ACH-000097,-1.19609449919
ACH-000098,-0.7276760915260001
ACH-000099,-0.762342157482
ACH-000108,-1.2522318374099999
ACH-000113,-1.03280187584
ACH-000115,-0.946658293934
ACH-000116,-1.36558900062
ACH-000118,-1.00583131293
ACH-000120,-0.999340224153
ACH-000123,-0.985633385695
ACH-000127,-1.11999817171
ACH-000128,-1.0373558267899998
ACH-000132,-1.35404415586
ACH-000133,-0.960729001916
ACH-000137,-1.0324596434
ACH-000138,-1.11070586895
ACH-000142,-1.12990762964
ACH-000143,-0.786141013669
ACH-000146,-1.1485120607100001
ACH-000148,-1.0498223953399999
ACH-000150,-1.0466796027399998
ACH-000152,-0.9137445495100001
ACH-000153,-1.2289132239700002
ACH-000159,-1.6766531936000002
ACH-000160,-1.12058230465
ACH-000163,-0.679078074062
ACH-000167,-1.2163778673399999
ACH-000168,-0.881467122987
ACH-000169,-1.0105458577200002
ACH-000178,-0.914170344533
ACH-000182,-1.09061809355
ACH-000183,-1.30354334765
ACH-000188,-1.26105266294
ACH-000189,-1.21776413606
ACH-000190,-1.16584943935
ACH-000198,-1.0
ACH-000204,-1.2566221166
ACH-000206,-0.8784564911920001
ACH-000207,-1.0393345843600001
ACH-000211,-1.31272520891
ACH-000215,-0.898319399849
ACH-000221,-1.16856749644
ACH-000222,-0.9529035789560001
ACH-000223,-1.11566948183
ACH-000226,-1.13084886369
ACH-000227,-0.623050732589
ACH-000228,-1.02135367315
ACH-000231,-1.0510149604899999
ACH-000232,-0.8888544294349999
ACH-000233,-0.9606279600040001
ACH-000234,-0.981828164637
ACH-000235,-0.8426435263600001
ACH-000237,-1.11095998558
ACH-000238,-0.988025270379
ACH-000243,-1.1550262012899999
ACH-000244,-0.973029648966
ACH-000246,-1.06373253751
ACH-000248,-1.35041677187
ACH-000250,-1.30247787696
ACH-000251,-1.41948751203
ACH-000253,-0.95944231719
ACH-000255,-1.270673043
ACH-000256,-1.09853031982
ACH-000257,-0.771218991427
ACH-000258,-1.0335306716600001
ACH-000259,-0.9710117580490001
ACH-000260,-0.978257983136
ACH-000261,-1.3266760824700001
ACH-000262,-1.44793135637
ACH-000263,-1.58819671468
ACH-000264,-1.28592077561
ACH-000265,-0.961848627216
ACH-000266,-1.10808935973
ACH-000272,-0.998770847976
ACH-000273,-1.46197018604
ACH-000274,-1.04875941367
ACH-000277,-0.958002411718
ACH-000278,-1.00818870424
ACH-000279,-1.2235383056
ACH-000280,-1.1616874612299999
ACH-000281,-1.3123329802500001
ACH-000288,-1.14872835945
ACH-000291,-1.15460740112
ACH-000293,-1.16911962795
ACH-000294,-0.877770045581
ACH-000295,-1.1067726260200001
ACH-000296,-1.1022499561399999
ACH-000302,-1.1596327102600001
ACH-000304,-1.06320207785
ACH-000307,-1.17591126411
ACH-000308,-1.3356274209399999
ACH-000310,-1.00853559354
ACH-000311,-1.19084102813
ACH-000312,-1.00830791755
ACH-000315,-0.819108817646
ACH-000316,-1.0641457691
ACH-000317,-1.26121516588
ACH-000318,-0.919936818194
ACH-000319,-0.934979007381
ACH-000320,-1.29625604609
ACH-000322,-1.08493075278
ACH-000323,-1.3366914023999998
ACH-000324,-1.20175744478
ACH-000329,-0.476118526464
ACH-000330,-1.0331312430500001
ACH-000331,-0.904034734744
ACH-000332,-1.01414390328
ACH-000334,-1.03436834237
ACH-000335,-0.857374657976
ACH-000336,-0.92974623686
ACH-000337,-1.3011569134899998
ACH-000339,-1.2084971316600002
ACH-000341,-1.4198183510299998
ACH-000348,-1.2136884237799999
ACH-000350,-1.31860139655
ACH-000352,-1.1404508323
ACH-000356,-1.10378671149
ACH-000361,-1.10412407031
ACH-000362,-0.9061173680850001
ACH-000363,-1.01007273216
ACH-000364,-1.00578982282
ACH-000365,-0.949211517717
ACH-000366,-1.35864673936
ACH-000368,-0.9895453173100001
ACH-000374,-1.15526728644
ACH-000375,-0.931256773346
ACH-000376,-1.10577668032
ACH-000381,-1.27637630318
ACH-000383,-1.0726326362799998
ACH-000387,-1.2935260459
ACH-000389,-1.2273731383700002
ACH-000390,-1.45112592884
ACH-000393,-1.2385766976700001
ACH-000395,-1.25668766859
ACH-000397,-1.07722485365
ACH-000401,-1.1493004304899999
ACH-000402,-0.716020093506
ACH-000403,-1.1717448411799998
ACH-000404,-1.0461635295899998
ACH-000406,-1.01492324922
ACH-000407,-1.05147404302
ACH-000408,-1.17829521712
ACH-000410,-0.752867111786
ACH-000411,-1.20680421654
ACH-000414,-0.961434567509
ACH-000415,-1.20351265889
ACH-000416,-1.21499221651
ACH-000420,-1.10382450342
ACH-000421,-1.1696721435100002
ACH-000424,-1.10414770748
ACH-000425,-1.1199941111
ACH-000426,-1.14240351656
ACH-000427,-1.20520860313
ACH-000433,-1.23164522301
ACH-000436,-1.16224301516
ACH-000444,-1.10447975294
ACH-000445,-1.18036270945
ACH-000448,-1.01955806179
ACH-000450,-1.03332207377
ACH-000452,-1.2798868157799999
ACH-000454,-1.00565801933
ACH-000458,-0.950582673077
ACH-000459,-0.558043936327
ACH-000460,-1.17080280487
ACH-000461,-1.5082751525600002
ACH-000463,-1.04160928581
ACH-000464,-1.3320715254100002
ACH-000466,-1.0892550415100002
ACH-000467,-1.15332267669
ACH-000468,-1.61607546728
ACH-000469,-1.04939093954
ACH-000470,-1.3918350203799998
ACH-000471,-0.9836531584129999
ACH-000472,-0.999128783563
ACH-000473,-1.22767822263
ACH-000475,-1.31917026613
ACH-000476,-1.13170432858
ACH-000477,-0.692461747199
ACH-000480,-1.03161422042
ACH-000481,-1.16195943767
ACH-000483,-1.3001888612
ACH-000484,-1.10972638287
ACH-000485,-1.366159335
ACH-000486,-1.31654921808
ACH-000487,-1.03067867467
ACH-000488,-1.24724120546
ACH-000490,-1.06209076764
ACH-000491,-1.22397941721
ACH-000495,-1.30191960336
ACH-000496,-1.07967034165
ACH-000499,-1.16785811189
ACH-000500,-1.81301646633
ACH-000502,-1.1807705842899998
ACH-000503,-1.57467204016
ACH-000505,-1.15243029171
ACH-000507,-1.2328627554
ACH-000510,-1.12247014019
ACH-000511,-1.27313257709
ACH-000512,-1.4297790995500002
ACH-000516,-0.978597586801
ACH-000517,-0.9420645197859999
ACH-000518,-1.24639006638
ACH-000520,-1.2421080346100002
ACH-000521,-0.891906949642
ACH-000522,-1.02311681949
ACH-000524,-1.07399055075
ACH-000527,-1.1123451693200002
ACH-000528,-1.0908106972
ACH-000537,-1.09154550374
ACH-000541,-1.2340458668
ACH-000542,-1.2614644263700001
ACH-000544,-1.23746310159
ACH-000545,-1.1470322494299998
ACH-000547,-1.0202987838200002
ACH-000548,-1.17233781156
ACH-000549,-1.28444082721
ACH-000550,-0.96837659449
ACH-000552,-1.20444153214
ACH-000556,-1.31260284541
ACH-000557,-0.869455069421
ACH-000570,-1.06491397264
ACH-000571,-0.538066162122
ACH-000573,-1.22314013407
ACH-000576,-1.06386944903
ACH-000580,-1.05851531596
ACH-000584,-1.08457075248
ACH-000585,-1.44717196169
ACH-000588,-1.36817752823
ACH-000589,-1.27816709203
ACH-000591,-0.9477565331450001
ACH-000593,-1.16041049483
ACH-000600,-1.2577980422200001
ACH-000601,-1.2099546172600002
ACH-000604,-1.2195494229100001
ACH-000605,-1.21988559049
ACH-000606,-1.22009051583
ACH-000608,-1.08548150047
