,KDF1 (126695)
ACH-000189,-0.5126516499589999
ACH-000190,0.00919479132642
ACH-000198,-0.271046936523
ACH-000204,-0.310871469137
ACH-000206,-0.106770248234
ACH-000207,-0.254465042556
ACH-000211,-0.189894947057
ACH-000215,-0.300928224734
ACH-000221,-0.391567540353
ACH-000222,-0.0831566633611
ACH-000223,-0.0348461278935
ACH-000226,-0.13213031386
ACH-000227,-0.20419808282000002
ACH-000228,-0.187980479121
ACH-000231,-0.27465742429
ACH-000232,-0.268390082687
ACH-000233,-0.179471886568
ACH-000234,-0.250125301736
ACH-000235,-0.300413105182
ACH-000237,-0.27652412605500004
ACH-000238,-0.633711120897
ACH-000243,-0.303180118079
ACH-000244,-0.43910071385899996
ACH-000246,-0.261756696497
ACH-000248,-0.205505387121
ACH-000250,-0.297781376082
ACH-000251,-0.29132733212699996
ACH-000253,-0.12532624468
ACH-000255,-0.300166078052
ACH-000256,-0.124520440411
ACH-000257,-0.52820927423
ACH-000258,0.0738435437659
ACH-000259,-0.239136601921
ACH-000260,-0.178450405086
ACH-000261,-0.314128266712
ACH-000262,-0.11953810619899999
ACH-000263,-0.41262833782799996
ACH-000264,-0.232938195795
ACH-000265,-0.202159958341
ACH-000266,-0.130044060321
ACH-000272,-0.073621789921
ACH-000273,-0.00478334507394
ACH-000274,-0.445865743459
ACH-000277,-0.15450793235500002
ACH-000278,-0.30897242626
ACH-000279,-0.278248405626
ACH-000280,-0.390231869779
ACH-000281,-0.188364752188
ACH-000288,-0.48595762740000004
ACH-000291,-0.193753691052
ACH-000293,-0.563258980265
ACH-000294,-0.15239528336
ACH-000295,-0.506384687533
ACH-000296,-0.342740591038
ACH-000302,-0.334467531483
ACH-000304,-0.39181272339199996
ACH-000307,-0.152090545529
ACH-000308,-0.24242320874
ACH-000310,-0.15290318499000002
ACH-000311,-0.201386798612
ACH-000312,-0.333092002332
ACH-000315,-0.390876941383
ACH-000316,-0.19363118653099998
ACH-000317,-0.21866569517200002
ACH-000318,-0.38555734490800003
ACH-000319,-0.32601599152
ACH-000320,-0.258379650495
ACH-000322,-0.29357010531399996
ACH-000323,-0.601568332927
ACH-000324,-0.295026586441
ACH-000329,-0.43623439733999997
ACH-000330,0.145331816714
ACH-000331,-0.279101689626
ACH-000332,-0.222257088562
ACH-000334,-0.0802550669186
ACH-000335,-0.218152477319
ACH-000336,0.269606173911
ACH-000337,-0.407179745624
ACH-000339,-0.15450912843599998
ACH-000341,0.118618184507
ACH-000348,-0.287784351328
ACH-000350,-0.202090308752
ACH-000352,-0.236610815358
ACH-000356,-0.291920780372
ACH-000361,-0.42812714769
ACH-000362,-0.158704612779
ACH-000363,-0.211377416699
ACH-000364,-0.226326057693
ACH-000365,-0.389895835397
ACH-000366,-0.210132713084
ACH-000368,-0.418623693186
ACH-000374,-0.246216919321
ACH-000375,-0.548926811451
ACH-000376,-0.330929406869
ACH-000381,-0.250186546828
ACH-000383,-0.30432450007899997
ACH-000387,-0.190838170087
ACH-000389,-0.202744673083
ACH-000390,-0.267227472419
ACH-000393,-0.25882234952
ACH-000395,-0.433452567597
ACH-000397,0.0183704375163
ACH-000401,-0.47764509038
ACH-000402,-0.595659726448
ACH-000403,-0.207309477414
ACH-000404,-0.388139920851
ACH-000406,-0.16646305907199999
ACH-000407,-0.304594376427
ACH-000408,-0.500755153553
ACH-000410,-0.301063884493
ACH-000411,-0.300268146695
ACH-000414,-0.195929815773
ACH-000415,-0.434239394239
ACH-000416,-0.289069461204
ACH-000420,-0.344845118807
ACH-000421,-0.203637991224
ACH-000424,-0.60704097607
ACH-000425,-0.302834133523
ACH-000426,-0.0716727526403
ACH-000427,-0.32293735283799996
ACH-000433,-0.150357827994
ACH-000436,-0.404488766712
ACH-000444,-0.187275191589
ACH-000445,-0.437380086871
ACH-000448,-0.197249361809
ACH-000450,-0.184748290106
ACH-000452,-0.113455134828
ACH-000454,-0.223438563152
ACH-000458,-0.374691498147
ACH-000459,-0.384124371827
ACH-000460,-0.17235454541499998
ACH-000461,-0.19546184313999998
ACH-000463,-0.180317320475
ACH-000464,-0.356704096824
ACH-000466,-0.557756428864
ACH-000467,-0.3301317186
ACH-000468,-0.315953107957
ACH-000469,-0.478635607287
ACH-000470,-0.478053241612
ACH-000471,-0.308586571597
ACH-000472,-0.24374751267900002
ACH-000473,-0.433399008403
ACH-000475,-0.241263469392
ACH-000476,-0.289435562257
ACH-000477,-0.14052142345899998
ACH-000480,-0.21739552199
ACH-000481,-0.302515500455
ACH-000483,-0.250512010869
ACH-000484,-0.445696953098
ACH-000485,-0.36425774287900003
ACH-000486,-0.0988860751024
ACH-000487,-0.383855348674
ACH-000488,-0.292460398556
ACH-000490,0.06280823186580001
ACH-000491,-0.261430374027
ACH-000495,-0.41194686713699996
ACH-000496,-0.22288961569200003
ACH-000499,-0.244546384855
ACH-000500,-0.554764564841
ACH-000502,-0.25431773841999994
ACH-000503,-0.0537522719648
ACH-000505,-0.197919319734
ACH-000507,-0.297414682325
ACH-000510,-0.1843865621
ACH-000511,-0.272489378991
ACH-000512,-0.352954919336
ACH-000516,-0.19955253611600002
ACH-000517,-0.23699604840900002
ACH-000518,-0.471075298033
ACH-000520,-0.0873593566529
ACH-000521,-0.36097580572
ACH-000522,-0.34897467416100003
ACH-000524,-0.260539493999
ACH-000527,-0.355493825657
ACH-000528,-0.229344056609
ACH-000537,-0.25378372778499997
ACH-000541,-0.537148227658
ACH-000542,-0.148416374185
ACH-000544,0.101624197031
ACH-000545,-0.435683802081
ACH-000547,-0.562644836372
ACH-000548,-0.455101591295
ACH-000549,-0.316220895094
ACH-000550,-0.517780237477
ACH-000552,-0.146857656237
ACH-000556,-0.23937270694
ACH-000557,-0.383864475496
ACH-000570,-0.363992122104
ACH-000571,-0.280541754087
ACH-000573,-0.40356804666
ACH-000576,-0.273055228262
ACH-000580,-0.228254489713
ACH-000584,-0.10469986051300001
ACH-000585,-0.177871356074
ACH-000588,-0.234008741895
ACH-000589,-0.24735106729400003
ACH-000591,-0.497687035446
ACH-000593,-0.46518607958499997
ACH-000600,-0.27451940331
ACH-000601,-0.222768442775
ACH-000604,-0.0786246394222
ACH-000605,-0.481227076199
ACH-000606,-0.427728752371
ACH-000608,-0.08095413637160001
ACH-000614,-0.23117876005600002
ACH-000616,-0.14240122289100002
ACH-000618,-0.34703192577799996
ACH-000619,-0.09410715388560001
ACH-000620,-0.554370558276
ACH-000621,-0.32025835357099997
ACH-000622,-0.178633677949
ACH-000623,-0.411890551193
ACH-000624,-0.231370502366
ACH-000627,-0.540820247074
ACH-000630,-0.372252495629
ACH-000632,-0.338321283212
ACH-000633,-0.327427924109
ACH-000637,-0.330655542992
ACH-000638,-0.34857662801899997
ACH-000646,-0.272796295977
ACH-000647,-0.0892696603188
ACH-000648,-0.47175706025200004
ACH-000649,-0.215805916975
ACH-000651,-0.23898694341600002
ACH-000652,-0.252020000112
ACH-000653,-0.09749757581049999
ACH-000657,-0.33153143833
ACH-000658,-0.11400039581700001
ACH-000661,-0.116913900509
ACH-000662,-0.43896215143100004
ACH-000663,-0.32359227611499997
ACH-000665,-0.38106768948799996
ACH-000671,-0.477911825998
ACH-000673,-0.40050059035400004
ACH-000676,-0.43758859131800004
ACH-000677,-0.35494568730099996
ACH-000681,-0.233862791019
ACH-000682,-0.31815735654
ACH-000683,-0.404606783449
ACH-000684,-0.08348065386089999
ACH-000688,-0.5048659358290001
ACH-000693,-0.34055759788900003
ACH-000694,-0.35304996738300004
ACH-000695,-0.19860362251299998
ACH-000696,-0.297479532874
ACH-000697,-0.365377782531
ACH-000699,-0.38108199947899996
ACH-000701,-0.25422638487
ACH-000706,-0.337699977539
ACH-000711,-0.241415430447
ACH-000713,-0.0550559067057
ACH-000714,-0.021096061304599997
ACH-000718,-0.0887171098671
ACH-000720,-0.127380786027
ACH-000721,-0.321893917327
ACH-000724,-0.08131629413260001
ACH-000725,-0.0321599905739
ACH-000732,0.13967434269
ACH-000734,-0.229397111941
ACH-000735,-0.223119623677
ACH-000736,-0.28816112339600003
ACH-000738,-0.268028326257
ACH-000746,0.0530586101677
ACH-000747,-0.191539831423
ACH-000748,-0.16683395867999998
ACH-000753,-0.29590434882
ACH-000756,-0.33838878206600004
ACH-000757,-0.230709575306
ACH-000758,-0.265623511829
ACH-000760,-0.24250703091899997
ACH-000763,-0.12172533685100001
ACH-000764,-0.0933621148621
ACH-000765,-0.328428107681
ACH-000766,-0.208429565419
ACH-000767,-0.22634311259
ACH-000768,-0.0349796796578
ACH-000769,-0.33159505319800003
ACH-000770,-0.205342172533
ACH-000771,-0.279723420321
ACH-000773,-0.390735737971
ACH-000776,-0.166695980623
ACH-000777,-0.210694550827
ACH-000778,-0.20956092286800002
ACH-000781,-0.14151176048699998
ACH-000782,-0.525589406926
ACH-000783,-0.166563948762
ACH-000784,-0.396911844023
ACH-000785,-0.243723296921
ACH-000787,-0.186880457959
ACH-000788,-0.194819629394
ACH-000791,-0.343732943653
ACH-000792,-0.184623842017
ACH-000794,-0.277423244706
ACH-000796,-0.0022122277225400003
ACH-000799,-0.358583654828
ACH-000800,-0.169655774834
ACH-000802,-0.25828958169599997
ACH-000804,0.00141155895953
ACH-000805,-0.10866603000700001
ACH-000809,-0.122946659376
ACH-000810,-0.37436670141500006
ACH-000811,-0.333485371993
ACH-000817,-0.54868288399
ACH-000819,-0.288758772542
ACH-000820,-0.556090219697
ACH-000821,-0.284673530736
ACH-000822,-0.178428523716
ACH-000823,-0.351299220929
ACH-000824,-0.220512816712
ACH-000827,-0.292319453407
ACH-000829,-0.47815172131300004
ACH-000831,-0.327062408831
ACH-000832,-0.359831978168
ACH-000833,-0.17060166900499998
ACH-000834,-0.19557541993500002
ACH-000835,-0.312004601406
ACH-000836,-0.189237299097
ACH-000837,-0.24451593475800001
ACH-000838,-0.299019200936
ACH-000839,-0.324322191347
ACH-000840,-0.262474896745
ACH-000841,-0.250710001871
ACH-000843,-0.262075266877
ACH-000846,-0.403868582897
ACH-000847,-0.158540518385
ACH-000848,0.115741835541
ACH-000849,-0.392299366995
ACH-000851,-0.293819721905
ACH-000855,-0.23869878714499998
ACH-000856,-0.0829622976478
ACH-000858,-0.188947023319
ACH-000859,0.313205401106
ACH-000861,-0.14961299403
ACH-000862,0.182468625505
ACH-000865,-0.31073656144699996
ACH-000866,-0.22319435157200002
ACH-000867,-0.0455255426504
ACH-000869,-0.282979776967
ACH-000872,-0.38851631240900003
ACH-000873,-0.482840652632
ACH-000876,-0.194790898877
ACH-000878,-0.239806236791
ACH-000880,-0.492272977319
ACH-000881,-0.423739445486
ACH-000882,-0.360981373318
ACH-000884,-0.312401568422
ACH-000885,-0.161770374257
ACH-000887,-0.577408243449
ACH-000888,-0.400888913637
ACH-000889,-0.30462450659
ACH-000890,-0.148327056206
ACH-000896,-0.28755351049
ACH-000898,-0.0633351577265
ACH-000900,-0.169002846727
ACH-000901,-0.27347821876899997
ACH-000905,-0.011051826015999999
ACH-000906,-0.287021540761
ACH-000907,-0.388030120194
ACH-000910,-0.37325330728399997
ACH-000911,-0.384908621025
ACH-000912,-0.305565980048
ACH-000913,-0.241705856593
ACH-000915,-0.44211171282399997
ACH-000916,-0.380300999249
ACH-000917,-0.123758788682
ACH-000921,-0.319463375404
ACH-000924,-0.414977637046
ACH-000926,-0.268488688094
ACH-000928,-0.421781532131
ACH-000929,-0.18936948581500002
ACH-000932,-0.310259325713
ACH-000935,-0.12260472484099999
ACH-000936,-0.59910523011
ACH-000937,-0.355508437876
ACH-000938,-0.27526977228
ACH-000939,-0.231978125896
ACH-000941,-0.0641987424405
ACH-000943,-0.24906714422600001
ACH-000946,-0.24819516380800002
ACH-000947,-0.334857896024
ACH-000948,-0.37795043437
ACH-000950,-0.278294175966
ACH-000953,-0.427004543728
ACH-000957,-0.285924016676
ACH-000958,-0.172085260205
ACH-000960,-0.276970225685
ACH-000963,-0.113921744139
ACH-000968,-0.20837654045600001
ACH-000969,-0.0257060294962
ACH-000973,-0.321871732095
ACH-000974,-0.247712819462
ACH-000975,-0.423106512058
ACH-000976,-0.33094327498000004
ACH-000978,-0.605344625371
ACH-000980,-0.315403289271
ACH-000984,-0.357171687028
ACH-000986,-0.12585195567399998
ACH-000988,-0.291366101477
ACH-000993,-0.443721577167
ACH-000994,-0.273917559852
ACH-000996,-0.420960620911
ACH-001001,-0.342640194067
ACH-001020,-0.395360167399
ACH-001028,-0.10813227957999999
ACH-001031,-0.311557627368
ACH-001038,-0.352795180391
ACH-001048,-0.314139828678
ACH-001050,-0.156667000178
ACH-001053,-0.38062850658799996
ACH-001054,-0.180418592659
ACH-001061,-0.319103833649
ACH-001067,-0.273222724846
ACH-001075,-0.20146479622699998
ACH-001096,-0.301223687902
ACH-001128,-0.00170480760229
ACH-001134,-0.458733306408
ACH-001151,-0.22375794593899997
ACH-001163,-0.31856192703
ACH-001164,-0.352267424445
ACH-001173,-0.23499124412099998
ACH-001183,-0.229463364066
ACH-001184,-0.325605258151
ACH-001190,-0.381313231316
ACH-001192,-0.171908344943
ACH-001193,-0.367311838631
ACH-001196,-0.499233644656
ACH-001197,-0.33005884954799997
ACH-001205,-0.623930493001
ACH-001211,-0.0113793053767
ACH-001212,-0.38103009691899997
ACH-001228,-0.353269038759
ACH-001232,-0.623427903023
ACH-001239,-0.40681509808899996
ACH-001274,-0.233507925909
ACH-001275,-0.33596813875299997
ACH-001277,-0.17398993288400003
ACH-001278,-0.347671524178
ACH-001280,-0.6962565251639999
ACH-001283,-0.24836085387600002
ACH-001289,-0.373381308546
ACH-001295,-0.281329773028
ACH-001300,-0.35087378664499996
ACH-001301,-0.147397428308
ACH-001302,-0.434544189888
ACH-001303,-0.52614870777
ACH-001306,-0.385890365
ACH-001318,-0.21485063161499998
ACH-001322,-0.346115821184
ACH-001328,-0.460153897183
ACH-001332,0.05049215763590001
ACH-001333,-0.256319730088
ACH-001336,-0.13527490424
ACH-001340,-0.0665000301393
ACH-001346,-0.256786817482
ACH-001353,-0.20247141557300002
ACH-001354,-0.5149706620210001
ACH-001367,-0.17736911679
ACH-001368,-0.37984684984300005
ACH-001374,0.0156346694509
ACH-001375,-0.125883456523
ACH-001377,-0.274138501327
ACH-001380,-0.213371858462
ACH-001391,-0.11738141955800001
ACH-001407,-0.255758666243
ACH-001408,-0.137871925053
ACH-001413,-0.259144203044
ACH-001430,-0.17859253289000002
ACH-001431,-0.323703115919
ACH-001450,-0.408958319701
ACH-001496,-0.282585381298
ACH-001500,-0.223803438713
ACH-001521,-0.334900303291
ACH-001523,-0.235620016326
ACH-001532,-0.35675567542
ACH-001536,-0.402543534054
ACH-001550,-0.2600284571
ACH-001552,-0.37685783096000003
ACH-001554,-0.341826074781
ACH-001645,-0.22427754169599998
ACH-001654,-0.12459768612500001
ACH-001715,-0.08942788697180001
ACH-001735,-0.212285210471
ACH-001736,-0.329710993489
ACH-001737,0.049177907015899996
ACH-001740,-0.329724719803
ACH-001745,-0.278432723881
ACH-001750,-0.457681225506
ACH-001765,-0.37323782833400004
ACH-001956,-0.11154455840500001
ACH-001957,-0.233381709899
