,BTN2A1 (11120)
ACH-000004,0.22016452916999998
ACH-000007,0.129910393863
ACH-000009,-0.0157448122068
ACH-000011,0.061179120251900004
ACH-000012,0.152230204935
ACH-000013,-0.032867051526700004
ACH-000014,-0.11284111832299999
ACH-000015,0.0836751247904
ACH-000017,-0.117987188268
ACH-000018,0.110179210786
ACH-000019,-0.017210176525999998
ACH-000021,-0.0335723914437
ACH-000022,-0.06727796449210001
ACH-000025,0.0327419184941
ACH-000028,0.08702449996020001
ACH-000030,0.0229733445519
ACH-000035,0.19269371851199998
ACH-000036,0.0779124794312
ACH-000037,-0.0356677340696
ACH-000039,-0.203380384119
ACH-000040,-0.023013506211099998
ACH-000041,0.023288135323900002
ACH-000042,0.0538658974257
ACH-000045,-0.129798886237
ACH-000047,0.0251893473735
ACH-000052,0.20355444982700002
ACH-000053,0.21684694811900002
ACH-000054,-0.0429383732295
ACH-000055,0.034410399271900004
ACH-000060,0.00923604164381
ACH-000067,-0.178765866014
ACH-000070,0.199744029721
ACH-000075,-0.05093235186219999
ACH-000078,0.0894532258343
ACH-000082,0.112906272633
ACH-000085,0.09413485620169999
ACH-000086,0.00616690269386
ACH-000087,-0.046155629398999996
ACH-000092,0.0013408295016500002
ACH-000095,-0.168994336675
ACH-000097,0.10351007966800001
ACH-000098,0.0782198497658
ACH-000099,-0.045727223410000004
ACH-000108,0.0028866232239699997
ACH-000113,-0.035440945448
ACH-000115,0.0336262460557
ACH-000116,0.00782566767538
ACH-000118,-0.053526497236599996
ACH-000120,-0.181032762443
ACH-000123,0.124576601572
ACH-000127,-0.157908821625
ACH-000128,0.019191332845400002
ACH-000132,0.00622865267337
ACH-000133,0.0496118415761
ACH-000137,-0.182839302431
ACH-000138,-0.07993148718689999
ACH-000142,0.053699104781099995
ACH-000143,0.061905847092699993
ACH-000146,0.0163184763785
ACH-000148,0.07702549156739999
ACH-000150,-0.011739962556200002
ACH-000152,-0.106808137295
ACH-000153,-0.16864398774599998
ACH-000159,0.057645525555800006
ACH-000160,-0.184140799029
ACH-000163,0.08377183543769999
ACH-000167,-0.155768820549
ACH-000168,0.046139924412900005
ACH-000169,-0.0796071031747
ACH-000178,0.0539977706158
ACH-000182,-0.0233971635763
ACH-000183,0.08394462461819999
ACH-000188,0.09037764130930001
ACH-000189,-0.0259308082801
ACH-000190,-0.0905405671177
ACH-000198,-0.0141655781427
ACH-000204,-0.05994127899
ACH-000206,-0.16885232793699997
ACH-000207,0.181525076193
ACH-000211,0.00038228556481599996
ACH-000215,-0.055570141078000006
ACH-000221,0.0389034849765
ACH-000222,-0.10924036565300001
ACH-000223,-0.1435377578
ACH-000226,0.0190332346651
ACH-000227,0.0653931452897
ACH-000228,0.037600429028300006
ACH-000231,0.0143432476318
ACH-000232,0.106367629448
ACH-000233,-0.100160427676
ACH-000234,0.0489568988667
ACH-000235,-0.0635607739622
ACH-000237,-0.07126531826780001
ACH-000238,-0.00889465743932
ACH-000243,0.0366704437447
ACH-000244,-0.28374586597199997
ACH-000246,-0.0588493796155
ACH-000248,-0.069738967638
ACH-000250,-0.0612357329667
ACH-000251,0.031797162530299995
ACH-000253,0.050511171607099996
ACH-000255,0.0278396026658
