,API5 (8539)
ACH-000502,-0.491183786072
ACH-000503,-0.27480120158300003
ACH-000505,-0.442103306478
ACH-000507,-0.436811663629
ACH-000510,-0.34397112382600004
ACH-000511,-0.24599005333700003
ACH-000512,-0.383815725935
ACH-000516,-0.168419143626
ACH-000517,-0.349955140626
ACH-000518,-0.46132303682899994
ACH-000520,-0.375252763227
ACH-000521,-0.34720069919
ACH-000522,-0.48792243386000006
ACH-000524,-0.5365809489760001
ACH-000527,-0.264692656492
ACH-000528,-0.271355139816
ACH-000537,-0.478494447413
ACH-000541,-0.512871054274
ACH-000542,-0.263098237364
ACH-000544,-0.604207154384
ACH-000545,-0.23912852196400003
ACH-000547,-0.041993610621300005
ACH-000548,-0.19801783597300002
ACH-000549,-0.32616945110999995
ACH-000550,-0.316083621038
ACH-000552,-0.235181788302
ACH-000556,-0.5312562533380001
ACH-000557,-0.142378646843
ACH-000570,-0.280006782564
ACH-000571,-0.49368217200900005
ACH-000573,-0.271840104079
ACH-000576,-0.33105452897
ACH-000580,-0.524273877532
ACH-000584,-0.6741594324439999
ACH-000585,-0.460370786624
ACH-000588,-0.7604542900910001
ACH-000589,-0.025221931566
ACH-000591,-0.19813168822799998
ACH-000593,-0.290215999
ACH-000600,-0.0911283764776
ACH-000601,-0.48203052362899995
ACH-000604,-0.046513397010000006
ACH-000605,-0.550113585765
ACH-000606,-0.430055331518
ACH-000608,-0.492258640624
ACH-000614,-0.49598719343599995
ACH-000616,-0.490695263029
ACH-000618,-0.341143845646
ACH-000619,-0.47796586088799997
ACH-000620,-0.36277020829400003
ACH-000621,-0.50863291826
ACH-000622,-0.35621220154399996
ACH-000623,-0.620900211825
ACH-000624,-0.404391726459
ACH-000627,-0.387831926803
ACH-000630,-0.383000607301
ACH-000632,-0.24932327909000002
ACH-000633,-1.1414563743600001
ACH-000637,0.149202273782
ACH-000638,-0.293326288834
ACH-000646,-0.21110834729800002
ACH-000647,-0.31228214542
ACH-000648,-0.334315075967
ACH-000649,-0.134733740412
ACH-000651,-0.284037957086
ACH-000652,-0.277952511969
ACH-000653,-0.532668248833
ACH-000657,-0.23376087101100002
ACH-000658,-0.35668569664300004
ACH-000661,-0.350495885331
ACH-000662,-0.118272643018
ACH-000663,-0.193802097101
ACH-000665,-0.391561880394
ACH-000671,-0.6601650075150001
ACH-000673,-0.201960192878
ACH-000676,-0.348064803634
ACH-000677,-0.153696105492
ACH-000681,-0.19302915672899998
ACH-000682,-0.395039990101
ACH-000683,-0.39513773825599996
ACH-000684,-0.393200320254
ACH-000688,-0.330475204934
ACH-000693,-0.41223751526299995
ACH-000694,-0.243203850399
ACH-000695,0.0286018212175
ACH-000696,-0.17096795230200001
ACH-000697,-0.338119102035
ACH-000699,-0.5932280387860001
ACH-000701,-0.07860100363900001
ACH-000706,-0.405742459424
ACH-000711,-0.41533805802199997
ACH-000713,-0.503064150238
ACH-000714,-0.744789559349
ACH-000718,-0.404373456258
ACH-000720,-0.5062481324600001
ACH-000721,-0.28240786677499996
ACH-000724,-0.640943309189
ACH-000725,-0.45739878472900003
ACH-000732,-0.33749443864
ACH-000734,-0.42462200201300004
ACH-000735,-0.21552874334600003
ACH-000736,-0.284975466572
ACH-000738,-0.327966740523
ACH-000746,-0.28039913924300003
ACH-000747,-0.768702672025
ACH-000748,-0.0424458751513
ACH-000753,-0.329993575816
ACH-000756,-0.24490416674899998
ACH-000757,-0.489011638206
ACH-000758,-0.30895648169100004
ACH-000760,-0.398476811703
ACH-000763,-0.623743023828
ACH-000764,-0.47141105108599995
ACH-000765,-0.21403880457000002
ACH-000766,-0.318999254036
ACH-000767,-0.152407305965
ACH-000768,-0.326387185925
ACH-000769,-0.549427478946
ACH-000770,-0.39241813566100003
ACH-000771,-0.711079711728
ACH-000773,-0.629748166136
ACH-000776,-0.191093806915
ACH-000777,-0.153092758248
ACH-000778,-0.235620002488
ACH-000781,-0.18954452166900002
ACH-000782,-0.261637420754
ACH-000783,-0.102174409886
ACH-000784,-0.39381623333800003
ACH-000785,-0.221083597154
ACH-000787,-0.316911033354
ACH-000788,-0.289355962771
ACH-000791,-0.25642775708500004
ACH-000792,-0.501313723621
ACH-000794,-0.522425844168
ACH-000796,-0.34168388052299997
ACH-000799,-0.555556174102
ACH-000800,-0.362140760609
ACH-000802,-0.462713606633
ACH-000804,-0.29923322822799997
ACH-000805,-0.0247576533428
ACH-000809,-0.42202300725599995
ACH-000810,-0.733683912676
ACH-000811,-0.27167965565900004
ACH-000817,-0.610862506909
ACH-000819,-0.35458145853399997
ACH-000820,-0.14916798968
ACH-000821,-0.805725931969
ACH-000822,-0.415921343128
ACH-000823,-0.27963024546
ACH-000824,-0.24138797566999998
ACH-000827,-0.299969837203
ACH-000829,-0.58187300491
ACH-000831,-0.27198683142700003
ACH-000832,-0.472653299229
ACH-000833,-0.549128419859
ACH-000834,-0.236166810682
ACH-000835,-0.207760537225
ACH-000836,-0.319115974699
ACH-000837,-0.260859907407
ACH-000838,-0.300107385164
ACH-000839,-0.411984551363
ACH-000840,0.0015765087765099999
ACH-000841,-0.361389366007
ACH-000843,-0.0918086196967
ACH-000846,-0.24943343328499998
ACH-000847,-0.271555757101
ACH-000848,-0.125545249056
ACH-000849,-0.476781605962
ACH-000851,-0.458107471426
ACH-000855,-0.17094329758699997
ACH-000856,-0.379115278114
ACH-000858,-0.24506404671100002
ACH-000859,-0.278497237619
ACH-000861,-0.364549284325
ACH-000862,-0.35703006123099995
ACH-000865,-0.0721947679998
ACH-000866,-0.508065656827
ACH-000867,-0.42528547078699996
ACH-000869,-0.44418817237499997
ACH-000872,-0.45476714013499997
ACH-000873,-0.456511587057
ACH-000876,-0.284578196434
ACH-000878,-0.366929994744
ACH-000880,-0.637069227095
ACH-000881,-0.32160054961
ACH-000882,-0.353465089093
ACH-000884,-0.6984076731509999
ACH-000885,-0.32694883747299996
ACH-000887,-0.300339185553
ACH-000888,-0.601463199327
ACH-000889,-0.38681685328599996
ACH-000890,-0.291676435502
ACH-000896,-0.225796738602
ACH-000898,-0.318789899892
ACH-000900,-0.42195344055
ACH-000901,-0.230161908532
ACH-000905,-0.499469154982
ACH-000906,-0.418542609788
ACH-000907,-0.481081591429
ACH-000910,-0.347179722521
ACH-000911,-0.19236134928399998
ACH-000912,-0.43662726751100006
ACH-000913,-0.42258982374700005
ACH-000915,-0.480744611505
ACH-000916,-0.814918711784
ACH-000917,-0.347615027091
ACH-000921,-0.411349400169
ACH-000924,-0.33756341826999997
ACH-000926,-0.539979622037
ACH-000928,-0.326170955375
ACH-000929,-0.270885361003
ACH-000932,-0.32183948702
ACH-000935,-0.42140594825800004
ACH-000936,-0.251261308173
ACH-000937,-0.148687372667
ACH-000938,-0.124915151094
ACH-000939,-0.417520046932
ACH-000941,-0.442168334018
ACH-000943,-0.266448236756
ACH-000946,-0.300681370678
ACH-000947,-0.248722809401
ACH-000948,-0.22538175617400003
ACH-000950,-0.47641013552
ACH-000953,-0.19639687650899998
ACH-000957,-0.48611159240400004
ACH-000958,-0.779969066981
ACH-000960,-0.147999103745
ACH-000963,-0.314390066092
ACH-000968,-0.6252348370449999
ACH-000969,-0.238592192126
ACH-000973,-0.32614107576699997
ACH-000974,-0.123175248346
ACH-000975,-0.47907426187299995
ACH-000976,-0.332212230957
ACH-000978,0.335181395512
ACH-000980,-0.278522786176
ACH-000984,-0.286343265024
ACH-000986,-0.4270726052800001
ACH-000988,-0.408811808833
ACH-000993,-0.137400103149
ACH-000994,-0.151069283813
ACH-000996,-0.34779184782899997
ACH-001001,-0.326291142689
ACH-001020,0.0330118223124
ACH-001028,-0.30741609640399997
ACH-001031,-0.37149868428099997
ACH-001038,-0.274733840295
ACH-001048,-0.331366231683
ACH-001050,-0.231480999449
ACH-001053,-0.43311335613000007
ACH-001054,-0.180983544816
ACH-001061,-0.215774989089
ACH-001067,-0.33785036906099997
ACH-001075,-0.245952027142
ACH-001096,-0.282875215163
ACH-001128,-0.47449051282
ACH-001134,-0.34820193164700003
ACH-001151,-0.29081079462
ACH-001163,-0.0446044180348
ACH-001164,-0.294442291387
ACH-001173,-0.35596155519100003
ACH-001183,-0.282243923128
ACH-001184,-0.201984193798
ACH-001190,-0.34712671947400003
ACH-001192,-0.0614348575583
ACH-001193,0.0692024460534
ACH-001196,-0.510959407079
ACH-001197,-0.39954081014799997
ACH-001205,-0.395345222311
ACH-001211,-0.163666848611
ACH-001212,-0.32072081296
ACH-001228,-0.329434794719
ACH-001232,-0.303786063045
ACH-001239,-0.27228381761799997
ACH-001274,-0.41032865328400003
ACH-001275,-0.06551775175390001
ACH-001277,-0.253311666777
ACH-001278,-0.306602488214
ACH-001280,-0.473902067963
ACH-001283,-0.317017161973
ACH-001289,-0.43954525218999996
ACH-001295,-0.280675920881
ACH-001300,-0.295595728264
ACH-001301,-0.344036526805
ACH-001302,-0.350721657077
ACH-001303,-0.23709466146400002
ACH-001306,-0.352814884473
ACH-001318,-0.220628308653
ACH-001322,-0.180809621309
ACH-001328,-0.508205103749
ACH-001332,-0.553991863045
ACH-001333,-0.305806616723
ACH-001336,-0.177164642504
ACH-001340,-0.411491987947
ACH-001346,-0.5520553897899999
ACH-001353,-0.45577411720100003
ACH-001354,-0.36752596085699996
ACH-001367,-0.43029205909900003
ACH-001368,-0.393421112177
ACH-001374,-0.136199239603
ACH-001375,-0.363408076758
ACH-001377,-0.105155522007
ACH-001380,-0.20820900865400002
ACH-001391,-0.271644557525
ACH-001407,-0.6336431520920001
ACH-001408,-0.373733002873
ACH-001413,-0.335428580885
ACH-001430,-0.41656122474
ACH-001431,-0.458453484723
ACH-001450,-0.6876058488689999
ACH-001496,-0.08418014982010001
ACH-001500,-0.386786348584
ACH-001521,-0.625517974633
ACH-001523,-0.316999573582
ACH-001532,-0.11929804863099999
ACH-001536,-0.44315419489299995
ACH-001550,-0.207880409039
ACH-001552,-0.654107073488
ACH-001554,-0.533347480248
ACH-001645,-0.272070866615
ACH-001654,-0.31491566290899997
ACH-001715,-0.526319458381
ACH-001735,-0.274866115882
ACH-001736,-0.45844491764600004
ACH-001737,-0.0741352378221
ACH-001740,-0.19044239777
ACH-001745,-0.378361988181
ACH-001750,-0.35816819229999997
ACH-001765,-0.33133898774099996
ACH-001956,-0.35279969122500004
ACH-001957,-0.382503586796
