,UBA6 (55236)
ACH-000004,-0.33660892068099996
ACH-000007,-0.384251116658
ACH-000009,-0.593342551331
ACH-000011,0.220370017917
ACH-000012,-0.7011982314380001
ACH-000013,-0.169916335414
ACH-000014,-0.18312081353
ACH-000015,-0.251011464658
ACH-000017,-0.5566751240510001
ACH-000018,-0.06684059539119999
ACH-000019,-0.310429186496
ACH-000021,-0.505781992465
ACH-000022,-0.501199054422
ACH-000025,-0.5044594928230001
ACH-000028,-0.631431330457
ACH-000030,-0.82271924885
ACH-000035,-0.189969707919
ACH-000036,-0.160550818765
ACH-000037,-0.211234411345
ACH-000039,-0.301793647403
ACH-000040,-0.441002094494
ACH-000041,-0.236358548516
ACH-000042,-0.306521001508
ACH-000045,0.10960316879000001
ACH-000047,-0.49062571798199994
ACH-000052,-0.218872259182
ACH-000053,-0.294043323426
ACH-000054,-0.367374841484
ACH-000055,-0.551613841257
ACH-000060,-0.322714661916
ACH-000067,0.00963624382224
ACH-000070,0.135895951764
ACH-000075,-0.09101455041680001
ACH-000078,-0.459684798218
ACH-000082,-0.28295207993500004
ACH-000085,-0.483581161068
ACH-000086,-0.401892845369
ACH-000087,-0.06648532465660001
ACH-000092,-0.0648521017031
ACH-000095,-0.564466761287
ACH-000097,-0.722734825881
ACH-000098,-0.224491810027
ACH-000099,0.0238097514609
ACH-000108,-0.492766445638
ACH-000113,0.08640078137019999
ACH-000115,-0.163073669277
ACH-000116,-0.5565864090339999
ACH-000118,-0.645615041291
ACH-000120,-0.410822793401
ACH-000123,-0.572268304997
ACH-000127,-0.594856401077
ACH-000128,-0.09832117828579999
ACH-000132,-0.263024837255
ACH-000133,-0.235443633849
ACH-000137,-0.47245764716000005
ACH-000138,-0.49291118747199997
ACH-000142,-0.226625369048
ACH-000143,-0.401964290616
ACH-000146,-0.29362222588799997
ACH-000148,-0.253928028535
ACH-000150,-0.44565135644299997
ACH-000152,-0.219104667408
ACH-000153,-0.310207178036
ACH-000159,-0.205561318717
ACH-000160,-0.393190218759
ACH-000163,-0.0992824128168
ACH-000167,-0.13264247433499998
ACH-000168,0.144980145031
ACH-000169,-0.270381363246
ACH-000178,-0.144266672587
ACH-000182,-0.477116132827
ACH-000183,0.13498818416799999
ACH-000188,-0.373008875021
ACH-000189,-0.235444602335
ACH-000190,-0.37369423192699996
ACH-000198,-0.43952080720799996
ACH-000204,-0.211861024762
ACH-000206,-0.09444248911599999
ACH-000207,-0.0510513500614
ACH-000211,-0.422873797146
ACH-000215,-0.275718608993
ACH-000221,-0.323727356032
ACH-000222,-0.330855632743
ACH-000223,-0.522966385035
ACH-000226,-0.889263409779
ACH-000227,-0.224331088555
ACH-000228,-0.19115248509
ACH-000231,-0.34048171746
ACH-000232,-0.0161709842075
ACH-000233,-0.395354976841
ACH-000234,-0.47111036586000005
ACH-000235,-0.323188068144
