,GSKIP (51527)
ACH-000004,0.163925768501
ACH-000007,0.131271441321
ACH-000009,0.0542028334413
ACH-000011,0.0499183143693
ACH-000012,0.18375271384
ACH-000013,0.17114720197500002
ACH-000014,0.13682174594000002
ACH-000015,0.41333853749899996
ACH-000017,0.158498797262
ACH-000018,0.23407883339699997
ACH-000019,0.114524302403
ACH-000021,0.220379144801
ACH-000022,0.26585534882
ACH-000025,0.09264360698280001
ACH-000028,0.253498017479
ACH-000030,0.187336678565
ACH-000035,0.215613141074
ACH-000036,0.38577691400499997
ACH-000037,0.264302673767
ACH-000039,0.199498318561
ACH-000040,0.288873310434
ACH-000041,0.251325230025
ACH-000042,0.11650644447399999
ACH-000045,0.208654497962
ACH-000047,0.109162968709
ACH-000052,0.200464152069
ACH-000053,0.197284035767
ACH-000054,0.036445328850800006
ACH-000055,0.33424422782200003
ACH-000060,0.221614417643
ACH-000067,0.290086033008
ACH-000070,0.179703391825
ACH-000075,0.34037741121200005
ACH-000078,0.24388400011599998
ACH-000082,0.325534131728
ACH-000085,-0.114078967453
ACH-000086,0.21892784461800002
ACH-000087,0.155412544147
ACH-000092,0.189854165253
ACH-000095,0.278031407507
ACH-000097,0.106777773154
ACH-000098,0.208229871004
ACH-000099,0.218482802781
ACH-000108,-0.0060435496421499995
ACH-000113,0.399478326193
ACH-000115,0.12898677258
ACH-000116,0.23348134855099997
ACH-000118,0.13181128041200002
ACH-000120,0.16552930811799998
ACH-000123,0.226648681767
ACH-000127,0.17200001730099998
ACH-000128,0.444952280801
ACH-000132,0.0122904513508
ACH-000133,0.0721643614972
ACH-000137,0.224729434445
ACH-000138,0.15881431706
ACH-000142,0.09366088845869999
ACH-000143,0.128441246092
ACH-000146,0.360430236673
ACH-000148,0.228055813917
ACH-000150,0.321133936625
ACH-000152,0.197831989107
ACH-000153,0.372112487391
ACH-000159,0.229642207111
ACH-000160,-0.0070009131699900005
ACH-000163,0.415744928313
ACH-000167,0.399955398329
ACH-000168,0.188012449661
ACH-000169,0.21647566554699998
ACH-000178,0.29549990653700003
ACH-000182,0.079913789622
ACH-000183,0.236609885997
ACH-000188,0.244155726965
ACH-000189,-0.00677258652308
ACH-000190,0.126921651046
ACH-000198,0.156286233948
ACH-000204,0.217067653171
ACH-000206,0.331321468171
ACH-000207,0.226204328068
ACH-000211,0.133657474205
ACH-000215,0.206116198917
ACH-000221,0.213189830834
ACH-000222,0.0770836217748
ACH-000223,0.21518582777800002
ACH-000226,0.261582684118
ACH-000227,-0.0753851822463
ACH-000228,0.197083630198
ACH-000231,0.235751913284
ACH-000232,0.205085076262
ACH-000233,0.26487170684
ACH-000234,0.239216014199
ACH-000235,0.175961019149
ACH-000237,0.27591484558
ACH-000238,0.144063393328
ACH-000243,0.20559093059300002
ACH-000244,0.521219733658
ACH-000246,0.0363276467638
ACH-000248,0.0573649380448
ACH-000250,0.18675467102600002
ACH-000251,0.44383879513999996
ACH-000253,0.0786062098618
ACH-000255,0.228845338937
ACH-000256,0.17858887359099998
ACH-000257,0.118217460153
ACH-000258,0.15420910001399998
ACH-000259,0.233828791734
ACH-000260,0.149838834058
ACH-000261,0.293038955065
ACH-000262,0.0659390132412
ACH-000263,0.384605684741
ACH-000264,0.126095228494
ACH-000265,0.19472966091699997
ACH-000266,0.20479936498399998
ACH-000272,0.200822802025
ACH-000273,0.21871798730099998
ACH-000274,0.215410903205
ACH-000277,0.18314838790100002
ACH-000278,0.347442792218
ACH-000279,0.18217203489199998
ACH-000280,0.135036118283
ACH-000281,0.060729664254400004
ACH-000288,0.18541981377900002
ACH-000291,0.231259396082
ACH-000293,0.140373305178
ACH-000294,0.259227749692
ACH-000295,-0.015196769235700002
ACH-000296,-0.0195895816033
ACH-000302,0.165976711671
ACH-000304,0.09174654152060001
ACH-000307,0.358137802239
ACH-000308,0.163287102827
ACH-000310,0.328206563956
ACH-000311,0.019253425803
ACH-000312,0.227167501869
ACH-000315,0.373806725564
ACH-000316,0.367610815569
ACH-000317,0.24169202825999997
ACH-000318,0.145909636544
ACH-000319,0.212019231568
ACH-000320,0.0319123869687
ACH-000322,0.338755855077
ACH-000323,0.157307983275
ACH-000324,0.0738617621731
ACH-000329,0.160768172013
ACH-000330,0.353162364032
ACH-000331,0.20793584186500003
ACH-000332,0.159582583591
ACH-000334,0.293620157782
ACH-000335,0.333929871248
ACH-000336,0.38584276931100003
ACH-000337,0.32670105454500004
ACH-000339,0.280478740508
ACH-000341,0.216131624164
ACH-000348,0.188462579021
ACH-000350,0.26139692779199997
ACH-000352,0.215016670377
ACH-000356,0.247467371983
ACH-000361,0.46013232347599997
ACH-000362,0.21647871404199998
ACH-000363,0.00169648201474
ACH-000364,0.131669138825
ACH-000365,0.22902104450199998
ACH-000366,-0.025975010380000003
ACH-000368,0.0712995029932
ACH-000374,0.32910763804000004
ACH-000375,0.028602473665
ACH-000376,0.230858748795
ACH-000381,0.18544919705600002
ACH-000383,0.19761364673300003
ACH-000387,0.223660499536
ACH-000389,0.10123627443600001
ACH-000390,0.2724825705
ACH-000393,0.161907266267
ACH-000395,-0.105997325388
ACH-000397,0.0815502370808
ACH-000401,0.0145186920236
ACH-000402,-0.0684749379208
ACH-000403,0.131904350526
ACH-000404,0.10319030582800001
ACH-000406,0.210370829595
ACH-000407,0.266082786572
ACH-000408,0.26732664570500003
ACH-000410,0.218644250051
ACH-000411,0.07839912144910001
ACH-000414,0.28785533374
ACH-000415,0.225994446199
ACH-000416,0.17453254974
ACH-000420,0.386247752503
ACH-000421,0.154301869602
ACH-000424,0.183534667141
ACH-000425,0.18595928463199998
ACH-000426,0.371678315236
ACH-000427,-0.130246162061
ACH-000433,0.04445604605819999
ACH-000436,0.0781503915674
ACH-000444,0.24324800689
ACH-000445,0.207746798698
ACH-000448,0.21040162083099997
ACH-000450,0.306384996177
ACH-000452,0.10016484187300001
ACH-000454,0.11987297833499999
ACH-000458,0.170567127648
ACH-000459,0.31165024079
ACH-000460,0.132450680095
ACH-000461,0.287334973087
ACH-000463,0.265049704821
ACH-000464,0.168672325638
ACH-000466,0.209937337092
ACH-000467,0.218592838603
ACH-000468,0.34648484102
ACH-000469,0.278244776782
ACH-000470,0.0986447090732
ACH-000471,0.39287951432999996
ACH-000472,0.129277391102
ACH-000473,0.177656987082
ACH-000475,0.214512721987
ACH-000476,0.161645025464
ACH-000477,0.317246170471
ACH-000480,0.224264040281
ACH-000481,0.169664486208
ACH-000483,0.030312768216
ACH-000484,-0.07754248285450001
ACH-000485,0.191511926206
ACH-000486,0.17215902689399998
ACH-000487,0.489181532216
ACH-000488,0.144777026839
ACH-000490,0.035689021735099996
ACH-000491,0.109503363144
ACH-000495,0.153821317885
ACH-000496,0.29262537438700004
ACH-000499,0.307021680522
ACH-000500,0.450281951455
ACH-000502,0.197698949413
ACH-000503,-0.0716035270294
ACH-000505,0.163553671675
ACH-000507,0.214718770165
ACH-000510,0.125232842752
ACH-000511,0.190067544142
ACH-000512,0.0889785171163
ACH-000516,0.19974520018800002
ACH-000517,0.20382388911
ACH-000518,0.345676599695
ACH-000520,0.387917593535
ACH-000521,0.09482924487859999
ACH-000522,0.168104744138
ACH-000524,0.323441334012
ACH-000527,0.171349561437
ACH-000528,0.17553856325300002
ACH-000537,0.146496459651
ACH-000541,0.130808766564
ACH-000542,0.143718883869
ACH-000544,0.160920002501
ACH-000545,0.191700870126
