,PDPK1 (5170)
ACH-000711,-0.5894004151
ACH-000713,-0.433359050408
ACH-000714,-0.391871294206
ACH-000718,-0.40045386453500004
ACH-000720,-0.613336807235
ACH-000721,-0.860791193648
ACH-000724,-0.442064375581
ACH-000725,-0.8448267812170001
ACH-000732,-0.531259936879
ACH-000734,-0.675975825507
ACH-000735,-0.441191407841
ACH-000736,-0.878334163054
ACH-000738,-0.42847028484300004
ACH-000746,-0.5172176693020001
ACH-000747,-0.751844702062
ACH-000748,-0.745970287009
ACH-000753,-0.5250133649459999
ACH-000756,-0.653985482865
ACH-000757,-0.820428124984
ACH-000758,-0.183497406054
ACH-000760,-0.261258359262
ACH-000763,-0.632928092275
ACH-000764,-0.6854341278020001
ACH-000765,-0.6719757527860001
ACH-000766,-1.14437543813
ACH-000767,-0.831107697363
ACH-000768,-0.43901960757200004
ACH-000769,-0.616891703134
ACH-000770,-0.6347983887399999
ACH-000771,-0.699645474798
ACH-000773,-0.7851494910279999
ACH-000776,-0.716548036649
ACH-000777,-0.578176735333
ACH-000778,-0.665847336199
ACH-000781,-0.50319580852
ACH-000782,-0.43201379884700003
ACH-000783,-0.37497202667400004
ACH-000784,-0.769013047355
ACH-000785,-0.49632655404
ACH-000787,-0.704284237025
ACH-000788,-0.798042919307
ACH-000791,-0.7753021553630001
ACH-000792,-0.795273759191
ACH-000794,-0.549586095189
ACH-000796,-0.6043527392570001
ACH-000799,-0.687403305266
ACH-000800,-0.430752480324
ACH-000802,-0.709066477393
ACH-000804,-0.580957671575
ACH-000805,-0.328093815103
ACH-000809,-0.688892371296
ACH-000810,-0.407585432364
ACH-000811,-0.755130163073
ACH-000817,-0.561357963029
ACH-000819,-0.6598872924279999
ACH-000820,-0.6881647745489999
ACH-000821,-0.675610384906
ACH-000822,-0.0697960738982
ACH-000823,-0.562724090099
ACH-000824,-0.7141613952310001
ACH-000827,-0.737834456692
ACH-000829,-0.583207417295
ACH-000831,-0.364082733992
ACH-000832,-0.655785043521
ACH-000833,-0.560712302671
ACH-000834,-0.740409186313
ACH-000835,-0.631302776685
ACH-000836,-0.701082088371
ACH-000837,-0.44601540281499996
ACH-000838,-0.930804559824
ACH-000839,-0.591455176049
ACH-000840,-0.312935682712
ACH-000841,-0.806508005465
ACH-000843,-0.432173489396
ACH-000846,-0.257334487559
ACH-000847,-0.612455094059
ACH-000848,-0.6522371480070001
ACH-000849,-0.7323180365530001
ACH-000851,-0.747471414774
ACH-000855,-0.491565954524
ACH-000856,-0.663748435293
ACH-000858,-0.59703532876
ACH-000859,-0.474672035171
ACH-000861,-0.567446833975
ACH-000862,-0.23399729782900003
ACH-000865,-0.38890531156900005
ACH-000866,-0.8596429011210001
ACH-000867,-0.448312771748
ACH-000869,-0.23467083833799998
ACH-000872,-0.538450760132
ACH-000873,-0.805496648044
ACH-000876,-0.904865428838
ACH-000878,-0.565515385558
ACH-000880,-0.633068660495
ACH-000881,-0.642794346731
ACH-000882,-0.564087409385
ACH-000884,-0.617341036778
ACH-000885,-0.50179268397
ACH-000887,-0.43940937527400004
ACH-000888,-0.521742651404
ACH-000889,-0.773811851613
ACH-000890,-0.522600957267
ACH-000896,-0.7104001678499999
ACH-000898,-0.655043757448
ACH-000900,-0.9014464439030001
ACH-000901,-0.7748155043520001
ACH-000905,-0.803438803075
ACH-000906,-0.482822957403
ACH-000907,-0.9791839622849999
ACH-000910,-0.620381310481
ACH-000911,-0.592501067403
ACH-000912,-0.535893254926
ACH-000913,-0.7327931540729999
ACH-000915,-0.809454612001
ACH-000916,-0.806204646706
ACH-000917,-0.781534190599
ACH-000921,-0.520867139523
ACH-000924,-0.5265464714679999
ACH-000926,-0.854746287715
ACH-000928,-1.01639952545
ACH-000929,-0.8118052444789999
ACH-000932,-0.662268408396
ACH-000935,-0.7862356582619999
ACH-000936,-0.5421346776579999
ACH-000937,-0.6486726024399999
ACH-000938,-0.663345711922
ACH-000939,-0.937326070608
ACH-000941,-0.653624381828
ACH-000943,-0.7564831969529999
ACH-000946,-0.289324113848
ACH-000947,-0.472105658131
ACH-000948,-0.5123062825320001
ACH-000950,-0.461213567482
ACH-000953,-0.873885948993
ACH-000957,-0.652085967068
ACH-000958,-0.587374412841
ACH-000960,-0.8136122190880001
ACH-000963,-0.626608054767
ACH-000968,-0.712049284909
ACH-000969,-0.486994998716
ACH-000973,-0.362146267816
ACH-000974,-0.332874653856
ACH-000975,-0.29506696943599997
ACH-000976,-0.882637542056
ACH-000978,-0.30289814621
ACH-000980,-0.408756609481
ACH-000984,-0.421990357437
ACH-000986,-0.7708584493549999
ACH-000988,-0.48276794547300006
ACH-000993,-0.717223462181
ACH-000994,-0.600898118988
ACH-000996,-0.437393797902
ACH-001001,-0.564587036716
ACH-001020,-0.59656130154
ACH-001028,-0.46841125949900003
ACH-001031,-0.612539764889
ACH-001038,-0.5640386269200001
ACH-001048,-0.5216543542890001
ACH-001050,-1.05164234461
ACH-001053,-0.7541528701289999
ACH-001054,-0.8421662956329999
ACH-001061,-0.613444291607
ACH-001067,-0.849399605102
ACH-001075,-0.54653342676
ACH-001096,-0.756404860722
ACH-001128,-1.2014059538500002
ACH-001134,-0.679207125879
ACH-001151,-0.375541495607
ACH-001163,-0.687404857446
ACH-001164,-0.645491446137
ACH-001173,-0.506975355634
ACH-001183,-0.652421344034
ACH-001184,-0.828178525276
ACH-001190,-0.767134166677
ACH-001192,-0.708987929545
ACH-001193,-0.649719589872
ACH-001196,-0.75304587622
ACH-001197,-0.688538212171
ACH-001205,-0.643573437333
ACH-001211,-0.576151432237
ACH-001212,-0.72981272454
ACH-001228,-0.292493607124
ACH-001232,-0.580841357576
ACH-001239,-0.97375959784
ACH-001274,-0.37762115050300005
ACH-001275,-0.401609271721
ACH-001277,-0.4781967220100001
ACH-001278,-0.46737353747599997
ACH-001280,-1.02082595128
ACH-001283,-0.5126314327579999
ACH-001289,-0.523587140611
ACH-001295,-0.414085923129
ACH-001300,-0.676982885321
ACH-001301,-0.573057215338
ACH-001302,-1.0975927284
ACH-001303,-0.623226649914
ACH-001306,-0.719727197025
ACH-001318,-0.599339138086
ACH-001322,-0.570485806224
ACH-001328,-0.6061827054519999
ACH-001332,-0.5497869281800001
ACH-001333,-0.29625921590599996
ACH-001336,-0.841871858499
ACH-001340,-0.64672182079
ACH-001346,-0.50775415758
ACH-001353,-0.555413560649
ACH-001354,-0.515328455722
ACH-001367,-0.452473498917
ACH-001368,-0.851447402033
ACH-001374,-0.7820536174070001
ACH-001375,-0.9121538763600001
ACH-001377,-0.498460579261
ACH-001380,-0.274556651802
ACH-001391,-0.5208385186600001
ACH-001407,-0.873680998714
ACH-001408,-0.8634320981899999
ACH-001413,-0.605112650172
ACH-001430,-0.906096857396
ACH-001431,-0.640988932384
ACH-001450,-0.569979745409
ACH-001496,-0.739858266414
ACH-001500,-0.802754555244
ACH-001521,-0.497186750845
ACH-001523,-0.534872369572
ACH-001532,-0.669109610008
ACH-001536,-0.81083772676
ACH-001550,-0.484824094666
ACH-001552,-0.911665532764
ACH-001554,-0.798464915573
ACH-001645,-0.878936429213
ACH-001654,-0.746814984491
ACH-001715,-0.33865957957099996
ACH-001735,-0.640470447727
ACH-001736,-0.533240616536
ACH-001737,-0.339405572763
ACH-001740,-0.854885690304
ACH-001745,-0.867514057944
ACH-001750,-0.67394454907
ACH-001765,-0.7903032535690001
ACH-001956,-0.744337984664
ACH-001957,-1.0369499096600001
