,TCTN1 (79600)
ACH-000223,-0.228259197035
ACH-000226,-0.139436608632
ACH-000227,-0.5072666773219999
ACH-000228,-0.0675159906693
ACH-000231,-0.150270146085
ACH-000232,-0.307412219074
ACH-000233,-0.216798993011
ACH-000234,-0.066838603235
ACH-000235,-0.228223606858
ACH-000237,-0.46604145610799996
ACH-000238,-0.147668685726
ACH-000243,-0.291198236311
ACH-000244,-0.21941101966499998
ACH-000246,-0.125375149676
ACH-000248,-0.281441252923
ACH-000250,-0.405728478153
ACH-000251,-0.356459723305
ACH-000253,-0.22131684361099999
ACH-000255,-0.255958728048
ACH-000256,-0.0364961395879
ACH-000257,0.0337513339761
ACH-000258,-0.215038438911
ACH-000259,-0.270725167475
ACH-000260,-0.110013814015
ACH-000261,-0.20797344158300002
ACH-000262,-0.0760779904787
ACH-000263,-0.675621723157
ACH-000264,-0.330860438679
ACH-000265,-0.214446685036
ACH-000266,-0.252818929629
ACH-000272,-0.214814039442
ACH-000273,-0.48538421257700004
ACH-000274,-0.339845129074
ACH-000277,-0.41183168665
ACH-000278,-0.46108363530900004
ACH-000279,-0.17421582029899998
ACH-000280,-0.09399485291950001
ACH-000281,-0.253904097536
ACH-000288,-0.380272101764
ACH-000291,-0.282570699459
ACH-000293,-0.15286192108899999
ACH-000294,-0.296687806703
ACH-000295,-0.0449921440506
ACH-000296,-0.06321549889229999
ACH-000302,-0.17916184369600002
ACH-000304,-0.19311878955400003
ACH-000307,-0.23357781623799997
ACH-000308,-0.170123234834
ACH-000310,-0.220960157188
ACH-000311,-0.104733607526
ACH-000312,-0.272151684929
ACH-000315,-0.199130207333
ACH-000316,-0.16601976378799999
ACH-000317,-0.103328382172
ACH-000318,-0.22866158241300003
ACH-000319,-0.297654874139
ACH-000320,-0.441859448965
ACH-000322,-0.21215671594500002
ACH-000323,-0.192380652163
ACH-000324,-0.32299378550999996
ACH-000329,-0.37769822813299997
ACH-000330,-0.174899613876
ACH-000331,-0.27987483291
ACH-000332,-0.23415644256999998
ACH-000334,-0.40180863578500003
ACH-000335,-0.406255159899
ACH-000336,-0.120092630255
ACH-000337,-0.286646248296
ACH-000339,-0.304182200341
ACH-000341,-0.35022963273900004
ACH-000348,-0.23212019877700002
ACH-000350,-0.286079777014
ACH-000352,-0.221225686791
ACH-000356,0.0203228037856
ACH-000361,0.032493482878900005
ACH-000362,-0.114212929701
ACH-000363,-0.14870842705700002
ACH-000364,-0.23586816885
ACH-000365,-0.360732788901
ACH-000366,-0.21423346174000002
ACH-000368,-0.21408166362
ACH-000374,-0.33449432675900004
ACH-000375,-0.0998902380492
ACH-000376,-0.284587052473
ACH-000381,-0.130080964877
ACH-000383,-0.19237648224
ACH-000387,-0.24751223697799998
ACH-000389,-0.49419772973000003
ACH-000390,-0.134550115213
ACH-000393,-0.265698770946
ACH-000395,-0.413429958625
ACH-000397,-0.29764089366200003
ACH-000401,-0.0408123611727
ACH-000402,-0.502958058569
ACH-000403,-0.304937570924
ACH-000404,0.0358486857573
ACH-000406,-0.206576051441
ACH-000407,-0.29705446358800003
ACH-000408,-0.18429993575999998
ACH-000410,-0.330106027578
ACH-000411,-0.35815586204800004
ACH-000414,-0.334093789075
ACH-000415,-0.19489065029
ACH-000416,-0.34728699885799996
ACH-000420,-0.248533953369
ACH-000421,-0.208919807046
ACH-000424,-0.12485422904799999
ACH-000425,-0.39194870452200004
ACH-000426,-0.32063310257800004
ACH-000427,-0.211575014835
ACH-000433,-0.321722787821
ACH-000436,-0.173825852887
ACH-000444,-0.0579332483041
ACH-000445,-0.23605277705299998
ACH-000448,-0.265379480029
ACH-000450,-0.129499839446
ACH-000452,-0.380252537773
ACH-000454,-0.22315407614799998
ACH-000458,-0.312254880943
ACH-000459,-0.246331611858
ACH-000460,-0.124502745771
ACH-000461,-0.209448617005
ACH-000463,-0.141336041268
ACH-000464,-0.294080952379
ACH-000466,-0.27909340642499997
ACH-000467,-0.293045315411
ACH-000468,-0.133261388574
ACH-000469,-0.28322012533700003
ACH-000470,-0.255004703695
ACH-000471,-0.21577055019699998
ACH-000472,-0.20219268699999998
ACH-000473,-0.213154316811
ACH-000475,-0.229369540857
ACH-000476,-0.22642776772
ACH-000477,-0.299678355201
ACH-000480,-0.18347846726
ACH-000481,-0.226358350284
ACH-000483,-0.41230239469400004
ACH-000484,-0.192252821574
ACH-000485,-0.275510427848
ACH-000486,-0.220671650357
ACH-000487,-0.278838507475
ACH-000488,-0.261626171527
ACH-000490,-0.336175908403
ACH-000491,-0.272739676236
ACH-000495,-0.103857074299
ACH-000496,-0.20802079063499998
ACH-000499,-0.332831521438
ACH-000500,-0.573523367681
ACH-000502,-0.162757992878
ACH-000503,-0.0223963922108
ACH-000505,-0.291082063765
ACH-000507,-0.09944553282549999
ACH-000510,-0.22474004246100002
ACH-000511,-0.349597050865
ACH-000512,-0.252304379084
ACH-000516,-0.337131253931
ACH-000517,-0.288543036235
ACH-000518,-0.256113497771
ACH-000520,-0.228867294172
ACH-000521,-0.27173300235500003
ACH-000522,-0.314599001466
ACH-000524,-0.171746466139
ACH-000527,-0.25349910504900003
ACH-000528,-0.307559792061
ACH-000537,-0.291128424501
ACH-000541,-0.291790194588
ACH-000542,-0.26126040297200004
ACH-000544,-0.20662307597899998
ACH-000545,-0.293394089027
ACH-000547,-0.124798714551
ACH-000548,-0.255690620911
ACH-000549,-0.204278642848
ACH-000550,-0.461688098248
ACH-000552,-0.263133392328
ACH-000556,-0.31529373053000004
ACH-000557,-0.0837525890547
ACH-000570,-0.232045827126
ACH-000571,-0.249841152936
ACH-000573,-0.266427610066
ACH-000576,-0.344248879669
ACH-000580,0.09556708877180001
ACH-000584,-0.13825303733
ACH-000585,-0.255335784934
ACH-000588,-0.119519647227
ACH-000589,-0.276868458481
ACH-000591,-0.345124566699
ACH-000593,-0.30198974830499997
ACH-000600,-0.17355014149700002
ACH-000601,-0.18189594334399997
ACH-000604,-0.353702580911
ACH-000605,-0.486706379255
ACH-000606,-0.324442586456
ACH-000608,-0.164138098526
ACH-000614,-0.233209099956
ACH-000616,-0.275971998601
ACH-000618,-0.38342131782399996
ACH-000619,-0.218721011468
ACH-000620,-0.24869293403599999
ACH-000621,-0.391269965876
ACH-000622,-0.277421029604
ACH-000623,-0.22332730616799998
ACH-000624,-0.209938577919
ACH-000627,-0.188535228332
ACH-000630,-0.20050117986699997
ACH-000632,-0.300449314309
ACH-000633,-0.266916472683
ACH-000637,-0.279726351198
ACH-000638,-0.229957388582
ACH-000646,-0.124514963563
ACH-000647,-0.225103778802
ACH-000648,-0.321762828504
ACH-000649,-0.279505421291
ACH-000651,-0.16342866185399998
ACH-000652,-0.16110656375600002
ACH-000653,-0.19639755074
ACH-000657,-0.273261768592
ACH-000658,-0.0623136250744
ACH-000661,-0.23902862696
ACH-000662,-0.0562606976774
ACH-000663,-0.112156520091
ACH-000665,-0.15006518924
ACH-000671,0.0366529077552
ACH-000673,-0.306296989085
ACH-000676,-0.241279137395
ACH-000677,-0.0101949657852
ACH-000681,-0.254109866901
ACH-000682,-0.333303243463
ACH-000683,-0.22892670989799999
ACH-000684,-0.0322295483151
ACH-000688,-0.362753109224
ACH-000693,-0.247203669014
ACH-000694,-0.29033693962900003
ACH-000695,-0.0309687092175
ACH-000696,-0.30937029472600003
ACH-000697,-0.370822948028
ACH-000699,-0.32090504556999994
ACH-000701,-0.134570850687
ACH-000706,-0.233866692777
ACH-000711,-0.191663673076
ACH-000713,-0.380599416737
ACH-000714,-0.215322799083
ACH-000718,-0.21863132001
ACH-000720,-0.24847103838100001
ACH-000721,-0.154563003401
ACH-000724,0.11871512475500001
ACH-000725,-0.15480459314
ACH-000732,-0.186704412861
ACH-000734,-0.212726291867
ACH-000735,-0.254567019829
ACH-000736,-0.17712341225000003
ACH-000738,-0.27845452239199997
ACH-000746,-0.107462715624
ACH-000747,-0.378291952296
ACH-000748,-0.41986617431
ACH-000753,-0.406658424651
ACH-000756,-0.113271552066
ACH-000757,-0.226151486251
ACH-000758,-0.137826767175
ACH-000760,-0.248257766916
ACH-000763,-0.00393748275236
ACH-000764,-0.251248841107
ACH-000765,0.00188666419789
ACH-000766,-0.27843175343800003
ACH-000767,-0.021700342368400002
ACH-000768,-0.44216273091200003
ACH-000769,-0.12346005040100001
ACH-000770,-0.19308056722199998
ACH-000771,-0.106135113006
ACH-000773,-0.169954144865
ACH-000776,-0.368321163984
ACH-000777,-0.48716559425899997
ACH-000778,0.0515589775439
ACH-000781,-0.223405684714
ACH-000782,-0.258480315162
ACH-000783,-0.286399286844
ACH-000784,-0.162508256
ACH-000785,-0.450545525091
ACH-000787,-0.259293319676
ACH-000788,-0.297261071383
ACH-000791,-0.225434397463
ACH-000792,-0.18322298212299998
ACH-000794,-0.1531034026
ACH-000796,-0.033637681353
ACH-000799,-0.408666780098
ACH-000800,-0.353890245839
ACH-000802,-0.178709931767
ACH-000804,-0.352891614397
ACH-000805,-0.152025651747
ACH-000809,-0.26103997739
ACH-000810,-0.187192864677
ACH-000811,-0.316500736895
ACH-000817,-0.403011252172
ACH-000819,-0.435045748521
ACH-000820,-0.123805231617
ACH-000821,-0.0995617154244
ACH-000822,-0.350902067333
ACH-000823,-0.25366245358
ACH-000824,-0.228155923803
ACH-000827,-0.244558824508
ACH-000829,-0.342492813965
ACH-000831,-0.28289471287900003
ACH-000832,-0.33936129090899997
ACH-000833,0.0127792345075
ACH-000834,-0.28879558304200004
ACH-000835,-0.19807994239399998
ACH-000836,-0.21614385602699998
ACH-000837,-0.205536625936
ACH-000838,-0.08547257013210001
ACH-000839,-0.126334011602
ACH-000840,-0.439299269879
ACH-000841,-0.170841909183
ACH-000843,-0.059042167094700004
ACH-000846,-0.275584786108
ACH-000847,-0.29027117623000004
ACH-000848,-0.19237546035
ACH-000849,-0.39596521778000004
ACH-000851,-0.18438505077300002
ACH-000855,-0.165997891968
ACH-000856,-0.261387782064
ACH-000858,-0.36959189589599994
ACH-000859,-0.101684017266
ACH-000861,-0.21077754674199997
ACH-000862,-0.18507158026999998
ACH-000865,-0.19327253629900001
ACH-000866,-0.254137073096
ACH-000867,-0.12843145982999998
ACH-000869,-0.109304168134
ACH-000872,-0.11716059955999998
ACH-000873,-0.051350210245400006
ACH-000876,-0.11049130500999998
ACH-000878,-0.17878053211800002
ACH-000880,-0.133498614873
ACH-000881,-0.216017397053
ACH-000882,-0.289518863852
ACH-000884,-0.171531066596
ACH-000885,-0.16739237726
ACH-000887,-0.288503990177
ACH-000888,-0.183989859635
ACH-000889,-0.3998151519
ACH-000890,-0.128577305994
ACH-000896,-0.28439910464699997
ACH-000898,-0.14962103522
ACH-000900,-0.405130624766
ACH-000901,-0.26589612245
ACH-000905,-0.183964388823
ACH-000906,-0.287021611806
ACH-000907,-0.0774048041593
ACH-000910,-0.145115218971
ACH-000911,-0.185437598768
ACH-000912,-0.196764119135
ACH-000913,-0.271227946701
ACH-000915,-0.18674981307100003
ACH-000916,0.0408263451537
ACH-000917,-0.16971405199200001
ACH-000921,-0.24451374239300003
ACH-000924,-0.226882120812
ACH-000926,-0.38084190347900004
ACH-000928,-0.165896866456
ACH-000929,-0.363088637357
ACH-000932,-0.129941843305
ACH-000935,-0.332319199334
ACH-000936,-0.310470063596
ACH-000937,-0.33408200939800003
ACH-000938,-0.00937878282994
ACH-000939,-0.109102577795
ACH-000941,-0.000221826980741
ACH-000943,-0.229485216424
ACH-000946,-0.16807111653700002
ACH-000947,-0.23774540782900003
ACH-000948,-0.341183257681
ACH-000950,-0.15788464215999998
ACH-000953,-0.299910238566
ACH-000957,-0.21512178597800002
ACH-000958,-0.330918353286
ACH-000960,-0.10986774647700001
ACH-000963,-0.40153819125
ACH-000968,-0.36290452046899996
ACH-000969,-0.31752660193599996
ACH-000973,-0.217637171883
ACH-000974,-0.317218628542
ACH-000975,-0.327677368356
ACH-000976,-0.22684693852200002
ACH-000978,-0.237249443114
ACH-000980,-0.167939143447
ACH-000984,-0.168621754933
ACH-000986,-0.161300977174
ACH-000988,-0.329972849013
ACH-000993,-0.280459558582
ACH-000994,-0.553752895088
ACH-000996,-0.09516664321219999
ACH-001001,-0.287858312767
ACH-001020,0.205995749338
ACH-001028,-0.23110952169799998
ACH-001031,-0.249383769897
ACH-001038,-0.17696627566700002
ACH-001048,-0.203777932005
ACH-001050,-0.305986281053
ACH-001053,-0.5418045891650001
ACH-001054,-0.144751147312
ACH-001061,-0.346153403494
ACH-001067,-0.22693067919399998
ACH-001075,-0.356470235343
ACH-001096,-0.009656916835790001
ACH-001128,-0.111466837796
ACH-001134,-0.173613040621
ACH-001151,-0.24041385272399998
ACH-001163,-0.23494203669
ACH-001164,-0.13588890604
ACH-001173,-0.23096163983399998
ACH-001183,0.101285549889
ACH-001184,-0.131287093053
ACH-001190,-0.206703816704
ACH-001192,-0.0457499385784
ACH-001193,-0.41524522558
ACH-001196,-0.287846678545
ACH-001197,-0.24359755071199998
ACH-001205,-0.473081191502
ACH-001211,-0.25803101977
ACH-001212,-0.164600148409
ACH-001228,-0.283729403119
ACH-001232,-0.24348329029
ACH-001239,-0.361302107574
ACH-001274,-0.39947545100500004
ACH-001275,-0.0909791895383
ACH-001277,-0.16923972347
ACH-001278,-0.194765501438
ACH-001280,-0.486791283049
ACH-001283,-0.342085585899
ACH-001289,-0.23899579079999997
ACH-001295,-0.330209950762
ACH-001300,-0.220976299572
ACH-001301,-0.20819341296799998
ACH-001302,-0.333318282063
ACH-001303,-0.232634318777
ACH-001306,-0.356236063055
ACH-001318,-0.24592804931200002
ACH-001322,-0.0174595723218
ACH-001328,-0.26360974095199996
ACH-001332,-0.257537874889
ACH-001333,-0.342394618587
ACH-001336,-0.305532622669
ACH-001340,-0.31997875048
ACH-001346,-0.198090341008
ACH-001353,-0.331028758837
ACH-001354,-0.594872146479
ACH-001367,-0.494094715092
ACH-001368,-0.193792851129
ACH-001374,-0.20285221640999998
ACH-001375,-0.27225785214000003
ACH-001377,-0.23207987801600002
ACH-001380,-0.0795417468524
ACH-001391,-0.48554217759199997
ACH-001407,-0.38029284457199997
ACH-001408,-0.358631727134
ACH-001413,-0.347777859732
ACH-001430,0.0416765440121
ACH-001431,-0.37125241581999996
ACH-001450,-0.0940672438776
ACH-001496,-0.189563310204
ACH-001500,-0.250976761055
ACH-001521,-0.166610571427
ACH-001523,-0.37695915304399996
ACH-001532,-0.20469862397100003
ACH-001536,-0.17313677137699998
ACH-001550,-0.301368717868
ACH-001552,-0.22251340288199997
ACH-001554,-0.254412338989
ACH-001645,-0.26002200445
ACH-001654,-0.22322071694099999
ACH-001715,-0.328409413499
ACH-001735,-0.14600985712099998
ACH-001736,-0.13174652874099999
ACH-001737,-0.453385951062
ACH-001740,-0.294578318444
ACH-001745,-0.10707018627499999
ACH-001750,-0.283886034457
ACH-001765,-0.248720390631
ACH-001956,-0.18999168940299999
ACH-001957,-0.267057264767
