,HAO1 (54363)
ACH-000004,-0.283638162217
ACH-000007,0.12337879163399999
ACH-000009,-0.09024680672139998
ACH-000011,0.0013641837189199999
ACH-000012,-0.115800225697
ACH-000013,0.0518020488892
ACH-000014,0.131468583476
ACH-000015,0.0892706146658
ACH-000017,-0.0659528343004
ACH-000018,0.132761301911
ACH-000019,0.011684665555100001
ACH-000021,0.09603127000719999
ACH-000022,0.0501204209833
ACH-000025,0.21912994135299999
ACH-000028,-0.370577949997
ACH-000030,-0.034180194787
ACH-000035,-0.141993592063
ACH-000036,-0.129346080111
ACH-000037,0.171963395698
ACH-000039,0.226485316521
ACH-000040,-0.0671864570377
ACH-000041,0.140206351338
ACH-000042,-0.108238470086
ACH-000045,0.0866391261832
ACH-000047,-0.070495220037
ACH-000052,0.13307789078600002
ACH-000053,-0.0639751565449
ACH-000054,0.0641589256673
ACH-000055,-0.0035991805983499998
ACH-000060,-0.0339997358313
ACH-000067,-0.0320194908096
ACH-000070,-0.0388523827405
ACH-000075,0.00325242697402
ACH-000078,-0.0643033338791
ACH-000082,0.0178894010238
ACH-000085,0.0896255779971
ACH-000086,0.0912577389922
ACH-000087,-0.0501470507111
ACH-000092,0.045660718115600005
ACH-000095,-0.08436508324410001
ACH-000097,0.0446198070883
ACH-000098,0.0661128569102
ACH-000099,-0.152544669992
ACH-000108,0.020856453378700002
ACH-000113,-0.103075769157
ACH-000115,0.0353170168303
ACH-000116,0.017910596562700002
ACH-000118,-0.0622022828091
ACH-000120,-0.129451036697
ACH-000123,-0.10033054941299999
ACH-000127,0.043784766551
ACH-000128,0.0031309504446300003
ACH-000132,-0.0210595073484
ACH-000133,-0.207481025049
ACH-000137,0.0837322568954
ACH-000138,-0.127317103909
ACH-000142,0.117414992614
ACH-000143,-0.0298731595618
ACH-000146,0.0
ACH-000148,0.0659064284724
ACH-000150,-0.294674044871
ACH-000152,-0.0666846940228
ACH-000153,0.0327496092436
ACH-000159,0.0693119876462
ACH-000160,-0.061572427881199994
ACH-000163,0.0
ACH-000167,0.08805589718410001
ACH-000168,-0.16503087379599998
ACH-000169,-0.0840477730318
ACH-000178,-0.12693392040999998
ACH-000182,-0.0525891557505
ACH-000183,-0.08550317155819999
ACH-000188,0.134078832998
ACH-000189,-0.418522116591
ACH-000190,0.0887566963572
ACH-000198,-0.102294609659
ACH-000204,0.0719508393255
ACH-000206,0.123056669769
ACH-000207,0.176915524423
ACH-000211,0.0997398047921
ACH-000215,0.050858875942599996
ACH-000221,0.037067598227900005
ACH-000222,-0.00579938321399
ACH-000223,0.0595253476457
ACH-000226,0.0955499154473
ACH-000227,-0.209859733906
