,SPDYE1 (285955)
ACH-000004,-0.350590823515
ACH-000007,-0.47395473006899996
ACH-000009,-0.269470044917
ACH-000011,-0.416346319712
ACH-000012,-0.374515792632
ACH-000013,-0.287874912691
ACH-000014,-0.532016048883
ACH-000015,-0.441635507767
ACH-000017,-0.314085656353
ACH-000018,-0.48144895373
ACH-000019,-1.06343012216
ACH-000021,-0.7356239731919999
ACH-000022,-0.5181083308760001
ACH-000025,-0.331019399582
ACH-000028,-0.45336612254299996
ACH-000030,-0.318262155614
ACH-000035,-0.400283977205
ACH-000036,-0.663310133615
ACH-000037,-0.299466324235
ACH-000039,-0.734918203819
ACH-000040,-0.559996870318
ACH-000041,-0.632443393747
ACH-000042,-0.397948029542
ACH-000045,-0.297466834229
ACH-000047,-0.461542594616
ACH-000052,-0.543867330168
ACH-000053,-0.6648120761509999
ACH-000054,-0.7190873242739999
ACH-000055,-0.322665141855
ACH-000060,-0.44640847067
ACH-000067,-0.721456541606
ACH-000070,-0.5377634466219999
ACH-000075,-0.564772166292
ACH-000078,-0.670897906888
ACH-000082,-0.577367296221
ACH-000085,-0.130015147176
ACH-000086,-0.442496693904
ACH-000087,-0.47766261782499997
ACH-000092,-0.428230870642
ACH-000095,-0.7670226609199999
ACH-000097,-0.686710345284
ACH-000098,-0.45308728867
ACH-000099,-0.725345170889
ACH-000108,-0.518988135676
ACH-000113,-0.603686288884
ACH-000115,-0.597735874392
ACH-000116,-0.323004252914
ACH-000118,-0.37754080327600004
ACH-000120,-0.265160263949
ACH-000123,-0.563011361549
ACH-000127,-0.510616297201
ACH-000128,-0.7089426493529999
ACH-000132,-0.332479276549
ACH-000133,-0.462436976105
ACH-000137,-0.428804677737
ACH-000138,-0.33992717740500006
ACH-000142,-0.618457670519
ACH-000143,-0.432204147056
ACH-000146,-0.663299950462
ACH-000148,-0.500055866727
ACH-000150,-0.654625921376
ACH-000152,-0.47952444220299995
ACH-000153,-0.38133754257700003
ACH-000159,-0.90729860206
ACH-000160,-0.401756394803
ACH-000163,-0.5475293367490001
ACH-000167,-0.125789575317
ACH-000168,-0.156556810413
ACH-000169,-0.454467947827
ACH-000178,-0.5756691207519999
ACH-000182,-0.614505593945
ACH-000183,-0.319383533912
ACH-000188,-0.395268064974
ACH-000189,-0.500557760841
ACH-000190,-0.5904718379730001
ACH-000198,-0.621123328552
ACH-000204,-0.747591410071
ACH-000206,-0.55187705578
ACH-000207,-0.487172786611
ACH-000211,-0.696120876274
ACH-000215,-0.865601220783
ACH-000221,-0.605430985505
ACH-000222,-0.5162466320310001
ACH-000223,-0.332182021182
ACH-000226,-0.7244037433310001
ACH-000227,-0.54748976447
ACH-000228,-0.33006627209899997
ACH-000231,-0.446802117658
ACH-000232,-0.5977918192239999
ACH-000233,-0.521000655332
ACH-000234,-0.5262896389639999
ACH-000235,-0.5857303810660001
ACH-000237,-0.610505241937
ACH-000238,-0.431893126698
ACH-000243,-0.320418747108
ACH-000244,-0.39903024939099996
ACH-000246,-0.5644476257509999
ACH-000248,-0.5398288199819999
ACH-000250,-0.385120146992
ACH-000251,-0.0493160076303
ACH-000253,-0.7591363058789999
