,FEZF1 (389549)
ACH-000004,0.105497859725
ACH-000007,0.21956356741900002
ACH-000009,0.221692200198
ACH-000011,0.166497290927
ACH-000012,0.0776865486004
ACH-000013,0.22045435794799997
ACH-000014,-0.15347009724400001
ACH-000015,0.174191216525
ACH-000017,0.24935897340500002
ACH-000018,0.102064024523
ACH-000019,0.348234680625
ACH-000021,-0.116084101084
ACH-000022,0.169608942594
ACH-000025,0.19438699034899998
ACH-000028,0.14677729274499998
ACH-000030,0.298623870189
ACH-000035,0.20588778028700003
ACH-000036,0.17746152684500002
ACH-000037,0.08675291729260001
ACH-000039,0.141833982552
ACH-000040,0.024356800766599997
ACH-000041,0.119245244097
ACH-000042,0.10948110452099999
ACH-000045,0.21427384774
ACH-000047,0.200503333818
ACH-000052,-0.060500444757000005
ACH-000053,0.165985400014
ACH-000054,0.036360859754
ACH-000055,-0.076431459739
ACH-000060,0.15710731100199998
ACH-000067,0.052903250680099996
ACH-000070,-0.077165154508
ACH-000075,-0.25466929549600004
ACH-000078,0.441012938495
ACH-000082,0.0110565097589
ACH-000085,0.290418163427
ACH-000086,0.338966050742
ACH-000087,0.148285417652
ACH-000092,0.13945700503699998
ACH-000095,0.18573038402699998
ACH-000097,-0.012097117510500001
ACH-000098,0.054618053793699994
ACH-000099,0.301811896489
ACH-000108,-0.006355724781279999
ACH-000113,0.261459754833
ACH-000115,0.25422302973600003
ACH-000116,0.11596957553300001
ACH-000118,0.277121686059
ACH-000120,-0.0178320988574
ACH-000123,0.20735044741099998
ACH-000127,0.0175571960565
ACH-000128,0.129192096462
ACH-000132,0.134541455807
ACH-000133,0.11861811152799999
ACH-000137,0.16048383659
ACH-000138,0.129124652512
ACH-000142,0.0773906287181
ACH-000143,0.005327426459550001
ACH-000146,0.15388386619
ACH-000148,0.274402191481
ACH-000150,0.212190989421
ACH-000152,0.134397046318
ACH-000153,-0.238979670388
ACH-000159,0.116752285202
ACH-000160,0.054126321145900005
ACH-000163,-0.158413553807
ACH-000167,0.030508243385799997
ACH-000168,0.006150603328
ACH-000169,0.120186118827
ACH-000178,0.174533943801
ACH-000182,0.0998370096465
ACH-000183,0.32678103690099997
ACH-000188,0.0184713857076
ACH-000189,0.151000632296
ACH-000190,-0.04470473265219999
ACH-000198,0.224903147092
ACH-000204,0.0731529014858
ACH-000206,0.32442672363499997
ACH-000207,-0.0340063394068
ACH-000211,0.116743843454
ACH-000215,0.156963711753
ACH-000221,0.0277972845324
ACH-000222,0.08288716785139999
ACH-000223,0.177022121732
ACH-000226,-0.0271739769811
ACH-000227,0.517979144745
ACH-000228,0.23967991041900003
ACH-000231,-0.0356053523308
ACH-000232,0.0239785932504
ACH-000233,0.256000376481
ACH-000234,0.234096532331
ACH-000235,0.0635330218367
ACH-000237,0.0760709100248
ACH-000238,0.165692291301
ACH-000243,0.0993114797051
ACH-000244,0.213201392855
ACH-000246,0.145468909714
ACH-000248,0.210674928903
ACH-000250,0.175266602923
ACH-000251,-0.19649822341200002
ACH-000253,0.00936122304764
ACH-000255,0.057062608083
ACH-000256,0.19268958514000004
ACH-000257,0.163812832532
ACH-000258,0.5291893137100001
ACH-000259,0.153457590181
ACH-000260,0.08496526865219999
ACH-000261,0.11954355397500001
ACH-000262,0.22539281331799998
ACH-000263,0.0240020467615
ACH-000264,0.20095210592
ACH-000265,0.31419084900899996
ACH-000266,0.0622896416176
ACH-000272,0.24903078608800003
ACH-000273,0.14398881581800002
ACH-000274,0.017692162268299998
ACH-000277,0.0596122944983
ACH-000278,0.079424164606
ACH-000279,-0.160558917464
ACH-000280,0.0926566504589
ACH-000281,0.0159611188766
ACH-000288,0.0802919633342
ACH-000291,0.0467059603335
ACH-000293,0.10116575436599999
ACH-000294,0.321042078286
ACH-000295,0.247877953947
ACH-000296,0.19629186513799998
ACH-000302,-0.0248317563709
ACH-000304,0.21390139790399998
ACH-000307,0.208567390047
ACH-000308,0.0336134817337
ACH-000310,0.404317238581
ACH-000311,-0.0290662897347
ACH-000312,0.15476538750399998
ACH-000315,0.228550973098
ACH-000316,0.31214005642299997
ACH-000317,0.218800005469
ACH-000318,0.0313508887352
ACH-000319,0.0037280627604699998
ACH-000320,-0.0752127366822
ACH-000322,0.261442183432
ACH-000323,0.29029549563
ACH-000324,0.281233513472
ACH-000329,-0.05686563879269999
ACH-000330,0.111405024147
ACH-000331,-0.021524635054000003
ACH-000332,0.128154724548
ACH-000334,0.388135723891
ACH-000335,0.0799006199472
ACH-000336,0.329187939345
ACH-000337,0.058204907653900004
ACH-000339,0.0539998459571
ACH-000341,0.320062130588
ACH-000348,-0.0709303989125
ACH-000350,0.246830513957
ACH-000352,0.30143885709199997
ACH-000356,-0.44773656732699996
ACH-000361,0.0791205469829
ACH-000362,0.32130071621
ACH-000363,0.09135785402550001
ACH-000364,0.0670133271258
ACH-000365,0.247740498512
ACH-000366,0.108047514715
ACH-000368,0.35525274523100003
ACH-000374,0.111533961041
ACH-000375,0.174000065313
ACH-000376,0.152626810156
ACH-000381,0.172162611603
ACH-000383,0.110865978714
ACH-000387,0.268471817516
ACH-000389,-0.0754180272205
ACH-000390,0.110560538311
ACH-000393,-0.0346444168722
ACH-000395,0.19314917658199998
ACH-000397,-0.162024523969
ACH-000401,0.158346352793
ACH-000402,0.154272817842
ACH-000403,0.21019459588
ACH-000404,0.345406693279
ACH-000406,0.160663602328
ACH-000407,0.0917715359348
ACH-000408,0.190095086571
ACH-000410,0.15004878725
ACH-000411,0.09748713510439999
ACH-000414,0.0778187524068
ACH-000415,0.120966474609
ACH-000416,0.065305220741
ACH-000420,0.0320933847327
ACH-000421,0.18858871471500002
ACH-000424,0.14176780877999998
ACH-000425,0.24902790093600002
ACH-000426,0.16411350020999999
ACH-000427,0.21901860077
ACH-000433,-0.0296326906253
ACH-000436,0.243251246847
ACH-000444,-0.10600919545399999
ACH-000445,0.24440384371800003
ACH-000448,0.0803241811773
ACH-000450,0.0779126128811
ACH-000452,0.049434478628599995
ACH-000454,0.0620214190157
ACH-000458,-0.128185566349
ACH-000459,0.0145212146762
ACH-000460,0.15785410422
ACH-000461,0.050132763023300005
ACH-000463,-0.026992466213400002
ACH-000464,-0.0568262308548
ACH-000466,0.0393358124186
ACH-000467,0.13025711111
ACH-000468,0.186655602416
ACH-000469,-0.0201348355339
ACH-000470,0.147591502501
ACH-000471,0.06723686137360001
ACH-000472,0.178863877496
ACH-000473,0.0245785853634
ACH-000475,0.06688420165419999
ACH-000476,-0.15091843427999999
ACH-000477,-0.0731598576927
ACH-000480,0.0629432167414
ACH-000481,0.171192090277
ACH-000483,0.25979319602
ACH-000484,0.0712762829032
ACH-000485,0.16987877122699999
ACH-000486,0.10539398963300001
ACH-000487,0.228686408143
ACH-000488,0.07624706614580001
ACH-000490,0.262207103836
ACH-000491,0.27561975929099997
ACH-000495,0.040068485366
ACH-000496,0.195604832062
ACH-000499,-0.187048202354
ACH-000500,0.388807516118
ACH-000502,0.0918584420585
ACH-000503,0.27425167721
ACH-000505,0.08584003869529999
ACH-000507,0.247589274907
ACH-000510,0.07737462983780001
ACH-000511,0.153420390431
ACH-000512,0.262016316742
ACH-000516,0.106616065205
ACH-000517,0.211603696237
ACH-000518,-0.0113587028793
ACH-000520,0.0292657090675
ACH-000521,0.0823943524317
ACH-000522,0.0633614525421
ACH-000524,0.204835256941
ACH-000527,0.10808697846200001
ACH-000528,0.38911517450099997
ACH-000537,0.168739297634
ACH-000541,0.10678475992999999
ACH-000542,0.0965859613445
ACH-000544,-0.0119282039456
ACH-000545,0.116426114749
ACH-000547,0.338227207011
ACH-000548,0.21169839001
ACH-000549,0.277581827484
ACH-000550,-0.08382041412999999
ACH-000552,0.239125011453
ACH-000556,0.201602696086
ACH-000557,0.218567130586
ACH-000570,0.105635605856
ACH-000571,0.107173130208
ACH-000573,0.0965969615254
ACH-000576,0.176222646492
ACH-000580,0.397417455843
ACH-000584,-0.000602080673808
ACH-000585,0.145578171834
ACH-000588,0.144624754145
ACH-000589,0.25045553508
ACH-000591,0.0906733316842
ACH-000593,-0.08821145831430001
ACH-000600,0.20334567694000003
ACH-000601,0.190938111384
ACH-000604,-0.148855470622
ACH-000605,0.117775708983
ACH-000606,0.021886759497599998
ACH-000608,0.191193384177
ACH-000614,0.148185068045
ACH-000616,0.0398929341467
ACH-000618,0.11110388535
ACH-000619,0.13851643158399998
ACH-000620,0.0516022613979
ACH-000621,0.156830582431
ACH-000622,-0.0543366281849
ACH-000623,0.062035993027200004
ACH-000624,0.165329878587
ACH-000627,0.127865189397
ACH-000630,0.0814058149131
ACH-000632,0.0853989521862
ACH-000633,0.159140574406
ACH-000637,0.134344922517
ACH-000638,-0.0846209732898
ACH-000646,0.24353023439
ACH-000647,0.19528498961
ACH-000648,0.045457253446000004
ACH-000649,0.197173338289
ACH-000651,0.0268449966993
ACH-000652,0.109656297637
ACH-000653,0.0431685458207
ACH-000657,0.0874799044262
ACH-000658,0.10263697878900001
ACH-000661,0.144516549583
ACH-000662,-0.118903359602
ACH-000663,0.183212470557
ACH-000665,0.09161565676729999
ACH-000671,0.12948726128
ACH-000673,0.13233330247000002
ACH-000676,-0.030246756088400002
ACH-000677,0.22039927836599998
ACH-000681,0.202614710693
ACH-000682,-0.0321678616432
ACH-000683,0.240449480111
ACH-000684,-0.00729730377262
ACH-000688,0.332781606016
ACH-000693,0.133801092261
ACH-000694,0.0728575774669
ACH-000695,0.180354198647
ACH-000696,0.113229644889
ACH-000697,0.275410026835
ACH-000699,0.206806529252
ACH-000701,0.250876030624
ACH-000706,0.101388060803
ACH-000711,0.176761419701
ACH-000713,0.13330611380899998
ACH-000714,-0.0503833030217
ACH-000718,0.140119854692
ACH-000720,0.0928817243832
ACH-000721,0.119567299649
ACH-000724,-0.266639858622
ACH-000725,0.268726182614
ACH-000732,0.226558387203
ACH-000734,-0.0658913503349
ACH-000735,0.123733429485
ACH-000736,0.0266490058574
ACH-000738,0.127428655041
ACH-000746,-0.0417020084291
ACH-000747,0.204305531079
ACH-000748,0.000797173476119
ACH-000753,0.0460023614942
ACH-000756,0.0816586151401
ACH-000757,0.0767710546292
ACH-000758,0.0393608035417
ACH-000760,0.28010853020300003
ACH-000763,0.224829590121
ACH-000764,0.138354442739
ACH-000765,0.180467381533
ACH-000766,0.181988503552
ACH-000767,0.139225880494
ACH-000768,-0.0442486014817
ACH-000769,0.217516838915
ACH-000770,0.206096035499
ACH-000771,0.07674679823200001
ACH-000773,0.14274784235
ACH-000776,-0.121403738509
ACH-000777,0.161312344679
ACH-000778,0.18516930265599998
ACH-000781,0.0700977413834
ACH-000782,0.151095593896
ACH-000783,0.100250779863
ACH-000784,-0.00760237123153
ACH-000785,0.177799384258
ACH-000787,0.321480244535
ACH-000788,0.179680164508
ACH-000791,0.035592224551900004
ACH-000792,0.0737714854876
ACH-000794,-0.0008121511602190001
ACH-000796,-0.0616421572845
ACH-000799,-0.0185156369255
