,ACTB (60)
ACH-000004,-0.779553250421
ACH-000007,-0.9799478931010001
ACH-000009,-1.31927163331
ACH-000011,-0.569347173247
ACH-000012,-1.09630384673
ACH-000013,-0.380994873921
ACH-000014,-0.9534831462379999
ACH-000015,-0.35975802346999997
ACH-000017,-1.6047320970399999
ACH-000018,-1.06737301185
ACH-000019,-0.800013121735
ACH-000021,-0.9691870559379999
ACH-000022,-1.4807086140399999
ACH-000025,-0.7108146206820001
ACH-000028,-0.9187605986849999
ACH-000030,-1.29569934678
ACH-000035,-1.04120957314
ACH-000036,-0.712175714293
ACH-000037,-1.24889534781
ACH-000039,-0.62027671462
ACH-000040,-0.540119047873
ACH-000041,-0.332249383398
ACH-000042,-0.427165368032
ACH-000045,-0.643343591561
ACH-000047,-0.459868035336
ACH-000052,-0.47069486466899996
ACH-000053,-0.295389845743
ACH-000054,-1.09532378873
ACH-000055,-0.439574169137
ACH-000060,-0.37098476985699996
ACH-000067,-0.536754459972
ACH-000070,-0.586991811599
ACH-000075,-0.572133296938
ACH-000078,-0.48287941077299995
ACH-000082,-0.37589971961699997
ACH-000085,-0.752655803649
ACH-000086,-0.36187573998899997
ACH-000087,-0.786379257067
ACH-000092,-0.614770254872
ACH-000095,-0.225128002704
ACH-000097,-1.02065157016
ACH-000098,-0.21505001911999996
ACH-000099,-0.408979367138
ACH-000108,-0.7259253144779999
ACH-000113,-0.705429154838
ACH-000115,-0.5123724911800001
ACH-000116,-0.895541883575
ACH-000118,-0.410530862294
ACH-000120,-0.650579135135
ACH-000123,-0.970638085135
ACH-000127,-1.05175094146
ACH-000128,-0.528453578802
ACH-000132,-0.254447891511
ACH-000133,-0.8988652319570001
ACH-000137,-0.506093872285
ACH-000138,-0.8081154232100001
ACH-000142,-1.23205650655
ACH-000143,-0.7013985565449999
ACH-000146,-1.30449023702
ACH-000148,-0.638570995755
ACH-000150,-0.344232509638
ACH-000152,-0.34441951939000004
ACH-000153,-0.292326340918
ACH-000159,-1.12560079923
ACH-000160,-0.221493321787
ACH-000163,-1.21134846623
ACH-000167,-0.63932220736
ACH-000168,-1.01015812784
ACH-000169,-0.8991758288889999
ACH-000178,-0.727127476611
ACH-000182,-0.21831624548599998
ACH-000183,-0.7548094824349999
ACH-000188,-1.0026606569499998
ACH-000189,-1.3755348487399999
ACH-000190,-0.06692778294030001
ACH-000198,-0.824957770899
ACH-000204,-0.268020234794
ACH-000206,-1.3997175633599999
ACH-000207,-0.701675610623
ACH-000211,-0.789217935608
ACH-000215,-0.595360916359
ACH-000221,-0.33680052994000004
ACH-000222,-1.03546089576
ACH-000223,-0.444885824553
ACH-000226,-0.323864328533
ACH-000227,-0.325118571772
ACH-000228,-0.9469797252609999
ACH-000231,-0.6396542514729999
ACH-000232,-0.586477791665
ACH-000233,-0.40426655452699994
ACH-000234,-0.733619807819
ACH-000235,-0.9849937851489999
ACH-000237,-0.525790195127
ACH-000238,-1.2779176082500001
ACH-000243,-1.13824420315
ACH-000244,-1.16834242931
ACH-000246,-0.349397547949
ACH-000248,-1.28968793073
ACH-000250,-0.16009425484099998
ACH-000251,-0.621969606527
ACH-000253,-0.501708092868
ACH-000255,-0.947720319305
ACH-000256,-0.7347212146909999
ACH-000257,-0.767963340918
ACH-000258,-0.47508431302000004
ACH-000259,-0.29433773748000003
ACH-000260,-0.35068781033
ACH-000261,-0.660919067309
ACH-000262,-0.9282269976109999
ACH-000263,-0.963689568616
ACH-000264,-0.654667413723
ACH-000265,-0.446276020305
ACH-000266,-0.5841885759800001
ACH-000272,-0.45651634338
ACH-000273,-0.720739295004
ACH-000274,-0.363903310026
ACH-000277,-0.9532473572969999
ACH-000278,-0.520172047115
ACH-000279,-0.0593845266033
ACH-000280,-0.949642999719
ACH-000281,-0.9909503800730001
ACH-000288,-0.9205997213070001
ACH-000291,-0.33706757677599997
ACH-000293,-0.587230598427
ACH-000294,-0.589949615689
ACH-000295,-0.6247560207639999
ACH-000296,-0.430600817217
ACH-000302,-0.517413064693
ACH-000304,-0.524395865169
ACH-000307,-0.6779360986740001
ACH-000308,-0.007605121122090001
ACH-000310,-0.439439461336
ACH-000311,-0.985419148917
ACH-000312,-0.662379276288
ACH-000315,-0.740991758965
ACH-000316,-1.07512617583
ACH-000317,-0.5681428688660001
ACH-000318,-1.03177289939
ACH-000319,-0.7422588926450001
ACH-000320,-0.7051865231829999
ACH-000322,-0.74794179442
ACH-000323,-1.0088754360799999
ACH-000324,-0.560084598824
ACH-000329,-1.04991910706
ACH-000330,-1.20978741529
ACH-000331,-0.7298241579770001
ACH-000332,-0.812615890016
ACH-000334,-0.583565641549
ACH-000335,-1.2366939388
ACH-000336,-1.4084247599200002
ACH-000337,-0.36596489333099996
ACH-000339,-1.0313765261399999
ACH-000341,-0.621616329602
ACH-000348,-0.703258599499
ACH-000350,-1.4389787863499999
ACH-000352,-0.258581990702
ACH-000356,-0.739597864997
ACH-000361,-0.610671831732
ACH-000362,-1.04028948576
ACH-000363,-0.28529042403099997
ACH-000364,-0.808484064895
ACH-000365,-0.8670845859849999
ACH-000366,-0.317043247317
ACH-000368,-0.944706549448
ACH-000374,-0.5527335256
ACH-000375,-0.63541506161
ACH-000376,-0.777206205565
ACH-000381,-1.16735983266
ACH-000383,-0.921770308998
ACH-000387,-0.543172026382
ACH-000389,-0.977179478113
ACH-000390,-0.42300382306400003
ACH-000393,-1.1317543769399998
ACH-000395,-1.06064145653
ACH-000397,-0.738022136665
ACH-000401,-0.41397453619499996
ACH-000402,-1.11015895517
ACH-000403,-0.668886516765
ACH-000404,-0.704534742412
ACH-000406,-0.629091244233
ACH-000407,-0.35111850556
ACH-000408,-1.08642477707
ACH-000410,-0.510914139043
ACH-000411,-0.40788669970200003
ACH-000414,-0.5672020257029999
ACH-000415,-0.946384357325
ACH-000416,-1.21425742412
ACH-000420,-1.25882177296
ACH-000421,-0.203593297852
ACH-000424,-0.496190922468
ACH-000425,-0.293432418762
ACH-000426,-0.3918585957
ACH-000427,-0.46018022270400005
ACH-000433,-0.478446249286
ACH-000436,-0.510847581844
ACH-000444,-0.594809323872
ACH-000445,-0.9421765172159999
ACH-000448,-0.287735589714
ACH-000450,-0.571853223531
ACH-000452,-0.59793199942
ACH-000454,-0.776221375031
ACH-000458,-0.591442250169
ACH-000459,-0.598051150227
ACH-000460,-1.14881172123
ACH-000461,-0.444999847838
ACH-000463,-0.376747516104
ACH-000464,-1.2067586290299999
ACH-000466,-1.38664476943
ACH-000467,-0.9340131172499999
ACH-000468,-1.11350982077
ACH-000469,-0.36715585386200006
ACH-000470,-0.619652676812
ACH-000471,-0.9568893992209999
ACH-000472,-0.577189225744
ACH-000473,-0.9019876375570001
ACH-000475,-0.524191162725
ACH-000476,-1.14635707412
ACH-000477,-0.597209791715
ACH-000480,-0.8284921108509999
ACH-000481,-0.6584759703540001
ACH-000483,-0.42335517069300005
ACH-000484,-0.621281714674
ACH-000485,-1.0607257413
ACH-000486,-0.701809491913
ACH-000487,-0.8943869197859999
ACH-000488,-1.05845932384
ACH-000490,-0.642736199267
ACH-000491,-0.611863679334
ACH-000495,-0.609905705862
ACH-000496,-0.809502370635
ACH-000499,-0.760125222114
ACH-000500,-1.0686051670999999
ACH-000502,-0.2244271299
ACH-000503,-1.2178334525799999
ACH-000505,-0.590623427768
ACH-000507,-0.710510608933
ACH-000510,-0.147313885251
ACH-000511,-0.682041686076
ACH-000512,-0.954676000623
ACH-000516,-0.289732692988
ACH-000517,-0.8721384521850001
ACH-000518,-1.01550598676
ACH-000520,-0.409673306492
ACH-000521,-0.49548661583000003
ACH-000522,-0.635323088703
ACH-000524,-0.771561709267
ACH-000527,-1.11935873709
ACH-000528,-0.7429807299600001
ACH-000537,-1.51216983387
ACH-000541,-0.569214390887
ACH-000542,-0.821156452942
ACH-000544,-0.8037907650339999
ACH-000545,-0.687753504376
ACH-000547,-0.589159205686
ACH-000548,-0.728801553101
ACH-000549,-0.637100128044
ACH-000550,-0.244131707339
ACH-000552,-0.699532160424
ACH-000556,-0.726134820978
ACH-000557,-0.44660117389
ACH-000570,-0.486573529538
ACH-000571,-0.6234177934089999
ACH-000573,-0.7217845650749999
ACH-000576,-0.45368969788999997
ACH-000580,-0.42660797004
ACH-000584,-0.435392156511
ACH-000585,-1.43295015386
ACH-000588,-0.438456041647
ACH-000589,-0.33229454819000004
ACH-000591,-0.9786101617799999
ACH-000593,-1.17660702491
ACH-000600,-0.7410507180120001
ACH-000601,-1.0426545924500001
ACH-000604,-0.5884134800299999
ACH-000605,-0.575608240939
ACH-000606,-1.06160788072
ACH-000608,-2.0377759720900004
ACH-000614,-0.449428698693
ACH-000616,-0.498728076588
ACH-000618,-1.2661248143200001
ACH-000619,-0.92928628297
ACH-000620,-0.540998012407
ACH-000621,-0.35737360565399995
ACH-000622,-0.859602046432
ACH-000623,-1.0128338408600002
ACH-000624,-0.769486592566
ACH-000627,-1.1583526954799999
ACH-000630,-0.8208493326430001
ACH-000632,-0.17112163084100002
ACH-000633,-0.941044861685
ACH-000637,-0.928939086024
ACH-000638,-0.254281413527
ACH-000646,-0.622835427246
ACH-000647,-1.06245768552
ACH-000648,-0.372668366872
ACH-000649,-0.634601158399
ACH-000651,-0.334052797167
ACH-000652,-0.661396858151
ACH-000653,-0.428075850453
ACH-000657,-0.762309296563
ACH-000658,-0.38694365469400005
ACH-000661,-0.225527646165
ACH-000662,-0.601271758458
ACH-000663,-1.08050691351
ACH-000665,-0.737100098009
ACH-000671,-0.5390481733370001
ACH-000673,-0.371872083131
ACH-000676,-0.620615466723
ACH-000677,-0.9564277593230001
ACH-000681,-0.712990524179
ACH-000682,-0.6054526357410001
ACH-000683,-0.548949075336
ACH-000684,0.024931145063
ACH-000688,0.144416476842
ACH-000693,-0.462304136935
ACH-000694,-0.832830476958
ACH-000695,-0.68261984028
ACH-000696,-0.6982066970909999
ACH-000697,-0.4913332508
ACH-000699,-0.32007325207
ACH-000701,-1.1485285355
ACH-000706,-1.2869860253799998
ACH-000711,-1.00639514204
ACH-000713,-0.782640505731
ACH-000714,-0.558889355093
ACH-000718,-0.8711293895129999
ACH-000720,-1.11807997003
ACH-000721,-0.689207368345
ACH-000724,-1.2704145897799999
ACH-000725,-1.165283518
ACH-000732,-1.0035371018600001
ACH-000734,-0.819077860977
ACH-000735,-0.736315697393
ACH-000736,-0.725090353765
ACH-000738,-0.849715782456
ACH-000746,-0.251187889274
ACH-000747,-1.1664229663799999
ACH-000748,-0.299531738544
ACH-000753,-0.865979913633
ACH-000756,-0.899167014439
ACH-000757,-0.430158901972
ACH-000758,-1.01594477634
ACH-000760,-0.891652471043
ACH-000763,-0.26329143499200003
ACH-000764,-0.8198009636370001
ACH-000765,-0.0771055772349
ACH-000766,-0.47786157691500003
ACH-000767,-0.284978544663
ACH-000768,-0.5017028039720001
ACH-000769,-0.508876217013
ACH-000770,-1.1288790636700001
ACH-000771,-0.530805088813
ACH-000773,-0.827761734288
ACH-000776,-1.43151340089
ACH-000777,-0.999945965678
ACH-000778,-0.320059423499
ACH-000781,-0.628353832985
ACH-000782,-1.0785036575799998
ACH-000783,-1.7834950510099998
