,CAND1 (55832)
ACH-000004,-0.538143204599
ACH-000007,-0.459024362515
ACH-000009,-0.612283386928
ACH-000011,-0.560449301083
ACH-000012,-0.866475000112
ACH-000013,-0.273429295446
ACH-000014,-0.373485994889
ACH-000015,-0.19564162780699998
ACH-000017,-0.757146649631
ACH-000018,-0.338696892936
ACH-000019,-0.328885606979
ACH-000021,-0.6988633738500001
ACH-000022,-0.39004806593099994
ACH-000025,-0.473746995679
ACH-000028,-0.564120830297
ACH-000030,-0.317577746824
ACH-000035,0.017497666630599998
ACH-000036,0.0738054236663
ACH-000037,-0.7125108348199999
ACH-000039,-0.80509389753
ACH-000040,-0.277031600193
ACH-000041,-0.391336235245
ACH-000042,-0.8603453646539999
ACH-000045,-0.456702436823
ACH-000047,-0.809016812588
ACH-000052,-0.698134354048
ACH-000053,-0.351829708036
ACH-000054,-0.555592000235
ACH-000055,-0.41212751581699997
ACH-000060,-0.51124615416
ACH-000067,-0.272531700586
ACH-000070,-0.440581654278
ACH-000075,-0.41358865910899995
ACH-000078,-0.42803738728
ACH-000082,-0.429027537545
ACH-000085,-0.666372692488
ACH-000086,-0.608771842592
ACH-000087,-0.298320699468
ACH-000092,-0.10915523904
ACH-000095,-0.172578267969
ACH-000097,-0.637010449577
ACH-000098,0.520342153926
ACH-000099,-0.058859159998599996
ACH-000108,-0.319058525234
ACH-000113,-0.29507518293699997
ACH-000115,-0.48169398078599995
ACH-000116,-0.546762772486
ACH-000118,-0.8266417145970001
ACH-000120,-0.486387285743
ACH-000123,-0.332325386111
ACH-000127,-0.36288247595600004
ACH-000128,-0.610570613906
ACH-000132,-0.179744224905
ACH-000133,-0.46985880853399997
ACH-000137,-0.184411477151
ACH-000138,-0.593590152892
ACH-000142,-0.29687681877300004
ACH-000143,-0.5418346049480001
ACH-000146,-0.554104652639
ACH-000148,-0.32503641735800004
ACH-000150,-0.5462387280309999
ACH-000152,-0.43243628186599997
ACH-000153,-0.6840999550069999
ACH-000159,-0.945043958037
ACH-000160,-0.7192133682359999
ACH-000163,-0.010684963312899998
ACH-000167,0.10043710579500001
ACH-000168,-0.11626994968
