,EPCAM (4072)
ACH-000324,-0.167953051988
ACH-000329,-0.190590036115
ACH-000330,-0.0768866722205
ACH-000331,-0.007399782433710001
ACH-000332,0.0120623278098
ACH-000334,-0.276520459405
ACH-000335,-0.10175787956700001
ACH-000336,-0.156633474242
ACH-000337,0.00760164864545
ACH-000339,-0.06151290586080001
ACH-000341,-0.0022631160784899996
ACH-000348,-0.21021635327100002
ACH-000350,0.0818391302217
ACH-000352,-0.0928909999612
ACH-000356,-0.256261818593
ACH-000361,-0.0499433782739
ACH-000362,0.013380031267299999
ACH-000363,-0.254791408436
ACH-000364,-0.156274164395
ACH-000365,-0.18734148289000002
ACH-000366,-0.12604321334000002
ACH-000368,-0.0681517426427
ACH-000374,-0.160264585928
ACH-000375,0.0501853278862
ACH-000376,-0.197895841597
ACH-000381,0.521698000664
ACH-000383,-0.184148473073
ACH-000387,-0.10409468541200001
ACH-000389,-0.0853336919692
ACH-000390,-0.100558370767
ACH-000393,-0.35639280631399994
ACH-000395,-0.113470927277
ACH-000397,-0.26741118011500004
ACH-000401,-0.217986564135
ACH-000402,-0.545816637106
ACH-000403,-0.0102478312589
ACH-000404,-0.19760050644299998
ACH-000406,-0.16092006961799998
ACH-000407,0.0187225885672
ACH-000408,-0.330457592222
ACH-000410,-0.215791987575
ACH-000411,-0.0349835370591
ACH-000414,-0.15927775329000002
ACH-000415,-0.0184389034561
ACH-000416,-0.19924597909699998
ACH-000420,-0.18513305329
ACH-000421,0.0623883525899
ACH-000424,0.008290640653960001
ACH-000425,-0.0022840116057100002
ACH-000426,-0.25273716239599997
ACH-000427,-0.36789621784599996
ACH-000433,-0.11592311288799999
ACH-000436,-0.15747376180199998
ACH-000444,-0.18695479585299998
ACH-000445,0.0627949959375
ACH-000448,-0.225162975733
ACH-000450,-0.15266812626700002
ACH-000452,-0.10812976145400001
ACH-000454,-0.232745197751
ACH-000458,-0.27170532834000005
ACH-000459,-0.253575130218
ACH-000460,-0.04621072055509999
ACH-000461,-0.13966677978800002
ACH-000463,-0.060593816521300005
ACH-000464,0.0282336506979
ACH-000466,-0.21140413890700002
ACH-000467,-0.107227010499
ACH-000468,0.0136390972065
ACH-000469,-0.19922884481699998
ACH-000470,-0.193789881094
ACH-000471,-0.184146366221
ACH-000472,-0.18881546315900002
ACH-000473,0.0721271599308
ACH-000475,-0.0368035873746
ACH-000476,-0.0925301860878
ACH-000477,0.0863051839156
ACH-000480,-0.28696161320700003
ACH-000481,-0.190594555951
ACH-000483,-0.138781020956
ACH-000484,0.0410399515632
ACH-000485,-0.278985389347
ACH-000486,-0.34084958243600005
ACH-000487,-0.18951036699700002
ACH-000488,-0.07944407759910001
ACH-000490,-0.271277601854
ACH-000491,-0.266505308989
ACH-000495,-0.26112278852299997
ACH-000496,-0.07439863225889999
ACH-000499,-0.19589859518199998
ACH-000500,0.19190550352699998
ACH-000502,-0.013930541188299998
ACH-000503,-0.0528511212261
ACH-000505,-0.334666877491
ACH-000507,-0.172942468256
ACH-000510,-0.155263086118
ACH-000511,-0.26911722871599997
ACH-000512,-0.229912991859
ACH-000516,0.0343512606819
ACH-000517,-0.146828640128
ACH-000518,-0.0286485447927
ACH-000520,-0.20130825901500002
ACH-000521,-0.13338411793500002
ACH-000522,-0.165955857988
ACH-000524,-0.161333270799
ACH-000527,0.0928512074777
ACH-000528,-0.17869591212400002
ACH-000537,-0.205060438383
ACH-000541,-0.137317952879
ACH-000542,-0.07682576998089999
ACH-000544,-0.108386942138
ACH-000545,-0.17110382567899998
ACH-000547,-0.466641430919
ACH-000548,-0.07597575158919999
ACH-000549,-0.0676080702293
ACH-000550,0.14818465171599998
ACH-000552,-0.26536843472800004
ACH-000556,-0.214856980529
ACH-000557,-0.141924917289
ACH-000570,-0.0816916663206
ACH-000571,-0.0916984267497
ACH-000573,-0.171840466103
ACH-000576,-0.069082373589
ACH-000580,-0.282588955441
ACH-000584,-0.236978190168
ACH-000585,-0.286267810949
ACH-000588,-0.360468474901
ACH-000589,-0.198390705024
ACH-000591,-0.263355628205
ACH-000593,-0.20484077268599998
ACH-000600,-0.0123957103916
ACH-000601,-0.0759099744827
ACH-000604,-0.21923823728100003
ACH-000605,-0.0914740877114
ACH-000606,-0.08395990383969999
ACH-000608,-0.307888924389
ACH-000614,-0.15160923158700002
ACH-000616,-0.16559915064300001
ACH-000618,-0.229764892306
ACH-000619,0.0516172867111
ACH-000620,-0.157943163414
ACH-000621,-0.150902669343
ACH-000622,-0.257013458821
ACH-000623,-0.192800861776
ACH-000624,-0.22170497937800002
ACH-000627,-0.246449486217
ACH-000630,-0.244826534098
ACH-000632,-0.224064679354
ACH-000633,-0.24419059171799998
ACH-000637,-0.175949227707
ACH-000638,0.005004706486229999
ACH-000646,-0.217816872033
ACH-000647,-0.201825577273
ACH-000648,-0.26220730388
ACH-000649,-0.18283340574
ACH-000651,-0.193882786369
ACH-000652,-0.313234167167
ACH-000653,-0.0868984030143
ACH-000657,-0.18262338267
ACH-000658,-0.112182357056
ACH-000661,0.137141683578
ACH-000662,-0.0480072638984
ACH-000663,0.0133804392601
ACH-000665,-0.198247084564
ACH-000671,-0.121574290058
ACH-000673,-0.214636131118
ACH-000676,-0.102457914075
ACH-000677,-0.020214572377099997
ACH-000681,-0.0730228519622
ACH-000682,-0.194263225442
ACH-000683,0.0140334497309
ACH-000684,-0.341691399382
ACH-000688,-0.144149368225
ACH-000693,-0.190792909283
ACH-000694,-0.054924978949300006
ACH-000695,-0.0455993651993
ACH-000696,-0.146651945191
ACH-000697,0.007747554548169999
ACH-000699,-0.11180849872300001
ACH-000701,-0.00356495645198
ACH-000706,-0.271800596086
ACH-000711,-0.134848480615
ACH-000713,-0.261090511028
ACH-000714,-0.369856854397
ACH-000718,-0.323209147811
ACH-000720,-0.33869264171499996
ACH-000721,-0.210374665295
ACH-000724,-0.16846036324799998
ACH-000725,0.0135096315713
ACH-000732,0.0958136056621
ACH-000734,-0.18542805700599999
ACH-000735,-0.171541766959
ACH-000736,-0.17852394120200002
ACH-000738,-0.224598999769
ACH-000746,-0.276143907147
ACH-000747,-0.22475977966999997
ACH-000748,-0.225224539248
ACH-000753,-0.11256757380000001
ACH-000756,0.0145414620194
ACH-000757,0.186141079905
ACH-000758,-0.217188926913
ACH-000760,-0.289645523572
ACH-000763,-0.08609909875189999
ACH-000764,-0.17529408491300003
ACH-000765,0.127790034837
ACH-000766,-0.0654337417762
ACH-000767,-0.105018925057
ACH-000768,-0.121251175551
ACH-000769,-0.255607793546
ACH-000770,-0.09864653745200001
ACH-000771,-0.219730956503
ACH-000773,-0.00915518647866
ACH-000776,-0.220811766116
ACH-000777,-0.21049065410599999
ACH-000778,0.10547325101399999
ACH-000781,0.011734307730199999
ACH-000782,-0.235387665893
ACH-000783,-0.10232503939
ACH-000784,-0.173958936445
ACH-000785,-0.0343067388699
ACH-000787,-0.306422903948
ACH-000788,-0.176870230918
ACH-000791,0.131069707444
ACH-000792,-0.130959292935
ACH-000794,-0.268210305599
ACH-000796,-0.123471356423
ACH-000799,-0.39628407064099996
ACH-000800,-0.457187749956
ACH-000802,-0.130469873988
ACH-000804,-0.08231054072630001
ACH-000805,-0.459063033055
ACH-000809,-0.101053519005
ACH-000810,0.0468769207501
ACH-000811,-0.18292225717500002
ACH-000817,-0.35705375679300005
ACH-000819,-0.0530357807372
ACH-000820,-0.599916814876
ACH-000821,-0.16777202927
ACH-000822,-0.26297086115699997
ACH-000823,-0.119485218801
ACH-000824,-0.0583179480084
ACH-000827,-0.159729808281
ACH-000829,-0.16072921147500002
ACH-000831,-0.201935761909
ACH-000832,-0.283198031443
ACH-000833,-0.162630724671
ACH-000834,-0.034178224340300004
ACH-000835,-0.23488662696600002
ACH-000836,-0.203849734409
ACH-000837,-0.0620732165383
ACH-000838,-0.0723861448333
ACH-000839,0.011907294947500001
ACH-000840,0.10903045875
ACH-000841,-0.129359734637
ACH-000843,-0.196528845598
ACH-000846,-0.15004757601500002
ACH-000847,-0.208030477861
ACH-000848,-0.109365104991
ACH-000849,-0.14656018807600002
ACH-000851,-0.043715952374099996
ACH-000855,-0.0608483933134
ACH-000856,-0.0696955761462
ACH-000858,-0.149294731468
ACH-000859,-0.172255350294
ACH-000861,-0.170158222073
ACH-000862,-0.24421729806200002
ACH-000865,-0.223459823484
ACH-000866,-0.08113905250810001
ACH-000867,-0.0663942361248
ACH-000869,-0.359799299194
ACH-000872,-0.0025273277443299998
ACH-000873,-0.172341770899
ACH-000876,-0.361767959393
ACH-000878,0.029648438974299998
ACH-000880,-0.0134700761504
ACH-000881,-0.0919691237584
ACH-000882,-0.21651935485399998
ACH-000884,-0.196828524006
ACH-000885,0.04935661131019999
ACH-000887,-0.0919568827654
ACH-000888,-0.13802673651699998
ACH-000889,-0.113383694088
ACH-000890,-0.0203695086857
ACH-000896,-0.282668176426
ACH-000898,0.0224703775157
ACH-000900,-0.20166099652199998
ACH-000901,-0.289605750582
ACH-000905,-0.225117009926
ACH-000906,-0.09751247563160001
ACH-000907,-0.209439234162
ACH-000910,-0.130537529215
ACH-000911,-0.0945420920735
ACH-000912,-0.16025918900900002
ACH-000913,-0.158217915091
ACH-000915,-0.14006712605000002
ACH-000916,-0.5030931798699999
ACH-000917,0.213055348386
ACH-000921,-0.204441914059
ACH-000924,-0.360951008254
ACH-000926,-0.07385297797
ACH-000928,-0.30979009620000003
ACH-000929,-0.228901469445
ACH-000932,-0.114542916859
ACH-000935,-0.14304260312300002
ACH-000936,-0.38080549732
ACH-000937,-0.349193737703
ACH-000938,-0.132935949949
ACH-000939,-0.0638066556533
ACH-000941,-0.00186687654109
ACH-000943,-0.10319485318499999
ACH-000946,-0.09496368685119999
ACH-000947,-0.189306214125
ACH-000948,-0.083533926097
ACH-000950,-0.298296539272
ACH-000953,-0.294046271406
ACH-000957,-0.151120910048
ACH-000958,-0.0426711202873
ACH-000960,-0.176358029649
ACH-000963,0.00394047119336
ACH-000968,-0.23675139665699999
ACH-000969,-0.07821914079680001
ACH-000973,-0.141477534439
ACH-000974,-0.169817539362
ACH-000975,-0.242055229505
ACH-000976,-0.119459268661
ACH-000978,0.32043874926
ACH-000980,-0.276515138301
ACH-000984,-0.0987735028104
ACH-000986,-0.0615145321636
ACH-000988,-0.163042477002
ACH-000993,-0.0961042999123
ACH-000994,-0.104386890942
ACH-000996,-0.119456017871
ACH-001001,-0.25682070879700003
ACH-001020,-0.396557332172
ACH-001028,-0.17609089263900002
ACH-001031,-0.248600596593
ACH-001038,-0.11673254822000001
ACH-001048,-0.136041657357
ACH-001050,-0.272105555849
ACH-001053,-0.04407592846919999
ACH-001054,-0.0971113115976
ACH-001061,-0.229678980392
ACH-001067,0.027966018501900003
ACH-001075,-0.07332082967739999
ACH-001096,-0.019048941007599997
ACH-001128,-0.22862886760499998
ACH-001134,0.128470378131
ACH-001151,-0.16841526339000001
ACH-001163,-0.09370218964980001
ACH-001164,-0.40175928047700005
ACH-001173,-0.21889625233600002
ACH-001183,-0.0660431084076
ACH-001184,-0.27433356916499996
ACH-001190,-0.0593853336967
ACH-001192,-0.19412413411600002
ACH-001193,-0.147308987728
ACH-001196,-0.170475465548
ACH-001197,-0.21287548503400003
ACH-001205,-0.384287287779
ACH-001211,-0.142952143764
ACH-001212,-0.43728681829099997
ACH-001228,-0.113007645528
ACH-001232,-0.168508530317
ACH-001239,-0.182652146737
ACH-001274,-0.143171260197
ACH-001275,0.036835607791
ACH-001277,-0.41014066391599996
ACH-001278,0.0726802200835
ACH-001280,-0.28574377503000004
ACH-001283,-0.12314115917099999
ACH-001289,-0.160279979466
ACH-001295,-0.285386792922
ACH-001300,-0.224475394849
ACH-001301,-0.147958999652
ACH-001302,0.0905579961619
ACH-001303,-0.31446213110599996
ACH-001306,-0.07779603875239999
ACH-001318,-0.05987983533340001
ACH-001322,-0.0523979606149
ACH-001328,-0.20980576769
ACH-001332,-0.5064077900389999
ACH-001333,-0.223146702354
ACH-001336,-0.27433149193000006
ACH-001340,-0.1698417364
ACH-001346,-0.08691891627000001
ACH-001353,-0.237667434818
ACH-001354,-0.571379562876
ACH-001367,-0.153946790834
ACH-001368,-0.0759937338468
ACH-001374,-0.171209206054
ACH-001375,-0.0485505062224
ACH-001377,-0.385738595499
ACH-001380,-0.040976439359
ACH-001391,-0.030947804512099997
ACH-001407,-0.143797424422
ACH-001408,-0.37055320386600005
ACH-001413,-0.08408752451130001
ACH-001430,-0.166375041439
ACH-001431,-0.0475155915529
ACH-001450,-0.561562510697
ACH-001496,-0.0393873969061
ACH-001500,-0.160084551454
ACH-001521,-0.14874753109000002
ACH-001523,-0.0427943429524
ACH-001532,0.013857736855299998
ACH-001536,0.020175119522
ACH-001550,-0.120024661061
ACH-001552,-0.136663120439
ACH-001554,-0.10825073202600001
ACH-001645,-0.0113102829407
ACH-001654,-0.17261305178599998
ACH-001715,-0.0939228964373
ACH-001735,-0.125910267786
ACH-001736,-0.156931565956
ACH-001737,0.41145378171400004
ACH-001740,-0.130529375174
ACH-001745,-0.353529384819
ACH-001750,-0.0813512952481
ACH-001765,-0.0807011887365
ACH-001956,-0.09891211040799999
ACH-001957,-0.105316422235
