,ASIP (434)
ACH-000274,-0.345864753557
ACH-000277,-0.460020090629
ACH-000278,0.151886054073
ACH-000279,-0.17600158359
ACH-000280,-0.09171495459319999
ACH-000281,0.154314896873
ACH-000288,-0.09529320442710001
ACH-000291,0.179196619578
ACH-000293,-0.172581078783
ACH-000294,-0.0387399000214
ACH-000295,0.023947442396200003
ACH-000296,-0.15952496642
ACH-000302,-0.13389421072899998
ACH-000304,-0.16853865992199998
ACH-000307,-0.00157152755656
ACH-000308,-0.16087363349199998
ACH-000310,-0.18804961781500001
ACH-000311,-0.13427406959899998
ACH-000312,-0.16848050027800002
ACH-000315,0.028944277277599996
ACH-000316,-0.178554761182
ACH-000317,-0.310914240051
ACH-000318,-0.106906233571
ACH-000319,-0.026974468813
ACH-000320,0.035385582400000004
ACH-000322,-0.333120403585
ACH-000323,-0.0973493451963
ACH-000324,-0.17445712345199998
ACH-000329,-0.219488999142
ACH-000330,0.027788711452
ACH-000331,-0.09592569830869999
ACH-000332,-0.18951000259300002
ACH-000334,-0.342786175707
ACH-000335,0.08987105529169999
ACH-000336,-0.171598677558
ACH-000337,-0.155815828462
ACH-000339,-0.059956466486099994
ACH-000341,-0.23019793239999997
ACH-000348,-0.105204941171
ACH-000350,-0.0613742137853
ACH-000352,-0.13459854363399998
ACH-000356,-0.0864821761707
ACH-000361,0.1396297039
ACH-000362,-0.281383210633
ACH-000363,-0.228738268795
ACH-000364,-0.108133320697
ACH-000365,-0.198585350169
ACH-000366,0.047280303287399995
ACH-000368,-0.300263051706
ACH-000374,-0.340089715647
ACH-000375,-0.141030571382
ACH-000376,-0.152896667424
ACH-000381,-0.106045621118
ACH-000383,-0.19245295926800002
ACH-000387,-0.0327307598679
ACH-000389,-0.0335757900894
ACH-000390,0.128031359093
ACH-000393,-0.0567746534569
ACH-000395,-0.387251854278
ACH-000397,-0.152363352054
ACH-000401,-0.18761451450999997
ACH-000402,-0.256917977973
ACH-000403,-0.267659834343
ACH-000404,0.00811603847413
ACH-000406,-0.0422247581582
ACH-000407,-0.021981671243500003
ACH-000408,0.00644700375274
ACH-000410,-0.247794496483
ACH-000411,-0.140185859602
ACH-000414,-0.196473836648
ACH-000415,-0.249135806184
ACH-000416,-0.0871278548251
ACH-000420,-0.036014815821599995
ACH-000421,-0.038968776098
ACH-000424,-0.294629792764
ACH-000425,-0.496998613032
ACH-000426,-0.0493073660805
ACH-000427,-0.286007232838
ACH-000433,0.0690603962447
ACH-000436,0.0266498584625
ACH-000444,0.133087319013
ACH-000445,-0.302320984881
ACH-000448,-0.270348165912
ACH-000450,-0.148759538288
ACH-000452,0.00387893007367
ACH-000454,0.217331477321
ACH-000458,-0.1802586516
ACH-000459,-0.11451814158399999
ACH-000460,-0.0798176719168
ACH-000461,-0.015934056606399998
ACH-000463,-0.18563367657699997
ACH-000464,-0.197722681247
ACH-000466,-0.272435578947
ACH-000467,-0.194785756103
ACH-000468,-0.115195487164
ACH-000469,-0.38104009739600003
ACH-000470,-0.0503281150794
ACH-000471,-0.0896236826571
ACH-000472,-0.274099747709
ACH-000473,-0.0722790569439
ACH-000475,-0.232890018768
ACH-000476,-0.14687278622400002
ACH-000477,-0.221112254261
ACH-000480,-0.376499935702
ACH-000481,-0.0913319858558
ACH-000483,-0.025862006860099998
ACH-000484,-0.11911090254699999
ACH-000485,-0.0028166019705100002
ACH-000486,-0.12349442335000001
ACH-000487,-0.182316916519
ACH-000488,-0.182637393988
ACH-000490,-0.10716086716800001
ACH-000491,-0.0837430513795
ACH-000495,-0.129288572135
ACH-000496,-0.390029065654
ACH-000499,-0.165912591169
ACH-000500,-0.274126236357
ACH-000502,-0.13218961529999998
ACH-000503,0.142023521342
ACH-000505,-0.015197320708399999
ACH-000507,-0.16558490672499998
ACH-000510,-0.347613775884
ACH-000511,-0.25754108580699997
ACH-000512,-0.0223341101224
ACH-000516,-0.259241201916
ACH-000517,-0.249538068998
ACH-000518,-0.171000397286
ACH-000520,-0.281964698011
ACH-000521,-0.264802947067
ACH-000522,-0.21981363226999998
ACH-000524,-0.07781748313510001
ACH-000527,-0.27433487186
ACH-000528,0.013211119185899999
ACH-000537,0.0306303169685
ACH-000541,-0.6273295949140001
ACH-000542,-0.0222300754512
ACH-000544,-0.137696068862
ACH-000545,-0.17988205040600003
ACH-000547,-0.145511646928
ACH-000548,0.129957115991
ACH-000549,0.110380693934
ACH-000550,0.0350419051321
ACH-000552,0.0613040145539
ACH-000556,-0.22714960584000002
ACH-000557,-0.378520651242
ACH-000570,-0.166828583601
ACH-000571,-0.0245405192433
ACH-000573,-0.061015476624199996
ACH-000576,-0.22388305899799998
ACH-000580,-0.176060778985
ACH-000584,0.0958057130466
ACH-000585,-0.0266233814516
ACH-000588,-0.08538681517
ACH-000589,-0.204473808502
ACH-000591,-0.217667877288
ACH-000593,-0.130628557461
ACH-000600,-0.22807781198899998
ACH-000601,-0.175344018056
ACH-000604,-0.04879199878669999
ACH-000605,-0.187771487714
ACH-000606,-0.280806194143
ACH-000608,-0.233458609906
ACH-000614,-0.62073079851
ACH-000616,-0.340709560571
ACH-000618,-0.126816934667
ACH-000619,-0.0747383827971
ACH-000620,-0.14898717412
ACH-000621,-0.197135373381
ACH-000622,-0.0621107168392
ACH-000623,-0.201141246189
ACH-000624,-0.114084456701
ACH-000627,-0.159917837114
ACH-000630,-0.0945813577001
ACH-000632,-0.11692583033
ACH-000633,-0.157561620685
ACH-000637,-0.0719900948382
ACH-000638,-0.166860606018
ACH-000646,0.148945819683
ACH-000647,-0.162030131168
ACH-000648,-0.450283878219
ACH-000649,-0.13481752691999999
ACH-000651,-0.151936730086
ACH-000652,-0.073829015576
ACH-000653,-0.16539548350199998
ACH-000657,-0.200377084877
ACH-000658,-0.241415332909
ACH-000661,-0.245050051944
ACH-000662,-0.23417826938499997
ACH-000663,-0.190489223726
ACH-000665,-0.361782217363
ACH-000671,-0.0429761797537
ACH-000673,-0.394915232474
ACH-000676,-0.119636339726
ACH-000677,-0.171676558954
ACH-000681,-0.0841839830806
ACH-000682,-0.10982529668199999
ACH-000683,-0.0320362926951
ACH-000684,-0.244747074548
ACH-000688,-0.140822855595
ACH-000693,-0.0252990898796
ACH-000694,-0.186544272441
ACH-000695,-0.463100180606
ACH-000696,-0.13914904867300001
ACH-000697,0.07247356366489999
ACH-000699,-0.09277116727460001
ACH-000701,0.00884555975629
ACH-000706,-0.0395446366637
ACH-000711,-0.282611970073
ACH-000713,-0.250806323096
ACH-000714,-0.117621738081
ACH-000718,-0.496925755517
ACH-000720,-0.36970125706999996
ACH-000721,-0.5446000886060001
ACH-000724,-0.013244859705299998
ACH-000725,-0.0372547270703
ACH-000732,-0.354398248377
ACH-000734,0.0215471730057
ACH-000735,-0.224924084371
ACH-000736,-0.191099965504
ACH-000738,-0.11002111404300001
ACH-000746,-0.050679334994
ACH-000747,-0.233204035266
ACH-000748,-0.213786595747
ACH-000753,-0.15691847409600002
ACH-000756,0.0380346321226
ACH-000757,-0.0911313640481
ACH-000758,-0.5140646655009999
ACH-000760,0.0387031943988
ACH-000763,-0.0826867970949
ACH-000764,-0.029955420610199998
ACH-000765,0.023685323344900002
ACH-000766,-0.229209954686
ACH-000767,-0.105960088501
ACH-000768,-0.302678848628
ACH-000769,-0.154867890443
ACH-000770,-0.0457613905829
ACH-000771,-0.15256472677000002
ACH-000773,-0.0977977046557
ACH-000776,-0.176719100252
ACH-000777,-0.0141630561259
ACH-000778,-0.338328924704
ACH-000781,-0.12854332423800002
ACH-000782,0.036018007880300004
ACH-000783,-0.106164655101
ACH-000784,-0.15841057314200002
ACH-000785,-0.307796186353
ACH-000787,-0.17791667149300003
ACH-000788,-0.308507754261
ACH-000791,-0.313572385205
ACH-000792,-0.06693605027630001
ACH-000794,-0.137646836608
ACH-000796,-0.15264844848200002
ACH-000799,-0.189693886497
ACH-000800,-0.00801357583716
ACH-000802,-0.127204700405
ACH-000804,-0.194930734575
ACH-000805,-0.290819256661
ACH-000809,0.0934528347815
ACH-000810,0.44650429384900003
ACH-000811,-0.21213080043699997
ACH-000817,-0.0159154772349
ACH-000819,0.0666703145372
ACH-000820,-0.512860935228
ACH-000821,-0.056282267291699994
ACH-000822,-0.399720370922
ACH-000823,-0.19961786213799998
ACH-000824,0.121044318271
ACH-000827,-0.20785587899500002
ACH-000829,0.057571299392900004
ACH-000831,-0.096845812538
ACH-000832,-0.244213750419
ACH-000833,-0.00874905165699
ACH-000834,-0.171247257058
ACH-000835,-0.09939301950660001
ACH-000836,-0.29993546468000004
ACH-000837,-0.157175682589
ACH-000838,-0.025682178182299998
ACH-000839,-0.162167489428
ACH-000840,-0.0582140611948
ACH-000841,-0.10897436366800001
ACH-000843,0.023700417077900004
ACH-000846,-0.14597531922700002
ACH-000847,-0.23040346758400002
ACH-000848,-0.285673907379
ACH-000849,0.0529273152051
ACH-000851,-0.24399539356199998
ACH-000855,-0.0775460922046
ACH-000856,-0.240203090319
ACH-000858,-0.390070074291
ACH-000859,-0.300637312053
ACH-000861,-0.177974260955
ACH-000862,-0.172514526814
ACH-000865,-0.07019686334610001
ACH-000866,-0.24403482297200002
ACH-000867,-0.305660128801
ACH-000869,0.0061666259704300005
ACH-000872,0.072815000637
ACH-000873,0.21670247925
ACH-000876,-0.129002218169
ACH-000878,-0.050425818739999996
ACH-000880,0.00021626160052799998
ACH-000881,-0.186993103667
ACH-000882,-0.23905545111499998
ACH-000884,0.0387379910514
ACH-000885,-0.19801043803399998
ACH-000887,-0.0738067217692
ACH-000888,-0.0060983408716899995
ACH-000889,0.166801446328
ACH-000890,-0.676261271816
ACH-000896,-0.043339526020099994
ACH-000898,-0.22007466101300002
ACH-000900,-0.315564432996
ACH-000901,-0.0784996377805
ACH-000905,-0.12514752786900002
ACH-000906,-0.07548059591739999
ACH-000907,-0.28092670254999996
ACH-000910,0.09518580063570001
ACH-000911,-0.352187238398
ACH-000912,-0.324378206055
ACH-000913,-0.12377560922599999
ACH-000915,0.0559891234004
ACH-000916,-0.46573138465
ACH-000917,0.014761144361299999
ACH-000921,-0.320317701851
ACH-000924,-0.24077105249800002
ACH-000926,-0.203122368174
ACH-000928,-0.334651819313
ACH-000929,-0.0924842646072
ACH-000932,-0.10032771267799999
ACH-000935,-0.022791360792
ACH-000936,-0.09706647663550001
ACH-000937,-0.31930434904399996
ACH-000938,0.0189742689705
ACH-000939,-0.169931182067
ACH-000941,-0.251886318186
ACH-000943,-0.15843756085799998
ACH-000946,-0.261182919422
ACH-000947,0.0116851471942
ACH-000948,-0.186431841352
ACH-000950,-0.224240579302
ACH-000953,-0.220704106338
ACH-000957,-0.0479296505954
ACH-000958,-0.120974066061
ACH-000960,-0.243967893541
ACH-000963,-0.46212935213899997
ACH-000968,-0.115307999088
ACH-000969,-0.151414577744
ACH-000973,-0.31933603755
ACH-000974,-0.14773934890100002
ACH-000975,-0.147536031593
ACH-000976,-0.043507321695999995
ACH-000978,0.748368018926
ACH-000980,-0.00688355193285
ACH-000984,-0.206057527134
ACH-000986,-0.0733997367866
ACH-000988,-0.269038284334
ACH-000993,-0.186106489612
ACH-000994,-0.26359035718
ACH-000996,-0.170552186715
ACH-001001,-0.10315013566199999
ACH-001020,-0.183132685273
ACH-001028,-0.305487992089
ACH-001031,-0.08627975725199999
ACH-001038,-0.154524656929
ACH-001048,-0.0012199409608
ACH-001050,-0.13096135677200002
ACH-001053,0.159573682921
ACH-001054,-0.066580444765
ACH-001061,-0.24741559134899999
ACH-001067,-0.12631117267
ACH-001075,-0.08416818563829999
ACH-001096,-0.106445221509
ACH-001128,-0.18212041866099998
ACH-001134,-0.17801109175000002
ACH-001151,-0.11764995275800001
ACH-001163,-0.220077086748
ACH-001164,-0.0578396038035
ACH-001173,-0.18688354148800002
ACH-001183,-0.047114731080099996
ACH-001184,-0.22167717037700002
ACH-001190,-0.321599225647
ACH-001192,-0.0730920629594
ACH-001193,-0.161497592133
ACH-001196,-0.193814081507
ACH-001197,-0.22299224508200002
ACH-001205,-0.241475914843
ACH-001211,-0.432922426533
ACH-001212,-0.013126970788
ACH-001228,-0.0573871956964
ACH-001232,-0.349820650728
ACH-001239,-0.32766353531
ACH-001274,0.014306287057199999
ACH-001275,-0.0582116515591
ACH-001277,-0.358345758385
ACH-001278,-0.100613472128
ACH-001280,-0.114524113731
ACH-001283,-0.038577107775199994
ACH-001289,-0.09205126252250001
ACH-001295,-0.17697423738899998
ACH-001300,-0.060562957519199996
ACH-001301,0.0739277089195
ACH-001302,0.162541774094
ACH-001303,0.105081584973
ACH-001306,-0.174392900913
ACH-001318,-0.050316995006999994
ACH-001322,-0.212689697742
ACH-001328,-0.0734591849933
ACH-001332,-0.254632482555
ACH-001333,-0.116486903111
ACH-001336,0.027789204035
ACH-001340,-0.283593327878
ACH-001346,0.0681452066459
ACH-001353,-0.192863489865
ACH-001354,-0.265744531816
ACH-001367,-0.186978325545
ACH-001368,-0.319237032993
ACH-001374,0.142527221892
ACH-001375,-0.08779884780410001
ACH-001377,-0.225668404307
ACH-001380,-0.11147283948100001
ACH-001391,-0.31305251048099997
ACH-001407,-0.21719440160300002
ACH-001408,-0.100248156461
ACH-001413,-0.376214285546
ACH-001430,-0.330898860327
ACH-001431,-0.184863301862
ACH-001450,-0.16708347398099999
ACH-001496,-0.035047298331
ACH-001500,-0.16377242123299998
ACH-001521,-0.39823108318499995
ACH-001523,-0.257688480667
ACH-001532,-0.15453842149299998
ACH-001536,-0.47060787777199997
ACH-001550,-0.17663923672499998
ACH-001552,-0.44650443641500004
ACH-001554,-0.174621024974
ACH-001645,-0.247247392975
ACH-001654,-0.197424170062
ACH-001715,-0.42158362987899994
ACH-001735,-0.0699666530139
ACH-001736,-0.198961595524
ACH-001737,-0.212593290305
ACH-001740,-0.190276540118
ACH-001745,0.027250602481200002
ACH-001750,-0.151325984917
ACH-001765,-0.18791421412999998
ACH-001956,-0.320158410472
ACH-001957,-0.236131359663
