,ROCK1 (6093)
ACH-000004,-0.387083131176
ACH-000007,-0.10200432727299999
ACH-000009,-0.0493548857757
ACH-000011,-0.22128259010200002
ACH-000012,-0.138221387141
ACH-000013,-0.17969404657699997
ACH-000014,-0.220206231654
ACH-000015,-0.253375077959
ACH-000017,-0.335552990873
ACH-000018,-0.0910409232915
ACH-000019,-0.23950329227699999
ACH-000021,-0.285916852833
ACH-000022,0.00739249809065
ACH-000025,-0.19143940530099998
ACH-000028,-0.227321337097
ACH-000030,-0.0876625791575
ACH-000035,-0.198052248479
ACH-000036,0.044138383266
ACH-000037,-0.37414030166199996
ACH-000039,-0.058632700491699996
ACH-000040,-0.406203613357
ACH-000041,-0.180334615803
ACH-000042,0.11552841059800001
ACH-000045,-0.233664977016
ACH-000047,0.302243037107
ACH-000052,-0.0697165629681
ACH-000053,-0.44436888427500004
ACH-000054,0.102433828078
ACH-000055,-0.219015170537
ACH-000060,-0.0969449601971
ACH-000067,-0.117224227281
ACH-000070,-0.09502227832999999
ACH-000075,0.0275897756762
ACH-000078,-0.115853269012
ACH-000082,-0.21980459890999998
ACH-000085,-0.381149207201
ACH-000086,0.0113093528786
ACH-000087,-0.296884171377
ACH-000092,0.045800103502699994
ACH-000095,-0.206107445752
ACH-000097,-0.07200325292899999
ACH-000098,-0.24020378772300002
ACH-000099,-0.312425498854
ACH-000108,0.09770961687429999
ACH-000113,-0.443397580777
ACH-000115,0.214692539985
ACH-000116,-0.189824083107
ACH-000118,0.007658861072710001
ACH-000120,-0.0294670460952
ACH-000123,-0.353649324498
ACH-000127,-0.06991637581280001
ACH-000128,-0.22984691272100002
ACH-000132,0.12147916408199999
ACH-000133,0.25430032028
ACH-000137,-0.31823109776299996
ACH-000138,0.0512113823128
ACH-000142,-0.225016866496
ACH-000143,0.0283329739056
ACH-000146,-0.236140812106
ACH-000148,-0.101818476248
ACH-000150,-0.189278910369
ACH-000152,-0.183810000582
ACH-000153,-0.40960180414999997
ACH-000159,-0.0808033952026
ACH-000160,-0.38590069295400004
ACH-000163,0.00539732368457
ACH-000167,0.323559145837
ACH-000168,-0.44470091169200004
ACH-000169,-0.123473593054
ACH-000178,0.09623467004419999
ACH-000182,-0.0857012955883
ACH-000183,-0.406774095173
ACH-000188,-0.366698781462
ACH-000189,-0.0908406843935
ACH-000190,-0.167451740605
ACH-000198,-0.243869037487
ACH-000204,-0.13582954194
ACH-000206,0.0155725626073
ACH-000207,0.128472559335
ACH-000211,-0.11198934189200001
ACH-000215,-0.31687782259799996
ACH-000221,-0.304046349087
ACH-000222,-0.17700139899
ACH-000223,-0.358621979403
ACH-000226,-0.386678939141
ACH-000227,-0.351151255556
ACH-000228,-0.419159515984
ACH-000231,-0.0664452646211
ACH-000232,-0.11232298697999998
ACH-000233,-0.250373614455
ACH-000234,-0.198499741537
ACH-000235,-0.08205125567049999
ACH-000237,-0.324269181523
ACH-000238,0.0764954774504
ACH-000243,0.0556660115998
ACH-000244,0.178027834855
ACH-000246,0.0243010601081
ACH-000248,-0.317775646904
ACH-000250,0.0710898703008
ACH-000251,0.163295134205
ACH-000253,-0.0886687338479
ACH-000255,-0.24945960696
ACH-000256,0.0281790670573
ACH-000257,-0.16880407938099998
ACH-000258,-0.17549089365899997
ACH-000259,0.012600843343
ACH-000260,-0.046806710324599994
ACH-000261,-0.24929835608800002
ACH-000262,0.206610157648
ACH-000263,-0.85356440344
ACH-000264,-0.41013453659000004
ACH-000265,-0.194506913526
ACH-000266,0.354543057344
ACH-000272,-0.15473167213
ACH-000273,-0.442993301435
ACH-000274,-0.422681974249
ACH-000277,-0.19630340836899998
ACH-000278,-0.551296610514
ACH-000279,-0.296833493118
ACH-000280,-0.0959667250141
ACH-000281,-0.0725635130982
ACH-000288,0.182750083213
ACH-000291,-0.229000664025
ACH-000293,0.103711882853
ACH-000294,0.0504463934776
ACH-000295,-0.33975501077200004
ACH-000296,-0.07817653732549999
ACH-000302,-0.16426162832
ACH-000304,-0.22695532167500002
ACH-000307,-0.16811596690699998
ACH-000308,-0.190099643155
ACH-000310,-0.23630868571
ACH-000311,-0.174836999218
ACH-000312,0.006488314436490001
ACH-000315,-0.215183763258
ACH-000316,-0.174265317753
ACH-000317,-0.08472264562519999
ACH-000318,-0.164685533878
ACH-000319,-0.07964212216019999
ACH-000320,0.0561127083103
ACH-000322,0.120448259608
ACH-000323,0.189011739854
ACH-000324,0.114972176898
ACH-000329,-0.181564558693
ACH-000330,0.011060512792400001
ACH-000331,-0.15128494377499999
ACH-000332,0.024990695544699997
ACH-000334,-0.620982576883
ACH-000335,0.406768940576
ACH-000336,-0.6644142482240001
ACH-000337,-0.43469763800399996
ACH-000339,-0.20222308272199999
ACH-000341,-0.134130680304
ACH-000348,-0.251778826049
ACH-000350,-0.147150462363
ACH-000352,-0.113854073683
ACH-000356,0.0500052669576
ACH-000361,0.105415660645
ACH-000362,-0.345363796795
ACH-000363,-0.477183551707
ACH-000364,-0.284499259439
ACH-000365,-0.225194540231
ACH-000366,-0.374058782215
ACH-000368,-0.0993987670204
ACH-000374,-0.0262146845299
ACH-000375,-0.427344977719
ACH-000376,-0.250290675743
ACH-000381,0.000601807747456
ACH-000383,-0.18209466059300003
ACH-000387,-0.17444530946400003
ACH-000389,0.0795920845524
ACH-000390,-0.121160470303
ACH-000393,-0.127517907863
ACH-000395,-0.044602982077199996
ACH-000397,-0.165695524717
ACH-000401,-0.229891612899
ACH-000402,-0.468281950499
ACH-000403,-0.077030238025
ACH-000404,-0.354427097192
ACH-000406,-0.253174875468
ACH-000407,0.0158084811561
ACH-000408,0.07528935550810001
ACH-000410,-0.126293960179
ACH-000411,0.198672082115
ACH-000414,-0.0581733237447
ACH-000415,-0.214180533486
ACH-000416,-0.174558998337
ACH-000420,-0.0446343856793
ACH-000421,-0.23259839416900002
ACH-000424,-0.216904822529
ACH-000425,-0.250552889513
ACH-000426,-0.7490785251719999
ACH-000427,-0.0756896754347
ACH-000433,0.07446573398419999
ACH-000436,-0.421157674775
ACH-000444,-0.08586006774560001
ACH-000445,-0.122300651531
ACH-000448,-0.5423691086770001
ACH-000450,-0.237787272898
ACH-000452,-0.209472542648
ACH-000454,-0.202085845347
ACH-000458,-0.155878308278
ACH-000459,-0.28163284058000004
ACH-000460,0.347358014385
ACH-000461,-0.245969635889
ACH-000463,-0.389715646922
ACH-000464,0.145991255973
ACH-000466,0.119227115942
ACH-000467,-0.121978649693
ACH-000468,-0.166668825238
ACH-000469,0.235984471763
ACH-000470,-0.296617412837
ACH-000471,-0.0949631814909
ACH-000472,-0.377494461571
ACH-000473,-0.0541838077171
ACH-000475,-0.18887720244399997
ACH-000476,-0.057284131870400004
ACH-000477,-0.10782497858100001
ACH-000480,-0.187797573185
ACH-000481,-0.0343123916617
ACH-000483,-0.24146958452199999
ACH-000484,-0.46363624545800003
ACH-000485,-0.22700321432700002
ACH-000486,-0.26178952005
ACH-000487,-0.0652060291969
ACH-000488,0.0598571635127
ACH-000490,-0.200265803411
ACH-000491,-0.126492109741
ACH-000495,-0.252329936395
ACH-000496,0.263695992564
ACH-000499,-0.05362107896769999
ACH-000500,-0.00902787219049
ACH-000502,-0.206628223925
ACH-000503,0.10159186655500001
ACH-000505,-0.381442781743
ACH-000507,-0.0825494339422
ACH-000510,-0.152430733346
ACH-000511,-0.42579984558600004
ACH-000512,-0.488876047086
ACH-000516,-0.0427479414375
ACH-000517,-0.251095992429
ACH-000518,-0.187137055267
ACH-000520,-0.213016889644
ACH-000521,0.10851586462200001
ACH-000522,-0.45661314760099997
ACH-000524,-0.09945403123510001
ACH-000527,-0.17234040492
ACH-000528,-0.202584786424
