,PRODH2 (58510)
ACH-000189,-0.607819056013
ACH-000190,-0.45606694788
ACH-000198,-0.332249738261
ACH-000204,-0.492813830524
ACH-000206,-0.617575203468
ACH-000207,-0.546153982872
ACH-000211,-0.41281394301
ACH-000215,-0.407487563245
ACH-000221,-0.478205146664
ACH-000222,-0.418748266317
ACH-000223,-0.23589528096999998
ACH-000226,-0.47021668934199995
ACH-000227,-0.0733787913315
ACH-000228,-0.32076954395999996
ACH-000231,-0.285083269973
ACH-000232,-0.501292656562
ACH-000233,-0.318368547545
ACH-000234,-0.47801177115599996
ACH-000235,-0.43469345224100003
ACH-000237,-0.482967374413
ACH-000238,-0.37209372270400004
ACH-000243,-0.257679655611
ACH-000244,-0.5678012362870001
ACH-000246,-0.39702881852899996
ACH-000248,-0.28937881755600003
ACH-000250,-0.41114680698899997
ACH-000251,-0.8939400132459999
ACH-000253,-0.35445773227300004
ACH-000255,-0.36459555048000003
ACH-000256,-0.360331841388
ACH-000257,-0.325556671036
ACH-000258,-0.48114153104699997
ACH-000259,-0.301995594503
ACH-000260,-0.308960162428
ACH-000261,-0.48144718709600004
ACH-000262,-1.19851265454
ACH-000263,-0.41423964760700005
ACH-000264,-0.386307398655
ACH-000265,-0.24168185182500002
ACH-000266,-0.536464563877
ACH-000272,-0.467895895155
ACH-000273,-0.259330185657
ACH-000274,-0.46535566416599994
ACH-000277,-0.514753341534
ACH-000278,-0.296267771218
ACH-000279,-0.315342166798
ACH-000280,-0.49490079643299995
ACH-000281,-0.273402725668
ACH-000288,-0.358815115254
ACH-000291,-0.648999577221
ACH-000293,-0.849868188318
ACH-000294,-0.37277933577
ACH-000295,-0.8324817212000001
ACH-000296,-0.594541743229
ACH-000302,-0.7463418929019999
ACH-000304,-0.585792350819
ACH-000307,-0.154662635945
ACH-000308,-0.490330620499
ACH-000310,-0.228592196758
ACH-000311,-0.46475841838699994
ACH-000312,-0.314471365645
ACH-000315,-0.531480513213
ACH-000316,-0.485232402728
ACH-000317,-0.210485348158
ACH-000318,-0.490946855994
ACH-000319,-0.518309753704
ACH-000320,-0.194916985418
ACH-000322,-0.278115989668
ACH-000323,-0.258132629684
ACH-000324,-0.382101049045
ACH-000329,-0.39932963606
ACH-000330,-0.478493124267
ACH-000331,-0.330904602383
ACH-000332,-0.281507136474
ACH-000334,-0.34563047901699995
ACH-000335,-0.397860669577
ACH-000336,0.08922385309830001
ACH-000337,-0.409240819682
ACH-000339,-0.403214298195
ACH-000341,-0.354308850651
ACH-000348,-0.17828969901500002
ACH-000350,-0.41453313951
ACH-000352,-0.395932140487
ACH-000356,-0.385582928005
ACH-000361,-0.478690428424
ACH-000362,-0.397211246209
ACH-000363,-0.427268649528
ACH-000364,-0.43853505804
ACH-000365,-0.615724336853
ACH-000366,-0.411838551351
ACH-000368,-0.46166525998499996
ACH-000374,-0.277127672796
ACH-000375,-0.306131845964
ACH-000376,-0.388185762098
ACH-000381,-0.30934625225900003
ACH-000383,-0.534265343064
ACH-000387,-0.518187783853
ACH-000389,-0.517137776962
ACH-000390,-0.447216695267
ACH-000393,-0.39402583793799995
ACH-000395,-0.337712936884
ACH-000397,-0.29871173133400003
ACH-000401,-0.597550698171
ACH-000402,-0.632038880462
ACH-000403,-0.340245899909
ACH-000404,-0.40616926390600006
ACH-000406,-0.288823033801
ACH-000407,-0.62040431953
ACH-000408,-0.600134877714
ACH-000410,-0.372271129965
ACH-000411,-0.385057856865
ACH-000414,-0.6912893615889999
ACH-000415,-0.352550479978
ACH-000416,-0.4112355472
ACH-000420,-0.33193624996599996
ACH-000421,-0.394760137412
ACH-000424,-0.381325008821
ACH-000425,-0.459240935573
ACH-000426,-0.27110843825500003
ACH-000427,-0.280220866133
ACH-000433,-0.535012071292
ACH-000436,-0.0603010326191
ACH-000444,-0.614538639473
ACH-000445,-0.8020428057439999
ACH-000448,-0.402349856315
ACH-000450,-0.6035161252619999
ACH-000452,-0.228118289925
ACH-000454,-0.5598889096
ACH-000458,-0.318865935063
ACH-000459,-0.023865249419999998
ACH-000460,-0.252007581255
ACH-000461,-0.345300219631
ACH-000463,-0.485136620871
ACH-000464,-0.270836417773
ACH-000466,-0.482053253512
ACH-000467,-0.44343592586
ACH-000468,-0.639278414507
ACH-000469,-0.38025478695
ACH-000470,-0.579856028483
ACH-000471,-0.427465846477
ACH-000472,-0.572248025479
ACH-000473,-0.29311615411999997
ACH-000475,-0.387475707834
ACH-000476,-0.56242610517
ACH-000477,-0.110330624046
ACH-000480,-0.31708596658000004
ACH-000481,-0.25324745433699997
ACH-000483,-0.051392399854300004
ACH-000484,-0.521744249323
ACH-000485,-0.425287490176
ACH-000486,-0.391513658191
ACH-000487,-0.403439959346
ACH-000488,-0.282526473833
ACH-000490,-0.390867481911
ACH-000491,-0.18876292535999997
ACH-000495,-0.258732821446
ACH-000496,-0.23415275849199998
ACH-000499,-0.70056630235
ACH-000500,-0.467518621615
ACH-000502,-0.36036575390500003
ACH-000503,-0.359588553243
ACH-000505,-0.525317353119
ACH-000507,-0.460738255229
ACH-000510,-0.524194229069
ACH-000511,-0.565870011337
ACH-000512,-0.6910979470399999
ACH-000516,-0.580201231567
ACH-000517,-0.303891230267
ACH-000518,-0.285261382582
ACH-000520,-0.376886868116
ACH-000521,-0.627895350466
ACH-000522,-0.48394557942199995
ACH-000524,-0.37840992409
ACH-000527,-0.373971654458
ACH-000528,-0.23979369938900003
ACH-000537,-0.23830632305500002
ACH-000541,-0.638505504057
ACH-000542,-0.262749940784
ACH-000544,-0.307020539283
ACH-000545,-0.46011486281499997
ACH-000547,-0.628997384279
ACH-000548,-0.288517421032
ACH-000549,-0.8739135256880001
ACH-000550,-0.202477255974
ACH-000552,-0.488327267666
ACH-000556,-0.581816398381
ACH-000557,-0.46331031641599996
ACH-000570,-0.336142536205
ACH-000571,-0.6333198491600001
ACH-000573,-0.493915617861
ACH-000576,-0.189404897269
ACH-000580,-0.07855174705489999
ACH-000584,-0.430792018234
ACH-000585,-0.361578071263
ACH-000588,-0.490038949317
ACH-000589,-0.63557089826
ACH-000591,-0.406817801862
ACH-000593,-0.33984622511600004
ACH-000600,-0.341204962175
ACH-000601,-0.43779799713999995
ACH-000604,-0.343134529197
ACH-000605,-0.32292728571199997
ACH-000606,-0.553153144808
ACH-000608,-0.595129954208
ACH-000614,-0.152480961809
ACH-000616,-0.46893539064999995
ACH-000618,-0.33538068371
ACH-000619,-0.1592716242
ACH-000620,-0.4096722909
ACH-000621,-0.49469014673
ACH-000622,-0.06588773038
ACH-000623,-0.31616274654800003
ACH-000624,-0.40181620030599996
ACH-000627,-0.455134318195
ACH-000630,-0.299755372688
ACH-000632,-0.421692515493
ACH-000633,-0.499311075853
ACH-000637,-0.359788632578
ACH-000638,-0.399800067896
ACH-000646,-0.532386422138
ACH-000647,-0.37120622140500004
ACH-000648,-0.23273968524500002
ACH-000649,-0.417791627138
ACH-000651,-0.33913530631800004
ACH-000652,-0.41289945757299995
ACH-000653,-0.40570899687
ACH-000657,-0.287498238284
ACH-000658,-0.401029539504
ACH-000661,-0.329818101659
ACH-000662,-0.126759882313
ACH-000663,-0.622724295031
ACH-000665,-0.449186194775
ACH-000671,-0.5479014844300001
ACH-000673,-0.369466733592
ACH-000676,-0.315466128551
ACH-000677,-0.43454053871699994
ACH-000681,-0.405304422511
ACH-000682,-0.28077100737300004
ACH-000683,-0.351825527678
ACH-000684,-0.304777576902
ACH-000688,-0.522644848144
ACH-000693,-0.405918200472
ACH-000694,-0.284729579605
ACH-000695,-0.265081301331
ACH-000696,-0.403837754642
ACH-000697,-0.435853353515
ACH-000699,-0.304734474956
ACH-000701,-0.0406942684917
ACH-000706,-0.39080879745700003
ACH-000711,-0.371426909786
ACH-000713,-0.737571891739
ACH-000714,-0.246865513581
ACH-000718,-0.43317287459200005
ACH-000720,-0.371529340044
ACH-000721,-0.41734223558399997
ACH-000724,-0.360444210796
ACH-000725,-0.526046470694
ACH-000732,-0.30272308921700003
ACH-000734,-0.5502562802759999
ACH-000735,-0.35206464864200004
ACH-000736,-0.395301323353
ACH-000738,-0.318290028994
ACH-000746,-0.5557815123800001
ACH-000747,-0.324515881464
ACH-000748,-0.50827181764
ACH-000753,-0.26137689666700004
ACH-000756,-0.390096459243
ACH-000757,-0.615771026656
ACH-000758,-0.523829744467
ACH-000760,-0.367368675202
ACH-000763,-0.32794637277
ACH-000764,-0.5275402851
ACH-000765,-0.343850766269
ACH-000766,-0.330872750743
ACH-000767,-0.301015381928
ACH-000768,-0.403958252545
ACH-000769,-0.37327003654799995
ACH-000770,-0.373647613846
ACH-000771,-0.25006552966
ACH-000773,-0.406508276192
ACH-000776,-0.513636970073
ACH-000777,-0.661406699082
ACH-000778,-0.363490819557
ACH-000781,-0.30908420456999997
ACH-000782,-0.196331365605
ACH-000783,-0.508052086245
ACH-000784,-0.266775456166
ACH-000785,-0.314402081302
ACH-000787,-0.34149349621799996
ACH-000788,-0.39924495438
ACH-000791,-0.38911187684799997
ACH-000792,-0.331025594513
ACH-000794,-0.18925978468600002
ACH-000796,-0.332719306616
ACH-000799,-0.31733214293699996
ACH-000800,-0.21621970683400002
ACH-000802,-0.5423472978689999
ACH-000804,-0.215011231508
ACH-000805,-0.46311834521000006
ACH-000809,-0.577893985438
ACH-000810,-0.0174381089608
ACH-000811,-0.509898182011
ACH-000817,-0.298684004213
ACH-000819,-0.656671264241
ACH-000820,-0.39914415876000003
ACH-000821,-0.599300735403
ACH-000822,-0.369275517084
ACH-000823,-0.354917395429
ACH-000824,-0.738176030924
ACH-000827,-0.5465829972899999
ACH-000829,-0.45944066473300005
ACH-000831,-0.413645326082
ACH-000832,-0.510076493891
ACH-000833,-0.32285391399
ACH-000834,-0.341313308688
ACH-000835,-0.44021227721699996
ACH-000836,-0.437929440607
ACH-000837,-0.465842821003
ACH-000838,-0.46814126547799995
ACH-000839,-0.270646683795
ACH-000840,-0.592376968719
ACH-000841,-0.445349917507
ACH-000843,-0.116740997892
ACH-000846,-0.149948153166
ACH-000847,-0.614982063345
ACH-000848,-0.455991989027
ACH-000849,-0.466337070135
ACH-000851,-0.23095836044399998
ACH-000855,-0.507438116521
ACH-000856,-0.479535158079
ACH-000858,-0.51669459656
ACH-000859,-0.126705464665
ACH-000861,-0.504711706741
ACH-000862,-0.397997820119
ACH-000865,-0.456607326369
ACH-000866,-0.422559541206
ACH-000867,-0.34071389079099995
ACH-000869,-0.34452251703500003
ACH-000872,-0.581475377263
ACH-000873,-0.530410757842
ACH-000876,-0.327066015534
ACH-000878,-0.35060009494800004
ACH-000880,-0.530727308584
ACH-000881,-0.206117045729
ACH-000882,-0.47987149238399995
ACH-000884,-0.325532854056
ACH-000885,-0.502993106028
ACH-000887,-0.28585102096799997
ACH-000888,-0.306325768987
ACH-000889,-0.463520674067
ACH-000890,-0.5497280236
ACH-000896,-0.429555306824
ACH-000898,-0.607901263742
ACH-000900,-0.39500989355099997
ACH-000901,-0.302386507352
ACH-000905,-0.315857383998
ACH-000906,-0.562948435161
ACH-000907,-0.611674627132
ACH-000910,-0.24023303027600001
ACH-000911,-0.306777187419
ACH-000912,-0.5086519836360001
ACH-000913,-0.21546154863000003
ACH-000915,-0.48206574784999995
ACH-000916,-0.46185412134099996
ACH-000917,-0.203008034762
ACH-000921,-0.45067964240599995
ACH-000924,-0.41096769882899997
ACH-000926,-0.380140174143
ACH-000928,-0.43711584017800004
ACH-000929,-0.21331973305500002
ACH-000932,-0.348020551013
ACH-000935,-0.29422085134500003
ACH-000936,-0.306799600907
ACH-000937,-0.390117686596
ACH-000938,-0.49428270175899996
ACH-000939,-0.246930345114
ACH-000941,-0.585863296577
ACH-000943,-0.40094597955899997
ACH-000946,-0.44291416681900003
ACH-000947,-0.388602674613
ACH-000948,-0.351229175149
ACH-000950,-0.534921301141
ACH-000953,-0.370114538411
ACH-000957,-0.19484975507599997
ACH-000958,-0.537112902112
ACH-000960,-0.38459447626599996
ACH-000963,-0.198475715134
ACH-000968,-0.580195182731
ACH-000969,-0.25273005290899997
ACH-000973,-0.39813795260799995
ACH-000974,-0.409327883364
ACH-000975,-0.491256294458
ACH-000976,-0.423787495951
ACH-000978,-0.7837716496670001
ACH-000980,-0.43858015565700004
ACH-000984,-0.506901632839
ACH-000986,-0.20951886514600002
ACH-000988,-0.390660287077
ACH-000993,-0.549065941212
ACH-000994,-0.488135852566
ACH-000996,-0.446591096451
ACH-001001,-0.23359872922
ACH-001020,-0.605840311723
ACH-001028,-0.40767116370800005
ACH-001031,-0.37916614249499997
ACH-001038,-0.47986668875699995
ACH-001048,-0.43589215590400004
ACH-001050,-0.32211580960499997
ACH-001053,-0.653750715982
ACH-001054,-0.309245959261
ACH-001061,-0.425320629748
ACH-001067,-0.417788633714
ACH-001075,-0.496817061379
ACH-001096,-0.332413779492
ACH-001128,-0.249523863398
ACH-001134,-0.587924856922
ACH-001151,-0.28121035461399996
ACH-001163,-0.38072245535099997
ACH-001164,-0.523524120713
ACH-001173,-0.50240939399
ACH-001183,-0.615732485097
ACH-001184,-0.38777005713600005
ACH-001190,-0.45883779738799996
ACH-001192,-0.41321281713299995
ACH-001193,-0.141394101867
ACH-001196,-0.5779870117679999
ACH-001197,-0.07670339431810001
ACH-001205,-0.41292577203100006
ACH-001211,-0.542578374212
ACH-001212,0.007543987215560001
ACH-001228,-0.469012281717
ACH-001232,-0.41274455045599995
ACH-001239,-0.37055762092600003
ACH-001274,-0.424075893524
ACH-001275,-0.296458688495
ACH-001277,-0.24487717619600002
ACH-001278,-0.430626667679
ACH-001280,-0.423647021815
ACH-001283,-0.07220633637089999
ACH-001289,-0.48117305591000004
ACH-001295,-0.408544243703
ACH-001300,-0.299009942946
ACH-001301,-0.364616737293
ACH-001302,-0.598196980703
ACH-001303,-0.31710528553100004
ACH-001306,-0.397267318184
ACH-001318,-0.22602406448100001
ACH-001322,-0.33374496497
ACH-001328,-0.546599563966
ACH-001332,-0.613705993667
ACH-001333,-0.588215677933
ACH-001336,-0.65736183812
ACH-001340,-0.33573636526999995
ACH-001346,-0.39057851159900003
ACH-001353,-0.440922048744
ACH-001354,-0.353971086933
ACH-001367,-0.196144732258
ACH-001368,-0.402339925847
ACH-001374,-0.332512594665
ACH-001375,-0.43341720406999995
ACH-001377,-0.215377633853
ACH-001380,-0.23435146288699998
ACH-001391,-0.460553889994
ACH-001407,-0.4609804336
ACH-001408,-0.284482601341
ACH-001413,-0.394566672456
ACH-001430,-0.367966699798
ACH-001431,-0.37078655503300006
ACH-001450,-0.37465760901699996
ACH-001496,-0.437527813264
ACH-001500,-0.562843044999
ACH-001521,-0.554385483072
ACH-001523,-0.38602322784299997
ACH-001532,-0.433496516997
ACH-001536,-0.284809576174
ACH-001550,-0.36667505520800003
ACH-001552,-0.69553887492
ACH-001554,-0.277265412717
ACH-001645,-0.399309343837
ACH-001654,-0.217092604254
ACH-001715,-0.294029734858
ACH-001735,-0.362233373109
ACH-001736,-0.41685853552599994
ACH-001737,0.060808315279800004
ACH-001740,-0.357007260243
ACH-001745,-0.45454566732900004
ACH-001750,-0.247592204362
ACH-001765,-0.264962873922
ACH-001956,-0.371389593779
ACH-001957,-0.435981286761
