,GRID2 (2895)
ACH-000362,-0.144842411038
ACH-000363,-0.10360087750199999
ACH-000364,-0.197031308012
ACH-000365,-0.276044224886
ACH-000366,-0.267691471565
ACH-000368,-0.0291997595085
ACH-000374,-0.361592188382
ACH-000375,-0.307891529424
ACH-000376,-0.308952669025
ACH-000381,-0.348693286329
ACH-000383,-0.152067710844
ACH-000387,-0.174610811272
ACH-000389,-0.17053473232900002
ACH-000390,-0.156769022458
ACH-000393,-0.18522768863699998
ACH-000395,-0.183594896523
ACH-000397,-0.170906688689
ACH-000401,-0.165514359114
ACH-000402,-0.433907577624
ACH-000403,-0.0504229210367
ACH-000404,-0.154973773965
ACH-000406,-0.282543795037
ACH-000407,-0.284821797022
ACH-000408,-0.05429834249630001
ACH-000410,-0.338346544455
ACH-000411,-0.12613463698400001
ACH-000414,-0.37010396225599995
ACH-000415,-0.156544892395
ACH-000416,-0.207081449506
ACH-000420,-0.106388968014
ACH-000421,-0.276777290508
ACH-000424,-0.348519172487
ACH-000425,-0.270077735953
ACH-000426,0.11801443305999999
ACH-000427,-0.187948082828
ACH-000433,-0.229548429084
ACH-000436,-0.16135861204500002
ACH-000444,-0.11112027455600001
ACH-000445,-0.414126872609
ACH-000448,-0.349072357044
ACH-000450,-0.158769546035
ACH-000452,-0.204562472439
ACH-000454,-0.469023135819
ACH-000458,-0.161363863091
ACH-000459,-0.10855496394000001
ACH-000460,-0.426109620551
ACH-000461,-0.37219392615
ACH-000463,-0.286963242261
ACH-000464,-0.18638947633900002
ACH-000466,-0.145048021907
ACH-000467,-0.15903501763
ACH-000468,-0.323793528375
ACH-000469,-0.2248435537
ACH-000470,-0.21251229564399998
ACH-000471,-0.236023133644
ACH-000472,-0.20612620197
ACH-000473,-0.091047237993
ACH-000475,-0.38628227751500005
ACH-000476,-0.037037804898900004
ACH-000477,-0.39058488084299997
ACH-000480,-0.442114918987
ACH-000481,-0.11324846156400001
ACH-000483,-0.259602060599
ACH-000484,-0.269836077866
ACH-000485,-0.392900460815
ACH-000486,-0.22940566798099998
ACH-000487,-0.13727300696
ACH-000488,-0.18953353579799997
ACH-000490,-0.18327307244600002
ACH-000491,-0.278872361846
ACH-000495,-0.0417494064282
ACH-000496,-0.529019797869
ACH-000499,-0.23131442656999998
ACH-000500,0.443318658588
ACH-000502,-0.13350635274
ACH-000503,-0.48018556863300005
ACH-000505,-0.25179532710999997
ACH-000507,-0.100140391791
ACH-000510,-0.47009003791000004
ACH-000511,-0.247760669294
ACH-000512,0.00685119885372
ACH-000516,-0.134167449568
ACH-000517,-0.232309469135
ACH-000518,-0.403363848552
ACH-000520,-0.338840690821
ACH-000521,-0.109438014061
ACH-000522,-0.198744613562
ACH-000524,-0.274118347474
ACH-000527,-0.232555449738
ACH-000528,-0.146039493889
ACH-000537,-0.22489007165199998
ACH-000541,-0.159461823729
ACH-000542,-0.270176702737
ACH-000544,-0.0990451955271
ACH-000545,-0.261619837742
ACH-000547,-0.34117362541900004
ACH-000548,-0.045881430212900004
ACH-000549,-0.348950768138
ACH-000550,-0.24517204079500002
ACH-000552,-0.196503803987
ACH-000556,-0.177633438852
ACH-000557,-0.18915743770799998
ACH-000570,-0.104241802465
ACH-000571,-0.23839396855999997
ACH-000573,-0.218616925027
ACH-000576,-0.172878325892
ACH-000580,-0.486102810991
ACH-000584,-0.246611028325
ACH-000585,-0.198803778845
ACH-000588,-0.23612087493099998
ACH-000589,-0.10530507036299999
ACH-000591,-0.23847021569200003
ACH-000593,-0.06655813975380001
ACH-000600,-0.126624789538
ACH-000601,-0.290023283339
ACH-000604,-0.409242591824
ACH-000605,-0.245511957995
ACH-000606,-0.288533249554
ACH-000608,-0.123451213141
ACH-000614,-0.0398073288122
ACH-000616,-0.366748031154
ACH-000618,-0.134275331576
ACH-000619,-0.17610109127999998
ACH-000620,-0.256864484784
ACH-000621,-0.140039110988
ACH-000622,-0.144955466408
ACH-000623,-0.267033770774
ACH-000624,-0.21487495036999996
ACH-000627,-0.325307939991
ACH-000630,-0.362300124686
ACH-000632,-0.17985912858800002
ACH-000633,-0.11869658284600001
ACH-000637,-0.421016147647
ACH-000638,-0.430737851364
ACH-000646,-0.182610838016
ACH-000647,-0.20874790987
ACH-000648,-0.186982393217
ACH-000649,-0.28958858852499997
ACH-000651,-0.282479739164
ACH-000652,-0.11808824822899999
ACH-000653,-0.237420651529
ACH-000657,-0.283460888644
ACH-000658,-0.057166470708999995
ACH-000661,-0.166557873254
ACH-000662,0.180502893238
ACH-000663,-0.385269421115
ACH-000665,-0.293123970746
ACH-000671,-0.2374322702
ACH-000673,-0.217085024472
ACH-000676,-0.24907818061999998
ACH-000677,-0.35840714810400004
ACH-000681,-0.32907517663400004
ACH-000682,-0.192866420309
ACH-000683,-0.341506782708
ACH-000684,-0.247354962575
ACH-000688,-0.207351467055
ACH-000693,-0.187879517558
ACH-000694,-0.27911262965100003
ACH-000695,-0.010703964993499999
ACH-000696,-0.255413003355
ACH-000697,-0.12107949682600001
ACH-000699,-0.192916422122
ACH-000701,-0.21774687709600002
ACH-000706,-0.233962126716
ACH-000711,-0.238377603356
ACH-000713,-0.308674848987
ACH-000714,-0.11442271677400001
ACH-000718,-0.29775686094
ACH-000720,-0.22828632093600001
ACH-000721,-0.11668610440400001
ACH-000724,-0.15636288508500001
ACH-000725,-0.14309545437100002
ACH-000732,-0.0207155653952
ACH-000734,-0.227090597967
ACH-000735,-0.18033222648400002
ACH-000736,0.00125185463364
ACH-000738,-0.269377448388
ACH-000746,-0.134844362067
ACH-000747,-0.200838757146
ACH-000748,-0.34175982165299995
ACH-000753,-0.225108161307
ACH-000756,-0.255042727887
ACH-000757,-0.135836182578
ACH-000758,-0.124277403446
ACH-000760,-0.38769450364
ACH-000763,-0.45586395853999995
ACH-000764,-0.136901465887
ACH-000765,-0.0758919988489
ACH-000766,-0.14100205067500002
ACH-000767,-0.0312685432728
ACH-000768,-0.333777841854
ACH-000769,-0.289260350397
ACH-000770,-0.181064858889
ACH-000771,-0.142045272419
ACH-000773,-0.355434423038
ACH-000776,-0.202512262252
ACH-000777,-0.250396466029
ACH-000778,-0.462732096062
ACH-000781,-0.20481274313499997
ACH-000782,-0.06456502972730001
ACH-000783,0.0068461014468
ACH-000784,-0.284444803209
ACH-000785,-0.265720193993
ACH-000787,-0.5063951083429999
ACH-000788,-0.286495684755
ACH-000791,-0.233991005895
ACH-000792,-0.27705008930999997
ACH-000794,-0.247026187071
ACH-000796,-0.282848540278
ACH-000799,-0.429865441867
ACH-000800,-0.0475340562593
ACH-000802,-0.282702977253
ACH-000804,-0.436430232587
ACH-000805,-0.116247704789
ACH-000809,-0.31892842441999997
ACH-000810,-0.125312633669
ACH-000811,-0.20975299290199997
ACH-000817,-0.195171247751
ACH-000819,-0.063363984767
ACH-000820,0.07634760854230001
ACH-000821,0.0566708490623
ACH-000822,0.0047338307564499995
ACH-000823,-0.350329501434
ACH-000824,-0.277596738183
ACH-000827,-0.305320685998
ACH-000829,-0.174019476316
ACH-000831,-0.1870721071
ACH-000832,-0.125795801786
ACH-000833,-0.177802961776
ACH-000834,-0.035594563793599994
ACH-000835,-0.363391990321
ACH-000836,-0.06908013327589999
ACH-000837,-0.361100231714
ACH-000838,0.0165497733193
ACH-000839,-0.153436590391
ACH-000840,-0.33889136585199997
ACH-000841,-0.25653346574700003
ACH-000843,-0.144123496279
ACH-000846,-0.313253204697
ACH-000847,-0.146032103637
ACH-000848,-0.274344524741
ACH-000849,-0.293515136015
ACH-000851,-0.360675847511
ACH-000855,-0.598046059805
ACH-000856,-0.359156348623
ACH-000858,-0.180356533531
ACH-000859,-0.203470890627
ACH-000861,-0.247672018512
ACH-000862,-0.19419721169100002
ACH-000865,-0.173818169156
ACH-000866,-0.15122404756
ACH-000867,-0.19537314033599998
ACH-000869,-0.398990935148
ACH-000872,-0.261996424161
ACH-000873,-0.22946127109
ACH-000876,-0.386725123432
ACH-000878,-0.229771623592
ACH-000880,-0.0168678049714
ACH-000881,-0.279113608458
ACH-000882,-0.125733966659
ACH-000884,-0.271817230141
ACH-000885,-0.266343331402
ACH-000887,-0.333897913713
ACH-000888,-0.164926648347
ACH-000889,-0.15088040670999997
ACH-000890,-0.18544129575800003
ACH-000896,-0.337315384755
ACH-000898,-0.0656119835488
ACH-000900,-0.34653535398199997
ACH-000901,-0.242349433741
ACH-000905,-0.14767996420600002
ACH-000906,-0.307336850363
ACH-000907,-0.142348521665
ACH-000910,-0.280916779067
ACH-000911,-0.230207802692
ACH-000912,-0.269141750886
ACH-000913,-0.222938295209
ACH-000915,-0.334930756557
ACH-000916,0.0189728662004
ACH-000917,-0.267214583138
ACH-000921,-0.22400831242400002
ACH-000924,-0.395277135249
ACH-000926,-0.009223285877719999
ACH-000928,-0.235266237838
ACH-000929,-0.2681729098
ACH-000932,-0.19374472548
ACH-000935,-0.321888920557
ACH-000936,-0.272328848167
ACH-000937,-0.14578539939500001
ACH-000938,-0.145841985837
ACH-000939,-0.0922627665143
ACH-000941,-0.24594181967300002
ACH-000943,-0.21013149152399999
ACH-000946,-0.23923220283799998
ACH-000947,-0.361859043303
ACH-000948,-0.20091942581900002
ACH-000950,-0.233013918976
ACH-000953,-0.197356287596
ACH-000957,-0.481209431523
ACH-000958,-0.326330841407
ACH-000960,-0.187981003479
ACH-000963,-0.39644253390199996
ACH-000968,-0.211033276893
ACH-000969,-0.278311867715
ACH-000973,-0.289288773145
ACH-000974,-0.16855556957600001
ACH-000975,-0.311246936034
ACH-000976,-0.181931286872
ACH-000978,-0.505653630856
ACH-000980,-0.23278159101799997
ACH-000984,-0.3080466387
ACH-000986,-0.0947708677163
ACH-000988,-0.402159767044
ACH-000993,-0.264216127506
ACH-000994,-0.05152803068490001
ACH-000996,-0.36899692405999995
ACH-001001,-0.252792793259
ACH-001020,0.17309740015099997
ACH-001028,-0.19753699489100002
ACH-001031,-0.335674277628
ACH-001038,-0.29750493448000004
ACH-001048,-0.0717168890089
ACH-001050,-0.25310082083
ACH-001053,-0.30531440962699996
ACH-001054,-0.24167280505600003
ACH-001061,-0.364709166835
ACH-001067,-0.24236908012400002
ACH-001075,-0.04856429685719999
ACH-001096,-0.151429685455
ACH-001128,0.045711642116
ACH-001134,-0.297763223105
ACH-001151,-0.278642548888
ACH-001163,-0.08933748671250001
ACH-001164,-0.374523198127
ACH-001173,-0.24373556405299998
ACH-001183,-0.0581510937684
ACH-001184,-0.353220101444
ACH-001190,-0.226808650607
ACH-001192,-0.450568547649
ACH-001193,-0.183880781463
ACH-001196,-0.300508112869
ACH-001197,-0.157860647662
ACH-001205,-0.557364295468
ACH-001211,-0.287417291878
ACH-001212,-0.439576484516
ACH-001228,-0.214803492754
ACH-001232,-0.172129500228
ACH-001239,-0.250082932647
ACH-001274,-0.270291731657
ACH-001275,-0.142032437703
ACH-001277,-0.246435585566
ACH-001278,-0.106987683816
ACH-001280,-0.130930611586
ACH-001283,-0.23478369933499998
ACH-001289,-0.506657496712
ACH-001295,-0.33758544300800003
ACH-001300,-0.31666603003800003
ACH-001301,-0.0707284648598
ACH-001302,-0.3575473395
ACH-001303,-0.45266050458400003
ACH-001306,-0.194415834337
ACH-001318,-0.295369641853
ACH-001322,-0.264974953448
ACH-001328,-0.111197350623
ACH-001332,-0.0860905077519
ACH-001333,-0.052525191902700004
ACH-001336,-0.21475189361299998
ACH-001340,-0.0817645299445
ACH-001346,-0.17357500993
ACH-001353,-0.272620617926
ACH-001354,-0.22183191685400003
ACH-001367,-0.438930216905
ACH-001368,-0.157499915875
ACH-001374,-0.19349202564399998
ACH-001375,-0.0761979320642
ACH-001377,-0.15986111951600002
ACH-001380,-0.156237995905
ACH-001391,-0.157265800619
ACH-001407,-0.210493422308
ACH-001408,-0.0373504344821
ACH-001413,-0.15105473747
ACH-001430,-0.369518089849
ACH-001431,-0.430719054625
ACH-001450,-0.272986967556
ACH-001496,-0.18014310917800003
ACH-001500,-0.373138793948
ACH-001521,-0.12413001922
ACH-001523,-0.32006053429000003
ACH-001532,-0.188074009592
ACH-001536,-0.10634344267200001
ACH-001550,-0.243356470671
ACH-001552,-0.062001227280599994
ACH-001554,-0.177687169739
ACH-001645,-0.286084775441
ACH-001654,-0.268239753227
ACH-001715,-0.384558403223
ACH-001735,-0.27626293049600004
ACH-001736,-0.19991541830499998
ACH-001737,0.00418149128094
ACH-001740,-0.264790589403
ACH-001745,-0.311862934222
ACH-001750,-0.141652628897
ACH-001765,-0.232677348891
ACH-001956,-0.198764424737
ACH-001957,-0.101617712183
