,ZC2HC1B (153918)
ACH-000476,0.0956310954593
ACH-000477,0.33042028778099997
ACH-000480,0.07717992286989998
ACH-000481,0.20293102301
ACH-000483,0.17725661327
ACH-000484,0.175339241116
ACH-000485,0.11592740033
ACH-000486,0.126286108037
ACH-000487,0.0378628843861
ACH-000488,0.06300713752069999
ACH-000490,0.12428312065
ACH-000491,0.05925094447530001
ACH-000495,0.120847608615
ACH-000496,0.14124555809800002
ACH-000499,0.119548010737
ACH-000500,0.330638530614
ACH-000502,0.18556474107299997
ACH-000503,0.261079540233
ACH-000505,0.084775508552
ACH-000507,0.172376968033
ACH-000510,0.10453305931700001
ACH-000511,0.08147848218239999
ACH-000512,0.036208912636
ACH-000516,0.11028971992
ACH-000517,0.017583471249400004
ACH-000518,0.0850510471362
ACH-000520,0.169581857626
ACH-000521,0.143448558441
ACH-000522,0.16827063195300002
ACH-000524,0.095317399033
ACH-000527,0.0533458464475
ACH-000528,0.0469070816048
ACH-000537,0.204904593806
ACH-000541,0.194247904904
ACH-000542,0.059589281082
ACH-000544,0.20454731472100002
ACH-000545,0.1015227544
ACH-000547,0.294490219294
ACH-000548,0.109185629932
ACH-000549,0.176108284412
ACH-000550,0.052895218705900006
ACH-000552,0.07468748886939999
ACH-000556,0.061843239085599994
ACH-000557,0.09893225592289999
ACH-000570,0.029061516453
ACH-000571,0.0950247978127
ACH-000573,0.0994950005366
ACH-000576,0.0366157869677
ACH-000580,-0.0196203068582
ACH-000584,0.0237399850789
ACH-000585,0.07261824513439999
ACH-000588,0.221493660515
ACH-000589,0.115840217509
ACH-000591,0.17579305087900002
ACH-000593,0.150150812627
ACH-000600,0.10788771952
ACH-000601,0.124035443941
ACH-000604,0.133931651716
ACH-000605,0.0726897856069
ACH-000606,0.28626944371999996
ACH-000608,0.0711058901082
ACH-000614,0.329401738705
ACH-000616,0.12611659513499998
ACH-000618,0.1439271064
ACH-000619,0.0487486486794
ACH-000620,0.022647106900499998
ACH-000621,0.0980230383368
ACH-000622,-0.0066620937334
ACH-000623,-0.09144419558589999
ACH-000624,0.14404674821900001
ACH-000627,0.13434750333599998
ACH-000630,0.139341274923
ACH-000632,0.047312687959900006
ACH-000633,-0.0904574864259
ACH-000637,0.09236614427619999
ACH-000638,0.186570175409
ACH-000646,0.255528046176
ACH-000647,0.0331650051854
ACH-000648,0.116726154391
ACH-000649,0.141716126322
ACH-000651,0.134319806535
ACH-000652,-0.027145510468900003
ACH-000653,0.0179024971383
ACH-000657,0.0746756356694
ACH-000658,0.127102545067
ACH-000661,0.026343217729099998
ACH-000662,0.298782270992
ACH-000663,0.13162281043500001
ACH-000665,0.0974705450293
ACH-000671,0.10156675696
ACH-000673,0.09285932623859999
ACH-000676,0.13649297780300002
ACH-000677,0.0828267394545
ACH-000681,0.0853284075021
ACH-000682,0.0764207233671
ACH-000683,0.0647655067008
ACH-000684,0.233769041131
ACH-000688,0.08621205422560001
ACH-000693,0.11711144433800001
ACH-000694,0.12745687896500002
ACH-000695,0.178642788118
ACH-000696,0.13239704934000002
ACH-000697,0.299367440688
ACH-000699,0.109707246938
ACH-000701,0.07620974549239999
ACH-000706,0.048709296307899996
ACH-000711,0.08183468039649999
ACH-000713,0.24239205683899998
ACH-000714,0.043592684098399996
ACH-000718,0.192396112973
ACH-000720,0.124395677529
ACH-000721,0.133056230911
ACH-000724,0.22589372286899997
ACH-000725,0.0265810623848
ACH-000732,0.328047174842
ACH-000734,0.0842066207972
ACH-000735,0.046932884582699994
ACH-000736,0.255361182899
ACH-000738,0.0119136923422
ACH-000746,0.116837863772
ACH-000747,0.19961007686700002
ACH-000748,0.12218472340099999
ACH-000753,0.100940333313
ACH-000756,0.110098400899
ACH-000757,0.21614973323199999
ACH-000758,0.0426768015218
ACH-000760,0.152667867034
ACH-000763,0.109685086708
ACH-000764,0.27669926515099996
ACH-000765,0.045090037277
ACH-000766,0.0452460587517
ACH-000767,0.202699202542
ACH-000768,0.09049149877910001
ACH-000769,0.0219775377772
ACH-000770,0.10583193521400001
ACH-000771,0.13219259192399999
ACH-000773,0.173942494817
ACH-000776,-0.04815899787169999
ACH-000777,0.143623569009
ACH-000778,0.204690243643
ACH-000781,0.07822685787549999
ACH-000782,0.233021758749
ACH-000783,0.09963543087989998
ACH-000784,0.06406627887369999
ACH-000785,0.045927403947800004
ACH-000787,0.181577178029
ACH-000788,0.06498049826230001
ACH-000791,0.0319873893296
ACH-000792,0.166952706872
ACH-000794,0.133598762059
ACH-000796,0.09699516556900001
ACH-000799,0.149163890046
ACH-000800,0.20569697768
ACH-000802,0.0711622690923
ACH-000804,0.10588647082800001
ACH-000805,0.0850824432442
ACH-000809,-0.0495907909628
ACH-000810,0.057417086991999995
ACH-000811,0.154995351881
ACH-000817,0.09529092770549999
ACH-000819,0.136731027676
ACH-000820,0.014562224529799998
ACH-000821,0.172205112586
ACH-000822,0.0204567428472
ACH-000823,0.159917557929
ACH-000824,0.12917285610999998
ACH-000827,0.0987132120369
ACH-000829,0.10589267028999999
ACH-000831,0.010226798184599999
ACH-000832,0.20828205787700002
ACH-000833,0.0916475584201
ACH-000834,0.19763233952
ACH-000835,0.16227758627900002
ACH-000836,0.0958786324494
ACH-000837,0.11771633159499999
ACH-000838,0.117354102524
ACH-000839,0.11499603071799999
ACH-000840,0.12615147997
ACH-000841,0.162447504385
ACH-000843,0.05536952184769999
ACH-000846,0.133882901508
ACH-000847,0.178460558297
ACH-000848,-0.015236107447600001
ACH-000849,0.149992576642
ACH-000851,0.257530161138
ACH-000855,0.162508231981
ACH-000856,0.133060528083
ACH-000858,0.330262291248
ACH-000859,0.11570474018400001
ACH-000861,0.0648575823632
ACH-000862,0.172026720883
ACH-000865,0.10840378437300001
ACH-000866,0.0398185113204
ACH-000867,0.17646854663699998
ACH-000869,0.0831725183154
ACH-000872,0.183552700809
ACH-000873,0.19487227843
ACH-000876,0.184953022514
ACH-000878,0.0662176367281
ACH-000880,0.0393224015366
ACH-000881,0.164091567887
ACH-000882,0.0975624940147
ACH-000884,0.272503145373
ACH-000885,0.0648225088586
ACH-000887,0.0987804955941
ACH-000888,0.129391458597
ACH-000889,-0.0135713666152
ACH-000890,0.175173964497
ACH-000896,0.170724014846
ACH-000898,0.143454919878
ACH-000900,0.15088534783399998
ACH-000901,0.111372195073
ACH-000905,0.147325075235
ACH-000906,0.0473397261244
ACH-000907,0.10855786999299999
ACH-000910,0.0590410418589
ACH-000911,0.163324812546
ACH-000912,0.08483443014429999
ACH-000913,0.0328437407034
ACH-000915,0.25694724017299997
ACH-000916,0.276400666949
ACH-000917,0.206959860941
ACH-000921,0.173185759741
ACH-000924,0.0880512768896
ACH-000926,0.147315477382
ACH-000928,0.0607357231919
ACH-000929,-0.0126022053788
ACH-000932,0.04569372871590001
ACH-000935,0.14312551928300002
ACH-000936,0.150963566211
ACH-000937,0.14202103634299998
ACH-000938,0.131987193186
ACH-000939,-0.00220120233874
ACH-000941,0.047697700066800006
ACH-000943,0.049549994293099996
ACH-000946,0.00930731643134
ACH-000947,0.030143377130400002
ACH-000948,0.0821420771389
ACH-000950,-0.057612488551400005
ACH-000953,0.139921498831
ACH-000957,0.17852534407600001
ACH-000958,0.16509071324400001
ACH-000960,0.167045277482
ACH-000963,0.19236184269099998
ACH-000968,0.09160495846339999
ACH-000969,0.24798009354800002
ACH-000973,0.03760806838669999
ACH-000974,0.12899442334300001
ACH-000975,0.133481250864
ACH-000976,0.0397468022524
ACH-000978,0.29686360179
ACH-000980,0.0931352263742
ACH-000984,0.279307416679
ACH-000986,0.133897920275
ACH-000988,0.0794583219305
ACH-000993,0.271767560819
ACH-000994,0.050654872040499996
ACH-000996,0.07881978090769999
ACH-001001,0.0673970177492
ACH-001020,-0.04320258915
ACH-001028,0.0994127569579
ACH-001031,-0.039012243227400004
ACH-001038,0.123423266623
ACH-001048,0.20162677910500001
ACH-001050,0.19431524010899998
ACH-001053,0.28928971548
ACH-001054,0.18326766875300002
ACH-001061,0.0733153472094
ACH-001067,0.129230004836
ACH-001075,0.0715802979498
ACH-001096,0.053862299584599996
ACH-001128,-0.057920967309300006
ACH-001134,0.24462804136900002
ACH-001151,0.0984762400612
ACH-001163,0.071563019084
ACH-001164,0.186290016432
ACH-001173,0.0910319188747
ACH-001183,0.127858066981
ACH-001184,0.0186663536353
ACH-001190,0.200253373558
ACH-001192,0.163150049804
ACH-001193,0.375488449617
ACH-001196,-0.006118342816909999
ACH-001197,0.0879648644818
ACH-001205,-0.021721614929200002
ACH-001211,-0.011761272831899998
ACH-001212,0.24753549234799999
ACH-001228,-0.00430565420158
ACH-001232,0.0903766191587
ACH-001239,-0.0337584996543
ACH-001274,0.196004814301
ACH-001275,0.084483395215
ACH-001277,0.262055205164
ACH-001278,-0.0682029506456
ACH-001280,-0.039687817774199996
ACH-001283,0.116752602896
ACH-001289,-0.0365898266292
ACH-001295,0.121160150253
ACH-001300,-0.0137171855566
ACH-001301,0.182240420091
ACH-001302,-0.12413983096100001
ACH-001303,0.249594020995
ACH-001306,0.07227007951179999
ACH-001318,0.165130634144
ACH-001322,0.19921047087299998
ACH-001328,0.14064670301899998
ACH-001332,-0.00409349821806
ACH-001333,0.0408159011776
ACH-001336,0.14217695887499998
ACH-001340,0.0951600686929
ACH-001346,0.117777840928
ACH-001353,0.0158210789851
ACH-001354,0.0810289356372
ACH-001367,0.18039560243299999
ACH-001368,0.11783434271700001
ACH-001374,0.030767992686
ACH-001375,0.057028913777400006
ACH-001377,-0.058136664816100005
ACH-001380,0.08097854926560001
ACH-001391,0.266234209468
ACH-001407,0.13715083617499998
ACH-001408,-0.0649725032511
ACH-001413,0.0405434083318
ACH-001430,-0.217099336793
ACH-001431,0.0970752006828
ACH-001450,0.249082867219
ACH-001496,0.13849003851
ACH-001500,0.060467810998800005
ACH-001521,-0.039592934053
ACH-001523,0.0513756300131
ACH-001532,0.06106662763159999
ACH-001536,0.107310793403
ACH-001550,0.132149037744
ACH-001552,0.118184913298
ACH-001554,0.058821471315800004
ACH-001645,0.013718943506200001
ACH-001654,0.07479810874489999
ACH-001715,0.226943534263
ACH-001735,0.030162390254900005
ACH-001736,0.10363469539999999
ACH-001737,0.0011949537159
ACH-001740,0.137348155474
ACH-001745,0.299398276875
ACH-001750,0.137573921627
ACH-001765,0.0838499540535
ACH-001956,0.083808632456
ACH-001957,0.07995037254250001
