,EFCAB14 (9813)
ACH-000004,-0.165951158503
ACH-000007,0.0415202427965
ACH-000009,-0.30659237300299996
ACH-000011,0.0184962534986
ACH-000012,-0.22449666567600002
ACH-000013,-0.093218784299
ACH-000014,-0.15509066221599999
ACH-000015,-0.005134119243069999
ACH-000017,-0.0379971319499
ACH-000018,-0.227794332738
ACH-000019,-0.339570721242
ACH-000021,0.016382898304899998
ACH-000022,-0.133918333631
ACH-000025,-0.191268431272
ACH-000028,-0.0803284822665
ACH-000030,-0.16237285412900002
ACH-000035,-0.15622682749199998
ACH-000036,-0.25079883574
ACH-000037,-0.0884132000075
ACH-000039,-0.0715306840229
ACH-000040,-0.396471438639
ACH-000041,-0.23423503251
ACH-000042,-0.112831277901
ACH-000045,-0.11645606983100001
ACH-000047,-0.0343398824166
ACH-000052,-0.0589204308148
ACH-000053,-0.161175856525
ACH-000054,-0.150483909272
ACH-000055,0.0799706883882
ACH-000060,-0.15196332104399998
ACH-000067,-0.290024689745
ACH-000070,-0.10371938455499999
ACH-000075,-0.0155214884052
ACH-000078,-0.233109520605
ACH-000082,-0.12299283173900001
ACH-000085,0.10809978454800001
ACH-000086,-0.224479412712
ACH-000087,-0.100237267006
ACH-000092,-0.29764878637
ACH-000095,-0.30497156993700003
ACH-000097,-0.14804223692399998
ACH-000098,-0.259805270634
ACH-000099,-0.10106367366499999
ACH-000108,-0.00154973149875
ACH-000113,-0.0621556334875
ACH-000115,-0.0661592239518
ACH-000116,0.0575627255629
ACH-000118,-0.07152217067760001
ACH-000120,-0.143889469979
ACH-000123,-0.184538955827
ACH-000127,-0.199801362626
ACH-000128,-0.11458803962099999
ACH-000132,-0.17718712882800003
ACH-000133,-0.113871542243
ACH-000137,-0.338295623169
ACH-000138,-0.0829881651649
ACH-000142,-0.214578995222
ACH-000143,0.134250294122
ACH-000146,-0.180913308302
ACH-000148,-0.125027349955
ACH-000150,-0.35996349735600003
ACH-000152,-0.119960700311
ACH-000153,-0.23807680836800002
ACH-000159,-0.0983586913179
ACH-000160,-0.25337165640500003
ACH-000163,-0.00678410107091
ACH-000167,-0.39480526458099996
ACH-000168,0.0992666710097
ACH-000169,0.0127136229825
ACH-000178,-0.0814137205802
ACH-000182,-0.123429771589
ACH-000183,-0.0126403659745
ACH-000188,-0.250979784023
ACH-000189,-0.0668201220035
ACH-000190,-0.135517332244
ACH-000198,0.0826532494849
ACH-000204,-0.129381290748
ACH-000206,-0.20898621502599998
ACH-000207,-0.08071302411589999
ACH-000211,-0.0292085697925
ACH-000215,-0.15590992156199998
ACH-000221,-0.12999065826
ACH-000222,-0.214987880909
ACH-000223,-0.101797140377
ACH-000226,-0.0953566838366
ACH-000227,-0.305569180207
ACH-000228,-0.170821775686
ACH-000231,-0.0898734263442
ACH-000232,-0.10629384705900001
ACH-000233,0.0319374021053
ACH-000234,-0.24668922136799998
ACH-000235,0.09674685215500001
ACH-000237,-0.17801660402199998
ACH-000238,-0.04612934727390001
ACH-000243,-0.0011944922289600002
ACH-000244,-0.165985309402
ACH-000246,-0.125702746622
ACH-000248,0.134472782624
ACH-000250,-0.100781272039
ACH-000251,-0.20292175211
ACH-000253,-0.09580554765239999
ACH-000255,-0.239732500115
ACH-000256,-0.213733070369
ACH-000257,0.0491946720235
ACH-000258,0.0542420296717
ACH-000259,-0.10707050377999999
ACH-000260,-0.12396809994899999
ACH-000261,-0.126156566367
ACH-000262,-0.09800401472560001
ACH-000263,-0.005845410576109999
ACH-000264,-0.108851978248
ACH-000265,-0.11623649433199999
ACH-000266,-0.11444907636299999
ACH-000272,-0.196799682431
ACH-000273,-0.079269151555
ACH-000274,-0.267363243462
ACH-000277,-0.0737224255753
ACH-000278,-0.145761744987
ACH-000279,-0.0993165970975
ACH-000280,-0.0204636111502
ACH-000281,0.101084124177
ACH-000288,-0.0920426700609
ACH-000291,-0.22992692138700002
ACH-000293,-0.0549841562556
ACH-000294,-0.323277436297
ACH-000295,-0.0306887649252
ACH-000296,-0.17633822676
ACH-000302,-0.032586993957500004
ACH-000304,-0.194759525321
ACH-000307,-0.09980584314030001
ACH-000308,-0.027391075160000004
ACH-000310,-0.11439711904899999
ACH-000311,-0.21600490960299998
ACH-000312,-0.182160972591
ACH-000315,-0.18297927519
ACH-000316,-0.0715185924463
ACH-000317,-0.32850694384
ACH-000318,-0.37272434882600003
ACH-000319,-0.103863610979
ACH-000320,-0.193577715969
ACH-000322,-0.149379458811
ACH-000323,-0.09764213517650001
ACH-000324,-0.179910606105
ACH-000329,-0.16644564491900002
ACH-000330,-0.102252159779
ACH-000331,-0.18326562113800002
ACH-000332,-0.126992796859
ACH-000334,-0.286398240101
ACH-000335,-0.0988255086585
ACH-000336,0.0508300167617
ACH-000337,-0.344226171998
ACH-000339,-0.0183838980875
ACH-000341,-0.15288035379
ACH-000348,-0.143680125424
ACH-000350,0.0662318296558
ACH-000352,-0.0742725775577
ACH-000356,-0.06758107843899999
ACH-000361,-0.0172941991417
ACH-000362,-0.167247552917
ACH-000363,-0.0169490301117
ACH-000364,-0.2713447135
ACH-000365,0.027119376025
ACH-000366,-0.012107127237400001
ACH-000368,-0.207169491904
ACH-000374,-0.25955641301300003
ACH-000375,0.13186281343599998
ACH-000376,-0.0916826526362
ACH-000381,-0.027824845976400003
ACH-000383,-0.142970980231
ACH-000387,-0.155767262081
ACH-000389,0.022401133572800002
ACH-000390,-0.112622362577
ACH-000393,-0.10307911903200001
ACH-000395,-0.08245422098789999
ACH-000397,-0.04725741206259999
ACH-000401,-0.0558703096063
ACH-000402,0.087153291329
ACH-000403,-0.16851693177299998
ACH-000404,0.385266904613
ACH-000406,-0.17894279285599998
ACH-000407,-0.0971791922883
ACH-000408,-0.310406719133
ACH-000410,-0.0447388254105
ACH-000411,-0.235363199332
ACH-000414,-0.19020515482
ACH-000415,-0.117614353216
ACH-000416,-0.119590161967
ACH-000420,-0.025594995668200005
ACH-000421,-0.0755827246088
ACH-000424,-0.0682981895594
ACH-000425,-0.121861417727
ACH-000426,-0.232666204329
ACH-000427,-0.28449405075999995
ACH-000433,0.011194353263700002
ACH-000436,-0.0560420280509
ACH-000444,0.086468918434
ACH-000445,-0.102463844266
ACH-000448,-0.08098576043910001
ACH-000450,-0.29213830697099996
ACH-000452,0.0187174511943
ACH-000454,-0.0169236950217
ACH-000458,-0.18168854991900002
ACH-000459,-0.114161185939
ACH-000460,-0.060256789920000005
ACH-000461,-0.242010676205
ACH-000463,-0.0797036835643
ACH-000464,-0.009775609806409999
ACH-000466,-0.03646495251969999
ACH-000467,-0.208269698389
ACH-000468,-0.07458774489139999
ACH-000469,-0.0334768575661
ACH-000470,-0.0590657540621
ACH-000471,-0.0952702246145
ACH-000472,-0.112706371007
ACH-000473,-0.0418963840711
ACH-000475,-0.07317963973500001
ACH-000476,-0.0122819598814
ACH-000477,-0.0188128259562
ACH-000480,0.0173441630044
ACH-000481,-0.300268653887
ACH-000483,-0.245316755002
ACH-000484,-0.00822377519749
ACH-000485,0.0738262822605
ACH-000486,-0.18859340454999998
ACH-000487,-0.0729602637471
ACH-000488,-0.118622002707
ACH-000490,-0.0769953498856
ACH-000491,-0.23701009248799998
ACH-000495,-0.10066767245899999
ACH-000496,-0.19293561264400003
ACH-000499,0.15912490174000002
ACH-000500,-0.162076005214
ACH-000502,-0.0993637830848
ACH-000503,0.07510022858189999
ACH-000505,-0.161271394819
ACH-000507,0.0077037546882099996
ACH-000510,-0.148586748934
ACH-000511,-0.145574332471
ACH-000512,-0.122939531843
ACH-000516,-0.122118215439
ACH-000517,-0.193818001396
ACH-000518,-0.124796189722
ACH-000520,-0.356249376359
ACH-000521,-0.163757634427
ACH-000522,-0.222890780283
ACH-000524,-0.144644136659
ACH-000527,-0.036565085821
ACH-000528,-0.1400896575
ACH-000537,-0.17039448660999998
ACH-000541,-0.297296632633
ACH-000542,-0.132899732697
ACH-000544,-0.00151162473811
ACH-000545,-0.0886674938646
ACH-000547,-0.175322860831
ACH-000548,-0.06692624913800001
ACH-000549,-0.036524941807
ACH-000550,-0.331049850671
ACH-000552,-0.108551904871
ACH-000556,-0.0938553454737
ACH-000557,-0.153400420153
ACH-000570,-0.210665947396
ACH-000571,-0.195418948488
ACH-000573,-0.186285754373
ACH-000576,-0.29536507335
ACH-000580,-0.027317040166000003
ACH-000584,-0.0633302682284
ACH-000585,-0.25924737553599997
ACH-000588,-0.07295498080410001
ACH-000589,-0.0377151404716
ACH-000591,-0.24443901526200001
ACH-000593,-0.281506836096
ACH-000600,-0.409900097695
ACH-000601,-0.156847582332
