,PPP1R15A (23645)
ACH-000004,-0.1972843379
ACH-000007,0.114953307643
ACH-000009,-0.35254023319
ACH-000011,-0.055412658883199996
ACH-000012,-0.115169955344
ACH-000013,-0.33620341509400004
ACH-000014,-0.29040119861900004
ACH-000015,-0.291136050254
ACH-000017,-0.19259333672899998
ACH-000018,-0.206137786522
ACH-000019,-0.233681798066
ACH-000021,-0.24346029204
ACH-000022,0.030626644098499998
ACH-000025,-0.219625798251
ACH-000028,-0.154893223971
ACH-000030,-0.27471925612
ACH-000035,-0.342675113504
ACH-000036,-0.202571073156
ACH-000037,-0.35961129909199996
ACH-000039,-0.111742333461
ACH-000040,-0.0447040625434
ACH-000041,-0.2266000398
ACH-000042,-0.150403032054
ACH-000045,-0.121396180801
ACH-000047,-0.19801082566199998
ACH-000052,-0.135794523124
ACH-000053,-0.0815257225089
ACH-000054,-0.432085246779
ACH-000055,-0.162661766331
ACH-000060,-0.06619398412840001
ACH-000067,-0.24815333462699998
ACH-000070,-0.271682922886
ACH-000075,0.00472543895747
ACH-000078,-0.264227032313
ACH-000082,-0.137052137365
ACH-000085,-0.0790064888612
ACH-000086,-0.22179023242100002
ACH-000087,0.0396173647654
ACH-000092,-0.358974775582
ACH-000095,-0.450443070326
ACH-000097,-0.38061680037600004
ACH-000098,-0.618711282416
ACH-000099,-0.271714727653
ACH-000108,-0.339862901311
ACH-000113,-0.241871799065
ACH-000115,-0.20445519439399998
ACH-000116,-0.174429910099
ACH-000118,-0.334744295257
ACH-000120,-0.22925834995900002
ACH-000123,-0.21416858911400002
ACH-000127,-0.172499717458
ACH-000128,0.0057180975520000005
ACH-000132,-0.337294038567
ACH-000133,-0.29880764687600003
ACH-000137,-0.234786114624
ACH-000138,-0.352186271431
ACH-000142,-0.279779877565
ACH-000143,-0.021682137055299998
ACH-000146,-0.275329594259
ACH-000148,-0.220761588978
ACH-000150,-0.30621926916299996
ACH-000152,-0.0931675716836
ACH-000153,-0.82664676191
ACH-000159,-0.345420004802
ACH-000160,-0.10053607471899999
ACH-000163,-0.25778454145199997
ACH-000167,-0.48874352633100004
ACH-000168,-0.146607557774
ACH-000169,-0.173262607805
ACH-000178,-0.142437380476
ACH-000182,-0.248315389303
ACH-000183,0.0935704431825
ACH-000188,-0.465053055468
ACH-000189,-0.432144914321
ACH-000190,-0.299298758614
ACH-000198,-0.30282258429299996
ACH-000204,-0.0269729561445
ACH-000206,-0.19808710054099998
ACH-000207,-0.022355533602499998
ACH-000211,-0.19485386402
ACH-000215,-0.207369753571
ACH-000221,-0.39028217647
ACH-000222,-0.09384155991389999
ACH-000223,-0.15385439456
ACH-000226,-0.12330350990800001
ACH-000227,-0.43542513148199996
ACH-000228,-0.298912590068
ACH-000231,-0.267671764325
ACH-000232,-0.16139434898399999
ACH-000233,-0.28609556509
ACH-000234,-0.35934422815800005
ACH-000235,-0.290561075297
ACH-000237,-0.245959351428
ACH-000238,-0.17666614385200002
ACH-000243,-0.256815428147
ACH-000244,-0.472510834574
ACH-000246,-0.410425181664
ACH-000248,0.0208341021343
ACH-000250,-0.399527799758
ACH-000251,-0.462711931163
ACH-000253,-0.08391025201670001
ACH-000255,-0.38208011337700004
ACH-000256,-0.25886436218000003
ACH-000257,-0.12113955038100001
ACH-000258,0.23606599885200003
ACH-000259,-0.265383765276
ACH-000260,-0.18228940407699998
ACH-000261,-0.349751549416
ACH-000262,-0.149941246044
ACH-000263,-0.013426319111500001
ACH-000264,0.0299700954377
ACH-000265,-0.297614813407
ACH-000266,-0.35468336230999997
ACH-000272,-0.29532977846299996
ACH-000273,-0.22842912843600002
ACH-000274,-0.27755722093400004
ACH-000277,-0.36205919871500003
ACH-000278,-0.037178514531199996
ACH-000279,-0.10903103037499999
ACH-000280,-0.27863525869000005
ACH-000281,-0.05792720736280001
ACH-000288,-0.182980361798
ACH-000291,-0.273830249781
ACH-000293,-0.322499744736
ACH-000294,-0.13919664258099998
ACH-000295,0.0432039197811
ACH-000296,0.0028268214387199998
ACH-000302,-0.289189034153
ACH-000304,-0.610018004247
ACH-000307,-0.102303743187
ACH-000308,-0.25203210113200003
ACH-000310,-0.285560046719
ACH-000311,-0.384724489224
ACH-000312,-0.144841733825
ACH-000315,-0.300846509525
ACH-000316,-0.0781960402475
ACH-000317,-0.20060776035300001
ACH-000318,-0.255757799194
ACH-000319,-0.401818268933
ACH-000320,-0.359139935798
ACH-000322,-0.21649190261100001
ACH-000323,0.0622885754143
ACH-000324,-0.291831356548
ACH-000329,-0.122851733265
ACH-000330,0.0441823513877
ACH-000331,-0.207892470651
ACH-000332,-0.406359026909
ACH-000334,-0.18870700223900003
ACH-000335,-0.255732051413
ACH-000336,-0.00257483994849
ACH-000337,0.005717365295130001
ACH-000339,-0.236212527267
ACH-000341,-0.219033591283
ACH-000348,-0.349748321183
ACH-000350,-0.201760873206
ACH-000352,-0.10856218277100001
ACH-000356,-0.158281540166
ACH-000361,-0.116176577169
ACH-000362,-0.29247643521
ACH-000363,-0.22905095248000004
ACH-000364,-0.397558794497
ACH-000365,-0.0962797207672
ACH-000366,-0.377462057773
ACH-000368,-0.359286712503
ACH-000374,-0.060802628990599995
ACH-000375,-0.20662401977000003
ACH-000376,-0.204685133037
ACH-000381,-0.357538303126
ACH-000383,-0.20558900932100002
ACH-000387,-0.0976597566732
ACH-000389,-0.30932513636799996
ACH-000390,-0.258626431022
ACH-000393,-0.26707227696999997
ACH-000395,-0.5371340381040001
ACH-000397,-0.107058771992
ACH-000401,-0.0340566036593
ACH-000402,-0.56191900268
ACH-000403,-0.220332095526
ACH-000404,-0.551638519781
ACH-000406,-0.1101179374
ACH-000407,-0.079064836934
ACH-000408,-0.416937292951
ACH-000410,-0.29306723623799996
ACH-000411,-0.132891476274
ACH-000414,-0.20695040489900002
ACH-000415,-0.111958973061
ACH-000416,-0.16672022031300002
ACH-000420,-0.335908834759
ACH-000421,-0.153225980387
ACH-000424,0.16819983041099998
ACH-000425,-0.207281434507
ACH-000426,-0.31113529432500003
ACH-000427,-0.030587830115
ACH-000433,-0.37692228565499997
ACH-000436,-0.333848982416
ACH-000444,-0.0402761466009
ACH-000445,0.171741243861
ACH-000448,-0.38065928019699996
ACH-000450,0.10811026281
ACH-000452,-0.183885102033
ACH-000454,-0.0489655465998
ACH-000458,-0.48253084848399996
ACH-000459,-0.051645798443200004
ACH-000460,-0.258991970159
ACH-000461,0.0173627419438
ACH-000463,-0.31253078347
ACH-000464,-0.565170470207
ACH-000466,-0.22488091101
ACH-000467,-0.1947971486
ACH-000468,-0.462189194377
ACH-000469,-0.301153433848
ACH-000470,-0.261995998389
ACH-000471,-0.19813321134599998
ACH-000472,-0.233909290973
ACH-000473,-0.195695209192
ACH-000475,-0.11655054328
ACH-000476,-0.182808195216
ACH-000477,-0.142444878519
ACH-000480,-0.0276078886169
ACH-000481,-0.33656682605899996
ACH-000483,-0.10547194316
ACH-000484,0.0514635870594
ACH-000485,-0.24243986847899998
ACH-000486,-0.22083651470899998
ACH-000487,-0.181872298367
ACH-000488,-0.18951108917800003
ACH-000490,-0.142749248419
ACH-000491,-0.416288538834
ACH-000495,-0.152285614478
ACH-000496,-0.25812363893199997
ACH-000499,-0.55426587895
ACH-000500,-0.446121061404
ACH-000502,-0.23307444327100002
ACH-000503,0.0482513392241
ACH-000505,-0.7067758811820001
ACH-000507,-0.137462062475
ACH-000510,-0.323750258338
ACH-000511,-0.275303704555
ACH-000512,-0.324725627773
ACH-000516,-0.527062412952
ACH-000517,-0.521175468447
ACH-000518,-0.11503414567800001
ACH-000520,-0.43846688171899995
ACH-000521,-0.264722442341
ACH-000522,-0.10532804546800001
ACH-000524,-0.294208101907
ACH-000527,-0.254565190273
ACH-000528,-0.271416707266
ACH-000537,-0.314380211124
ACH-000541,0.0824343657583
ACH-000542,-0.162770989939
ACH-000544,-0.11951469877399999
ACH-000545,-0.39198624225199996
ACH-000547,0.08338977501469999
ACH-000548,-0.380258943906
ACH-000549,-0.22651076955
ACH-000550,-0.17185839793299998
ACH-000552,-0.14643092848099998
ACH-000556,-0.216063071736
ACH-000557,-0.264446769774
ACH-000570,-0.389380850913
ACH-000571,-0.113633601241
ACH-000573,-0.26283147529399997
ACH-000576,-0.0661199240137
ACH-000580,-0.10476136446
ACH-000584,-0.238408065915
ACH-000585,-0.358274882011
ACH-000588,-0.08279476709200001
ACH-000589,-0.1447854748
ACH-000591,-0.221645973323
ACH-000593,-0.004621430462649999
ACH-000600,-0.169750971193
ACH-000601,-0.224474813272
ACH-000604,-0.265871536655
ACH-000605,-0.270491930251
ACH-000606,-0.26840245223700004
ACH-000608,-0.15738657850999999
ACH-000614,-0.153089764025
ACH-000616,-0.0358243369707
ACH-000618,-0.423688676442
ACH-000619,-0.2130203704
