,ABCC6 (368)
ACH-000004,-0.09382573514180001
ACH-000007,-0.447728650208
ACH-000009,-0.08308345422060001
ACH-000011,-0.11046965798399999
ACH-000012,-0.256927568952
ACH-000013,-0.39887077423100004
ACH-000014,-0.38154653684699996
ACH-000015,-0.349166125621
ACH-000017,-0.10391847805299999
ACH-000018,-0.252530770809
ACH-000019,0.296276810622
ACH-000021,-0.136995627959
ACH-000022,-0.09128214968250001
ACH-000025,-0.20117572619600002
ACH-000028,-0.154727695623
ACH-000030,-0.141410150215
ACH-000035,-0.368098758613
ACH-000036,-0.0016336055193299998
ACH-000037,-0.10583953823999999
ACH-000039,-0.06830930418890001
ACH-000040,-0.0132847372834
ACH-000041,0.10531031910800001
ACH-000042,-0.161680706892
ACH-000045,-0.212930419469
ACH-000047,-0.28245525073399996
ACH-000052,0.0957095418097
ACH-000053,-0.302797284858
ACH-000054,-0.09467814121139999
ACH-000055,-0.23160834708500003
ACH-000060,0.175588842111
ACH-000067,-0.18674990989
ACH-000070,0.262529233191
ACH-000075,-0.515819177329
ACH-000078,-0.276236452751
ACH-000082,-0.103388057027
ACH-000085,-0.04560272815219999
ACH-000086,-0.19870887460099998
ACH-000087,0.12444957996400001
ACH-000092,-0.335495792023
ACH-000095,-0.18765338504700002
ACH-000097,-0.252815896421
ACH-000098,-0.414289097711
ACH-000099,-0.273967738056
ACH-000108,-0.20777342866300003
ACH-000113,-0.102192461228
ACH-000115,-0.256817175469
ACH-000116,-0.212155235815
ACH-000118,-0.025577815805200004
ACH-000120,-0.300058599348
ACH-000123,-0.212344334347
ACH-000127,-0.360187251606
ACH-000128,0.06348978957769999
ACH-000132,-0.313263488364
ACH-000133,-0.059199197361900005
ACH-000137,-0.359815214806
ACH-000138,-0.19359642915999997
ACH-000142,-0.335373006092
ACH-000143,-0.11811070269200001
ACH-000146,-0.377814030643
ACH-000148,-0.22411128838799999
ACH-000150,-0.116307977795
ACH-000152,-0.0764656463023
ACH-000153,-0.356875684533
ACH-000159,-0.317563772544
ACH-000160,-0.11144424332399999
ACH-000163,-0.139853156935
ACH-000167,-0.38789614524000005
ACH-000168,-0.015189204774799998
ACH-000169,-0.198835516008
ACH-000178,-0.152441677915
ACH-000182,-0.020594024944200002
ACH-000183,0.0384695618384
ACH-000188,-0.09658522815460001
ACH-000189,0.23425885418499998
ACH-000190,-0.0900548978393
ACH-000198,-0.097924434265
ACH-000204,-0.40952922197499997
ACH-000206,0.040429783183300004
ACH-000207,-0.18349504162099997
ACH-000211,-0.0584982225898
ACH-000215,-0.18414593283
ACH-000221,-0.44193837561300003
ACH-000222,-0.353730002752
ACH-000223,-0.202447076219
ACH-000226,-0.592465991646
ACH-000227,-0.112627648434
ACH-000228,-0.186053313744
ACH-000231,-0.421633802213
ACH-000232,-0.14497203236700001
ACH-000233,-0.26713310751999997
ACH-000234,-0.029267867517499997
ACH-000235,-0.153923051945
ACH-000237,-0.112259133475
ACH-000238,-0.21355757503699999
ACH-000243,-0.37218660587200003
ACH-000244,-0.158004036628
ACH-000246,-0.09867623852669999
ACH-000248,-0.0539062520217
ACH-000250,-0.12538248807299998
ACH-000251,-0.101655510024
ACH-000253,-0.09456464742360002
ACH-000255,-0.00566483537695
ACH-000256,-0.268842826338
ACH-000257,-0.115439128037
ACH-000258,0.226068726952
ACH-000259,-0.152453947777
ACH-000260,-0.368645042202
ACH-000261,-0.24456189599599998
ACH-000262,-0.504028238163
ACH-000263,-0.327426699108
ACH-000264,-0.017387760406900002
ACH-000265,-0.26690886600499997
ACH-000266,-0.11512558313799999
ACH-000272,0.0656472144657
ACH-000273,-0.304653542025
ACH-000274,-0.27430099028099997
ACH-000277,0.00285523886926
ACH-000278,0.259969927932
ACH-000279,-0.0997863985444
ACH-000280,-0.22583354020799998
ACH-000281,-0.0882215937705
ACH-000288,-0.339281299762
ACH-000291,-0.0168451503618
ACH-000293,0.21182795850699998
ACH-000294,-0.07435396391919999
ACH-000295,-0.11511879546800001
ACH-000296,-0.377745232488
ACH-000302,-0.119455075146
ACH-000304,-0.51827297212
ACH-000307,-0.10461718620100001
ACH-000308,-0.0649037952228
ACH-000310,-0.291492717335
ACH-000311,-0.216546293478
ACH-000312,-0.169657484567
ACH-000315,0.017258716075500002
ACH-000316,-0.626234639255
ACH-000317,-0.412479283919
ACH-000318,-0.570131332936
ACH-000319,-0.0950732453762
ACH-000320,-0.24711356794300002
ACH-000322,-0.208715468054
ACH-000323,-0.389524749283
ACH-000324,-0.436162831376
ACH-000329,-0.340366508833
ACH-000330,-0.127285256336
ACH-000331,-0.0403237617517
ACH-000332,-0.216134510136
ACH-000334,-0.485106578799
ACH-000335,-0.35217873151999995
ACH-000336,-0.224058472511
ACH-000337,-0.229897695632
ACH-000339,-0.09128726031269999
ACH-000341,0.0887212659797
ACH-000348,-0.341249135645
ACH-000350,-0.236585399765
ACH-000352,-0.14689966064
ACH-000356,-0.422055889945
ACH-000361,-0.137034620539
ACH-000362,-0.14047888263699998
ACH-000363,-0.10275767299900002
ACH-000364,-0.219594657511
ACH-000365,-0.17877097629500002
ACH-000366,-0.0576161417505
ACH-000368,-0.65143924814
ACH-000374,-0.318729396033
ACH-000375,-0.0387614237551
ACH-000376,0.0737757401158
ACH-000381,-0.0225670943884
ACH-000383,-0.045072463435500004
ACH-000387,-0.00927796138486
ACH-000389,-0.307754665847
ACH-000390,-0.28269773188700004
ACH-000393,0.0221152901932
ACH-000395,-0.143302318578
ACH-000397,-0.293387172628
ACH-000401,-0.19576545534
ACH-000402,-0.475062908517
ACH-000403,-0.0703499660714
ACH-000404,0.0689312448419
ACH-000406,-0.255635247223
ACH-000407,-0.269231419421
ACH-000408,-0.189863616477
ACH-000410,-0.240332547288
ACH-000411,-0.30798633548
ACH-000414,-0.28748395235
ACH-000415,-0.410951468122
ACH-000416,-0.209696125544
ACH-000420,-0.0325074700591
ACH-000421,-0.0300290332125
ACH-000424,0.0382826321529
ACH-000425,-0.37973095944799995
ACH-000426,0.0635135663849
ACH-000427,0.137865849441
ACH-000433,-0.378666777163
ACH-000436,-0.5066627452820001
ACH-000444,-0.020589512698200002
ACH-000445,-0.15077265775499998
ACH-000448,-0.0879527884884
ACH-000450,-0.243329138597
ACH-000452,-0.40881350927
ACH-000454,-0.10883963744200001
ACH-000458,-0.149415505722
ACH-000459,-0.442225335062
ACH-000460,-0.360436029956
ACH-000461,-0.0803592823433
ACH-000463,-0.32795885114
ACH-000464,-0.0842491504004
ACH-000466,-0.0787428800486
ACH-000467,-0.00949906930845
ACH-000468,0.00654829831228
ACH-000469,-0.19976570466899998
ACH-000470,-0.17265531936
ACH-000471,-0.293149008636
ACH-000472,-0.293604910606
ACH-000473,-0.351259942747
ACH-000475,-0.13447317235200001
ACH-000476,-0.10690247112
ACH-000477,0.187362384426
ACH-000480,-0.203370615494
ACH-000481,-0.14490581149100001
ACH-000483,-0.68921125244
ACH-000484,-0.08484385379139998
ACH-000485,-0.299730357976
ACH-000486,-0.113842168675
ACH-000487,-0.11359358585200001
ACH-000488,-0.245328889238
ACH-000490,-0.04440267091990001
ACH-000491,-0.21124157893599999
ACH-000495,-0.133799841111
ACH-000496,-0.286073106862
ACH-000499,-0.09983713831530001
