,CPED1 (79974)
ACH-000004,0.041620300834499996
ACH-000007,-0.113729183995
ACH-000009,0.0153219916987
ACH-000011,0.0170072523885
ACH-000012,0.093247896965
ACH-000013,0.12099069745100001
ACH-000014,-0.142976677825
ACH-000015,0.154939339211
ACH-000017,0.0987174782268
ACH-000018,0.13588934879200001
ACH-000019,0.300961420722
ACH-000021,-0.201293801077
ACH-000022,0.10923963050100001
ACH-000025,0.0450260000282
ACH-000028,0.151945432226
ACH-000030,0.0403367554219
ACH-000035,-0.130425790097
ACH-000036,0.076363765775
ACH-000037,0.026606162172400003
ACH-000039,-0.167525763504
ACH-000040,0.0825420181062
ACH-000041,-0.124084461622
ACH-000042,0.0186585009135
ACH-000045,0.159040047387
ACH-000047,0.13674953136600002
ACH-000052,-0.130362599008
ACH-000053,0.08596084797669999
ACH-000054,-0.0422354706383
ACH-000055,0.0142434429571
ACH-000060,-0.07226192278719999
ACH-000067,-0.0299363097081
ACH-000070,-0.0212714677269
ACH-000075,0.0198682229346
ACH-000078,0.17486499975699998
ACH-000082,0.108117209947
ACH-000085,0.0165584618172
ACH-000086,0.14170318557199998
ACH-000087,0.0493021160282
ACH-000092,0.10999772883199999
ACH-000095,-0.028281217887200002
ACH-000097,0.060584011875900005
ACH-000098,0.08763740391960001
ACH-000099,-0.043133335484100005
ACH-000108,0.007584449587880001
ACH-000113,-0.00561979333019
ACH-000115,0.0147770804586
ACH-000116,-0.023829357423099995
ACH-000118,0.054626961404300005
ACH-000120,-0.0854700659942
ACH-000123,-0.0100863303387
ACH-000127,0.113208269974
ACH-000128,0.08673202408119998
ACH-000132,0.0013823885421300002
ACH-000133,0.116874620207
ACH-000137,-0.01305457633
ACH-000138,0.060596474932199995
ACH-000142,0.0952904024743
ACH-000143,0.06269157465530001
ACH-000146,0.0048538877011
ACH-000148,0.046221072258800004
ACH-000150,0.281363318561
ACH-000152,0.0304216108946
ACH-000153,0.14835753512900002
ACH-000159,0.00298061777991
ACH-000160,0.14196915199100002
ACH-000163,0.0574521528092
ACH-000167,-0.265698230843
ACH-000168,0.185266320038
ACH-000169,0.06863853402060001
ACH-000178,0.0699435675914
ACH-000182,0.11908916881100001
ACH-000183,0.159281522935
ACH-000188,0.0403838819502
ACH-000189,-0.00599775348966
ACH-000190,0.0103213911714
ACH-000198,0.084631713422
ACH-000204,-0.196812077588
ACH-000206,0.044809641673
ACH-000207,0.255378160661
ACH-000211,-0.00156751476865
ACH-000215,0.0387959253042
ACH-000221,0.042312369600999995
ACH-000222,0.039350838370500005
ACH-000223,0.193720642091
ACH-000226,-0.0125097396508
ACH-000227,0.20568263580499999
ACH-000228,0.148163807936
ACH-000231,0.0055990445276300005
ACH-000232,-0.047595316631500004
ACH-000233,0.11301791771700001
ACH-000234,0.11101379243
ACH-000235,0.053887980505
ACH-000237,-0.09944514547620001
ACH-000238,0.09649916225880001
ACH-000243,-0.000706789783396
ACH-000244,-0.118272939295
ACH-000246,0.07334821724389999
ACH-000248,0.0882371828338
ACH-000250,-0.0570766002979
ACH-000251,0.0170666913473
ACH-000253,0.152399554054
ACH-000255,0.174773565174
ACH-000256,0.0110377698887
ACH-000257,0.19695782476
ACH-000258,-0.0474297979795
ACH-000259,0.0699643920841
ACH-000260,0.0307656804892
ACH-000261,0.0743448846281
ACH-000262,-0.11440792007000002
ACH-000263,0.10423374854
ACH-000264,0.0513236060171
ACH-000265,0.177571446862
ACH-000266,0.011970872441200002
ACH-000272,0.0416814722214
ACH-000273,0.10857199866900001
ACH-000274,0.0436840079423
ACH-000277,-0.0350408400253
ACH-000278,0.0206740131694
ACH-000279,0.08614852162910001
ACH-000280,0.16845788273099999
ACH-000281,-0.0841146281074
ACH-000288,0.110741379601
