,TGFBR3L (100507588)
ACH-000004,-0.06973733793800001
ACH-000007,0.0300879298477
ACH-000009,0.295093038909
ACH-000011,-0.101833178604
ACH-000012,0.151434620729
ACH-000013,-0.116095678402
ACH-000014,-0.141709065358
ACH-000015,-0.0813690985447
ACH-000017,-0.20194743600499998
ACH-000018,0.0985116529514
ACH-000019,0.059643824721699996
ACH-000021,-0.0332666606831
ACH-000022,-0.025978958902599998
ACH-000025,-0.16802268333599998
ACH-000028,0.08119908436750001
ACH-000030,-0.0642978131602
ACH-000035,-0.009257285565459999
ACH-000036,-0.110520015218
ACH-000037,-0.151972809687
ACH-000039,0.0479347720468
ACH-000040,-0.0685629410351
ACH-000041,-0.05786562657719999
ACH-000042,0.08709542708139999
ACH-000045,-0.15582715154100002
ACH-000047,-0.09842444004720001
ACH-000052,-0.07320973070430001
ACH-000053,0.041282118188099994
ACH-000054,-0.25455434886
ACH-000055,-0.174597204795
ACH-000060,-0.0104815494891
ACH-000067,-0.09290447358660002
ACH-000070,-0.060170226267800005
ACH-000075,-0.0570774594269
ACH-000078,-0.0123666007883
ACH-000082,-0.013078726390799999
ACH-000085,0.102328480312
ACH-000086,-0.125848301651
ACH-000087,0.169820013126
ACH-000092,-0.08250743461400001
ACH-000095,-0.115589145076
ACH-000097,-0.136360572081
ACH-000098,-0.26079714152100003
ACH-000099,0.09384546472819999
ACH-000108,-0.217056743761
ACH-000113,-0.14390500333200001
ACH-000115,-0.166193877198
ACH-000116,-0.202324934811
ACH-000118,-0.17165178314500001
ACH-000120,-0.0676321081349
ACH-000123,-0.12145553826099999
ACH-000127,-0.0622166112366
ACH-000128,-0.34618499839100003
ACH-000132,-0.00750012919052
ACH-000133,-0.035605466164
ACH-000137,-0.0592157328787
ACH-000138,-0.201832732451
ACH-000142,0.026510260725099998
ACH-000143,0.143057037072
ACH-000146,-0.0664367985774
ACH-000148,0.0342673324946
ACH-000150,-0.027998840361200004
ACH-000152,-0.109836994987
ACH-000153,0.178793953077
ACH-000159,-0.043546410028
ACH-000160,-0.0367399601279
ACH-000163,-0.150577668443
ACH-000167,-0.0758977168788
ACH-000168,-0.190359932053
ACH-000169,-0.0718122053394
ACH-000178,0.069791142266
ACH-000182,-0.220335884091
ACH-000183,-0.102816905965
ACH-000188,0.013708688651399998
ACH-000189,-0.026819412144299996
ACH-000190,0.07127075279039999
ACH-000198,-0.0282733770031
ACH-000204,-0.07479133399289999
ACH-000206,0.28391814669599996
ACH-000207,-0.227366538924
ACH-000211,0.07853161080610001
ACH-000215,-0.10591620457699999
ACH-000221,-0.0543294226576
ACH-000222,-0.125278302353
ACH-000223,-0.19041558280499998
ACH-000226,-0.244340748527
ACH-000227,0.0932657349615
ACH-000228,-0.320383914302
ACH-000231,-0.0964443160142
ACH-000232,-0.0516065680027
ACH-000233,-0.0704274815182
ACH-000234,-0.33329226333
ACH-000235,-0.146698355236
ACH-000237,-0.0262351299309
ACH-000238,0.0576634142545
ACH-000243,-0.157583274459
ACH-000244,0.08666490242350001
ACH-000246,-0.111219387182
ACH-000248,0.032345484888
ACH-000250,-0.0414089858481
ACH-000251,-0.20968218082899998
ACH-000253,-0.121108403262
ACH-000255,-0.0310454282208
ACH-000256,0.0451834418679
ACH-000257,0.11620360123
ACH-000258,-0.193044274131
ACH-000259,-0.162345918672
ACH-000260,-0.06330708498530001
ACH-000261,-0.226583928655
ACH-000262,-0.36757500689499994
ACH-000263,0.345613551555
ACH-000264,0.040393156301300005
ACH-000265,-0.08786710060389999
ACH-000266,-0.133907623621
ACH-000272,-0.0596639746098
ACH-000273,-0.076974501475
ACH-000274,-0.08635635042639998
ACH-000277,0.114025940001
ACH-000278,-0.22404453412300002
ACH-000279,-0.0797589620737
ACH-000280,-0.0620937189759
ACH-000281,-0.189778275485
ACH-000288,-0.112522333252
ACH-000291,-0.168250276479
ACH-000293,0.0200672365439
ACH-000294,-0.129616557663
ACH-000295,-0.270103785394
ACH-000296,-0.332420819815
ACH-000302,-0.111962527364
ACH-000304,-0.0188222943486
ACH-000307,-0.159617433293
ACH-000308,-0.000346449332823
ACH-000310,0.10413944817399999
ACH-000311,-0.18438334019299998
ACH-000312,-0.00121909824923
ACH-000315,0.0499737877945
ACH-000316,0.056587889115699994
ACH-000317,0.040294118752699996
ACH-000318,-0.0922495528023
ACH-000319,0.036357727506
ACH-000320,-0.38199311664700003
ACH-000322,0.156304963425
ACH-000323,-0.18192138546300002
ACH-000324,-0.0953479799976
ACH-000329,-0.11212839483300001
ACH-000330,-0.161473689145
ACH-000331,-0.11756172365800001
ACH-000332,-0.194637812916
ACH-000334,-0.06461565995889999
ACH-000335,-0.0276353889638
ACH-000336,-0.103474309355
ACH-000337,0.059549064946499995
ACH-000339,-0.186776690491
ACH-000341,-0.145576107053
ACH-000348,-0.0154895517921
ACH-000350,0.0319771467997
ACH-000352,-0.184007533717
ACH-000356,-0.283398294515
ACH-000361,-0.335365366476
ACH-000362,-0.108883499891
ACH-000363,-0.0392157126411
ACH-000364,-0.161823598155
ACH-000365,-0.0600792515611
ACH-000366,0.0175840280076
ACH-000368,-0.336545205278
ACH-000374,-0.2067416543
ACH-000375,0.200918328664
ACH-000376,0.160540324505
ACH-000381,0.0690431936952
ACH-000383,0.018398234689200002
ACH-000387,0.0671875247427
ACH-000389,-0.0805558700922
ACH-000390,-0.132370345175
ACH-000393,-0.207635491198
ACH-000395,-0.401679989162
ACH-000397,-0.10787641465
ACH-000401,-0.0472369352011
ACH-000402,-0.47962881766300003
ACH-000403,-0.13044120738099999
ACH-000404,0.0555880939205
ACH-000406,-0.014739512031399999
ACH-000407,-0.048728555544099994
ACH-000408,0.245285881697
ACH-000410,-0.12264923099300001
ACH-000411,0.0531157108103
ACH-000414,-0.147651330233
ACH-000415,-0.010916076025399998
ACH-000416,-0.0986094304211
ACH-000420,-0.0342462873342
ACH-000421,-0.0826096329523
ACH-000424,-0.489935844525
ACH-000425,-0.10130344183000001
ACH-000426,-0.0919989956975
ACH-000427,0.038306612976800006
ACH-000433,-0.614912375571
ACH-000436,-0.0034737901105999997
ACH-000444,-0.0636515089846
ACH-000445,-0.200022153902
ACH-000448,8.4640949477e-05
ACH-000450,0.00452953926603
ACH-000452,-0.246708895602
ACH-000454,-0.107244676201
ACH-000458,-0.0404027556015
ACH-000459,0.11102374371200001
ACH-000460,-0.0482897787538
ACH-000461,-0.131127750331
ACH-000463,-0.0113455419626
ACH-000464,-0.0392837108405
ACH-000466,-0.19827133935199998
ACH-000467,-0.183436720234
ACH-000468,0.0630918401327
ACH-000469,-0.184110771047
ACH-000470,0.114404129084
ACH-000471,-0.129047475478
ACH-000472,-0.121598259811
ACH-000473,-0.169986504102
ACH-000475,-0.0370628697614
ACH-000476,-0.266642408057
ACH-000477,-0.18260474588
ACH-000480,-0.130939448048
ACH-000481,-0.117104082848
ACH-000483,-0.022527811079700002
ACH-000484,-0.0131698846143
ACH-000485,0.0215966576032
ACH-000486,-0.146429274895
ACH-000487,-0.0388235052061
ACH-000488,-0.00980960775449
ACH-000490,-0.124086309582
ACH-000491,-0.0291421498319
ACH-000495,-0.176515313312
ACH-000496,-0.176402149334
ACH-000499,-0.22761493243900002
ACH-000500,0.421640218613
ACH-000502,-0.102387538785
ACH-000503,-0.399866950898
ACH-000505,-0.014178476318299998
ACH-000507,0.0627952760922
ACH-000510,-0.10456313597200001
ACH-000511,0.11207123875399999
ACH-000512,0.0667368882079
ACH-000516,0.142297691281
ACH-000517,-0.111786820502
ACH-000518,-0.0215832288986
ACH-000520,-0.15164175543
ACH-000521,0.13226601668
ACH-000522,-0.0426860662028
ACH-000524,-0.130116493631
ACH-000527,-0.0260485212873
ACH-000528,-0.052084644307900003
ACH-000537,-0.147651686951
ACH-000541,-0.367520673356
ACH-000542,-0.055723829027199995
ACH-000544,-0.16846074605900002
ACH-000545,-0.167370759718
ACH-000547,-0.16414009939500002
ACH-000548,0.012449831535700001
ACH-000549,-0.18935569565000002
ACH-000550,-0.039514256572800006
ACH-000552,-0.12658016152100002
ACH-000556,0.0534494966964
ACH-000557,-0.12685073243
ACH-000570,-0.021725957536999997
ACH-000571,-0.167058476643
ACH-000573,-0.153728527884
ACH-000576,-0.10582650492699999
ACH-000580,-0.0126773796903
ACH-000584,-0.11734567071699999
ACH-000585,-0.20338089895999997
ACH-000588,0.0624024647985
ACH-000589,-0.319055275608
ACH-000591,-0.10876223779300001
ACH-000593,-0.0131564188436
ACH-000600,-0.250177910305
ACH-000601,-0.172507260663
ACH-000604,-0.36013398133
ACH-000605,-0.170791824413
ACH-000606,-0.199629489309
ACH-000608,-0.0841603606216
ACH-000614,-0.0189735651152
ACH-000616,0.064655163824
ACH-000618,-0.036933685482300006
ACH-000619,-0.297893352228
ACH-000620,-0.0972325767619
ACH-000621,-0.215212449645
ACH-000622,-0.0394519655888
ACH-000623,0.0643387176874
ACH-000624,-0.024311324329900002
ACH-000627,0.0488251464661
ACH-000630,-0.0820445889919
ACH-000632,-0.08876406801799999
ACH-000633,-0.07437943845310001
ACH-000637,-0.18849836832199998
ACH-000638,-0.17385092151999998
ACH-000646,-0.691615425038
ACH-000647,-0.057693569818
ACH-000648,0.049634087477599995
ACH-000649,-0.045513850983300005
ACH-000651,0.034518816247
ACH-000652,0.118085401986
ACH-000653,-0.0108510027623
ACH-000657,-0.107517895637
ACH-000658,0.122113471182
ACH-000661,-0.103526093488
ACH-000662,-0.38482098212899996
ACH-000663,0.168303955036
ACH-000665,-0.280748309187
ACH-000671,-0.156781937803
ACH-000673,-0.038864335914300004
ACH-000676,-0.194017919683
ACH-000677,0.060032522761900006
ACH-000681,-0.09506621619069999
ACH-000682,-0.128349155934
ACH-000683,-0.0785410031161
ACH-000684,-0.124145715955
ACH-000688,-0.006602282931670001
ACH-000693,-0.0997451374003
ACH-000694,-0.0375949792221
ACH-000695,0.06523604274980001
ACH-000696,-0.149561512106
ACH-000697,0.0160426352171
ACH-000699,-0.00897195992637
ACH-000701,-0.280558080028
ACH-000706,-0.17484971289999998
ACH-000711,-0.18242583370700002
ACH-000713,-0.0532815556437
ACH-000714,-0.114848198981
ACH-000718,-0.210351108844
ACH-000720,0.020132328125099998
ACH-000721,-0.110600748439
ACH-000724,-0.22215026911999997
ACH-000725,-0.115948871417
ACH-000732,-0.329597726538
ACH-000734,-0.11970002569299999
ACH-000735,-0.035649544937
ACH-000736,0.11640599024599999
ACH-000738,-0.050094915492400006
ACH-000746,-0.057558904735000006
ACH-000747,-0.0692489630986
ACH-000748,-0.27152993431
ACH-000753,-0.0320045749774
ACH-000756,-0.051134066167
ACH-000757,-0.19124515955600002
ACH-000758,0.0328456154459
ACH-000760,-0.0184756406543
ACH-000763,-0.10609237791500001
ACH-000764,-0.39025283088
ACH-000765,-0.0549995026678
ACH-000766,-0.111655903051
ACH-000767,0.057277516345100005
ACH-000768,-0.129899669127
ACH-000769,0.0642131622795
ACH-000770,-0.00171669815365
ACH-000771,0.0659271184084
ACH-000773,-0.0766484493552
