,ATP6V1G1 (9550)
ACH-000487,-1.35570961
ACH-000488,-1.1775515926200002
ACH-000490,-1.2258070012
ACH-000491,-0.7788846174680001
ACH-000495,-1.20339695726
ACH-000496,-1.41577957025
ACH-000499,-1.0423128692499999
ACH-000500,-0.8861610068860001
ACH-000502,-1.3856702544100001
ACH-000503,-1.6094901571399998
ACH-000505,-1.3552270861200002
ACH-000507,-1.2912445291399999
ACH-000510,-1.55841280763
ACH-000511,-1.31659096787
ACH-000512,-1.46131737402
ACH-000516,-0.71396685231
ACH-000517,-1.5113655299000002
ACH-000518,-1.86879816742
ACH-000520,-1.34502786158
ACH-000521,-1.2101624845999999
ACH-000522,-1.52461852289
ACH-000524,-1.34994648491
ACH-000527,-1.48366851813
ACH-000528,-1.24309833886
ACH-000537,-1.28996863213
ACH-000541,-1.49613628319
ACH-000542,-1.31327468858
ACH-000544,-1.25420743829
ACH-000545,-1.35283955809
ACH-000547,-1.1634564048799998
ACH-000548,-1.4455323839200003
ACH-000549,-1.24023582787
ACH-000550,-1.12655478934
ACH-000552,-1.35910425976
ACH-000556,-1.2859256173
ACH-000557,-1.87447394115
ACH-000570,-1.219879092
ACH-000571,-0.924187003892
ACH-000573,-1.21217339342
ACH-000576,-1.45421550586
ACH-000580,-1.5017396809999999
ACH-000584,-1.7531671169099998
ACH-000585,-1.32671201597
ACH-000588,-1.19162196503
ACH-000589,-1.23598980565
ACH-000591,-1.07567268747
ACH-000593,-1.52499458791
ACH-000600,-1.57507924834
ACH-000601,-1.2508996328
ACH-000604,-1.21008363728
ACH-000605,-1.36596651006
ACH-000606,-1.15221166162
ACH-000608,-2.01382726425
ACH-000614,-1.64643194004
ACH-000616,-1.32629843605
ACH-000618,-1.23459404041
ACH-000619,-1.55686628182
ACH-000620,-1.3068695338
ACH-000621,-1.4176796641799998
ACH-000622,-0.73384253071
ACH-000623,-1.16276078069
ACH-000624,-1.4790965595899999
ACH-000627,-1.3670700842200003
ACH-000630,-1.21062161779
ACH-000632,-1.23825900051
ACH-000633,-1.42847160744
ACH-000637,-0.928450568859
ACH-000638,-1.6720927411500002
ACH-000646,-1.95011206846
ACH-000647,-1.3006047118100001
ACH-000648,-1.85945662443
ACH-000649,-1.42166413283
ACH-000651,-1.31655037315
ACH-000652,-0.9793008497560001
ACH-000653,-1.7969367460900003
ACH-000657,-1.30868669509
ACH-000658,-1.63410492512
ACH-000661,-2.0422151104400004
ACH-000662,-1.74252898694
ACH-000663,-1.8765911964700002
ACH-000665,-1.26202765226
ACH-000671,-1.33077349748
ACH-000673,-0.673399434107
ACH-000676,-1.45525753616
ACH-000677,-0.887675434598
ACH-000681,-1.4442158591299998
ACH-000682,-1.33658585544
ACH-000683,-1.5459192565900002
ACH-000684,-1.79209324192
ACH-000688,-1.1037109031299999
ACH-000693,-1.2382787414299998
ACH-000694,-1.17766679079
ACH-000695,-0.7845859214390001
ACH-000696,-1.22196081053
ACH-000697,-1.41914599176
ACH-000699,-1.6472367116100002
ACH-000701,-1.10255720924
ACH-000706,-1.5736394924200001
ACH-000711,-1.3731472930700002
ACH-000713,-1.10203827927
ACH-000714,-1.6567874593599998
ACH-000718,-1.56360803301
ACH-000720,-1.20541369734
ACH-000721,-1.2326280452
ACH-000724,-1.0191361035
ACH-000725,-0.855848629437
ACH-000732,-0.9802365889229999
ACH-000734,-1.42170351146
ACH-000735,-1.3283311600299998
ACH-000736,-1.55909037321
ACH-000738,-1.1049161869
ACH-000746,-1.53147651433
ACH-000747,-1.26076280142
ACH-000748,-0.939778934156
ACH-000753,-1.39277405114
ACH-000756,-0.8536755228440001
ACH-000757,-1.49353461134
ACH-000758,-1.27465923215
ACH-000760,-1.50088628174
ACH-000763,-2.03898395569
ACH-000764,-1.40981725213
ACH-000765,-1.1769954558700002
ACH-000766,-1.18389958466
ACH-000767,-0.6753002939370001
ACH-000768,-1.37448914243
ACH-000769,-1.48281574101
ACH-000770,-1.55026845925
ACH-000771,-1.21183331125
ACH-000773,-1.41107782201
ACH-000776,-1.28092689624
ACH-000777,-0.851683114163
ACH-000778,-1.7441125489700002
ACH-000781,-1.289747378
ACH-000782,-1.54948093557
ACH-000783,-1.7409023804400003
ACH-000784,-1.14113988946
ACH-000785,-1.79219209905
ACH-000787,-1.34413484641
ACH-000788,-1.1572155472299999
ACH-000791,-1.4432615657899999
ACH-000792,-1.2457207271
ACH-000794,-1.35811634785
ACH-000796,-1.55222244042
ACH-000799,-1.29275862377
ACH-000800,-0.7526355137109999
ACH-000802,-1.3051530214
ACH-000804,-1.03418653123
ACH-000805,-1.23187811193
ACH-000809,-1.47117073373
ACH-000810,-1.3193805783700001
ACH-000811,-1.1579320875499999
ACH-000817,-1.60271045138
ACH-000819,-1.0871340384000001
ACH-000820,-1.1611204535700002
ACH-000821,-1.5134699080399998
ACH-000822,-1.82201840569
ACH-000823,-1.48532694616
ACH-000824,-1.63289191024
ACH-000827,-1.27032128452
ACH-000829,-1.78694992245
ACH-000831,-1.5301920495899999
ACH-000832,-1.42282521899
ACH-000833,-1.2000673030700002
ACH-000834,-1.57096165357
ACH-000835,-1.32949337675
ACH-000836,-1.58041596846
ACH-000837,-1.63063862502
ACH-000838,-1.7790763113799999
ACH-000839,-1.4051378393
ACH-000840,-1.4039885856
ACH-000841,-1.7400000226199999
ACH-000843,-1.27055434751
ACH-000846,-1.16615139174
ACH-000847,-1.22796429362
ACH-000848,-1.4134782175799998
ACH-000849,-1.5495099859600001
ACH-000851,-1.36148006424
ACH-000855,-1.3425979585499999
ACH-000856,-1.65806452615
ACH-000858,-1.4607635726
ACH-000859,-1.3730889666400001
ACH-000861,-1.2662457486
ACH-000862,-0.952730709411
ACH-000865,-1.4188156031
ACH-000866,-0.8983122792430001
ACH-000867,-1.4267209842299997
ACH-000869,-1.5153735061200002
ACH-000872,-1.8543175193099999
ACH-000873,-1.2073384335600001
ACH-000876,-1.37047524902
ACH-000878,-1.2228205110500001
ACH-000880,-1.56872487199
ACH-000881,-1.6876952025299998
ACH-000882,-1.30420529424
ACH-000884,-1.22147799579
ACH-000885,-1.41890023023
ACH-000887,-1.4111837331700001
ACH-000888,-1.36857169011
ACH-000889,-1.4284959803200001
ACH-000890,-1.59496634803
ACH-000896,-1.4075866864200002
ACH-000898,-1.4594636257700002
ACH-000900,-1.57064137067
ACH-000901,-1.1598021354299999
ACH-000905,-1.22467982086
ACH-000906,-1.4436397619999999
ACH-000907,-1.92383503914
ACH-000910,-1.07017315547
ACH-000911,-1.47644953429
ACH-000912,-1.166608087
ACH-000913,-1.43867227904
ACH-000915,-1.42540110163
ACH-000916,-1.31343880558
ACH-000917,-1.1900803870399999
ACH-000921,-1.40303188804
ACH-000924,-1.2958759905700001
ACH-000926,-1.3921562543700001
ACH-000928,-1.26213779609
ACH-000929,-1.36931917169
ACH-000932,-0.972123345642
ACH-000935,-1.46310276067
ACH-000936,-1.22966482327
ACH-000937,-1.3275094183
ACH-000938,-1.0839343785299997
ACH-000939,-0.643406884789
ACH-000941,-1.62536369622
ACH-000943,-1.4709892954799997
ACH-000946,-1.28767479002
ACH-000947,-1.1957667300900001
ACH-000948,-1.1153413708700002
ACH-000950,-1.22569731799
ACH-000953,-0.5433091636249999
ACH-000957,-1.30712844618
ACH-000958,-1.4081801948100001
ACH-000960,-1.5689101150100002
ACH-000963,-0.8905226001530001
ACH-000968,-1.3905233988999999
ACH-000969,-1.3758565307700001
ACH-000973,-1.33832122772
ACH-000974,-1.44798681188
ACH-000975,-1.3734374211000002
ACH-000976,-1.4169046582299998
ACH-000978,-0.714691467004
ACH-000980,-0.45453770927599996
ACH-000984,-1.17196990787
ACH-000986,-1.35927680494
ACH-000988,-0.964650315757
ACH-000993,-1.13265554357
ACH-000994,-1.53309706769
ACH-000996,-1.410610484
ACH-001001,-1.3961047434
ACH-001020,-1.54923913131
ACH-001028,-1.57523443075
ACH-001031,-1.67657543261
ACH-001038,-1.2136312084
ACH-001048,-1.26221249876
ACH-001050,-1.29903699664
ACH-001053,-0.9953327042560001
ACH-001054,-0.778376522293
ACH-001061,-1.59355914852
ACH-001067,-1.4505259063799998
ACH-001075,-1.48554129197
ACH-001096,-1.09250016356
ACH-001128,-1.6050773448500002
ACH-001134,-1.35259536732
ACH-001151,-1.6426592456
ACH-001163,-1.5456968633500001
ACH-001164,-1.07554902176
ACH-001173,-1.23064942627
ACH-001183,-1.6098074110299998
ACH-001184,-1.54557363938
ACH-001190,-1.21980763031
ACH-001192,-1.22760551095
ACH-001193,-1.2422201110200002
ACH-001196,-1.05930658658
ACH-001197,-1.57216785725
ACH-001205,-1.4949609939500001
ACH-001211,-1.25095255731
ACH-001212,-1.76407443248
ACH-001228,-1.20563731044
ACH-001232,-1.3337637674299998
ACH-001239,-1.3335373887
ACH-001274,-1.52625409338
ACH-001275,-1.1220254377299999
ACH-001277,-1.27776964062
ACH-001278,-1.57190929535
ACH-001280,-0.568981845043
ACH-001283,-0.850292823602
ACH-001289,-1.1865112581200001
ACH-001295,-0.7681866965620001
ACH-001300,-0.6212343729909999
ACH-001301,-1.19962236238
ACH-001302,-1.06221307059
ACH-001303,-0.848992148928
ACH-001306,-0.8196898297319999
ACH-001318,-1.4413737040399999
ACH-001322,-1.07317906606
ACH-001328,-1.44219529995
ACH-001332,-0.9881682129880001
ACH-001333,-1.49134551644
ACH-001336,-1.17078439212
ACH-001340,-1.12033879115
ACH-001346,-1.43778316416
ACH-001353,-1.56359589245
ACH-001354,-0.7252264220579999
ACH-001367,-1.0504447177399998
ACH-001368,-1.40718839558
ACH-001374,-1.42841022161
ACH-001375,-1.3792503916799999
ACH-001377,-1.2470702325299998
ACH-001380,-1.55401229779
ACH-001391,-1.33141397807
ACH-001407,-1.4025603194
ACH-001408,-1.62370767694
ACH-001413,-1.09109681238
ACH-001430,-1.0856419101700001
ACH-001431,-1.25841470957
ACH-001450,-1.42709836361
ACH-001496,-1.3602782631299999
ACH-001500,-1.05429751287
ACH-001521,-1.5513506836700002
ACH-001523,-1.08029622263
ACH-001532,-1.4964487828
ACH-001536,-1.6294265110100001
ACH-001550,-1.40252842229
ACH-001552,-1.28422152694
ACH-001554,-1.33117812311
ACH-001645,-0.684215463537
ACH-001654,-1.3954291889800001
ACH-001715,-1.16684282895
ACH-001735,-1.74044042275
ACH-001736,-1.33525662428
ACH-001737,-2.41581259588
ACH-001740,-1.37671420278
ACH-001745,-1.45466656785
ACH-001750,-1.03489460059
ACH-001765,-1.31431171229
ACH-001956,-1.51230702559
ACH-001957,-1.5020037605599998
